$NML Br1 inflow Tw year 2006 YC 03/22/2023,
",,,",
Jday,Tw
183.9166667,14.50524027
183.9583333,14.25335712
184,13.97729853
184.0416667,13.73048069
184.0833333,13.58011153
184.125,13.44115632
184.1666667,13.36870329
184.2083333,13.30167187
184.25,13.27752961
184.2916667,13.29561936
184.3333333,13.37529776
184.375,13.53695457
184.4166667,13.74566229
184.4583333,13.98667589
184.5,14.26309147
184.5416667,14.58126997
184.5833333,14.94096313
184.625,15.21306873
184.6666667,15.39296871
184.7083333,15.45943025
184.75,15.42988592
184.7916667,15.28634677
184.8333333,15.11872553
184.875,14.96233011
184.9166667,14.64459477
184.9583333,14.35667119
185,14.01229492
185.0416667,13.71376775
185.0833333,13.50864173
185.125,13.38470668
185.1666667,13.30784035
185.2083333,13.25842182
185.25,13.21997878
185.2916667,13.22593939
185.3333333,13.2677511
185.375,13.38860642
185.4166667,13.62435357
185.4583333,13.86805859
185.5,14.17401403
185.5416667,14.53762498
185.5833333,14.92656199
185.625,15.20100926
185.6666667,15.39514275
185.7083333,15.50309892
185.75,15.5239035
185.7916667,15.3912068
185.8333333,15.24380207
185.875,15.09330709
185.9166667,14.80944334
185.9583333,14.52829423
186,14.07664297
186.0416667,13.80722414
186.0833333,13.63719529
186.125,13.49145553
186.1666667,13.33847499
186.2083333,13.20391718
186.25,13.11563102
186.2916667,13.05361869
186.3333333,13.07422091
186.375,13.12015129
186.4166667,13.28887249
186.4583333,13.56918505
186.5,13.90905159
186.5416667,14.22075523
186.5833333,14.58522222
186.625,14.92231903
186.6666667,15.14844463
186.7083333,15.32198929
186.75,15.37036391
186.7916667,15.26430381
186.8333333,15.1355326
186.875,14.91196264
186.9166667,14.65888451
186.9583333,14.3751229
187,14.06467585
187.0416667,13.78905226
187.0833333,13.57325547
187.125,13.42048547
187.1666667,13.27630024
187.2083333,13.13946514
187.25,13.02286705
187.2916667,12.92590625
187.3333333,12.90987402
187.375,12.97039039
187.4166667,13.12268896
187.4583333,13.36803978
187.5,13.73281361
187.5416667,14.08050848
187.5833333,14.40719482
187.625,14.80301295
187.6666667,15.09300962
187.7083333,15.27235
187.75,15.2871835
187.7916667,15.15071149
187.8333333,15.02329073
187.875,14.82431306
187.9166667,14.54166653
187.9583333,14.24378638
188,13.96315483
188.0416667,13.77467883
188.0833333,13.61240994
188.125,13.47737915
188.1666667,13.36261476
188.2083333,13.25481165
188.25,13.15244439
188.2916667,13.08108464
188.3333333,13.07382069
188.375,13.11582198
188.4166667,13.27210666
188.4583333,13.48881356
188.5,13.77510905
188.5416667,14.11830922
188.5833333,14.34226571
188.625,14.69442543
188.6666667,14.92442703
188.7083333,15.09443118
188.75,15.14545335
188.7916667,15.10106861
188.8333333,15.06041974
188.875,14.91574307
188.9166667,14.70538668
188.9583333,14.47030815
189,14.11117491
189.0416667,13.95399644
189.0833333,13.75454268
189.125,13.60418872
189.1666667,13.48860703
189.2083333,13.37506927
189.25,13.25445068
189.2916667,13.15145311
189.3333333,13.11456848
189.375,13.138427
189.4166667,13.27236406
189.4583333,13.46459888
189.5,13.72090271
189.5416667,14.02745032
189.5833333,14.25013384
189.625,14.57175977
189.6666667,14.85659837
189.7083333,15.02905006
189.75,15.16065084
189.7916667,15.17079309
189.8333333,15.14733589
189.875,15.10122078
189.9166667,14.9679774
189.9583333,14.8060659
190,14.49251904
190.0416667,14.29941053
190.0833333,14.05710276
190.125,13.88191499
190.1666667,13.7421316
190.2083333,13.5953149
190.25,13.45783024
190.2916667,13.34809584
190.3333333,13.26735333
190.375,13.25957423
190.4166667,13.35969786
190.4583333,13.52812137
190.5,13.77114396
190.5416667,14.07478413
190.5833333,14.306875
190.625,14.65810497
190.6666667,14.86142351
190.7083333,15.07683292
190.75,15.22608544
190.7916667,15.20506869
190.8333333,15.18182622
190.875,15.12587216
190.9166667,15.00352289
190.9583333,14.77507383
191,14.62676527
191.0416667,14.3909063
191.0833333,14.14467477
191.125,13.94444195
191.1666667,13.78787836
191.2083333,13.63597375
191.25,13.50838547
191.2916667,13.43597601
191.3333333,13.36877274
191.375,13.37377148
191.4166667,13.49523601
191.4583333,13.65668713
191.5,13.96360353
191.5416667,14.26568474
191.5833333,14.56825223
191.625,14.86018352
191.6666667,15.08773619
191.7083333,15.30476386
191.75,15.37930292
191.7916667,15.39530011
191.8333333,15.2857076
191.875,15.17837418
191.9166667,14.97893211
191.9583333,14.69316537
192,14.34399544
192.0416667,14.10699758
192.0833333,13.89727158
192.125,13.72550366
192.1666667,13.55592047
192.2083333,13.39929923
192.25,13.31197139
192.2916667,13.19520853
192.3333333,13.14201461
192.375,13.15753489
192.4166667,13.27723857
192.4583333,13.47748873
192.5,13.75811551
192.5416667,14.05695704
192.5833333,14.38515383
192.625,14.75382194
192.6666667,15.05066087
192.7083333,15.25880291
192.75,15.34077481
192.7916667,15.32323173
192.8333333,15.16090575
192.875,14.9939719
192.9166667,14.70891831
192.9583333,14.46160783
193,14.27235799
193.0416667,14.06782035
193.0833333,13.90476874
193.125,13.76804431
193.1666667,13.62526478
193.2083333,13.44336628
193.25,13.36120219
193.2916667,13.28821855
193.3333333,13.24780821
193.375,13.27154679
193.4166667,13.40372446
193.4583333,13.57813165
193.5,13.83763711
193.5416667,14.16490296
193.5833333,14.47746119
193.625,14.58520898
193.6666667,14.92333989
193.7083333,15.1191722
193.75,15.20181204
193.7916667,15.14296373
193.8333333,15.08351092
193.875,15.06882327
193.9166667,14.93849888
193.9583333,14.7351135
194,14.44841934
194.0416667,14.25150203
194.0833333,14.05421049
194.125,13.88079529
194.1666667,13.71527512
194.2083333,13.58091555
194.25,13.47023918
194.2916667,13.42551667
194.3333333,13.31200328
194.375,13.30358992
194.4166667,13.39258848
194.4583333,13.56011781
194.5,13.75674504
194.5416667,13.98518702
194.5833333,14.22143159
194.625,14.40815275
194.6666667,14.57090703
194.7083333,14.75179587
194.75,14.93512353
194.7916667,15.04833754
194.8333333,15.04909428
194.875,15.06474852
194.9166667,15.03354264
194.9583333,14.94688031
195,14.50585811
195.0416667,14.27278957
195.0833333,14.06568068
195.125,13.85253682
195.1666667,13.71158555
195.2083333,13.53898984
195.25,13.3724291
195.2916667,13.19148537
195.3333333,13.14653298
195.375,13.14611645
195.4166667,13.22543389
195.4583333,13.28328916
195.5,13.51274285
195.5416667,13.76713226
195.5833333,14.04567856
195.625,14.20602386
195.6666667,14.35938372
195.7083333,14.53316155
195.75,14.65023366
195.7916667,14.69112548
195.8333333,14.65241471
195.875,14.65054022
195.9166667,14.65240968
195.9583333,14.62800904
196,14.45439451
196.0416667,14.38590877
196.0833333,14.23694471
196.125,14.06129221
196.1666667,13.90514579
196.2083333,13.79285713
196.25,13.64599612
196.2916667,13.49842323
196.3333333,13.33844236
196.375,13.33914389
196.4166667,13.35858795
196.4583333,13.36775931
196.5,13.61756361
196.5416667,13.88244081
196.5833333,14.08299134
196.625,14.28359018
196.6666667,14.46786754
196.7083333,14.39422647
196.75,14.53426641
196.7916667,14.60066016
196.8333333,14.63386238
196.875,14.65432828
196.9166667,14.67582406
196.9583333,14.64021149
197,14.74333804
197.0416667,14.45943814
197.0833333,14.28460952
197.125,14.12083164
197.1666667,14.00598889
197.2083333,13.84266711
197.25,13.69817078
197.2916667,13.55988875
197.3333333,13.47969701
197.375,13.48362121
197.4166667,13.52171421
197.4583333,13.69611265
197.5,13.81552677
197.5416667,14.13945244
197.5833333,14.22199363
197.625,14.48894984
197.6666667,14.72366608
197.7083333,14.87447497
197.75,15.03840212
197.7916667,15.09485832
197.8333333,15.09577055
197.875,15.10481534
197.9166667,15.10289708
197.9583333,15.05558393
198,15.15361919
198.0416667,14.90634518
198.0833333,14.75618972
198.125,14.60635063
198.1666667,14.47359169
198.2083333,14.34058495
198.25,14.21548771
198.2916667,14.09577329
198.3333333,14.02174084
198.375,14.01452357
198.4166667,14.11709335
198.4583333,14.24037155
198.5,14.37812358
198.5416667,14.63293938
198.5833333,14.81872562
198.625,15.00463159
198.6666667,15.16643324
198.7083333,15.21000533
198.75,15.37632024
198.7916667,15.42745006
198.8333333,15.44010129
198.875,15.52748127
198.9166667,15.52514292
198.9583333,15.47610011
199,15.23582233
199.0416667,15.07311895
199.0833333,14.90096914
199.125,14.73129468
199.1666667,14.48373584
199.2083333,14.43763645
199.25,14.28641343
199.2916667,14.16127156
199.3333333,14.07835385
199.375,14.06698305
199.4166667,14.14873848
199.4583333,14.20194159
199.5,14.38983837
199.5416667,14.51728127
199.5833333,14.66641529
199.625,14.65523475
199.6666667,14.69175031
199.7083333,15.04840674
199.75,14.86247943
199.7916667,14.91053785
199.8333333,14.96698805
199.875,14.95562693
199.9166667,14.92553983
199.9583333,14.94377183
200,14.92887818
200.0416667,14.78799441
200.0833333,14.63968088
200.125,14.50278837
200.1666667,14.41396898
200.2083333,14.25039533
200.25,14.15037586
200.2916667,14.07083312
200.3333333,14.01555495
200.375,14.00656804
200.4166667,14.09314978
200.4583333,14.20613434
200.5,14.39408929
200.5416667,14.56059737
200.5833333,14.77503699
200.625,14.9365566
200.6666667,14.99843903
200.7083333,15.09319419
200.75,15.11303596
200.7916667,15.15011959
200.8333333,15.18311491
200.875,15.21356977
200.9166667,15.24637559
200.9583333,15.1716251
201,15.04506431
201.0416667,14.90396834
201.0833333,14.74231727
201.125,14.66305349
201.1666667,14.53314591
201.2083333,14.40335835
201.25,14.20974165
201.2916667,14.10455035
201.3333333,14.04171332
201.375,14.10662445
201.4166667,14.16465225
201.4583333,14.28576415
201.5,14.41759604
201.5416667,14.6636042
201.5833333,14.84838611
201.625,14.9721058
201.6666667,15.10648578
201.7083333,15.20727952
201.75,15.20828653
201.7916667,15.23810571
201.8333333,15.32555382
201.875,15.35930946
201.9166667,15.34565001
201.9583333,15.29179055
202,15.34055389
202.0416667,15.33596766
202.0833333,15.31812243
202.125,15.22908961
202.1666667,15.11182986
202.2083333,14.92991556
202.25,14.79614744
202.2916667,14.78377403
202.3333333,14.76414883
202.375,14.7819672
202.4166667,14.90030118
202.4583333,15.02793251
202.5,15.1059687
202.5416667,15.24214021
202.5833333,15.43799203
202.625,15.53230934
202.6666667,15.59198965
202.7083333,15.56477019
202.75,15.6065385
202.7916667,15.56671838
202.8333333,15.60065746
202.875,15.4029128
202.9166667,15.54399186
202.9583333,15.41149307
203,15.28192285
203.0416667,15.16005614
203.0833333,15.07425691
203.125,15.00974711
203.1666667,14.93769749
203.2083333,14.87280249
203.25,14.80786569
203.2916667,14.82379128
203.3333333,14.801775
203.375,14.82297909
203.4166667,14.70323432
203.4583333,15.01574158
203.5,15.18010181
203.5416667,15.30694891
203.5833333,15.36805507
203.625,15.41263593
203.6666667,15.58368311
203.7083333,15.74919719
203.75,15.90870213
203.7916667,15.94557833
203.8333333,15.93919235
203.875,16.16111542
203.9166667,15.96989425
203.9583333,15.88366802
204,15.48012743
204.0416667,15.34730665
204.0833333,15.29234764
204.125,15.16593911
204.1666667,15.03722811
204.2083333,14.89424438
204.25,14.72718762
204.2916667,14.63388286
204.3333333,14.57803924
204.375,14.59742169
204.4166667,14.53100317
204.4583333,14.72060089
204.5,14.69777958
204.5416667,14.64644225
204.5833333,14.77024033
204.625,14.85180523
204.6666667,14.96498874
204.7083333,15.12324931
204.75,15.23438099
204.7916667,15.28667041
204.8333333,15.25926136
204.875,15.39650149
204.9166667,15.34126537
204.9583333,15.32779582
205,15.38635922
205.0416667,15.31896447
205.0833333,15.23291756
205.125,15.13433522
205.1666667,15.11206669
205.2083333,14.9865592
205.25,14.86486303
205.2916667,14.75971649
205.3333333,14.59079157
205.375,14.56075486
205.4166667,14.54196064
205.4583333,14.7152374
205.5,14.76347942
205.5416667,14.91254821
205.5833333,14.92942396
205.625,15.01204923
205.6666667,15.15836878
205.7083333,15.2721243
205.75,15.34417524
205.7916667,15.44744054
205.8333333,15.44724131
205.875,15.49456423
205.9166667,15.49349745
205.9583333,15.55357129
206,15.36729827
206.0416667,15.31430045
206.0833333,15.16578251
206.125,15.01274466
206.1666667,14.90410685
206.2083333,14.7456609
206.25,14.59349809
206.2916667,14.44735664
206.3333333,14.41896784
206.375,14.38989077
206.4166667,14.41957579
206.4583333,14.54595029
206.5,14.67056618
206.5416667,14.90665157
206.5833333,14.88262256
206.625,15.06125286
206.6666667,15.15943991
206.7083333,15.19567668
206.75,15.28452497
206.7916667,15.31233368
206.8333333,15.36286515
206.875,15.37537024
206.9166667,15.38249972
206.9583333,15.3426861
207,15.34121886
207.0416667,15.26584604
207.0833333,15.13740545
207.125,15.13244424
207.1666667,14.87737226
207.2083333,14.76158321
207.25,14.63945271
207.2916667,14.46349042
207.3333333,14.39749329
207.375,14.43027311
207.4166667,14.4476565
207.4583333,14.56004648
207.5,14.74839402
207.5416667,14.9826642
207.5833333,14.98802734
207.625,15.25653222
207.6666667,15.33987592
207.7083333,15.48437034
207.75,15.64257571
207.7916667,15.69372917
207.8333333,15.69441954
207.875,15.69707704
207.9166667,15.68359653
207.9583333,15.71499397
208,15.45627455
208.0416667,15.34878017
208.0833333,15.10497404
208.125,14.99417785
208.1666667,14.8309191
208.2083333,14.67787275
208.25,14.45190658
208.2916667,14.30533579
208.3333333,14.20550164
208.375,14.26826622
208.4166667,14.37397308
208.4583333,14.45857118
208.5,14.59258711
208.5416667,14.81960861
208.5833333,14.91568166
208.625,15.2108308
208.6666667,15.32814099
208.7083333,15.42738754
208.75,15.46566628
208.7916667,15.49403901
208.8333333,15.50204443
208.875,15.56873851
208.9166667,15.57564946
208.9583333,15.5383511
209,15.43832146
209.0416667,15.29999481
209.0833333,15.12375365
209.125,15.03789356
209.1666667,14.80151372
209.2083333,14.6390946
209.25,14.46798262
209.2916667,14.3708414
209.3333333,14.26044456
209.375,14.23728373
209.4166667,14.34281671
209.4583333,14.41548358
209.5,14.55036107
209.5416667,14.7700663
209.5833333,14.95836037
209.625,15.14227364
209.6666667,15.2885113
209.7083333,15.42553148
209.75,15.52798384
209.7916667,15.57355712
209.8333333,15.55189007
209.875,15.63536749
209.9166667,15.63153143
209.9583333,15.55774263
210,14.94976398
210.0416667,14.80346393
210.0833333,14.61651798
210.125,14.42246922
210.1666667,14.2613759
210.2083333,14.08666467
210.25,13.90674986
210.2916667,13.7817825
210.3333333,13.60612989
210.375,13.59772286
210.4166667,13.64482667
210.4583333,13.79015189
210.5,13.94283817
210.5416667,14.1830594
210.5833333,14.41730546
210.625,14.63236666
210.6666667,14.76285783
210.7083333,14.82473097
210.75,14.90059493
210.7916667,14.98356169
210.8333333,14.97942887
210.875,14.96048767
210.9166667,14.96729452
210.9583333,14.95099339
211,14.78016384
211.0416667,14.70766334
211.0833333,14.59372754
211.125,14.47298253
211.1666667,14.35175661
211.2083333,14.22691242
211.25,14.11882399
211.2916667,14.0712923
211.3333333,13.99192997
211.375,13.9849609
211.4166667,14.03214108
211.4583333,14.12601015
211.5,14.23622519
211.5416667,14.41029468
211.5833333,14.49148107
211.625,14.6161654
211.6666667,14.70911105
211.7083333,14.85026994
211.75,14.84912929
211.7916667,14.9256716
211.8333333,14.9578466
211.875,14.90835812
211.9166667,14.9071862
211.9583333,14.88947574
212,14.34079373
212.0416667,14.27375728
212.0833333,14.20274409
212.125,14.05305267
212.1666667,13.93097699
212.2083333,13.83292668
212.25,13.70632741
212.2916667,13.64527943
212.3333333,13.52518167
212.375,13.51552593
212.4166667,13.61600365
212.4583333,13.68066959
212.5,13.77292892
212.5416667,13.8561093
212.5833333,13.90408354
212.625,13.98817384
212.6666667,14.13271076
212.7083333,14.23205268
212.75,14.2707595
212.7916667,14.34311659
212.8333333,14.37525837
212.875,14.35407147
212.9166667,14.34496077
212.9583333,14.29557821
213,13.91463925
213.0416667,13.87997039
213.0833333,13.80240461
213.125,13.65819189
213.1666667,13.52864803
213.2083333,13.40333882
213.25,13.33789035
213.2916667,13.23114145
213.3333333,13.1353136
213.375,13.07894408
213.4166667,13.15711732
213.4583333,13.25017434
213.5,13.38431908
213.5416667,13.26773922
213.5833333,13.55682566
213.625,13.58840132
213.6666667,13.64585197
213.7083333,13.69503509
213.75,13.73090241
213.7916667,13.72261952
213.8333333,13.7235614
213.875,13.77553947
213.9166667,13.79324671
213.9583333,13.80321491
214,14.14514482
214.0416667,13.97832783
214.0833333,13.99873327
214.125,13.93327589
214.1666667,13.83627589
214.2083333,13.7393593
214.25,13.64436114
214.2916667,13.55910357
214.3333333,13.53590498
214.375,13.41027498
214.4166667,13.56163214
214.4583333,13.65947388
214.5,13.64125542
214.5416667,13.61504491
214.5833333,13.79805927
214.625,13.80968225
214.6666667,13.81548488
214.7083333,13.97435869
214.75,14.04163275
214.7916667,14.13663092
214.8333333,14.18575466
214.875,14.23336236
214.9166667,14.2608179
214.9583333,14.26054934
215,14.26131365
215.0416667,14.17354746
215.0833333,14.12988333
215.125,14.0513529
215.1666667,13.96068551
215.2083333,13.86177355
215.25,13.74837681
215.2916667,13.66179746
215.3333333,13.57521812
215.375,13.5323029
215.4166667,13.61358623
215.4583333,13.70636957
215.5,13.76637065
215.5416667,13.74362343
215.5833333,13.92997935
215.625,13.99737826
215.6666667,14.07180652
215.7083333,14.09298732
215.75,14.17731667
215.7916667,14.24604384
215.8333333,14.31293297
215.875,14.34779928
215.9166667,14.36338732
215.9583333,14.37202971
216,14.32236738
216.0416667,14.2161754
216.0833333,14.16871371
216.125,14.09033266
216.1666667,14.00060282
216.2083333,13.88365524
216.25,13.78361895
216.2916667,13.75400202
216.3333333,13.66647379
216.375,13.61980242
216.4166667,13.68993851
216.4583333,13.71415323
216.5,13.82214684
216.5416667,13.77532
216.5833333,13.92504536
216.625,14.04484845
216.6666667,14.09315927
216.7083333,14.1741744
216.75,14.19015222
216.7916667,14.20885282
216.8333333,14.26371774
216.875,14.3017631
216.9166667,14.32889214
216.9583333,14.38830343
217,14.20184155
217.0416667,14.20844907
217.0833333,14.17371851
217.125,14.07376561
217.1666667,13.9756506
217.2083333,13.8533253
217.25,13.77636003
217.2916667,13.64674042
217.3333333,13.54862541
217.375,13.48524096
217.4166667,13.54761957
217.4583333,13.62415091
217.5,13.67991323
217.5416667,13.87715127
217.5833333,13.85137873
217.625,13.93573798
217.6666667,14.03156055
217.7083333,14.06464042
217.75,14.19156042
217.7916667,14.27965243
217.8333333,14.2895816
217.875,14.31434611
217.9166667,14.34294304
217.9583333,14.28181417
218,13.82687353
218.0416667,13.78333768
218.0833333,13.71516167
218.125,13.59246284
218.1666667,13.45848501
218.2083333,13.32506389
218.25,13.230261
218.2916667,13.04307562
218.3333333,12.93071969
218.375,12.86767145
218.4166667,12.91177358
218.4583333,12.98211285
218.5,13.05620281
218.5416667,13.1600155
218.5833333,13.29751528
218.625,13.45034362
218.6666667,13.5464075
218.7083333,13.53465213
218.75,13.72391163
218.7916667,13.79181341
218.8333333,13.8240607
218.875,13.86059757
218.9166667,13.90832406
218.9583333,13.90106041
219,14.3217712
219.0416667,14.27149013
219.0833333,14.20488269
219.125,14.11585598
219.1666667,13.99819977
219.2083333,13.86928223
219.25,13.8002378
219.2916667,13.63893148
219.3333333,13.54933217
219.375,13.48386527
219.4166667,13.52489663
219.4583333,13.60903717
219.5,13.7375633
219.5416667,13.85750407
219.5833333,13.9447259
219.625,13.96553659
219.6666667,14.01745761
219.7083333,14.0646176
219.75,14.14057027
219.7916667,14.240964
219.8333333,14.25305807
219.875,14.32838095
219.9166667,14.34155285
219.9583333,14.29954704
220,14.35844251
220.0416667,14.31978419
220.0833333,14.24055894
220.125,14.15557091
220.1666667,14.04310736
220.2083333,13.91745557
220.25,13.83960265
220.2916667,13.69030105
220.3333333,13.59335002
220.375,13.52408234
220.4166667,13.61855108
220.4583333,13.78030335
220.5,13.70385685
220.5416667,13.83525801
220.5833333,13.91446911
220.625,13.93409298
220.6666667,14.02416806
220.7083333,14.05010422
220.75,14.13553077
220.7916667,14.18334131
220.8333333,14.17770294
220.875,14.21094124
220.9166667,14.29837505
220.9583333,14.34364182
221,14.71527325
221.0416667,14.68469471
221.0833333,14.63413333
221.125,14.56343805
221.1666667,14.47268441
221.2083333,14.38245265
221.25,14.28235308
221.2916667,14.19920801
221.3333333,14.11916681
221.375,14.06426552
221.4166667,14.05651041
221.4583333,14.14780277
221.5,14.27821421
221.5416667,14.33421421
221.5833333,14.26892132
221.625,14.2656515
221.6666667,14.34169614
221.7083333,14.40912275
221.75,14.50515021
221.7916667,14.5704824
221.8333333,14.69701402
221.875,14.74031016
221.9166667,14.75500544
221.9583333,14.76197307
222,14.66958416
222.0416667,14.63769362
222.0833333,14.63151666
222.125,14.55725729
222.1666667,14.47367247
222.2083333,14.36684407
222.25,14.20908514
222.2916667,14.1230526
222.3333333,14.08580561
222.375,14.02390127
222.4166667,13.93439588
222.4583333,14.12836906
222.5,14.12658372
222.5416667,14.18622474
222.5833333,14.20552104
222.625,14.28752104
222.6666667,14.28806312
222.7083333,14.28195332
222.75,14.29799836
222.7916667,14.36560585
222.8333333,14.42759599
222.875,14.39097633
222.9166667,14.4772311
222.9583333,14.66333967
223,14.12033333
223.0416667,14.08400923
223.0833333,14.01959631
223.125,13.90829873
223.1666667,13.80707728
223.2083333,13.72898616
223.25,13.61091465
223.2916667,13.49042907
223.3333333,13.38611534
223.375,13.32993772
223.4166667,13.30490052
223.4583333,13.4317797
223.5,13.55611534
223.5416667,13.62546136
223.5833333,13.71360323
223.625,13.80222953
223.6666667,13.83538178
223.7083333,13.87232065
223.75,13.90731373
223.7916667,13.93117301
223.8333333,13.94942099
223.875,13.99126759
223.9166667,13.95323299
223.9583333,14.15000317
224,13.97478087
224.0416667,13.89896033
224.0833333,13.8311205
224.125,13.74138524
224.1666667,13.62597256
224.2083333,13.51603263
224.25,13.38481127
224.2916667,13.32275862
224.3333333,13.209802
224.375,13.15250723
224.4166667,13.21099444
224.4583333,13.25489655
224.5,13.37763293
224.5416667,13.46429811
224.5833333,13.59915017
224.625,13.63219577
224.6666667,13.64009677
224.7083333,13.78791546
224.75,13.89048721
224.7916667,13.92598888
224.8333333,13.98584205
224.875,14.02676752
224.9166667,14.05541268
224.9583333,14.05177753
225,13.96919229
225.0416667,13.92893961
225.0833333,13.86275248
225.125,13.8072205
225.1666667,13.65524354
225.2083333,13.53685856
225.25,13.42110528
225.2916667,13.30546166
225.3333333,13.21838419
225.375,13.14172388
225.4166667,13.19631347
225.4583333,13.29936313
225.5,13.35161462
225.5416667,13.44559078
225.5833333,13.51862296
225.625,13.66339968
225.6666667,13.64087366
225.7083333,13.83065594
225.75,13.87313905
225.7916667,13.91825387
225.8333333,13.97823719
225.875,14.01832658
225.9166667,14.03589035
225.9583333,13.99539968
226,14.11662103
226.0416667,14.12902738
226.0833333,14.00562651
226.125,14.03117178
226.1666667,13.88161884
226.2083333,13.71258379
226.25,13.60149726
226.2916667,13.56641621
226.3333333,13.48402738
226.375,13.41545235
226.4166667,13.49194743
226.4583333,14.628713
226.5,14.53912921
226.5416667,14.50731635
226.5833333,14.50731635
226.625,14.54747699
226.6666667,14.54747699
226.7083333,14.52739667
226.75,14.52739667
226.7916667,14.52739667
226.8333333,14.52739667
226.875,14.485981
226.9166667,14.52739667
226.9583333,14.54747699
227,14.0416412
227.0416667,14.0416412
227.0833333,14.0416412
227.125,14.02703961
227.1666667,14.05624278
227.2083333,14.05624278
227.25,14.02703961
227.2916667,14.02703961
227.3333333,14.09913494
227.375,14.05624278
227.4166667,14.08544595
227.4583333,14.17305546
227.5,14.3336729
227.5416667,14.15845388
227.5833333,14.17305546
227.625,14.15845388
227.6666667,14.14385229
227.7083333,14.12925071
227.75,14.11464912
227.7916667,14.10004754
227.8333333,14.14385229
227.875,14.09913494
227.9166667,14.07084437
227.9583333,14.07084437
228,13.92713001
228.0416667,13.91422172
228.0833333,13.90131344
228.125,13.88840515
228.1666667,13.9400383
228.2083333,13.96585487
228.25,14.00457973
228.2916667,13.91422172
228.3333333,13.96881302
228.375,13.92713001
228.4166667,13.97876316
228.4583333,14.00457973
228.5,14.01748802
228.5416667,14.01748802
228.5833333,14.08202946
228.625,14.06912117
228.6666667,14.04330459
228.7083333,14.00457973
228.75,13.97876316
228.7916667,13.96585487
228.8333333,13.97876316
228.875,13.96881302
228.9166667,13.92713001
228.9583333,13.92713001
229,14.15322113
229.0416667,14.13712686
229.0833333,14.10493831
229.125,14.10493831
229.1666667,14.10493831
229.2083333,14.08884403
229.25,14.10493831
229.2916667,14.07274975
229.3333333,14.12002669
229.375,14.08884403
229.4166667,14.13712686
229.4583333,14.18540969
229.5,14.23369252
229.5416667,14.18540969
229.5833333,14.20150396
229.625,14.18540969
229.6666667,14.16931541
229.7083333,14.13712686
229.75,14.10493831
229.7916667,14.08884403
229.8333333,14.07274975
229.875,14.12002669
229.9166667,14.0405612
229.9583333,14.0405612
230,13.97731769
230.0416667,13.97731769
230.0833333,13.99262723
230.125,13.99262723
230.1666667,13.99262723
230.2083333,13.99262723
230.25,14.00793676
230.2916667,14.00793676
230.3333333,14.02324629
230.375,14.02324629
230.4166667,14.09979396
230.4583333,14.11510349
230.5,14.14572256
230.5416667,14.11510349
230.5833333,14.0573738
230.625,14.19165116
230.6666667,14.14572256
230.7083333,14.11510349
230.75,14.08448443
230.7916667,14.06917489
230.8333333,14.06917489
230.875,14.05386536
230.9166667,14.02324629
230.9583333,14.00793676
231,13.93670153
231.0416667,13.98524398
231.0833333,13.93670153
231.125,13.92516669
231.1666667,13.91363185
231.2083333,13.91363185
231.25,13.91363185
231.2916667,13.92516669
231.3333333,13.93670153
231.375,13.94823637
231.4166667,14.01744541
231.4583333,14.07511961
231.5,14.09818929
231.5416667,14.12125897
231.5833333,13.98524398
231.625,14.07511961
231.6666667,14.04051509
231.7083333,14.00591057
231.75,13.97130605
231.7916667,13.95977121
231.8333333,13.98284089
231.875,13.97130605
231.9166667,13.97130605
231.9583333,13.97130605
232,13.98510664
232.0416667,13.97897342
232.0833333,13.94830732
232.125,13.94830732
232.1666667,13.94830732
232.2083333,13.94830732
232.25,13.93604088
232.2916667,13.92377445
232.3333333,13.91150801
232.375,13.94830732
232.4166667,13.9728402
232.4583333,13.9728402
232.5,14.00963951
232.5416667,14.05870527
232.5833333,13.97897342
232.625,14.12003746
232.6666667,14.02190595
232.7083333,14.00963951
232.75,13.98510664
232.7916667,13.96057376
232.8333333,13.96057376
232.875,13.96057376
232.9166667,13.96057376
232.9583333,13.94830732
233,14.15654139
233.0416667,14.2162146
233.0833333,14.12399237
233.125,14.14026688
233.1666667,14.14026688
233.2083333,14.12399237
233.25,14.12399237
233.2916667,14.12399237
233.3333333,14.14026688
233.375,14.15654139
233.4166667,14.20536492
233.4583333,14.31928649
233.5,14.38438453
233.5416667,14.41693355
233.5833333,14.2162146
233.625,14.41693355
233.6666667,14.30301198
233.7083333,14.23791394
233.75,14.20536492
233.7916667,14.18909041
233.8333333,14.18909041
233.875,14.18909041
233.9166667,14.1728159
233.9583333,14.1728159
234,14.11434648
234.0416667,14.12773336
234.0833333,14.12773336
234.125,14.12773336
234.1666667,14.15450712
234.2083333,14.14112024
234.25,14.14112024
234.2916667,14.1639895
234.3333333,14.12773336
234.375,14.14112024
234.4166667,14.18128088
234.4583333,14.20805465
234.5,14.26160217
234.5416667,14.19466777
234.5833333,14.22144153
234.625,14.22144153
234.6666667,14.19466777
234.7083333,14.167894
234.75,14.1639895
234.7916667,14.15450712
234.8333333,14.167894
234.875,14.15450712
234.9166667,14.15450712
234.9583333,14.15450712
235,14.12785766
235.0416667,14.12785766
235.0833333,14.12785766
235.125,14.12785766
235.1666667,14.1148947
235.2083333,14.12785766
235.25,14.12785766
235.2916667,14.17862926
235.3333333,14.12785766
235.375,14.14082062
235.4166667,14.19267247
235.4583333,14.25748729
235.5,14.28341321
235.5416667,14.27045025
235.5833333,14.33526507
