$NML dam release year 2006 YC 03/22/2023,,,
",,,",,,
Jday,spillway,upper intake,lower intake
68.20833333,0.001,0.736231063,0.001
68.25,0.001,9.797536458,0.001
68.29166667,0.001,109.1037803,0.001
68.33333333,0.001,113.3795837,0.001
68.375,0.001,112.1053377,0.001
68.41666667,0.001,112.5584029,0.001
68.45833333,0.001,112.0487045,0.001
68.5,0.001,112.6716693,0.001
68.54166667,0.001,112.9265185,0.001
68.58333333,0.001,112.756619,0.001
68.625,0.001,113.7760159,0.001
68.66666667,0.001,113.4645335,0.001
68.70833333,0.001,113.3229506,0.001
68.75,0.001,113.6061164,0.001
68.79166667,0.001,113.7476993,0.001
68.83333333,0.001,112.4734532,0.001
68.875,0.001,112.8132522,0.001
68.91666667,0.001,112.6433527,0.001
68.95833333,0.001,112.8415687,0.001
69,0.001,108.2542829,0.001
69.04166667,0.001,7.135777998,0.001
69.08333333,0.001,0.651281325,0.001
69.125,0.001,0.651281325,0.001
69.16666667,0.001,0.651281325,0.001
69.20833333,0.001,0.651281325,0.001
69.25,0.001,9.457737505,0.001
69.29166667,0.001,114.908679,0.001
69.33333333,0.001,119.4959649,0.001
69.375,0.001,119.354382,0.001
69.41666667,0.001,119.892397,0.001
69.45833333,0.001,119.8357638,0.001
69.5,0.001,120.2038794,0.001
69.54166667,0.001,119.552598,0.001
69.58333333,0.001,119.8074473,0.001
69.625,0.001,119.6941809,0.001
69.66666667,0.001,119.6941809,0.001
69.70833333,0.001,119.4393317,0.001
69.75,0.001,119.2411157,0.001
69.79166667,0.001,119.4959649,0.001
69.83333333,0.001,119.3260654,0.001
69.875,0.001,119.2127991,0.001
69.91666667,0.001,119.2977488,0.001
69.95833333,0.001,119.2411157,0.001
70,0.001,114.370664,0.001
70.04166667,0.001,7.702109585,0.001
70.08333333,0.001,0.736231063,0.001
70.125,0.001,0.736231063,0.001
70.16666667,0.001,0.736231063,0.001
70.20833333,0.001,0.736231063,0.001
70.25,0.001,9.854169616,0.001
70.29166667,0.001,115.3051111,0.001
70.33333333,0.001,119.354382,0.001
70.375,0.001,119.6092312,0.001
70.41666667,0.001,119.8357638,0.001
70.45833333,0.001,119.552598,0.001
70.5,0.001,119.1561659,0.001
70.54166667,0.001,119.2977488,0.001
70.58333333,0.001,119.4393317,0.001
70.625,0.001,119.6658644,0.001
70.66666667,0.001,119.6658644,0.001
70.70833333,0.001,119.4393317,0.001
70.75,0.001,119.9773467,0.001
70.79166667,0.001,120.0339799,0.001
70.83333333,0.001,119.6658644,0.001
70.875,0.001,119.9773467,0.001
70.91666667,0.001,119.7791307,0.001
70.95833333,0.001,119.8357638,0.001
71,0.001,115.5316438,0.001
71.04166667,0.001,7.872009061,0.001
71.08333333,0.001,0.821180801,0.001
71.125,0.001,0.821180801,0.001
71.16666667,0.001,0.821180801,0.001
71.20833333,0.001,0.821180801,0.001
71.25,0.001,9.514370664,0.001
71.29166667,0.001,115.5316438,0.001
71.33333333,0.001,119.3260654,0.001
71.375,0.001,120.0056633,0.001
71.41666667,0.001,119.9773467,0.001
71.45833333,0.001,119.552598,0.001
71.5,0.001,119.8074473,0.001
71.54166667,0.001,120.0056633,0.001
71.58333333,0.001,119.9773467,0.001
71.625,0.001,119.3826986,0.001
71.66666667,0.001,119.8074473,0.001
71.70833333,0.001,119.4676483,0.001
71.75,0.001,119.8357638,0.001
71.79166667,0.001,120.0339799,0.001
71.83333333,0.001,120.1472462,0.001
71.875,0.001,120.0056633,0.001
71.91666667,0.001,119.8640804,0.001
71.95833333,0.001,119.8074473,0.001
72,0.001,115.3051111,0.001
72.04166667,0.001,7.362310633,0.001
72.08333333,0.001,0.764547643,0.001
72.125,0.001,0.764547643,0.001
72.16666667,0.001,0.764547643,0.001
72.20833333,0.001,0.764547643,0.001
72.25,0.001,9.71258672,0.001
72.29166667,0.001,118.2217188,0.001
72.33333333,0.001,122.6957384,0.001
72.375,0.001,122.8373213,0.001
72.41666667,0.001,122.8656378,0.001
72.45833333,0.001,122.8090047,0.001
72.5,0.001,122.7806881,0.001
72.54166667,0.001,122.8939544,0.001
72.58333333,0.001,122.8090047,0.001
72.625,0.001,122.922271,0.001
72.66666667,0.001,122.7806881,0.001
72.70833333,0.001,121.3648591,0.001
72.75,0.001,92.4536316,0.001
72.79166667,0.001,91.6324508,0.001
72.83333333,0.001,91.60413422,0.001
72.875,0.001,91.43423474,0.001
72.91666667,0.001,91.54750106,0.001
72.95833333,0.001,91.54750106,0.001
73,0.001,87.89466232,0.001
73.04166667,0.001,8.410024069,0.001
73.08333333,0.001,0.991080278,0.001
73.125,0.001,0.991080278,0.001
73.16666667,0.001,0.991080278,0.001
73.20833333,0.001,0.991080278,0.001
73.25,0.001,8.693189863,0.001
73.29166667,0.001,91.34928501,0.001
73.33333333,0.001,94.35084242,0.001
73.375,0.001,94.06767662,0.001
73.41666667,0.001,94.12430978,0.001
73.45833333,0.001,94.2375761,0.001
73.5,0.001,94.20925952,0.001
73.54166667,0.001,94.29420926,0.001
73.58333333,0.001,94.40747558,0.001
73.625,0.001,94.40747558,0.001
73.66666667,0.001,94.40747558,0.001
73.70833333,0.001,94.15262636,0.001
73.75,0.001,94.29420926,0.001
73.79166667,0.001,94.12430978,0.001
73.83333333,0.001,94.379159,0.001
73.875,0.001,94.57737505,0.001
73.91666667,0.001,94.49242532,0.001
73.95833333,0.001,94.60569163,0.001
74,0.001,90.81127,0.001
74.04166667,0.001,6.852612204,0.001
74.08333333,0.001,0.792864222,0.001
74.125,0.001,0.792864222,0.001
74.16666667,0.001,0.792864222,0.001
74.20833333,0.001,0.792864222,0.001
74.25,0.001,9.316154609,0.001
74.29166667,0.001,102.7608665,0.001
74.33333333,0.001,106.5552881,0.001
74.375,0.001,106.2438057,0.001
74.41666667,0.001,105.96064,0.001
74.45833333,0.001,106.0455897,0.001
74.5,0.001,106.5552881,0.001
74.54166667,0.001,106.6685544,0.001
74.58333333,0.001,106.3004389,0.001
74.625,0.001,106.1305394,0.001
74.66666667,0.001,107.0933031,0.001
74.70833333,0.001,105.9323234,0.001
74.75,0.001,106.5269715,0.001
74.79166667,0.001,106.498655,0.001
74.83333333,0.001,106.3287555,0.001
74.875,0.001,106.6119213,0.001
74.91666667,0.001,104.4315447,0.001
74.95833333,0.001,46.35424041,0.001
75,0.001,4.105904007,0.001
75.04166667,0.001,0.622964746,0.001
75.08333333,0.001,0.622964746,0.001
75.125,0.001,0.622964746,0.001
75.16666667,0.001,0.622964746,0.001
75.20833333,0.001,0.622964746,0.001
75.25,0.001,10.4205012,0.001
75.29166667,0.001,112.0770211,0.001
75.33333333,0.001,116.4094577,0.001
75.375,0.001,116.4094577,0.001
75.41666667,0.001,116.9757893,0.001
75.45833333,0.001,116.0130256,0.001
75.5,0.001,115.8997593,0.001
75.54166667,0.001,116.0413422,0.001
75.58333333,0.001,116.9757893,0.001
75.625,0.001,116.664307,0.001
75.66666667,0.001,116.0413422,0.001
75.70833333,0.001,116.2678748,0.001
75.75,0.001,116.3811412,0.001
75.79166667,0.001,116.5227241,0.001
75.83333333,0.001,116.6359904,0.001
75.875,0.001,116.664307,0.001
75.91666667,0.001,113.096418,0.001
75.95833333,0.001,46.72235594,0.001
76,0.001,3.624522158,0.001
76.04166667,0.001,0.934447119,0.001
76.08333333,0.001,0.934447119,0.001
76.125,0.001,0.934447119,0.001
76.16666667,0.001,0.934447119,0.001
76.20833333,0.001,0.934447119,0.001
76.25,0.001,9.68427014,0.001
76.29166667,0.001,105.7341073,0.001
76.33333333,0.001,109.8683279,0.001
76.375,0.001,109.3303129,0.001
76.41666667,0.001,109.8400113,0.001
76.45833333,0.001,110.1231771,0.001
76.5,0.001,109.3586295,0.001
76.54166667,0.001,109.726745,0.001
76.58333333,0.001,109.6984284,0.001
76.625,0.001,109.4152626,0.001
76.66666667,0.001,109.5568455,0.001
76.70833333,0.001,109.9249611,0.001
76.75,0.001,110.4063429,0.001
76.79166667,0.001,110.066544,0.001
76.83333333,0.001,110.0099108,0.001
76.875,0.001,109.9249611,0.001
76.91666667,0.001,109.6701119,0.001
76.95833333,0.001,105.5642078,0.001
77,0.001,7.05082826,0.001
77.04166667,0.001,1.529095285,0.001
77.08333333,0.001,1.529095285,0.001
77.125,0.001,1.529095285,0.001
77.16666667,0.001,1.529095285,0.001
77.20833333,0.001,1.529095285,0.001
77.25,0.001,9.089621974,0.001
77.29166667,0.001,88.54594365,0.001
77.33333333,0.001,91.74571712,0.001
77.375,0.001,91.60413422,0.001
77.41666667,0.001,91.74571712,0.001
77.45833333,0.001,91.37760159,0.001
77.5,0.001,91.37760159,0.001
77.54166667,0.001,91.4908679,0.001
77.58333333,0.001,91.32096843,0.001
77.625,0.001,91.40591817,0.001
77.66666667,0.001,91.60413422,0.001
77.70833333,0.001,91.66076738,0.001
77.75,0.001,91.51918448,0.001
77.79166667,0.001,91.6324508,0.001
77.83333333,0.001,91.74571712,0.001
77.875,0.001,91.66076738,0.001
77.91666667,0.001,91.68908396,0.001
77.95833333,0.001,88.37604417,0.001
78,0.001,5.493416395,0.001
78.04166667,0.001,0.679597905,0.001
78.08333333,0.001,0.679597905,0.001
78.125,0.001,0.679597905,0.001
78.16666667,0.001,0.679597905,0.001
78.20833333,0.001,0.679597905,0.001
78.25,0.001,9.514370664,0.001
78.29166667,0.001,106.0739063,0.001
78.33333333,0.001,109.7833782,0.001
78.375,0.001,110.066544,0.001
78.41666667,0.001,109.6417953,0.001
78.45833333,0.001,109.6701119,0.001
78.5,0.001,109.3019963,0.001
78.54166667,0.001,109.6984284,0.001
78.58333333,0.001,109.726745,0.001
78.625,0.001,109.6984284,0.001
78.66666667,0.001,109.6134787,0.001
78.70833333,0.001,109.9249611,0.001
78.75,0.001,109.8400113,0.001
78.79166667,0.001,109.8966445,0.001
78.83333333,0.001,109.8683279,0.001
78.875,0.001,109.9249611,0.001
78.91666667,0.001,109.9815942,0.001
78.95833333,0.001,105.7341073,0.001
79,0.001,6.286280617,0.001
79.04166667,0.001,0.764547643,0.001
79.08333333,0.001,0.764547643,0.001
79.125,0.001,0.764547643,0.001
79.16666667,0.001,0.764547643,0.001
79.20833333,0.001,0.764547643,0.001
79.25,0.001,9.344471188,0.001
79.29166667,0.001,106.0455897,0.001
79.33333333,0.001,109.6134787,0.001
79.375,0.001,109.6701119,0.001
79.41666667,0.001,109.8400113,0.001
79.45833333,0.001,109.6417953,0.001
79.5,0.001,109.726745,0.001
79.54166667,0.001,109.6984284,0.001
79.58333333,0.001,109.8400113,0.001
79.625,0.001,109.9249611,0.001
79.66666667,0.001,109.7833782,0.001
79.70833333,0.001,109.8966445,0.001
79.75,0.001,109.7833782,0.001
79.79166667,0.001,109.9815942,0.001
79.83333333,0.001,109.9532776,0.001
79.875,0.001,109.726745,0.001
79.91666667,0.001,107.574685,0.001
79.95833333,0.001,46.24097409,0.001
80,0.001,3.681155316,0.001
80.04166667,0.001,1.217612912,0.001
80.08333333,0.001,1.217612912,0.001
80.125,0.001,1.217612912,0.001
80.16666667,0.001,1.217612912,0.001
80.20833333,0.001,10.53376752,0.001
80.25,0.001,118.3349851,0.001
80.29166667,0.001,122.7806881,0.001
80.33333333,0.001,122.6957384,0.001
80.375,0.001,122.582472,0.001
80.41666667,0.001,122.5258389,0.001
80.45833333,0.001,122.582472,0.001
80.5,0.001,122.7240549,0.001
80.54166667,0.001,122.6674218,0.001
80.58333333,0.001,122.8090047,0.001
80.625,0.001,122.8656378,0.001
80.66666667,0.001,122.8939544,0.001
80.70833333,0.001,122.8939544,0.001
80.75,0.001,122.8656378,0.001
80.79166667,0.001,123.0072207,0.001
80.83333333,0.001,123.0355373,0.001
80.875,0.001,122.9789041,0.001
80.91666667,0.001,122.922271,0.001
80.95833333,0.001,119.4393317,0.001
81,0.001,45.98612488,0.001
81.04166667,0.001,3.737788475,0.001
81.08333333,0.001,0.87781396,0.001
81.125,0.001,0.87781396,0.001
81.16666667,0.001,0.87781396,0.001
81.20833333,0.001,0.87781396,0.001
81.25,0.001,9.429420926,0.001
81.29166667,0.001,100.2973241,0.001
81.33333333,0.001,103.6103639,0.001
81.375,0.001,103.468781,0.001
81.41666667,0.001,103.5820473,0.001
81.45833333,0.001,103.4404644,0.001
81.5,0.001,103.6103639,0.001
81.54166667,0.001,103.666997,0.001
81.58333333,0.001,103.5820473,0.001
81.625,0.001,103.4404644,0.001
81.66666667,0.001,103.468781,0.001
81.70833333,0.001,103.4970976,0.001
81.75,0.001,103.2988815,0.001
81.79166667,0.001,103.468781,0.001
81.83333333,0.001,103.4970976,0.001
81.875,0.001,103.5820473,0.001
81.91666667,0.001,103.4970976,0.001
81.95833333,0.001,100.9486054,0.001
82,0.001,46.18434093,0.001
82.04166667,0.001,3.681155316,0.001
82.08333333,0.001,0.906130539,0.001
82.125,0.001,0.906130539,0.001
82.16666667,0.001,0.906130539,0.001
82.20833333,0.001,0.906130539,0.001
82.25,0.001,9.372787767,0.001
82.29166667,0.001,94.03936005,0.001
82.33333333,0.001,97.74883194,0.001
82.375,0.001,97.46566615,0.001
82.41666667,0.001,96.9842843,0.001
82.45833333,0.001,97.72051536,0.001
82.5,0.001,97.49398273,0.001
82.54166667,0.001,97.49398273,0.001
82.58333333,0.001,97.57893246,0.001
82.625,0.001,97.49398273,0.001
82.66666667,0.001,97.60724904,0.001
82.70833333,0.001,97.52229931,0.001
82.75,0.001,97.72051536,0.001
82.79166667,0.001,97.6638822,0.001
82.83333333,0.001,97.77714852,0.001
82.875,0.001,97.38071641,0.001
82.91666667,0.001,97.6638822,0.001
82.95833333,0.001,94.20925952,0.001
83,0.001,5.946481665,0.001
83.04166667,0.001,0.991080278,0.001
83.08333333,0.001,0.991080278,0.001
83.125,0.001,0.991080278,0.001
83.16666667,0.001,0.991080278,0.001
83.20833333,0.001,0.991080278,0.001
83.25,0.001,0.991080278,0.001
83.29166667,0.001,0.991080278,0.001
83.33333333,0.001,0.991080278,0.001
83.375,0.001,0.991080278,0.001
83.41666667,0.001,0.991080278,0.001
83.45833333,0.001,0.991080278,0.001
83.5,0.001,0.991080278,0.001
83.54166667,0.001,9.854169616,0.001
83.58333333,0.001,117.8819199,0.001
83.625,0.001,122.582472,0.001
83.66666667,0.001,122.582472,0.001
83.70833333,0.001,122.4975223,0.001
83.75,0.001,122.8939544,0.001
83.79166667,0.001,122.582472,0.001
83.83333333,0.001,122.5541555,0.001
83.875,0.001,122.1294068,0.001
83.91666667,0.001,122.8373213,0.001
83.95833333,0.001,117.5704375,0.001
84,0.001,7.107461419,0.001
84.04166667,0.001,0.764547643,0.001
84.08333333,0.001,0.764547643,0.001
84.125,0.001,0.764547643,0.001
84.16666667,0.001,0.764547643,0.001
84.20833333,0.001,0.764547643,0.001
84.25,0.001,9.68427014,0.001
84.29166667,0.001,112.41682,0.001
84.33333333,0.001,115.8431262,0.001
84.375,0.001,116.4094577,0.001
84.41666667,0.001,116.4944075,0.001
84.45833333,0.001,116.1546085,0.001
84.5,0.001,116.0413422,0.001
84.54166667,0.001,115.786493,0.001
84.58333333,0.001,115.9280759,0.001
84.625,0.001,116.2112417,0.001
84.66666667,0.001,116.6359904,0.001
84.70833333,0.001,115.8714427,0.001
84.75,0.001,115.8997593,0.001
84.79166667,0.001,116.5793572,0.001
84.83333333,0.001,115.9563925,0.001
84.875,0.001,116.2395583,0.001
84.91666667,0.001,116.2112417,0.001
84.95833333,0.001,111.8504885,0.001
85,0.001,6.59776299,0.001
85.04166667,0.001,0.849497381,0.001
85.08333333,0.001,0.849497381,0.001
85.125,0.001,0.849497381,0.001
85.16666667,0.001,0.849497381,0.001
85.20833333,0.001,0.849497381,0.001
85.25,0.001,9.089621974,0.001
85.29166667,0.001,103.0157157,0.001
85.33333333,0.001,106.3287555,0.001
85.375,0.001,106.3853886,0.001
85.41666667,0.001,106.2438057,0.001
85.45833333,0.001,106.158856,0.001
85.5,0.001,106.5552881,0.001
85.54166667,0.001,106.2438057,0.001
85.58333333,0.001,106.1022229,0.001
85.625,0.001,106.498655,0.001
85.66666667,0.001,106.4703384,0.001
85.70833333,0.001,106.5552881,0.001
85.75,0.001,106.5836047,0.001
85.79166667,0.001,106.7818208,0.001
85.83333333,0.001,106.5836047,0.001
85.875,0.001,106.5836047,0.001
85.91666667,0.001,106.7818208,0.001
85.95833333,0.001,102.1095852,0.001
86,0.001,6.569446411,0.001
86.04166667,0.001,0.736231063,0.001
86.08333333,0.001,0.736231063,0.001
86.125,0.001,0.736231063,0.001
86.16666667,0.001,0.736231063,0.001
86.20833333,0.001,0.736231063,0.001
86.25,0.001,10.22228515,0.001
86.29166667,0.001,115.0785785,0.001
86.33333333,0.001,119.7791307,0.001
86.375,0.001,119.7508141,0.001
86.41666667,0.001,119.5809146,0.001
86.45833333,0.001,119.6941809,0.001
86.5,0.001,119.4393317,0.001
86.54166667,0.001,119.7791307,0.001
86.58333333,0.001,119.5809146,0.001
86.625,0.001,119.7224975,0.001
86.66666667,0.001,119.9207136,0.001
86.70833333,0.001,119.8357638,0.001
86.75,0.001,119.6941809,0.001
86.79166667,0.001,119.7508141,0.001
86.83333333,0.001,119.892397,0.001
86.875,0.001,119.7508141,0.001
86.91666667,0.001,119.5242815,0.001
86.95833333,0.001,115.1352117,0.001
87,0.001,6.965878522,0.001
87.04166667,0.001,0.594648167,0.001
87.08333333,0.001,0.594648167,0.001
87.125,0.001,0.594648167,0.001
87.16666667,0.001,0.594648167,0.001
87.20833333,0.001,0.594648167,0.001
87.25,0.001,0.594648167,0.001
87.29166667,0.001,10.22228515,0.001
87.33333333,0.001,114.7954127,0.001
87.375,0.001,119.5242815,0.001
87.41666667,0.001,119.7791307,0.001
87.45833333,0.001,119.6658644,0.001
87.5,0.001,119.552598,0.001
87.54166667,0.001,119.7791307,0.001
87.58333333,0.001,119.4959649,0.001
87.625,0.001,119.5809146,0.001
87.66666667,0.001,119.5242815,0.001
87.70833333,0.001,119.9773467,0.001
87.75,0.001,119.6092312,0.001
87.79166667,0.001,119.9773467,0.001
87.83333333,0.001,120.1189296,0.001
87.875,0.001,120.232196,0.001
87.91666667,0.001,120.0906131,0.001
87.95833333,0.001,115.0785785,0.001
88,0.001,6.541129832,0.001
88.04166667,0.001,0.764547643,0.001
88.08333333,0.001,0.764547643,0.001
88.125,0.001,0.764547643,0.001
88.16666667,0.001,0.764547643,0.001
88.20833333,0.001,0.764547643,0.001
88.25,0.001,0.764547643,0.001
88.29166667,0.001,0.764547643,0.001
88.33333333,0.001,0.764547643,0.001
88.375,0.001,0.764547643,0.001
88.41666667,0.001,0.764547643,0.001
88.45833333,0.001,0.764547643,0.001
88.5,0.001,9.68427014,0.001
88.54166667,0.001,105.5925244,0.001
88.58333333,0.001,109.5851621,0.001
88.625,0.001,109.8683279,0.001
88.66666667,0.001,109.6417953,0.001
88.70833333,0.001,109.8116947,0.001
88.75,0.001,109.7550616,0.001
88.79166667,0.001,109.8400113,0.001
88.83333333,0.001,109.528529,0.001
88.875,0.001,109.6134787,0.001
88.91666667,0.001,105.6491576,0.001
88.95833333,0.001,7.079144839,0.001
89,0.001,0.736231063,0.001
89.04166667,0.001,0.736231063,0.001
89.08333333,0.001,0.736231063,0.001
89.125,0.001,0.736231063,0.001
89.16666667,0.001,0.736231063,0.001
89.20833333,0.001,0.736231063,0.001
89.25,0.001,9.769219878,0.001
89.29166667,0.001,112.218604,0.001
89.33333333,0.001,116.1546085,0.001
89.375,0.001,115.8997593,0.001
89.41666667,0.001,115.6165935,0.001
89.45833333,0.001,115.7581764,0.001
89.5,0.001,115.3617443,0.001
89.54166667,0.001,115.9280759,0.001
89.58333333,0.001,115.4183775,0.001
89.625,0.001,115.7015433,0.001
89.66666667,0.001,115.6732267,0.001
89.70833333,0.001,116.2112417,0.001
89.75,0.001,116.0413422,0.001
89.79166667,0.001,115.786493,0.001
89.83333333,0.001,115.4183775,0.001
89.875,0.001,115.8714427,0.001
89.91666667,0.001,111.3124735,0.001
89.95833333,0.001,8.466657228,0.001
90,0.001,0.934447119,0.001
90.04166667,0.001,0.934447119,0.001
90.08333333,0.001,0.934447119,0.001
90.125,0.001,0.934447119,0.001
90.16666667,0.001,0.934447119,0.001
90.20833333,0.001,0.934447119,0.001
90.25,0.001,9.797536458,0.001
90.29166667,0.001,117.8819199,0.001
90.33333333,0.001,121.9028741,0.001
90.375,0.001,122.4975223,0.001
90.41666667,0.001,122.3276228,0.001
90.45833333,0.001,122.2993062,0.001
90.5,0.001,122.2709897,0.001
90.54166667,0.001,122.2143565,0.001
90.58333333,0.001,122.2143565,0.001
90.625,65.80773043,121.9878239,0.001
90.66666667,0.001,122.3276228,0.001
90.70833333,0.001,122.6674218,0.001
90.75,0.001,122.1010902,0.001
90.79166667,0.001,122.3276228,0.001
90.83333333,0.001,122.8090047,0.001
90.875,0.001,122.384256,0.001
90.91666667,0.001,118.9013167,0.001
90.95833333,0.001,47.06215489,0.001
91,0.001,4.105904007,0.001
91.04166667,0.001,0.821180801,0.001
91.08333333,0.001,0.821180801,0.001
91.125,0.001,0.821180801,0.001
91.16666667,0.001,0.821180801,0.001
91.20833333,0.001,0.821180801,0.001
91.25,0.001,0.821180801,0.001
91.29166667,0.001,0.821180801,0.001
91.33333333,0.001,0.821180801,0.001
91.375,0.001,0.821180801,0.001
91.41666667,0.001,0.821180801,0.001
91.45833333,0.001,0.821180801,0.001
91.5,0.001,10.05238567,0.001
91.54166667,0.001,114.6255132,0.001
91.58333333,0.001,119.2977488,0.001
91.625,0.001,119.3260654,0.001
91.66666667,0.001,118.9579499,0.001
91.70833333,0.001,119.4110151,0.001
91.75,0.001,119.6092312,0.001
91.79166667,0.001,119.0995328,0.001
91.83333333,0.001,119.7508141,0.001
91.875,0.001,119.1278494,0.001
91.91666667,0.001,116.2112417,0.001
91.95833333,0.001,46.21265751,0.001
92,0.001,3.313039785,0.001
92.04166667,0.001,0.87781396,0.001
92.08333333,0.001,0.87781396,0.001
92.125,0.001,0.87781396,0.001
92.16666667,0.001,0.87781396,0.001
92.20833333,0.001,0.87781396,0.001
92.25,0.001,9.514370664,0.001
92.29166667,0.001,111.6522724,0.001
92.33333333,0.001,116.2112417,0.001
92.375,0.001,116.2961914,0.001
92.41666667,0.001,116.0413422,0.001
92.45833333,0.001,115.8997593,0.001
92.5,0.001,115.6165935,0.001
92.54166667,0.001,115.7581764,0.001
92.58333333,0.001,115.2767946,0.001
92.625,0.001,115.4750106,0.001
92.66666667,0.001,115.5882769,0.001
92.70833333,0.001,115.8148096,0.001
92.75,0.001,115.7015433,0.001
92.79166667,0.001,115.7581764,0.001
92.83333333,0.001,115.8714427,0.001
92.875,0.001,115.248478,0.001
92.91666667,0.001,115.1918448,0.001
92.95833333,0.001,110.9726745,0.001
93,0.001,6.569446411,0.001
93.04166667,0.001,0.764547643,0.001
93.08333333,0.001,0.764547643,0.001
93.125,0.001,0.764547643,0.001
93.16666667,0.001,0.764547643,0.001
93.20833333,0.001,0.764547643,0.001
93.25,0.001,10.16565199,0.001
93.29166667,0.001,117.5421209,0.001
93.33333333,0.001,122.044457,0.001
93.375,0.001,122.1860399,0.001
93.41666667,0.001,122.1294068,0.001
93.45833333,0.001,118.7031007,0.001
93.5,0.001,48.73283307,0.001
93.54166667,0.001,45.64632592,0.001
93.58333333,0.001,45.16494407,0.001
93.625,0.001,45.50474303,0.001
93.66666667,0.001,45.1366275,0.001
93.70833333,0.001,45.16494407,0.001
93.75,0.001,45.39147671,0.001
93.79166667,0.001,45.24989381,0.001
93.83333333,0.001,48.78946623,0.001
93.875,0.001,118.9296333,0.001
93.91666667,0.001,122.1860399,0.001
93.95833333,0.001,117.3722214,0.001
94,0.001,15.00778706,0.001
94.04166667,0.001,43.94733116,0.001
94.08333333,0.001,45.56137619,0.001
94.125,0.001,45.41979329,0.001
94.16666667,0.001,45.22157723,0.001
94.20833333,0.001,45.90117514,0.001
94.25,0.001,45.61800934,0.001
94.29166667,0.001,44.0322809,0.001
94.33333333,0.001,3.879371372,0.001
94.375,0.001,0.934447119,0.001
94.41666667,0.001,0.934447119,0.001
94.45833333,0.001,0.787200906,0.001
94.5,0.001,0.639954693,0.001
94.54166667,0.001,0.492708481,0.001
94.58333333,0.001,0.345462268,0.001
94.625,0.001,0.198216056,0.001
94.66666667,0.001,2.237009769,0.001
94.70833333,0.001,0.906130539,0.001
94.75,0.001,0.906130539,0.001
94.79166667,0.001,0.906130539,0.001
94.83333333,0.001,0.906130539,0.001
94.875,0.001,0.906130539,0.001
94.91666667,0.001,0.906130539,0.001
94.95833333,0.001,0.906130539,0.001
95,0.001,7.05082826,0.001
95.04166667,0.001,42.53150219,0.001
95.08333333,0.001,6.059747982,0.001
95.125,0.001,0.736231063,0.001
95.16666667,0.001,0.736231063,0.001
95.20833333,0.001,0.736231063,0.001
95.25,0.001,9.004672236,0.001
95.29166667,0.001,88.12119496,0.001
95.33333333,0.001,90.89621974,0.001
95.375,0.001,90.83958658,0.001
95.41666667,0.001,91.00948605,0.001
95.45833333,0.001,90.83958658,0.001
95.5,0.001,89.28217471,0.001
95.54166667,0.001,47.17542121,0.001
95.58333333,0.001,45.16494407,0.001
95.625,0.001,45.33484355,0.001
95.66666667,0.001,45.16494407,0.001
95.70833333,0.001,45.50474303,0.001
95.75,0.001,45.30652697,0.001
95.79166667,0.001,45.24989381,0.001
95.83333333,0.001,45.47642645,0.001
95.875,0.001,44.74019538,0.001
95.91666667,0.001,43.80574827,0.001
95.95833333,0.001,3.794421634,0.001
96,0.001,0.906130539,0.001
96.04166667,0.001,0.906130539,0.001
96.08333333,0.001,0.906130539,0.001
96.125,0.001,0.906130539,0.001
96.16666667,0.001,0.906130539,0.001
96.20833333,0.001,0.906130539,0.001
96.25,0.001,9.882486196,0.001
96.29166667,0.001,116.4094577,0.001
96.33333333,0.001,120.6003115,0.001
96.375,0.001,120.7135778,0.001
96.41666667,0.001,120.6569446,0.001
96.45833333,0.001,120.6286281,0.001
96.5,0.001,120.6003115,0.001
96.54166667,0.001,120.5719949,0.001
96.58333333,0.001,120.7418944,0.001
96.625,0.001,120.6003115,0.001
96.66666667,0.001,180.9429421,0.001
96.70833333,0.001,204.3607532,0.001
96.75,0.001,204.3324366,0.001
96.79166667,0.001,204.3890698,0.001
96.83333333,0.001,204.3041201,0.001
96.875,0.001,204.4173864,0.001
96.91666667,0.001,204.4740195,0.001
96.95833333,0.001,203.8793714,0.001
97,0.001,205.0120345,0.001
97.04166667,0.001,204.445703,0.001
97.08333333,0.001,204.3324366,0.001
97.125,0.001,204.3890698,0.001
97.16666667,0.001,204.5023361,0.001
97.20833333,0.001,203.8510548,0.001
97.25,0.001,200.4247487,0.001
97.29166667,0.001,89.19722498,0.001
97.33333333,0.001,83.13747699,0.001
97.375,0.001,83.13747699,0.001
97.41666667,0.001,83.13747699,0.001
97.45833333,0.001,83.13747699,0.001
97.5,0.001,83.13747699,0.001
97.54166667,0.001,82.9958941,0.001
97.58333333,0.001,84.21350701,0.001
97.625,0.001,83.19411015,0.001
97.66666667,0.001,67.67662466,0.001
97.70833333,0.001,10.703667,0.001
97.75,0.001,116.6076738,0.001
97.79166667,0.001,120.3737788,0.001
97.83333333,0.001,121.0250602,0.001
97.875,0.001,120.6286281,0.001
97.91666667,0.001,121.4781254,0.001
97.95833333,0.001,121.1383265,0.001
98,0.001,121.2515928,0.001
98.04166667,0.001,120.7418944,0.001
98.08333333,0.001,120.770211,0.001
98.125,0.001,121.2232762,0.001
98.16666667,0.001,120.9967436,0.001
98.20833333,0.001,120.7135778,0.001
98.25,0.001,120.7135778,0.001
98.29166667,0.001,121.4781254,0.001
98.33333333,0.001,121.0250602,0.001
98.375,0.001,120.7985275,0.001
98.41666667,0.001,120.4020954,0.001
98.45833333,0.001,121.0816933,0.001
