$NML Br1 inflow year 2006 YC 03/22/2023,
",,,",
Jday,Inflow
187.8333333,43.53223871
187.875,43.53223871
187.9166667,43.53223871
187.9583333,43.53223871
188,47.99507235
188.0416667,47.99507235
188.0833333,47.99507235
188.125,47.99507235
188.1666667,47.99507235
188.2083333,47.99507235
188.25,47.99507235
188.2916667,47.99507235
188.3333333,47.99507235
188.375,47.99507235
188.4166667,47.99507235
188.4583333,47.99507235
188.5,47.99507235
188.5416667,47.99507235
188.5833333,47.99507235
188.625,47.99507235
188.6666667,47.99507235
188.7083333,47.99507235
188.75,47.99507235
188.7916667,47.99507235
188.8333333,47.99507235
188.875,47.99507235
188.9166667,47.99507235
188.9583333,47.99507235
189,43.89326225
189.0416667,43.89326225
189.0833333,43.89326225
189.125,43.89326225
189.1666667,43.89326225
189.2083333,43.89326225
189.25,43.89326225
189.2916667,43.89326225
189.3333333,43.89326225
189.375,43.89326225
189.4166667,43.89326225
189.4583333,43.89326225
189.5,43.89326225
189.5416667,43.89326225
189.5833333,43.89326225
189.625,43.89326225
189.6666667,43.89326225
189.7083333,43.89326225
189.75,43.89326225
189.7916667,43.89326225
189.8333333,43.89326225
189.875,43.89326225
189.9166667,43.89326225
189.9583333,43.89326225
190,41.21614334
190.0416667,41.21614334
190.0833333,41.21614334
190.125,41.21614334
190.1666667,41.21614334
190.2083333,41.21614334
190.25,41.21614334
190.2916667,41.21614334
190.3333333,41.21614334
190.375,41.21614334
190.4166667,41.21614334
190.4583333,41.21614334
190.5,41.21614334
190.5416667,41.21614334
190.5833333,41.21614334
190.625,41.21614334
190.6666667,41.21614334
190.7083333,41.21614334
190.75,41.21614334
190.7916667,41.21614334
190.8333333,41.21614334
190.875,41.21614334
190.9166667,41.21614334
190.9583333,41.21614334
191,37.75411716
191.0416667,37.75411716
191.0833333,37.75411716
191.125,37.75411716
191.1666667,37.75411716
191.2083333,37.75411716
191.25,37.75411716
191.2916667,37.75411716
191.3333333,37.75411716
191.375,37.75411716
191.4166667,37.75411716
191.4583333,37.75411716
191.5,37.75411716
191.5416667,37.75411716
191.5833333,37.75411716
191.625,37.75411716
191.6666667,37.75411716
191.7083333,37.75411716
191.75,37.75411716
191.7916667,37.75411716
191.8333333,37.75411716
191.875,37.75411716
191.9166667,37.75411716
191.9583333,37.75411716
192,40.77847884
192.0416667,40.77847884
192.0833333,40.77847884
192.125,40.77847884
192.1666667,40.77847884
192.2083333,40.77847884
192.25,40.77847884
192.2916667,40.77847884
192.3333333,40.77847884
192.375,40.77847884
192.4166667,40.77847884
192.4583333,40.77847884
192.5,40.77847884
192.5416667,40.77847884
192.5833333,40.77847884
192.625,40.77847884
192.6666667,40.77847884
192.7083333,40.77847884
192.75,40.77847884
192.7916667,40.77847884
192.8333333,40.77847884
192.875,40.77847884
192.9166667,40.77847884
192.9583333,40.77847884
193,40.95341783
193.0416667,40.95341783
193.0833333,40.95341783
193.125,40.95341783
193.1666667,40.95341783
193.2083333,40.95341783
193.25,40.95341783
193.2916667,40.95341783
193.3333333,40.95341783
193.375,40.95341783
193.4166667,40.95341783
193.4583333,40.95341783
193.5,40.95341783
193.5416667,40.95341783
193.5833333,40.95341783
193.625,40.95341783
193.6666667,40.95341783
193.7083333,40.95341783
193.75,40.95341783
193.7916667,40.95341783
193.8333333,40.95341783
193.875,40.95341783
193.9166667,40.95341783
193.9583333,40.95341783
194,41.90263163
194.0416667,41.90263163
194.0833333,41.90263163
194.125,41.90263163
194.1666667,41.90263163
194.2083333,41.90263163
194.25,41.90263163
194.2916667,41.90263163
194.3333333,41.90263163
194.375,41.90263163
194.4166667,41.90263163
194.4583333,41.90263163
194.5,41.90263163
194.5416667,41.90263163
194.5833333,41.90263163
194.625,41.90263163
194.6666667,41.90263163
194.7083333,41.90263163
194.75,41.90263163
194.7916667,41.90263163
194.8333333,41.90263163
194.875,41.90263163
194.9166667,41.90263163
194.9583333,41.90263163
195,33.65222642
195.0416667,33.65222642
195.0833333,33.65222642
195.125,33.65222642
195.1666667,33.65222642
195.2083333,33.65222642
195.25,33.65222642
195.2916667,33.65222642
195.3333333,33.65222642
195.375,33.65222642
195.4166667,33.65222642
195.4583333,33.65222642
195.5,33.65222642
195.5416667,33.65222642
195.5833333,33.65222642
195.625,33.65222642
195.6666667,33.65222642
195.7083333,33.65222642
195.75,33.65222642
195.7916667,33.65222642
195.8333333,33.65222642
195.875,33.65222642
195.9166667,33.65222642
195.9583333,33.65222642
196,36.16680903
196.0416667,36.16680903
196.0833333,36.16680903
196.125,36.16680903
196.1666667,36.16680903
196.2083333,36.16680903
196.25,36.16680903
196.2916667,36.16680903
196.3333333,36.16680903
196.375,36.16680903
196.4166667,36.16680903
196.4583333,36.16680903
196.5,36.16680903
196.5416667,36.16680903
196.5833333,36.16680903
196.625,36.16680903
196.6666667,36.16680903
196.7083333,36.16680903
196.75,36.16680903
196.7916667,36.16680903
196.8333333,36.16680903
196.875,36.16680903
196.9166667,36.16680903
196.9583333,36.16680903
197,40.1965852
197.0416667,40.1965852
197.0833333,40.1965852
197.125,40.1965852
197.1666667,40.1965852
197.2083333,40.1965852
197.25,40.1965852
197.2916667,40.1965852
197.3333333,40.1965852
197.375,40.1965852
197.4166667,40.1965852
197.4583333,40.1965852
197.5,40.1965852
197.5416667,40.1965852
197.5833333,40.1965852
197.625,40.1965852
197.6666667,40.1965852
197.7083333,40.1965852
197.75,40.1965852
197.7916667,40.1965852
197.8333333,40.1965852
197.875,40.1965852
197.9166667,40.1965852
197.9583333,40.1965852
198,43.85592216
198.0416667,43.85592216
198.0833333,43.85592216
198.125,43.85592216
198.1666667,43.85592216
198.2083333,43.85592216
198.25,43.85592216
198.2916667,43.85592216
198.3333333,43.85592216
198.375,43.85592216
198.4166667,43.85592216
198.4583333,43.85592216
198.5,43.85592216
198.5416667,43.85592216
198.5833333,43.85592216
198.625,43.85592216
198.6666667,43.85592216
198.7083333,43.85592216
198.75,43.85592216
198.7916667,43.85592216
198.8333333,43.85592216
198.875,43.85592216
198.9166667,43.85592216
198.9583333,43.85592216
199,39.34476414
199.0416667,39.34476414
199.0833333,39.34476414
199.125,39.34476414
199.1666667,39.34476414
199.2083333,39.34476414
199.25,39.34476414
199.2916667,39.34476414
199.3333333,39.34476414
199.375,39.34476414
199.4166667,39.34476414
199.4583333,39.34476414
199.5,39.34476414
199.5416667,39.34476414
199.5833333,39.34476414
199.625,39.34476414
199.6666667,39.34476414
199.7083333,39.34476414
199.75,39.34476414
199.7916667,39.34476414
199.8333333,39.34476414
199.875,39.34476414
199.9166667,39.34476414
199.9583333,39.34476414
200,38.66516624
200.0416667,38.66516624
200.0833333,38.66516624
200.125,38.66516624
200.1666667,38.66516624
200.2083333,38.66516624
200.25,38.66516624
200.2916667,38.66516624
200.3333333,38.66516624
200.375,38.66516624
200.4166667,38.66516624
200.4583333,38.66516624
200.5,38.66516624
200.5416667,38.66516624
200.5833333,38.66516624
200.625,38.66516624
200.6666667,38.66516624
200.7083333,38.66516624
200.75,38.66516624
200.7916667,38.66516624
200.8333333,38.66516624
200.875,38.66516624
200.9166667,38.66516624
200.9583333,38.66516624
201,42.41362749
201.0416667,42.41362749
201.0833333,42.41362749
201.125,42.41362749
201.1666667,42.41362749
201.2083333,42.41362749
201.25,42.41362749
201.2916667,42.41362749
201.3333333,42.41362749
201.375,42.41362749
201.4166667,42.41362749
201.4583333,42.41362749
201.5,42.41362749
201.5416667,42.41362749
201.5833333,42.41362749
201.625,42.41362749
201.6666667,42.41362749
201.7083333,42.41362749
201.75,42.41362749
201.7916667,42.41362749
201.8333333,42.41362749
201.875,42.41362749
201.9166667,42.41362749
201.9583333,42.41362749
202,50.56006109
202.0416667,50.56006109
202.0833333,50.56006109
202.125,50.56006109
202.1666667,50.56006109
202.2083333,50.56006109
202.25,50.56006109
202.2916667,50.56006109
202.3333333,50.56006109
202.375,50.56006109
202.4166667,50.56006109
202.4583333,50.56006109
202.5,50.56006109
202.5416667,50.56006109
202.5833333,50.56006109
202.625,50.56006109
202.6666667,50.56006109
202.7083333,50.56006109
202.75,50.56006109
202.7916667,50.56006109
202.8333333,50.56006109
202.875,50.56006109
202.9166667,50.56006109
202.9583333,50.56006109
203,44.97334585
203.0416667,44.97334585
203.0833333,44.97334585
203.125,44.97334585
203.1666667,44.97334585
203.2083333,44.97334585
203.25,44.97334585
203.2916667,44.97334585
203.3333333,44.97334585
203.375,44.97334585
203.4166667,44.97334585
203.4583333,44.97334585
203.5,44.97334585
203.5416667,44.97334585
203.5833333,44.97334585
203.625,44.97334585
203.6666667,44.97334585
203.7083333,44.97334585
203.75,44.97334585
203.7916667,44.97334585
203.8333333,44.97334585
203.875,44.97334585
203.9166667,44.97334585
203.9583333,44.97334585
204,45.12414281
204.0416667,45.12414281
204.0833333,45.12414281
204.125,45.12414281
204.1666667,45.12414281
204.2083333,45.12414281
204.25,45.12414281
204.2916667,45.12414281
204.3333333,45.12414281
204.375,45.12414281
204.4166667,45.12414281
204.4583333,45.12414281
204.5,45.12414281
204.5416667,45.12414281
204.5833333,45.12414281
204.625,45.12414281
204.6666667,45.12414281
204.7083333,45.12414281
204.75,45.12414281
204.7916667,45.12414281
204.8333333,45.12414281
204.875,45.12414281
204.9166667,45.12414281
204.9583333,45.12414281
205,46.72842033
205.0416667,46.72842033
205.0833333,46.72842033
205.125,46.72842033
205.1666667,46.72842033
205.2083333,46.72842033
205.25,46.72842033
205.2916667,46.72842033
205.3333333,46.72842033
205.375,46.72842033
205.4166667,46.72842033
205.4583333,46.72842033
205.5,46.72842033
205.5416667,46.72842033
205.5833333,46.72842033
205.625,46.72842033
205.6666667,46.72842033
205.7083333,46.72842033
205.75,46.72842033
205.7916667,46.72842033
205.8333333,46.72842033
205.875,46.72842033
205.9166667,46.72842033
205.9583333,46.72842033
206,39.31782564
206.0416667,39.31782564
206.0833333,39.31782564
206.125,39.31782564
206.1666667,39.31782564
206.2083333,39.31782564
206.25,39.31782564
206.2916667,39.31782564
206.3333333,39.31782564
206.375,39.31782564
206.4166667,39.31782564
206.4583333,39.31782564
206.5,39.31782564
206.5416667,39.31782564
206.5833333,39.31782564
206.625,39.31782564
206.6666667,39.31782564
206.7083333,39.31782564
206.75,39.31782564
206.7916667,39.31782564
206.8333333,39.31782564
206.875,39.31782564
206.9166667,39.31782564
206.9583333,39.31782564
207,42.75575012
207.0416667,42.75575012
207.0833333,42.75575012
207.125,42.75575012
207.1666667,42.75575012
207.2083333,42.75575012
207.25,42.75575012
207.2916667,42.75575012
207.3333333,42.75575012
207.375,42.75575012
207.4166667,42.75575012
207.4583333,42.75575012
207.5,42.75575012
207.5416667,42.75575012
207.5833333,42.75575012
207.625,42.75575012
207.6666667,42.75575012
207.7083333,42.75575012
207.75,42.75575012
207.7916667,42.75575012
207.8333333,42.75575012
207.875,42.75575012
207.9166667,42.75575012
207.9583333,42.75575012
208,37.12724905
208.0416667,37.12724905
208.0833333,37.12724905
208.125,37.12724905
208.1666667,37.12724905
208.2083333,37.12724905
208.25,37.12724905
208.2916667,37.12724905
208.3333333,37.12724905
208.375,37.12724905
208.4166667,37.12724905
208.4583333,37.12724905
208.5,37.12724905
208.5416667,37.12724905
208.5833333,37.12724905
208.625,37.12724905
208.6666667,37.12724905
208.7083333,37.12724905
208.75,37.12724905
208.7916667,37.12724905
208.8333333,37.12724905
208.875,37.12724905
208.9166667,37.12724905
208.9583333,37.12724905
209,39.26631263
209.0416667,39.26631263
209.0833333,39.26631263
209.125,39.26631263
209.1666667,39.26631263
209.2083333,39.26631263
209.25,39.26631263
209.2916667,39.26631263
209.3333333,39.26631263
209.375,39.26631263
209.4166667,39.26631263
209.4583333,39.26631263
209.5,39.26631263
209.5416667,39.26631263
209.5833333,39.26631263
209.625,39.26631263
209.6666667,39.26631263
209.7083333,39.26631263
209.75,39.26631263
209.7916667,39.26631263
209.8333333,39.26631263
209.875,39.26631263
209.9166667,39.26631263
209.9583333,39.26631263
210,29.279835
210.0416667,29.279835
210.0833333,29.279835
210.125,29.279835
210.1666667,29.279835
210.2083333,29.279835
210.25,29.279835
210.2916667,29.279835
210.3333333,29.279835
210.375,29.279835
210.4166667,29.279835
210.4583333,29.279835
210.5,29.279835
210.5416667,29.279835
210.5833333,29.279835
210.625,29.279835
210.6666667,29.279835
210.7083333,29.279835
210.75,29.279835
210.7916667,29.279835
210.8333333,29.279835
210.875,29.279835
210.9166667,29.279835
210.9583333,29.279835
211,30.67662227
211.0416667,30.67662227
211.0833333,30.67662227
211.125,30.67662227
211.1666667,30.67662227
211.2083333,30.67662227
211.25,30.67662227
211.2916667,30.67662227
211.3333333,30.67662227
211.375,30.67662227
211.4166667,30.67662227
211.4583333,30.67662227
211.5,30.67662227
211.5416667,30.67662227
211.5833333,30.67662227
211.625,30.67662227
211.6666667,30.67662227
211.7083333,30.67662227
211.75,30.67662227
211.7916667,30.67662227
211.8333333,30.67662227
211.875,30.67662227
211.9166667,30.67662227
211.9583333,30.67662227
212,24.73941548
212.0416667,24.73941548
212.0833333,24.73941548
212.125,24.73941548
212.1666667,24.73941548
212.2083333,24.73941548
212.25,24.73941548
212.2916667,24.73941548
212.3333333,24.73941548
212.375,24.73941548
212.4166667,24.73941548
212.4583333,24.73941548
212.5,24.73941548
212.5416667,24.73941548
212.5833333,24.73941548
212.625,24.73941548
212.6666667,24.73941548
212.7083333,24.73941548
212.75,24.73941548
212.7916667,24.73941548
212.8333333,24.73941548
212.875,24.73941548
212.9166667,24.73941548
212.9583333,24.73941548
213,25.82472037
213.0416667,25.82472037
213.0833333,25.82472037
213.125,25.82472037
213.1666667,25.82472037
213.2083333,25.82472037
213.25,25.82472037
213.2916667,25.82472037
213.3333333,25.82472037
213.375,25.82472037
213.4166667,25.82472037
213.4583333,25.82472037
213.5,25.82472037
213.5416667,25.82472037
213.5833333,25.82472037
213.625,25.82472037
213.6666667,25.82472037
213.7083333,25.82472037
213.75,25.82472037
213.7916667,25.82472037
213.8333333,25.82472037
213.875,25.82472037
213.9166667,25.82472037
213.9583333,25.82472037
214,30.89338808
214.0416667,30.89338808
214.0833333,30.89338808
214.125,30.89338808
214.1666667,30.89338808
214.2083333,30.89338808
214.25,30.89338808
214.2916667,30.89338808
214.3333333,30.89338808
214.375,30.89338808
214.4166667,30.89338808
214.4583333,30.89338808
214.5,30.89338808
214.5416667,30.89338808
214.5833333,30.89338808
214.625,30.89338808
214.6666667,30.89338808
214.7083333,30.89338808
214.75,30.89338808
214.7916667,30.89338808
214.8333333,30.89338808
214.875,30.89338808
214.9166667,30.89338808
214.9583333,30.89338808
215,26.05125301
215.0416667,26.05125301
215.0833333,26.05125301
215.125,26.05125301
215.1666667,26.05125301
215.2083333,26.05125301
215.25,26.05125301
215.2916667,26.05125301
215.3333333,26.05125301
215.375,26.05125301
215.4166667,26.05125301
215.4583333,26.05125301
215.5,26.05125301
215.5416667,26.05125301
215.5833333,26.05125301
215.625,26.05125301
215.6666667,26.05125301
215.7083333,26.05125301
215.75,26.05125301
215.7916667,26.05125301
215.8333333,26.05125301
215.875,26.05125301
215.9166667,26.05125301
215.9583333,26.05125301
216,28.09004672
216.0416667,28.09004672
216.0833333,28.09004672
216.125,28.09004672
216.1666667,28.09004672
216.2083333,28.09004672
216.25,28.09004672
216.2916667,28.09004672
216.3333333,28.09004672
216.375,28.09004672
216.4166667,28.09004672
216.4583333,28.09004672
216.5,28.09004672
216.5416667,28.09004672
216.5833333,28.09004672
216.625,28.09004672
216.6666667,28.09004672
216.7083333,28.09004672
216.75,28.09004672
216.7916667,28.09004672
216.8333333,28.09004672
216.875,28.09004672
216.9166667,28.09004672
216.9583333,28.09004672
217,25.85303695
217.0416667,25.85303695
217.0833333,25.85303695
217.125,25.85303695
217.1666667,25.85303695
217.2083333,25.85303695
217.25,25.85303695
217.2916667,25.85303695
217.3333333,25.85303695
217.375,25.85303695
217.4166667,25.85303695
217.4583333,25.85303695
217.5,25.85303695
217.5416667,25.85303695
217.5833333,25.85303695
217.625,25.85303695
217.6666667,25.85303695
217.7083333,25.85303695
217.75,25.85303695
217.7916667,25.85303695
217.8333333,25.85303695
217.875,25.85303695
217.9166667,25.85303695
217.9583333,25.85303695
218,21.71881637
218.0416667,21.71881637
218.0833333,21.71881637
218.125,21.71881637
218.1666667,21.71881637
218.2083333,21.71881637
218.25,21.71881637
218.2916667,21.71881637
218.3333333,21.71881637
218.375,21.71881637
218.4166667,21.71881637
218.4583333,21.71881637
218.5,21.71881637
218.5416667,21.71881637
218.5833333,21.71881637
218.625,21.71881637
218.6666667,21.71881637
218.7083333,21.71881637
218.75,21.71881637
218.7916667,21.71881637
218.8333333,21.71881637
218.875,21.71881637
218.9166667,21.71881637
218.9583333,21.71881637
219,24.38057483
219.0416667,24.38057483
219.0833333,24.38057483
219.125,24.38057483
219.1666667,24.38057483
219.2083333,24.38057483
219.25,24.38057483
219.2916667,24.38057483
219.3333333,24.38057483
219.375,24.38057483
219.4166667,24.38057483
219.4583333,24.38057483
219.5,24.38057483
219.5416667,24.38057483
219.5833333,24.38057483
219.625,24.38057483
219.6666667,24.38057483
219.7083333,24.38057483
219.75,24.38057483
219.7916667,24.38057483
219.8333333,24.38057483
219.875,24.38057483
219.9166667,24.38057483
219.9583333,24.38057483
220,26.02293643
220.0416667,26.02293643
220.0833333,26.02293643
220.125,26.02293643
220.1666667,26.02293643
220.2083333,26.02293643
220.25,26.02293643
220.2916667,26.02293643
220.3333333,26.02293643
220.375,26.02293643
220.4166667,26.02293643
220.4583333,26.02293643
220.5,26.02293643
220.5416667,26.02293643
220.5833333,26.02293643
220.625,26.02293643
220.6666667,26.02293643
220.7083333,26.02293643
220.75,26.02293643
220.7916667,26.02293643
220.8333333,26.02293643
220.875,26.02293643
220.9166667,26.02293643
220.9583333,26.02293643
221,32.98881495
221.0416667,32.98881495
221.0833333,32.98881495
221.125,32.98881495
221.1666667,32.98881495
221.2083333,32.98881495
221.25,32.98881495
221.2916667,32.98881495
221.3333333,32.98881495
221.375,32.98881495
221.4166667,32.98881495
221.4583333,32.98881495
221.5,32.98881495
221.5416667,32.98881495
221.5833333,32.98881495
221.625,32.98881495
221.6666667,32.98881495
221.7083333,32.98881495
221.75,32.98881495
221.7916667,32.98881495
221.8333333,32.98881495
221.875,32.98881495
221.9166667,32.98881495
221.9583333,32.98881495
222,28.71301147
222.0416667,28.71301147
222.0833333,28.71301147
222.125,28.71301147
222.1666667,28.71301147
222.2083333,28.71301147
222.25,28.71301147
222.2916667,28.71301147
222.3333333,28.71301147
222.375,28.71301147
222.4166667,28.71301147
222.4583333,28.71301147
222.5,28.71301147
222.5416667,28.71301147
222.5833333,28.71301147
222.625,28.71301147
222.6666667,28.71301147
222.7083333,28.71301147
222.75,28.71301147
222.7916667,28.71301147
222.8333333,28.71301147
222.875,28.71301147
222.9166667,28.71301147
222.9583333,28.71301147
223,24.5504743
223.0416667,24.5504743
223.0833333,24.5504743
223.125,24.5504743
223.1666667,24.5504743
223.2083333,24.5504743
223.25,24.5504743
223.2916667,24.5504743
223.3333333,24.5504743
223.375,24.5504743
223.4166667,24.5504743
223.4583333,24.5504743
223.5,24.5504743
223.5416667,24.5504743
223.5833333,24.5504743
223.625,24.5504743
223.6666667,24.5504743
223.7083333,24.5504743
223.75,24.5504743
223.7916667,24.5504743
223.8333333,24.5504743
223.875,24.5504743
223.9166667,24.5504743
223.9583333,24.5504743
224,25.45660484
224.0416667,25.45660484
224.0833333,25.45660484
224.125,25.45660484
224.1666667,25.45660484
224.2083333,25.45660484
224.25,25.45660484
224.2916667,25.45660484
224.3333333,25.45660484
224.375,25.45660484
224.4166667,25.45660484
224.4583333,25.45660484
224.5,25.45660484
224.5416667,25.45660484
224.5833333,25.45660484
224.625,25.45660484
224.6666667,25.45660484
224.7083333,25.45660484
224.75,25.45660484
224.7916667,25.45660484
224.8333333,25.45660484
224.875,25.45660484
224.9166667,25.45660484
224.9583333,25.45660484
225,23.75761008
225.0416667,23.75761008
225.0833333,23.75761008
225.125,23.75761008
225.1666667,23.75761008
225.2083333,23.75761008
225.25,23.75761008
225.2916667,23.75761008
225.3333333,23.75761008
225.375,23.75761008
225.4166667,23.75761008
225.4583333,23.75761008
225.5,23.75761008
225.5416667,23.75761008
225.5833333,23.75761008
225.625,23.75761008
225.6666667,23.75761008
225.7083333,23.75761008
225.75,23.75761008
225.7916667,23.75761008
225.8333333,23.75761008
225.875,23.75761008
225.9166667,23.75761008
225.9583333,23.75761008
226,25.85303695
226.0416667,25.85303695
226.0833333,25.85303695
226.125,25.85303695
226.1666667,25.85303695
226.2083333,25.85303695
226.25,25.85303695
226.2916667,25.85303695
226.3333333,25.85303695
226.375,25.85303695
226.4166667,25.85303695
226.4583333,25.85303695
226.5,25.85303695
226.5416667,25.85303695
226.5833333,25.85303695
226.625,25.85303695
226.6666667,25.85303695
226.7083333,25.85303695
226.75,25.85303695
226.7916667,25.85303695
226.8333333,25.85303695
226.875,25.85303695
226.9166667,25.85303695
226.9583333,25.85303695
227,22.62494691
227.0416667,22.62494691
227.0833333,22.62494691
227.125,22.62494691
227.1666667,22.62494691
227.2083333,22.62494691
227.25,22.62494691
227.2916667,22.62494691
227.3333333,22.62494691
227.375,22.62494691
227.4166667,22.62494691
227.4583333,22.62494691
227.5,22.62494691
227.5416667,22.62494691
227.5833333,22.62494691
227.625,22.62494691
227.6666667,22.62494691
227.7083333,22.62494691
227.75,22.62494691
227.7916667,22.62494691
227.8333333,22.62494691
227.875,22.62494691
227.9166667,22.62494691
227.9583333,22.62494691
228,22.05861532
228.0416667,22.05861532
228.0833333,22.05861532
228.125,22.05861532
228.1666667,22.05861532
228.2083333,22.05861532
228.25,22.05861532
228.2916667,22.05861532
228.3333333,22.05861532
228.375,22.05861532
228.4166667,22.05861532
228.4583333,22.05861532
228.5,22.05861532
228.5416667,22.05861532
228.5833333,22.05861532
228.625,22.05861532
228.6666667,22.05861532
228.7083333,22.05861532
228.75,22.05861532
228.7916667,22.05861532
228.8333333,22.05861532
228.875,22.05861532
228.9166667,22.05861532
228.9583333,22.05861532
229,23.36117797
229.0416667,23.36117797
229.0833333,23.36117797
229.125,23.36117797
229.1666667,23.36117797
229.2083333,23.36117797
229.25,23.36117797
229.2916667,23.36117797
229.3333333,23.36117797
229.375,23.36117797
229.4166667,23.36117797
229.4583333,23.36117797
229.5,23.36117797
229.5416667,23.36117797
229.5833333,23.36117797
229.625,23.36117797
229.6666667,23.36117797
229.7083333,23.36117797
229.75,23.36117797
229.7916667,23.36117797
229.8333333,23.36117797
229.875,23.36117797
229.9166667,23.36117797
229.9583333,23.36117797
230,23.53107745
230.0416667,23.53107745
230.0833333,23.53107745
230.125,23.53107745
230.1666667,23.53107745
230.2083333,23.53107745
230.25,23.53107745
230.2916667,23.53107745
230.3333333,23.53107745
230.375,23.53107745
230.4166667,23.53107745
230.4583333,23.53107745
230.5,23.53107745
230.5416667,23.53107745
230.5833333,23.53107745
230.625,23.53107745
230.6666667,23.53107745
230.7083333,23.53107745
230.75,23.53107745
230.7916667,23.53107745
230.8333333,23.53107745
230.875,23.53107745
230.9166667,23.53107745
230.9583333,23.53107745
231,20.04813818
231.0416667,20.04813818
231.0833333,20.04813818
231.125,20.04813818
231.1666667,20.04813818
231.2083333,20.04813818
231.25,20.04813818
231.2916667,20.04813818
231.3333333,20.04813818
231.375,20.04813818
231.4166667,20.04813818
231.4583333,20.04813818
231.5,20.04813818
231.5416667,20.04813818
231.5833333,20.04813818
231.625,20.04813818
231.6666667,20.04813818
231.7083333,20.04813818
231.75,20.04813818
231.7916667,20.04813818
231.8333333,20.04813818
231.875,20.04813818
231.9166667,20.04813818
231.9583333,20.04813818
232,22.05861532
232.0416667,22.05861532
232.0833333,22.05861532
232.125,22.05861532
232.1666667,22.05861532
232.2083333,22.05861532
232.25,22.05861532
232.2916667,22.05861532
232.3333333,22.05861532
232.375,22.05861532
232.4166667,22.05861532
232.4583333,22.05861532
232.5,22.05861532
232.5416667,22.05861532
232.5833333,22.05861532
232.625,22.05861532
232.6666667,22.05861532
232.7083333,22.05861532
232.75,22.05861532
232.7916667,22.05861532
232.8333333,22.05861532
232.875,22.05861532
232.9166667,22.05861532
232.9583333,22.05861532
233,24.06909245
233.0416667,24.06909245
233.0833333,24.06909245
233.125,24.06909245
233.1666667,24.06909245
233.2083333,24.06909245
233.25,24.06909245
233.2916667,24.06909245
233.3333333,24.06909245
233.375,24.06909245
233.4166667,24.06909245
233.4583333,24.06909245
233.5,24.06909245
233.5416667,24.06909245
233.5833333,24.06909245
233.625,24.06909245
233.6666667,24.06909245
233.7083333,24.06909245
233.75,24.06909245
233.7916667,24.06909245
233.8333333,24.06909245
233.875,24.06909245
233.9166667,24.06909245
233.9583333,24.06909245
234,21.15248478
234.0416667,21.15248478
234.0833333,21.15248478
234.125,21.15248478
234.1666667,21.15248478
234.2083333,21.15248478
234.25,21.15248478
234.2916667,21.15248478
234.3333333,21.15248478
234.375,21.15248478
234.4166667,21.15248478
234.4583333,21.15248478
234.5,21.15248478
234.5416667,21.15248478
234.5833333,21.15248478
234.625,21.15248478
234.6666667,21.15248478
234.7083333,21.15248478
234.75,21.15248478
234.7916667,21.15248478
234.8333333,21.15248478
234.875,21.15248478
234.9166667,21.15248478
234.9583333,21.15248478
235,22.0869319
235.0416667,22.0869319
235.0833333,22.0869319
235.125,22.0869319
235.1666667,22.0869319
235.2083333,22.0869319
235.25,22.0869319
235.2916667,22.0869319
235.3333333,22.0869319
235.375,22.0869319
235.4166667,22.0869319
235.4583333,22.0869319
235.5,22.0869319
235.5416667,22.0869319
235.5833333,22.0869319
235.625,22.0869319
235.6666667,22.0869319
235.7083333,22.0869319
235.75,22.0869319
235.7916667,22.0869319
235.8333333,22.0869319
235.875,22.0869319
235.9166667,22.0869319
235.9583333,22.0869319
236,20.86931899
236.0416667,20.86931899
236.0833333,20.86931899
236.125,20.86931899
236.1666667,20.86931899
236.2083333,20.86931899
236.25,20.86931899
236.2916667,20.86931899
236.3333333,20.86931899
236.375,20.86931899
236.4166667,20.86931899
236.4583333,20.86931899
236.5,20.86931899
236.5416667,20.86931899
236.5833333,20.86931899
236.625,20.86931899
236.6666667,20.86931899
236.7083333,20.86931899
236.75,20.86931899
236.7916667,20.86931899
236.8333333,20.86931899
236.875,20.86931899
236.9166667,20.86931899
236.9583333,20.86931899
237,24.21067535
237.0416667,24.21067535
237.0833333,24.21067535
237.125,24.21067535
237.1666667,24.21067535
237.2083333,24.21067535
237.25,24.21067535
237.2916667,24.21067535
237.3333333,24.21067535
237.375,24.21067535
237.4166667,24.21067535
237.4583333,24.21067535
237.5,24.21067535
237.5416667,24.21067535
237.5833333,24.21067535
237.625,24.21067535
237.6666667,24.21067535
237.7083333,24.21067535
237.75,24.21067535
237.7916667,24.21067535
237.8333333,24.21067535
237.875,24.21067535
237.9166667,24.21067535
237.9583333,24.21067535
238,21.32238426
238.0416667,21.32238426
238.0833333,21.32238426
238.125,21.32238426
238.1666667,21.32238426
238.2083333,21.32238426
238.25,21.32238426
238.2916667,21.32238426
238.3333333,21.32238426
238.375,21.32238426
238.4166667,21.32238426
238.4583333,21.32238426
238.5,21.32238426
238.5416667,21.32238426
238.5833333,21.32238426
238.625,21.32238426
238.6666667,21.32238426
238.7083333,21.32238426
238.75,21.32238426
238.7916667,21.32238426
238.8333333,21.32238426
238.875,21.32238426
238.9166667,21.32238426
238.9583333,21.32238426
239,20.47288688
239.0416667,20.47288688
239.0833333,20.47288688
239.125,20.47288688
239.1666667,20.47288688
239.2083333,20.47288688
239.25,20.47288688
239.2916667,20.47288688
239.3333333,20.47288688
239.375,20.47288688
239.4166667,20.47288688
239.4583333,20.47288688
239.5,20.47288688
239.5416667,20.47288688
239.5833333,20.47288688
