$Tulloch Br1 inflow Tw year 2005 YC 04/11/2023,
",,,",
Jday,Inflow Tw
125.5416667,8.77
125.5833333,8.77
125.625,8.77
125.6666667,8.77
125.7083333,8.77
125.75,8.77
125.7916667,8.77
125.8333333,8.77
125.875,8.77
125.9166667,8.77
125.9583333,8.77
126,8.92
126.0416667,8.92
126.0833333,8.92
126.125,8.92
126.1666667,8.92
126.2083333,8.92
126.25,9.08
126.2916667,8.77
126.3333333,8.77
126.375,8.92
126.4166667,8.92
126.4583333,8.92
126.5,8.92
126.5416667,8.92
126.5833333,8.92
126.625,8.92
126.6666667,8.92
126.7083333,8.92
126.75,8.77
126.7916667,8.77
126.8333333,8.77
126.875,8.77
126.9166667,8.77
126.9583333,8.77
127,8.92
127.0416667,8.92
127.0833333,8.92
127.125,8.92
127.1666667,8.77
127.2083333,8.77
127.25,8.92
127.2916667,8.92
127.3333333,9.08
127.375,8.77
127.4166667,8.77
127.4583333,8.77
127.5,8.77
127.5416667,8.77
127.5833333,8.77
127.625,8.77
127.6666667,8.77
127.7083333,8.77
127.75,8.77
127.7916667,8.77
127.8333333,8.77
127.875,8.77
127.9166667,8.77
127.9583333,8.77
128,8.77
128.0416667,8.77
128.0833333,8.77
128.125,8.92
128.1666667,8.77
128.2083333,8.77
128.25,8.92
128.2916667,8.92
128.3333333,8.92
128.375,8.92
128.4166667,9.08
128.4583333,8.77
128.5,8.77
128.5416667,8.77
128.5833333,8.77
128.625,8.77
128.6666667,8.77
128.7083333,8.77
128.75,8.77
128.7916667,8.77
128.8333333,8.77
128.875,8.77
128.9166667,8.77
128.9583333,8.77
129,8.77
129.0416667,8.77
129.0833333,8.92
129.125,8.92
129.1666667,8.92
129.2083333,8.92
129.25,9.08
129.2916667,8.77
129.3333333,8.77
129.375,8.77
129.4166667,8.77
129.4583333,8.92
129.5,8.77
129.5416667,8.77
129.5833333,8.92
129.625,8.92
129.6666667,8.92
129.7083333,8.92
129.75,8.92
129.7916667,8.92
129.8333333,8.92
129.875,8.92
129.9166667,8.92
129.9583333,8.77
130,8.77
130.0416667,8.77
130.0833333,8.77
130.125,8.77
130.1666667,8.77
130.2083333,8.77
130.25,8.77
130.2916667,8.77
130.3333333,8.77
130.375,8.92
130.4166667,9.08
130.4583333,8.77
130.5,8.77
130.5416667,8.77
130.5833333,8.92
130.625,8.92
130.6666667,8.92
130.7083333,8.92
130.75,8.92
130.7916667,8.77
130.8333333,8.77
130.875,8.77
130.9166667,8.92
130.9583333,8.92
131,8.92
131.0416667,8.92
131.0833333,8.92
131.125,8.77
131.1666667,8.77
131.2083333,8.77
131.25,8.77
131.2916667,8.77
131.3333333,8.92
131.375,8.77
131.4166667,8.92
131.4583333,8.92
131.5,8.92
131.5416667,8.77
131.5833333,8.92
131.625,8.92
131.6666667,8.92
131.7083333,8.77
131.75,8.77
131.7916667,8.77
131.8333333,8.77
131.875,8.77
131.9166667,8.77
131.9583333,8.77
132,8.77
132.0416667,8.77
132.0833333,8.92
132.125,8.92
132.1666667,8.77
132.2083333,8.77
132.25,8.77
132.2916667,8.92
132.3333333,8.77
132.375,8.92
132.4166667,8.92
132.4583333,8.77
132.5,8.77
132.5416667,8.77
132.5833333,8.92
132.625,8.77
132.6666667,8.77
132.7083333,8.77
132.75,8.77
132.7916667,8.77
132.8333333,8.77
132.875,8.77
132.9166667,8.77
132.9583333,8.77
133,8.77
133.0416667,8.77
133.0833333,8.77
133.125,8.77
133.1666667,8.77
133.2083333,8.92
133.25,8.92
133.2916667,8.92
133.3333333,9.08
133.375,8.77
133.4166667,8.77
133.4583333,8.77
133.5,8.77
133.5416667,8.77
133.5833333,8.77
133.625,8.77
133.6666667,8.92
133.7083333,8.92
133.75,8.77
133.7916667,8.77
133.8333333,8.77
133.875,8.77
133.9166667,8.77
133.9583333,8.77
134,8.77
134.0416667,8.77
134.0833333,8.77
134.125,8.77
134.1666667,8.77
134.2083333,8.77
134.25,9.08
134.2916667,8.77
134.3333333,8.92
134.375,8.92
134.4166667,8.77
134.4583333,8.77
134.5,8.77
134.5416667,8.77
134.5833333,8.92
134.625,8.92
134.6666667,8.92
134.7083333,8.92
134.75,8.77
134.7916667,8.77
134.8333333,8.77
134.875,8.77
134.9166667,8.77
134.9583333,8.77
135,8.77
135.0416667,8.92
135.0833333,8.92
135.125,8.92
135.1666667,8.92
135.2083333,8.92
135.25,9.08
135.2916667,8.77
135.3333333,8.77
135.375,8.92
135.4166667,8.92
135.4583333,8.92
135.5,8.92
135.5416667,8.92
135.5833333,8.92
135.625,8.92
135.6666667,8.92
135.7083333,8.77
135.75,8.77
135.7916667,8.77
135.8333333,8.77
135.875,8.77
135.9166667,8.77
135.9583333,8.77
136,8.92
136.0416667,8.92
136.0833333,8.92
136.125,8.92
136.1666667,8.92
136.2083333,8.92
136.25,9.08
136.2916667,8.77
136.3333333,8.77
136.375,8.92
136.4166667,8.92
136.4583333,8.77
136.5,8.77
136.5416667,8.92
136.5833333,8.92
136.625,8.92
136.6666667,8.92
136.7083333,8.92
136.75,8.77
136.7916667,8.77
136.8333333,8.77
136.875,8.77
136.9166667,8.77
136.9583333,8.77
137,8.77
137.0416667,8.77
137.0833333,8.77
137.125,8.77
137.1666667,8.77
137.2083333,8.77
137.25,8.77
137.2916667,8.92
137.3333333,8.77
137.375,8.77
137.4166667,8.77
137.4583333,8.77
137.5,8.77
137.5416667,8.77
137.5833333,8.92
137.625,8.77
137.6666667,8.77
137.7083333,8.92
137.75,8.77
137.7916667,8.77
137.8333333,8.77
137.875,8.77
137.9166667,8.77
137.9583333,8.92
138,9.08
138.0416667,8.92
138.0833333,8.92
138.125,8.77
138.1666667,8.77
138.2083333,8.77
138.25,8.77
138.2916667,8.77
138.3333333,8.77
138.375,8.77
138.4166667,8.77
138.4583333,8.77
138.5,8.77
138.5416667,8.77
138.5833333,8.77
138.625,8.77
138.6666667,8.77
138.7083333,8.77
138.75,8.77
138.7916667,8.92
138.8333333,8.77
138.875,8.77
138.9166667,8.77
138.9583333,8.77
139,8.92
139.0416667,8.92
139.0833333,8.92
139.125,8.77
139.1666667,8.92
139.2083333,8.77
139.25,8.92
139.2916667,8.77
139.3333333,8.77
139.375,8.92
139.4166667,8.92
139.4583333,8.77
139.5,8.77
139.5416667,8.77
139.5833333,8.92
139.625,8.92
139.6666667,8.92
139.7083333,8.77
139.75,8.77
139.7916667,8.77
139.8333333,8.77
139.875,8.92
139.9166667,8.92
139.9583333,8.92
140,8.77
140.0416667,8.77
140.0833333,8.92
140.125,8.92
140.1666667,8.92
140.2083333,8.92
140.25,8.92
140.2916667,8.77
140.3333333,8.77
140.375,8.77
140.4166667,8.77
140.4583333,8.92
140.5,8.92
140.5416667,8.92
140.5833333,8.92
140.625,8.92
140.6666667,8.92
140.7083333,8.92
140.75,8.92
140.7916667,8.92
140.8333333,8.92
140.875,8.92
140.9166667,8.77
140.9583333,8.77
141,8.77
141.0416667,8.92
141.0833333,8.77
141.125,8.77
141.1666667,8.77
141.2083333,8.92
141.25,8.92
141.2916667,8.92
141.3333333,8.92
141.375,8.92
141.4166667,8.92
141.4583333,8.92
141.5,8.92
141.5416667,8.92
141.5833333,8.92
141.625,8.92
141.6666667,8.92
141.7083333,8.92
141.75,8.77
141.7916667,8.77
141.8333333,8.77
141.875,8.77
141.9166667,8.77
141.9583333,8.77
142,8.77
142.0416667,8.77
142.0833333,8.77
142.125,8.77
142.1666667,8.77
142.2083333,8.77
142.25,8.92
142.2916667,8.92
142.3333333,8.92
142.375,8.92
142.4166667,8.92
142.4583333,8.92
142.5,8.92
142.5416667,8.92
142.5833333,8.92
142.625,8.92
142.6666667,8.92
142.7083333,8.92
142.75,8.92
142.7916667,8.92
142.8333333,8.92
142.875,8.92
142.9166667,8.92
142.9583333,8.92
143,8.77
143.0416667,8.92
143.0833333,8.92
143.125,8.92
143.1666667,8.92
143.2083333,8.92
143.25,8.92
143.2916667,8.77
143.3333333,8.92
143.375,8.92
143.4166667,8.77
143.4583333,8.77
143.5,8.92
143.5416667,8.92
143.5833333,8.92
143.625,8.92
143.6666667,8.92
143.7083333,8.92
143.75,8.92
143.7916667,8.92
143.8333333,8.92
143.875,8.92
143.9166667,8.92
143.9583333,8.92
144,8.92
144.0416667,8.92
144.0833333,8.92
144.125,8.92
144.1666667,8.92
144.2083333,8.92
144.25,8.92
144.2916667,8.92
144.3333333,8.92
144.375,8.92
144.4166667,8.92
144.4583333,8.92
144.5,8.92
144.5416667,8.92
144.5833333,8.92
144.625,8.92
144.6666667,8.92
144.7083333,8.92
144.75,8.92
144.7916667,8.92
144.8333333,8.92
144.875,8.92
144.9166667,8.92
144.9583333,8.92
145,8.92
145.0416667,8.92
145.0833333,8.92
145.125,8.92
145.1666667,8.92
145.2083333,8.92
145.25,8.92
145.2916667,8.92
145.3333333,9.08
145.375,9.08
145.4166667,9.08
145.4583333,9.39
145.5,8.92
145.5416667,8.92
145.5833333,8.92
145.625,8.92
145.6666667,8.92
145.7083333,8.92
145.75,8.77
145.7916667,8.77
145.8333333,8.92
145.875,8.92
145.9166667,8.92
145.9583333,8.92
146,8.92
146.0416667,8.92
146.0833333,8.92
146.125,8.92
146.1666667,8.92
146.2083333,9.08
146.25,8.77
146.2916667,8.77
146.3333333,8.92
146.375,8.92
146.4166667,8.92
146.4583333,8.92
146.5,8.92
146.5416667,8.92
146.5833333,8.92
146.625,8.92
146.6666667,8.92
146.7083333,8.92
146.75,8.77
146.7916667,8.92
146.8333333,8.77
146.875,8.92
146.9166667,8.92
146.9583333,8.92
147,8.92
147.0416667,8.92
147.0833333,8.92
147.125,8.92
147.1666667,8.92
147.2083333,9.08
147.25,8.77
147.2916667,8.77
147.3333333,8.77
147.375,8.77
147.4166667,8.92
147.4583333,8.92
147.5,8.92
147.5416667,8.92
147.5833333,8.92
147.625,8.92
147.6666667,8.92
147.7083333,8.77
147.75,8.77
147.7916667,8.77
147.8333333,8.92
147.875,8.92
147.9166667,8.92
147.9583333,8.92
148,8.92
148.0416667,8.92
148.0833333,9.08
148.125,9.08
148.1666667,8.92
148.2083333,8.92
148.25,8.77
148.2916667,8.77
148.3333333,8.77
148.375,8.77
148.4166667,8.92
148.4583333,8.92
148.5,8.92
148.5416667,8.92
148.5833333,8.92
148.625,8.92
148.6666667,8.92
148.7083333,8.92
148.75,8.92
148.7916667,8.77
148.8333333,8.77
148.875,8.77
148.9166667,8.77
148.9583333,8.92
149,8.92
149.0416667,8.92
149.0833333,8.92
149.125,8.92
149.1666667,8.92
149.2083333,8.92
149.25,8.92
149.2916667,8.92
149.3333333,8.77
149.375,8.77
149.4166667,8.92
149.4583333,8.92
149.5,8.92
149.5416667,8.92
149.5833333,8.92
149.625,8.92
149.6666667,8.92
149.7083333,8.92
149.75,8.92
149.7916667,8.92
149.8333333,8.92
149.875,8.92
149.9166667,8.92
149.9583333,8.92
150,8.92
150.0416667,8.92
150.0833333,8.92
150.125,8.92
150.1666667,8.92
150.2083333,8.92
150.25,8.92
150.2916667,8.92
150.3333333,8.92
150.375,8.92
150.4166667,8.92
150.4583333,8.92
150.5,8.92
150.5416667,8.92
150.5833333,8.92
150.625,8.92
150.6666667,8.92
150.7083333,8.92
150.75,8.92
150.7916667,8.92
150.8333333,8.92
150.875,8.92
150.9166667,8.92
150.9583333,8.92
151,8.92
151.0416667,8.92
151.0833333,9.08
151.125,9.08
151.1666667,9.08
151.2083333,9.08
151.25,9.08
151.2916667,9.23
151.3333333,8.92
151.375,8.92
151.4166667,8.92
151.4583333,8.92
151.5,8.92
151.5416667,8.92
151.5833333,8.92
151.625,8.92
151.6666667,8.92
151.7083333,8.92
151.75,8.92
151.7916667,8.92
151.8333333,8.92
151.875,8.92
151.9166667,8.92
151.9583333,8.92
152,9.08
152.0416667,9.08
152.0833333,9.08
152.125,9.08
152.1666667,9.08
152.2083333,9.08
152.25,9.23
152.2916667,8.92
152.3333333,8.92
152.375,8.92
152.4166667,8.92
152.4583333,8.92
152.5,8.92
152.5416667,8.92
152.5833333,8.92
152.625,8.92
152.6666667,8.92
152.7083333,8.92
152.75,8.92
152.7916667,8.92
152.8333333,8.92
152.875,8.92
152.9166667,8.92
152.9583333,8.92
153,8.92
153.0416667,8.92
153.0833333,8.92
153.125,8.92
153.1666667,8.92
153.2083333,9.08
153.25,8.92
153.2916667,8.92
153.3333333,8.92
153.375,8.92
153.4166667,8.92
153.4583333,8.92
153.5,8.92
153.5416667,8.92
153.5833333,8.92
153.625,8.92
153.6666667,8.92
153.7083333,8.92
153.75,8.92
153.7916667,9.08
153.8333333,9.08
153.875,9.08
153.9166667,8.92
153.9583333,8.92
154,9.08
154.0416667,9.08
154.0833333,9.08
154.125,9.08
154.1666667,9.08
154.2083333,9.08
154.25,9.23
154.2916667,8.92
154.3333333,8.92
154.375,8.92
154.4166667,8.92
154.4583333,8.92
154.5,8.92
154.5416667,8.92
154.5833333,8.92
154.625,8.92
154.6666667,8.92
154.7083333,8.92
154.75,8.92
154.7916667,8.92
154.8333333,8.92
154.875,8.92
154.9166667,8.92
154.9583333,8.92
155,9.08
155.0416667,8.92
155.0833333,8.92
155.125,8.92
155.1666667,8.92
155.2083333,8.92
155.25,8.92
155.2916667,8.92
155.3333333,8.92
155.375,8.92
155.4166667,8.92
155.4583333,8.92
155.5,8.92
155.5416667,8.92
155.5833333,8.92
155.625,8.92
155.6666667,8.92
155.7083333,9.08
155.75,8.92
155.7916667,8.92
155.8333333,8.92
155.875,8.92
155.9166667,8.92
155.9583333,8.92
156,8.92
156.0416667,8.92
156.0833333,9.08
156.125,8.92
156.1666667,8.92
156.2083333,9.08
156.25,9.08
156.2916667,9.08
156.3333333,9.08
156.375,9.23
156.4166667,8.92
156.4583333,8.92
156.5,8.92
156.5416667,8.92
156.5833333,8.92
156.625,8.92
156.6666667,8.92
156.7083333,8.92
156.75,8.92
156.7916667,8.92
156.8333333,8.92
156.875,8.92
156.9166667,9.08
156.9583333,9.08
157,9.08
157.0416667,9.08
157.0833333,9.08
157.125,9.08
157.1666667,9.08
157.2083333,9.08
157.25,9.08
157.2916667,8.92
157.3333333,8.92
157.375,8.92
157.4166667,8.92
157.4583333,8.92
157.5,8.92
157.5416667,8.92
157.5833333,8.92
157.625,8.92
157.6666667,8.92
157.7083333,9.08
157.75,9.08
157.7916667,9.08
157.8333333,8.92
157.875,9.08
157.9166667,9.08
157.9583333,9.08
158,8.92
158.0416667,8.92
158.0833333,8.92
158.125,8.92
158.1666667,8.92
158.2083333,8.92
158.25,8.92
158.2916667,8.92
158.3333333,8.92
158.375,9.08
158.4166667,9.08
158.4583333,9.23
158.5,9.23
158.5416667,9.39
158.5833333,9.54
158.625,9.7
158.6666667,9.7
158.7083333,9.86
158.75,9.08
158.7916667,9.08
158.8333333,9.08
158.875,9.08
158.9166667,9.08
158.9583333,9.08
159,8.92
159.0416667,8.92
159.0833333,8.92
159.125,8.92
159.1666667,8.92
159.2083333,8.92
159.25,8.92
159.2916667,9.08
159.3333333,9.08
159.375,9.08
159.4166667,9.08
159.4583333,9.08
159.5,9.08
159.5416667,9.23
159.5833333,9.08
159.625,9.23
159.6666667,9.23
159.7083333,9.39
159.75,8.92
159.7916667,9.08
159.8333333,9.08
159.875,8.92
159.9166667,8.92
159.9583333,8.92
160,8.92
160.0416667,8.92
160.0833333,8.92
160.125,8.92
160.1666667,9.08
160.2083333,8.92
160.25,8.92
160.2916667,8.92
160.3333333,9.08
160.375,9.08
160.4166667,9.08
160.4583333,9.08
160.5,9.23
160.5416667,9.23
160.5833333,9.39
160.625,9.7
160.6666667,10.33
160.7083333,10.33
160.75,10.95
160.7916667,8.92
160.8333333,8.92
160.875,8.92
160.9166667,8.92
160.9583333,8.92
161,8.92
161.0416667,8.92
161.0833333,8.92
161.125,8.92
161.1666667,8.92
161.2083333,8.92
161.25,8.92
161.2916667,9.08
161.3333333,9.08
161.375,9.08
161.4166667,9.23
161.4583333,9.23
161.5,9.23
161.5416667,9.39
161.5833333,9.54
161.625,9.54
161.6666667,9.7
161.7083333,9.86
161.75,11.26
161.7916667,9.08
161.8333333,9.08
161.875,9.08
161.9166667,9.08
161.9583333,9.08
162,9.08
162.0416667,9.08
162.0833333,8.92
162.125,8.92
162.1666667,8.92
162.2083333,8.92
162.25,9.08
162.2916667,9.08
162.3333333,9.08
162.375,9.08
162.4166667,9.23
162.4583333,9.23
162.5,9.39
162.5416667,9.08
162.5833333,9.08
162.625,8.92
162.6666667,9.08
162.7083333,9.08
162.75,8.92
162.7916667,8.92
162.8333333,8.92
162.875,9.08
162.9166667,9.08
162.9583333,9.08
163,9.08
163.0416667,9.08
163.0833333,9.08
163.125,9.08
163.1666667,9.23
163.2083333,9.39
163.25,9.7
163.2916667,9.7
163.3333333,9.7
163.375,9.86
163.4166667,10.95
163.4583333,9.23
163.5,9.08
163.5416667,9.08
163.5833333,9.08
163.625,9.08
163.6666667,9.08
163.7083333,9.08
163.75,9.08
163.7916667,9.08
163.8333333,9.08
163.875,9.08
163.9166667,9.08
163.9583333,8.92
164,9.08
164.0416667,9.08
164.0833333,9.08
164.125,9.08
164.1666667,9.08
164.2083333,9.08
164.25,9.08
164.2916667,9.23
164.3333333,9.23
164.375,9.54
164.4166667,10.64
164.4583333,9.08
164.5,9.08
164.5416667,9.08
164.5833333,8.92
164.625,8.92
164.6666667,9.08
164.7083333,9.08
164.75,9.08
164.7916667,9.08
164.8333333,9.08
164.875,9.08
164.9166667,9.08
164.9583333,9.08
165,9.08
165.0416667,9.08
165.0833333,9.08
165.125,9.08
165.1666667,9.08
165.2083333,9.08
165.25,9.08
165.2916667,9.23
165.3333333,9.86
165.375,8.92
165.4166667,8.92
165.4583333,8.92
165.5,8.92
165.5416667,9.08
165.5833333,9.08
165.625,8.92
165.6666667,8.92
165.7083333,8.92
165.75,8.92
165.7916667,8.92
165.8333333,8.92
165.875,8.92
165.9166667,8.92
165.9583333,9.08
166,9.08
166.0416667,9.08
166.0833333,9.08
166.125,9.08
166.1666667,9.08
166.2083333,9.08
166.25,9.08
166.2916667,9.39
166.3333333,9.7
166.375,9.86
166.4166667,9.86
166.4583333,9.86
166.5,10.17
166.5416667,12.19
166.5833333,9.23
166.625,9.23
166.6666667,9.08
166.7083333,8.92
166.75,8.92
166.7916667,8.92
166.8333333,9.08
166.875,9.08
166.9166667,9.08
166.9583333,9.08
167,9.08
167.0416667,9.08
167.0833333,9.08
167.125,9.08
167.1666667,9.23
167.2083333,9.23
167.25,9.23
167.2916667,9.39
167.3333333,9.39
167.375,11.57
167.4166667,8.92
167.4583333,9.08
167.5,9.08
167.5416667,8.92
167.5833333,8.92
167.625,8.92
167.6666667,8.92
167.7083333,9.08
167.75,9.08
167.7916667,9.08
167.8333333,8.92
167.875,9.08
167.9166667,9.08
167.9583333,8.92
168,9.08
168.0416667,9.08
168.0833333,9.08
168.125,9.08
168.1666667,9.08
168.2083333,9.08
168.25,9.08
168.2916667,9.08
168.3333333,9.08
168.375,9.23
168.4166667,10.33
168.4583333,9.08
168.5,9.08
168.5416667,8.92
168.5833333,8.92
168.625,8.92
168.6666667,8.92
168.7083333,8.92
168.75,8.92
168.7916667,8.92
168.8333333,8.92
168.875,8.92
168.9166667,9.08
168.9583333,9.08
169,9.08
169.0416667,9.08
169.0833333,9.08
169.125,9.08
169.1666667,9.08
169.2083333,9.08
169.25,9.08
169.2916667,9.23
169.3333333,9.39
169.375,9.39
169.4166667,9.54
169.4583333,11.11
169.5,9.08
169.5416667,9.08
169.5833333,9.08
169.625,9.08
169.6666667,9.08
169.7083333,9.08
169.75,9.08
169.7916667,9.08
169.8333333,9.08
169.875,8.92
169.9166667,8.92
169.9583333,8.92
170,8.92
170.0416667,8.92
170.0833333,9.08
170.125,9.08
170.1666667,9.08
170.2083333,9.08
170.25,9.08
170.2916667,9.39
170.3333333,9.39
170.375,9.39
170.4166667,9.54
170.4583333,11.73
170.5,9.08
170.5416667,9.08
170.5833333,9.08
170.625,9.08
170.6666667,9.08
170.7083333,9.08
170.75,9.08
170.7916667,8.92
170.8333333,8.92
170.875,8.92
170.9166667,8.92
170.9583333,8.92
171,9.08
171.0416667,9.08
171.0833333,8.92
171.125,9.08
171.1666667,9.08
171.2083333,9.08
171.25,9.08
171.2916667,9.08
171.3333333,9.08
171.375,9.23
171.4166667,9.23
171.4583333,9.39
171.5,9.39
171.5416667,9.7
171.5833333,9.86
171.625,9.86
171.6666667,10.01
171.7083333,12.19
171.75,9.08
171.7916667,9.08
171.8333333,9.08
171.875,9.08
171.9166667,9.08
171.9583333,9.08
172,9.08
172.0416667,9.08
172.0833333,9.08
172.125,9.08
172.1666667,9.08
172.2083333,9.08
172.25,9.08
172.2916667,9.08
172.3333333,9.23
172.375,9.23
172.4166667,9.54
172.4583333,9.54
172.5,9.7
172.5416667,9.86
172.5833333,10.01
172.625,10.17
172.6666667,10.01
172.7083333,11.88
172.75,9.08
172.7916667,9.08
172.8333333,9.08
172.875,8.92
172.9166667,8.92
172.9583333,9.08
173,9.08
173.0416667,9.08
173.0833333,9.08
173.125,9.08
173.1666667,9.08
173.2083333,9.08
173.25,9.08
173.2916667,9.08
173.3333333,9.08
173.375,9.23
173.4166667,9.23
173.4583333,9.39
173.5,9.39
173.5416667,9.39
173.5833333,9.86
173.625,10.17
173.6666667,10.01
173.7083333,11.26
173.75,9.08
173.7916667,9.08
173.8333333,9.08
173.875,9.08
173.9166667,9.08
173.9583333,9.08
174,9.08
174.0416667,9.08
174.0833333,9.08
174.125,9.08
174.1666667,9.08
174.2083333,9.08
174.25,9.08
174.2916667,9.08
174.3333333,9.08
174.375,9.08
174.4166667,9.23
174.4583333,9.23
174.5,9.39
174.5416667,9.54
174.5833333,9.86
174.625,10.01
174.6666667,10.01
174.7083333,11.57
174.75,9.08
174.7916667,9.08
174.8333333,9.08
174.875,9.08
174.9166667,9.08
174.9583333,9.08
175,9.08
175.0416667,9.08
175.0833333,9.08
175.125,9.08
175.1666667,9.08
175.2083333,9.08
175.25,9.08
175.2916667,9.08
175.3333333,9.08
175.375,9.08
175.4166667,9.23
175.4583333,9.23
175.5,9.39
175.5416667,9.7
175.5833333,10.01
175.625,10.01
175.6666667,10.01
175.7083333,11.57
175.75,9.08
175.7916667,9.08
175.8333333,9.08
175.875,9.08
175.9166667,9.08
175.9583333,9.08
176,9.08
176.0416667,9.08
176.0833333,9.08
176.125,9.08
176.1666667,9.08
176.2083333,9.08
176.25,9.08
176.2916667,9.08
176.3333333,9.23
176.375,9.23
176.4166667,9.39
176.4583333,9.39
176.5,9.39
176.5416667,9.7
176.5833333,9.86
176.625,10.01
176.6666667,9.86
176.7083333,11.26
176.75,9.08
176.7916667,9.08
176.8333333,8.92
176.875,8.92
176.9166667,8.92
176.9583333,8.92
177,9.08
177.0416667,9.08
177.0833333,9.08
177.125,9.08
177.1666667,9.08
177.2083333,9.08
177.25,9.08
177.2916667,9.08
177.3333333,9.08
177.375,9.08
177.4166667,9.23
177.4583333,9.39
177.5,9.7
177.5416667,10.01
177.5833333,10.01
177.625,10.17
177.6666667,10.17
177.7083333,12.82
177.75,9.08
177.7916667,9.08
177.8333333,9.08
177.875,9.08
177.9166667,9.08
177.9583333,9.08
178,9.08
178.0416667,9.08
178.0833333,9.08
178.125,9.08
178.1666667,9.23
178.2083333,9.23
178.25,9.23
178.2916667,9.23
178.3333333,9.39
178.375,9.39
178.4166667,11.57
178.4583333,9.08
178.5,9.08
178.5416667,9.08
178.5833333,9.08
178.625,9.08
178.6666667,9.08
178.7083333,9.08
178.75,9.23
178.7916667,9.23
178.8333333,9.23
178.875,9.23
178.9166667,9.23
178.9583333,9.39
179,9.39
179.0416667,9.7
179.0833333,9.7
179.125,9.7
179.1666667,10.01
179.2083333,11.11
179.25,9.23
179.2916667,9.08
179.3333333,9.08
179.375,9.08
179.4166667,9.08
179.4583333,9.08
179.5,9.08
179.5416667,9.08
179.5833333,9.23
179.625,9.08
179.6666667,9.08
179.7083333,9.08
179.75,9.23
179.7916667,9.23
179.8333333,9.23
179.875,9.23
179.9166667,9.23
179.9583333,9.39
180,10.17
180.0416667,9.08
180.0833333,9.08
180.125,9.08
180.1666667,9.08
180.2083333,9.08
180.25,9.08
180.2916667,9.08
180.3333333,9.23
180.375,9.23
180.4166667,9.23
180.4583333,9.39
180.5,9.39
180.5416667,9.7
180.5833333,9.08
180.625,9.08
180.6666667,9.08
180.7083333,9.08
180.75,9.08
180.7916667,9.08
180.8333333,9.08
180.875,9.08
180.9166667,9.08
180.9583333,9.08
181,9.08
181.0416667,9.08
181.0833333,9.08
181.125,9.08
181.1666667,9.23
181.2083333,9.54
181.25,9.7
181.2916667,9.7
181.3333333,9.7
181.375,9.7
181.4166667,9.39
181.4583333,9.08
181.5,9.08
181.5416667,9.08
181.5833333,9.08
181.625,9.08
181.6666667,9.08
181.7083333,9.08
181.75,9.08
181.7916667,9.23
181.8333333,9.23
181.875,9.23
181.9166667,9.23
181.9583333,9.23
182,9.23
182.0416667,9.39
182.0833333,9.39
182.125,9.86
182.1666667,9.54
182.2083333,9.54
182.25,9.86
182.2916667,9.86
182.3333333,9.86
182.375,10.01
182.4166667,9.86
182.4583333,9.23
182.5,9.23
182.5416667,9.23
182.5833333,9.08
182.625,9.08
182.6666667,9.08
182.7083333,9.08
182.75,9.08
182.7916667,9.08
182.8333333,9.08
182.875,9.08
182.9166667,9.08
182.9583333,9.08
183,9.08
183.0416667,9.08
183.0833333,9.08
183.125,9.08
183.1666667,9.39
183.2083333,9.39
183.25,9.23
183.2916667,9.86
183.3333333,9.7
183.375,9.7
183.4166667,9.7
183.4583333,9.23
183.5,9.23
183.5416667,9.23
183.5833333,9.08
183.625,9.08
183.6666667,9.08
183.7083333,9.08
183.75,9.08
183.7916667,9.08
183.8333333,9.08
183.875,9.08
183.9166667,9.08
183.9583333,9.08
184,9.08
184.0416667,9.23
184.0833333,9.23
184.125,9.23
184.1666667,11.26
184.2083333,10.01
184.25,9.86
184.2916667,9.86
184.3333333,9.39
184.375,9.23
184.4166667,9.23
184.4583333,9.23
184.5,9.08
184.5416667,9.08
184.5833333,9.08
184.625,9.08
184.6666667,9.08
184.7083333,9.08
184.75,9.08
184.7916667,9.08
184.8333333,9.08
184.875,9.08
184.9166667,9.08
184.9583333,9.08
185,9.08
185.0416667,9.08
185.0833333,9.08
185.125,9.08
185.1666667,9.08
185.2083333,9.23
185.25,9.39
185.2916667,10.33
185.3333333,9.7
185.375,9.7
185.4166667,10.01
185.4583333,10.01
185.5,10.17
185.5416667,9.23
185.5833333,9.08
185.625,9.08
185.6666667,9.08
185.7083333,9.08
185.75,9.08
185.7916667,9.08
185.8333333,9.23
185.875,9.23
185.9166667,9.08
185.9583333,9.08
186,9.23
186.0416667,9.23
186.0833333,9.23
186.125,9.39
186.1666667,9.23
186.2083333,9.39
186.25,9.7
186.2916667,9.86
186.3333333,9.86
186.375,9.54
186.4166667,9.39
186.4583333,9.23
186.5,9.23
186.5416667,9.08
186.5833333,9.08
186.625,9.08
186.6666667,9.08
186.7083333,9.08
186.75,9.08
186.7916667,9.08
186.8333333,9.08
186.875,9.08
186.9166667,9.23
186.9583333,9.23
187,9.23
187.0416667,9.23
187.0833333,9.39
187.125,9.39
187.1666667,9.86
187.2083333,10.01
187.25,9.86
187.2916667,9.86
187.3333333,10.01
187.375,9.7
187.4166667,9.39
187.4583333,9.23
187.5,9.23
187.5416667,9.08
187.5833333,9.08
187.625,9.08
187.6666667,9.08
187.7083333,9.08
187.75,9.23
187.7916667,9.23
187.8333333,9.08
187.875,9.23
187.9166667,9.08
187.9583333,9.08
188,9.08
188.0416667,9.08
188.0833333,9.08
188.125,9.08
188.1666667,9.23
188.2083333,9.23
188.25,10.64
188.2916667,9.86
188.3333333,9.86
