$used Ripon Tw  for Tulloch qdt Tw year 2006  YC 04/10/2023,
",,,",
Jday,Inflow Tw
184.0833333,24.27777778
184.125,24.05555556
184.1666667,23.88888889
184.2083333,23.72222222
184.25,23.5
184.2916667,23.22222222
184.3333333,23
184.375,22.88888889
184.4166667,22.88888889
184.4583333,23.22222222
184.5,23.72222222
184.5416667,24.33333333
184.5833333,24.88888889
184.625,25.44444444
184.6666667,25.77777778
184.7083333,26.05555556
184.75,26
184.7916667,25.88888889
184.8333333,25.77777778
184.875,25.5
184.9166667,25.16666667
184.9583333,24.83333333
185,24.5
185.0416667,24.27777778
185.0833333,24
185.125,23.77777778
185.1666667,23.55555556
185.2083333,23.38888889
185.25,23.16666667
185.2916667,22.94444444
185.3333333,22.77777778
185.375,22.66666667
185.4166667,22.77777778
185.4583333,23.16666667
185.5,23.66666667
185.5416667,24.27777778
185.5833333,24.88888889
185.625,25.44444444
185.6666667,25.88888889
185.7083333,26.11111111
185.75,26.11111111
185.7916667,25.88888889
185.8333333,25.83333333
185.875,25.61111111
185.9166667,25.27777778
185.9583333,25
186,24.77777778
186.0416667,24.5
186.0833333,24.27777778
186.125,24
186.1666667,23.72222222
186.2083333,23.5
186.25,23.27777778
186.2916667,23.05555556
186.3333333,22.88888889
186.375,22.77777778
186.4166667,22.83333333
186.4583333,23.16666667
186.5,23.66666667
186.5416667,24.22222222
186.5833333,24.77777778
186.625,25.16666667
186.6666667,25.72222222
186.7083333,25.94444444
186.75,25.88888889
186.7916667,25.61111111
186.8333333,25.38888889
186.875,25.16666667
186.9166667,24.83333333
186.9583333,24.61111111
187,24.33333333
187.0416667,24
187.0833333,23.72222222
187.125,23.5
187.1666667,23.27777778
187.2083333,23.11111111
187.25,22.88888889
187.2916667,22.72222222
187.3333333,22.61111111
187.375,22.55555556
187.4166667,22.61111111
187.4583333,22.88888889
187.5,23.44444444
187.5416667,24
187.5833333,24.61111111
187.625,25.16666667
187.6666667,25.61111111
187.7083333,25.88888889
187.75,25.88888889
187.7916667,25.66666667
187.8333333,25.27777778
187.875,25.16666667
187.9166667,24.88888889
187.9583333,24.66666667
188,24.38888889
188.0416667,24.11111111
188.0833333,23.83333333
188.125,23.66666667
188.1666667,23.44444444
188.2083333,23.33333333
188.25,23.22222222
188.2916667,23.05555556
188.3333333,22.88888889
188.375,22.72222222
188.4166667,22.77777778
188.4583333,23.05555556
188.5,23.61111111
188.5416667,24.11111111
188.5833333,24.72222222
188.625,25.27777778
188.6666667,25.61111111
188.7083333,25.77777778
188.75,25.66666667
188.7916667,25.38888889
188.8333333,25.11111111
188.875,24.77777778
188.9166667,24.44444444
188.9583333,24.22222222
189,23.94444444
189.0416667,23.66666667
189.0833333,23.38888889
189.125,23.16666667
189.1666667,22.94444444
189.2083333,22.77777778
189.25,22.55555556
189.2916667,22.33333333
189.3333333,22.16666667
189.375,22.05555556
189.4166667,22.22222222
189.4583333,22.44444444
189.5,22.88888889
189.5416667,23.44444444
189.5833333,24
189.625,24.5
189.6666667,24.83333333
189.7083333,25.05555556
189.75,24.88888889
189.7916667,24.66666667
189.8333333,24.38888889
189.875,24.11111111
189.9166667,23.83333333
189.9583333,23.55555556
190,23.27777778
190.0416667,23
190.0833333,22.77777778
190.125,22.61111111
190.1666667,22.5
190.2083333,22.33333333
190.25,22.11111111
190.2916667,22
190.3333333,21.83333333
190.375,21.72222222
190.4166667,21.83333333
190.4583333,22.11111111
190.5,22.61111111
190.5416667,23.11111111
190.5833333,23.66666667
190.625,24.16666667
190.6666667,24.5
190.7083333,24.66666667
190.75,24.55555556
190.7916667,24.22222222
190.8333333,24.05555556
190.875,23.77777778
190.9166667,23.5
190.9583333,23.22222222
191,22.94444444
191.0416667,22.72222222
191.0833333,22.5
191.125,22.27777778
191.1666667,22.11111111
191.2083333,21.94444444
191.25,21.72222222
191.2916667,21.55555556
191.3333333,21.38888889
191.375,21.33333333
191.4166667,21.44444444
191.4583333,21.83333333
191.5,22.27777778
191.5416667,22.88888889
191.5833333,23.5
191.625,24
191.6666667,24.44444444
191.7083333,24.61111111
191.75,24.61111111
191.7916667,24.5
191.8333333,24.27777778
191.875,24.05555556
191.9166667,23.83333333
191.9583333,23.55555556
192,23.55555556
192.0416667,23.44444444
192.0833333,23.16666667
192.125,23
192.1666667,22.88888889
192.2083333,22.77777778
192.25,22.5
192.2916667,22.38888889
192.3333333,22.22222222
192.375,22.16666667
192.4166667,22.33333333
192.4583333,22.61111111
192.5,23.16666667
192.5416667,23.77777778
192.5833333,24.38888889
192.625,24.77777778
192.6666667,25.33333333
192.7083333,25.61111111
192.75,25.61111111
192.7916667,25.5
192.8333333,25.33333333
192.875,25.16666667
192.9166667,24.88888889
192.9583333,24.66666667
193,24.44444444
193.0416667,24.22222222
193.0833333,24.05555556
193.125,23.88888889
193.1666667,23.72222222
193.2083333,23.55555556
193.25,23.5
193.2916667,23.27777778
193.3333333,23.05555556
193.375,23
193.4166667,23.11111111
193.4583333,23.5
193.5,24
193.5416667,24.61111111
193.5833333,25.27777778
193.625,25.83333333
193.6666667,26.27777778
193.7083333,26.55555556
193.75,26.55555556
193.7916667,26.33333333
193.8333333,26.27777778
193.875,26.05555556
193.9166667,25.77777778
193.9583333,25.55555556
194,25.33333333
194.0416667,25.05555556
194.0833333,24.94444444
194.125,24.77777778
194.1666667,24.61111111
194.2083333,24.44444444
194.25,24.27777778
194.2916667,24.05555556
194.3333333,23.88888889
194.375,23.88888889
194.4166667,24
194.4583333,24.33333333
194.5,24.83333333
194.5416667,25.38888889
194.5833333,25.94444444
194.625,25.84259259
194.6666667,25.74074074
194.7083333,25.63888889
194.75,25.53703704
194.7916667,25.43518519
194.8333333,25.33333333
194.875,25.23148148
194.9166667,25.12962963
194.9583333,25.02777778
195,24.92592593
195.0416667,24.82407407
195.0833333,24.72222222
195.125,24.62037037
195.1666667,24.51851852
195.2083333,24.41666667
195.25,24.31481481
195.2916667,24.21296296
195.3333333,24.11111111
195.375,24
195.4166667,24
195.4583333,24.33333333
195.5,24.83333333
195.5416667,25.33333333
195.5833333,25.88888889
195.625,26.44444444
195.6666667,26.83333333
195.7083333,27.05555556
195.75,27
195.7916667,26.77777778
195.8333333,26.61111111
195.875,26.44444444
195.9166667,26.27777778
195.9583333,25.94444444
196,25.66666667
196.0416667,25.38888889
196.0833333,25.11111111
196.125,24.94444444
196.1666667,24.72222222
196.2083333,24.55555556
196.25,24.33333333
196.2916667,24.05555556
196.3333333,23.94444444
196.375,23.77777778
196.4166667,23.83333333
196.4583333,24.22222222
196.5,24.72222222
196.5416667,25.27777778
196.5833333,25.86111111
196.625,26.44444444
196.6666667,26.83333333
196.7083333,26.94444444
196.75,27
196.7916667,26.77777778
196.8333333,26.5
196.875,26.22222222
196.9166667,25.94444444
196.9583333,25.72222222
197,25.44444444
197.0416667,25.16666667
197.0833333,24.88888889
197.125,24.72222222
197.1666667,24.87179487
197.2083333,25.02136752
197.25,25.17094017
197.2916667,25.32051282
197.3333333,25.47008547
197.375,25.61965812
197.4166667,25.76923077
197.4583333,25.91880342
197.5,26.06837607
197.5416667,26.21794872
197.5833333,26.36752137
197.625,26.51709402
197.6666667,26.66666667
197.7083333,26.94444444
197.75,26.83333333
197.7916667,26.66666667
197.8333333,26.5
197.875,26.38888889
197.9166667,26.16666667
197.9583333,25.83333333
198,25.5
198.0416667,25.22222222
198.0833333,25.05555556
198.125,24.94444444
198.1666667,24.77777778
198.2083333,24.61111111
198.25,24.33333333
198.2916667,24.11111111
198.3333333,23.94444444
198.375,23.83333333
198.4166667,23.88888889
198.4583333,24.27777778
198.5,24.72222222
198.5416667,25.27777778
198.5833333,25.88888889
198.625,26.33333333
198.6666667,26.77777778
198.7083333,27
198.75,27
198.7916667,26.72222222
198.8333333,26.5
198.875,26.22222222
198.9166667,25.94444444
198.9583333,25.66666667
199,25.38888889
199.0416667,25.16666667
199.0833333,25
199.125,24.88888889
199.1666667,24.66666667
199.2083333,24.44444444
199.25,24.16666667
199.2916667,23.88888889
199.3333333,23.66666667
199.375,23.61111111
199.4166667,23.66666667
199.4583333,24
199.5,24.44444444
199.5416667,25
199.5833333,25.52777778
199.625,26.05555556
199.6666667,26.44444444
199.7083333,26.61111111
199.75,26.61111111
199.7916667,26.44444444
199.8333333,26.22222222
199.875,25.94444444
199.9166667,25.66666667
199.9583333,25.38888889
200,25.11111111
200.0416667,24.83333333
200.0833333,24.61111111
200.125,24.33333333
200.1666667,24.22222222
200.2083333,24.05555556
200.25,23.77777778
200.2916667,23.55555556
200.3333333,23.33333333
200.375,23.16666667
200.4166667,23.22222222
200.4583333,23.5
200.5,24
200.5416667,24.61111111
200.5833333,25.16666667
200.625,25.66666667
200.6666667,26
200.7083333,26.22222222
200.75,26.16666667
200.7916667,25.88888889
200.8333333,25.66666667
200.875,25.44444444
200.9166667,25.16666667
200.9583333,24.88888889
201,24.61111111
201.0416667,24.38888889
201.0833333,24.16666667
201.125,24
201.1666667,23.83333333
201.2083333,23.66666667
201.25,23.38888889
201.2916667,23.22222222
201.3333333,23.05555556
201.375,23.05555556
201.4166667,22.94444444
201.4583333,23.27777778
201.5,23.77777778
201.5416667,24.33333333
201.5833333,24.88888889
201.625,25.38888889
201.6666667,25.77777778
201.7083333,25.94444444
201.75,26
201.7916667,25.83333333
201.8333333,25.66666667
201.875,25.44444444
201.9166667,25.22222222
201.9583333,25
202,24.77777778
202.0416667,24.61111111
202.0833333,24.38888889
202.125,24.22222222
202.1666667,24.11111111
202.2083333,23.94444444
202.25,23.83333333
202.2916667,23.66666667
202.3333333,23.5
202.375,23.38888889
202.4166667,23.44444444
202.4583333,23.61111111
202.5,24
202.5416667,24.5
202.5833333,25.16666667
202.625,25.5
202.6666667,25.5
202.7083333,25.5
202.75,25.33333333
202.7916667,25.11111111
202.8333333,24.83333333
202.875,24.66666667
202.9166667,24.44444444
202.9583333,24.22222222
203,24
203.0416667,23.77777778
203.0833333,23.55555556
203.125,23.38888889
203.1666667,23.16666667
203.2083333,23
203.25,22.77777778
203.2916667,22.55555556
203.3333333,22.33333333
203.375,22.22222222
203.4166667,22.27777778
203.4583333,22.55555556
203.5,23.05555556
203.5416667,23.66666667
203.5833333,24.22222222
203.625,24.72222222
203.6666667,25.05555556
203.7083333,25.38888889
203.75,25.33333333
203.7916667,25.22222222
203.8333333,25.05555556
203.875,24.83333333
203.9166667,24.61111111
203.9583333,24.33333333
204,24.11111111
204.0416667,23.83333333
204.0833333,23.61111111
204.125,23.38888889
204.1666667,23.22222222
204.2083333,23
204.25,22.83333333
204.2916667,22.61111111
204.3333333,22.44444444
204.375,22.33333333
204.4166667,22.44444444
204.4583333,22.88888889
204.5,23.44444444
204.5416667,24.11111111
204.5833333,24.77777778
204.625,25.38888889
204.6666667,25.88888889
204.7083333,26.11111111
204.75,26.11111111
204.7916667,26
204.8333333,25.77777778
204.875,25.55555556
204.9166667,25.27777778
204.9583333,25
205,24.77777778
205.0416667,24.55555556
205.0833333,24.27777778
205.125,24.11111111
205.1666667,23.88888889
205.2083333,23.72222222
205.25,23.5
205.2916667,23.33333333
205.3333333,23.27777778
205.375,23.27777778
205.4166667,23.27777778
205.4583333,23.61111111
205.5,24.22222222
205.5416667,24.88888889
205.5833333,25.44444444
205.625,26.05555556
205.6666667,26.5
205.7083333,26.77777778
205.75,26.66666667
205.7916667,26.55555556
205.8333333,26.22222222
205.875,26
205.9166667,25.72222222
205.9583333,25.38888889
206,25.05555556
206.0416667,24.77777778
206.0833333,24.5
206.125,24.22222222
206.1666667,24.05555556
206.2083333,23.83333333
206.25,23.61111111
206.2916667,23.55555556
206.3333333,23.33333333
206.375,23.33333333
206.4166667,23.44444444
206.4583333,23.72222222
206.5,24
206.5416667,24.61111111
206.5833333,25.16666667
206.625,25.66666667
206.6666667,26.11111111
206.7083333,26.16666667
206.75,26.22222222
206.7916667,26.05555556
206.8333333,25.83333333
206.875,25.61111111
206.9166667,25.27777778
206.9583333,25
207,24.72222222
207.0416667,24.5
207.0833333,24.27777778
207.125,24.05555556
207.1666667,24.11111111
207.2083333,23.94444444
207.25,23.66666667
207.2916667,23.38888889
207.3333333,23.16666667
207.375,23.22222222
207.4166667,23.11111111
207.4583333,23.5
207.5,24.05555556
207.5416667,24.72222222
207.5833333,25.33333333
207.625,25.88888889
207.6666667,26.38888889
207.7083333,26.61111111
207.75,26.55555556
207.7916667,26.38888889
207.8333333,26.16666667
207.875,25.77777778
207.9166667,25.55555556
207.9583333,25.27777778
208,24.94444444
208.0416667,24.66666667
208.0833333,24.44444444
208.125,24.22222222
208.1666667,24.05555556
208.2083333,23.88888889
208.25,23.77777778
208.2916667,23.66666667
208.3333333,23.33333333
208.375,23.22222222
208.4166667,23.33333333
208.4583333,23.55555556
208.5,24.05555556
208.5416667,24.61111111
208.5833333,25.16666667
208.625,25.66666667
208.6666667,26.05555556
208.7083333,26.22222222
208.75,26.11111111
208.7916667,26.05555556
208.8333333,25.94444444
208.875,25.72222222
208.9166667,25.33333333
208.9583333,25
209,24.72222222
209.0416667,24.44444444
209.0833333,24.27777778
209.125,24.05555556
209.1666667,23.83333333
209.2083333,23.61111111
209.25,23.38888889
209.2916667,23.16666667
209.3333333,22.94444444
209.375,22.88888889
209.4166667,22.88888889
209.4583333,23.11111111
209.5,23.61111111
209.5416667,24.22222222
209.5833333,24.83333333
209.625,25.33333333
209.6666667,25.72222222
209.7083333,25.88888889
209.75,25.83333333
209.7916667,25.66666667
209.8333333,25.44444444
209.875,25.27777778
209.9166667,25.05555556
209.9583333,24.77777778
210,24.5
210.0416667,24.22222222
210.0833333,23.94444444
210.125,23.77777778
210.1666667,23.61111111
210.2083333,23.38888889
210.25,23.22222222
210.2916667,23
210.3333333,22.83333333
210.375,22.77777778
210.4166667,22.88888889
210.4583333,23.16666667
210.5,23.66666667
210.5416667,24.22222222
210.5833333,24.72222222
210.625,25.33333333
210.6666667,25.66666667
210.7083333,25.88888889
210.75,25.77777778
210.7916667,25.66666667
210.8333333,25.44444444
210.875,25.11111111
210.9166667,24.94444444
210.9583333,24.66666667
211,24.44444444
211.0416667,24.22222222
211.0833333,24
211.125,23.83333333
211.1666667,23.77777778
211.2083333,23.55555556
211.25,23.33333333
211.2916667,23.11111111
211.3333333,22.94444444
211.375,22.88888889
211.4166667,22.88888889
211.4583333,23.22222222
211.5,23.72222222
211.5416667,24.38888889
211.5833333,25
211.625,25.5
211.6666667,25.94444444
211.7083333,26.22222222
211.75,26.16666667
211.7916667,26
211.8333333,25.83333333
211.875,25.61111111
211.9166667,25.27777778
211.9583333,25.05555556
212,24.77777778
212.0416667,24.55555556
212.0833333,24.33333333
212.125,24.11111111
212.1666667,24
212.2083333,23.77777778
212.25,23.55555556
212.2916667,23.38888889
212.3333333,23.22222222
212.375,23.22222222
212.4166667,23.22222222
212.4583333,23.5
212.5,24.05555556
212.5416667,24.72222222
212.5833333,25.38888889
212.625,25.88888889
212.6666667,26.44444444
212.7083333,26.61111111
212.75,26.55555556
212.7916667,26.38888889
212.8333333,26.22222222
212.875,26
212.9166667,25.72222222
212.9583333,25.44444444
213,25.16666667
213.0416667,24.94444444
213.0833333,24.72222222
213.125,24.55555556
213.1666667,24.33333333
213.2083333,24.11111111
213.25,23.83333333
213.2916667,23.55555556
213.3333333,23.33333333
213.375,23.16666667
213.4166667,23.22222222
213.4583333,23.55555556
213.5,24.05555556
213.5416667,24.66666667
213.5833333,25.27777778
213.625,25.83333333
213.6666667,26.27777778
213.7083333,26.44444444
213.75,26.38888889
213.7916667,26.22222222
213.8333333,26
213.875,25.72222222
213.9166667,25.44444444
213.9583333,25.16666667
214,24.88888889
214.0416667,24.61111111
214.0833333,24.33333333
214.125,24.16666667
214.1666667,23.88888889
214.2083333,23.66666667
214.25,23.44444444
214.2916667,23.16666667
214.3333333,23
214.375,23.05555556
214.4166667,23
214.4583333,23.33333333
214.5,23.83333333
214.5416667,24.5
214.5833333,25.11111111
214.625,25.61111111
214.6666667,26
214.7083333,26.16666667
214.75,26.05555556
214.7916667,25.83333333
214.8333333,25.61111111
214.875,25.33333333
214.9166667,25.05555556
214.9583333,24.77777778
215,24.5
215.0416667,24.22222222
215.0833333,24
215.125,23.83333333
215.1666667,23.72222222
215.2083333,23.55555556
215.25,23.33333333
215.2916667,23.11111111
215.3333333,22.88888889
215.375,22.72222222
215.4166667,22.66666667
215.4583333,23
215.5,23.5
215.5416667,24.16666667
215.5833333,24.77777778
215.625,25.27777778
215.6666667,25.72222222
215.7083333,25.88888889
215.75,25.83333333
215.7916667,25.66666667
215.8333333,25.44444444
215.875,25.16666667
215.9166667,24.88888889
215.9583333,24.61111111
216,24.38888889
216.0416667,24.11111111
216.0833333,23.88888889
216.125,23.72222222
216.1666667,23.55555556
216.2083333,23.38888889
216.25,23.16666667
216.2916667,23
216.3333333,22.88888889
216.375,22.66666667
216.4166667,22.72222222
216.4583333,23
216.5,23.55555556
216.5416667,24.16666667
216.5833333,24.72222222
216.625,25.33333333
216.6666667,25.77777778
216.7083333,26
216.75,25.94444444
216.7916667,25.77777778
216.8333333,25.61111111
216.875,25.38888889
216.9166667,25.11111111
216.9583333,24.88888889
217,24.61111111
217.0416667,24.38888889
217.0833333,24.16666667
217.125,24
217.1666667,23.83333333
217.2083333,23.66666667
217.25,23.44444444
217.2916667,23.33333333
217.3333333,23.22222222
217.375,23.11111111
217.4166667,23.11111111
217.4583333,23.38888889
217.5,23.88888889
217.5416667,24.5
217.5833333,25.11111111
217.625,25.66666667
217.6666667,26.11111111
217.7083333,26.33333333
217.75,26.22222222
217.7916667,26.11111111
217.8333333,25.88888889
217.875,25.66666667
217.9166667,25.44444444
217.9583333,25.16666667
218,24.88888889
218.0416667,24.61111111
218.0833333,24.38888889
218.125,24.22222222
218.1666667,24
218.2083333,23.77777778
218.25,23.55555556
218.2916667,23.33333333
218.3333333,23.16666667
218.375,23.05555556
218.4166667,23.11111111
218.4583333,23.44444444
218.5,23.94444444
218.5416667,24.5
218.5833333,25.16666667
218.625,25.72222222
218.6666667,26.22222222
218.7083333,26.44444444
218.75,26.27777778
218.7916667,26.22222222
218.8333333,26
218.875,25.72222222
218.9166667,25.44444444
218.9583333,25.16666667
219,24.88888889
219.0416667,24.66666667
219.0833333,24.38888889
219.125,24.22222222
219.1666667,24.05555556
219.2083333,23.88888889
219.25,23.83333333
219.2916667,23.66666667
219.3333333,23.38888889
219.375,23.22222222
219.4166667,23.27777778
219.4583333,23.61111111
219.5,24.11111111
219.5416667,24.77777778
219.5833333,25.38888889
219.625,25.94444444
219.6666667,26.38888889
219.7083333,26.55555556
219.75,26.44444444
219.7916667,26.16666667
219.8333333,25.94444444
219.875,25.66666667
219.9166667,25.33333333
219.9583333,25.11111111
220,24.88888889
220.0416667,24.61111111
220.0833333,24.38888889
220.125,24.22222222
220.1666667,24.05555556
220.2083333,23.94444444
220.25,23.77777778
220.2916667,23.55555556
220.3333333,23.33333333
220.375,23.16666667
220.4166667,23.16666667
220.4583333,23.5
220.5,24
220.5416667,24.55555556
220.5833333,25.16666667
220.625,25.66666667
220.6666667,26.05555556
220.7083333,26
220.75,25.94444444
220.7916667,25.77777778
220.8333333,25.55555556
220.875,25.33333333
220.9166667,25.05555556
220.9583333,24.77777778
221,24.5
221.0416667,24.27777778
221.0833333,24.05555556
221.125,24.11111111
221.1666667,24
221.2083333,23.72222222
221.25,23.5
221.2916667,23.27777778
221.3333333,23
221.375,22.94444444
221.4166667,22.88888889
221.4583333,23.11111111
221.5,23.55555556
221.5416667,24.11111111
221.5833333,24.5
221.625,24.94444444
221.6666667,25.16666667
221.7083333,25.33333333
221.75,25.33333333
221.7916667,25.44444444
221.8333333,25.22222222
221.875,25.11111111
221.9166667,24.83333333
221.9583333,24.5
222,24.27777778
222.0416667,24.11111111
222.0833333,24.05555556
222.125,23.77777778
222.1666667,23.61111111
222.2083333,23.33333333
222.25,23
222.2916667,22.72222222
222.3333333,22.61111111
222.375,22.33333333
222.4166667,22.33333333
222.4583333,22.66666667
222.5,23.16666667
222.5416667,23.77777778
222.5833333,24.44444444
222.625,24.94444444
222.6666667,25.33333333
222.7083333,25.5
222.75,25.44444444
222.7916667,25.22222222
222.8333333,25
222.875,24.77777778
222.9166667,24.5
222.9583333,24.22222222
223,23.88888889
223.0416667,23.61111111
223.0833333,23.38888889
223.125,23.27777778
223.1666667,23.05555556
223.2083333,22.94444444
223.25,22.72222222
223.2916667,22.5
223.3333333,22.22222222
223.375,22.05555556
223.4166667,22
223.4583333,22.33333333
223.5,22.88888889
223.5416667,23.55555556
223.5833333,24.22222222
223.625,24.66666667
223.6666667,25.11111111
223.7083333,25.33333333
223.75,25.27777778
223.7916667,25.11111111
223.8333333,24.88888889
223.875,24.66666667
223.9166667,24.38888889
223.9583333,24.16666667
224,23.88888889
224.0416667,23.66666667
224.0833333,23.55555556
224.125,23.38888889
224.1666667,23.16666667
224.2083333,23
224.25,22.83333333
224.2916667,22.61111111
224.3333333,22.38888889
224.375,22.22222222
224.4166667,22.22222222
224.4583333,22.61111111
224.5,23.27777778
224.5416667,23.88888889
224.5833333,24.44444444
224.625,25
224.6666667,25.44444444
224.7083333,25.55555556
224.75,25.55555556
224.7916667,25.38888889
224.8333333,25.11111111
224.875,24.83333333
224.9166667,24.61111111
224.9583333,24.22222222
225,23.94444444
225.0416667,23.66666667
225.0833333,23.38888889
225.125,23.16666667
225.1666667,22.94444444
225.2083333,22.72222222
225.25,22.5
225.2916667,22.22222222
225.3333333,21.94444444
225.375,21.72222222
225.4166667,21.72222222
225.4583333,22
225.5,22.44444444
225.5416667,23.05555556
225.5833333,23.61111111
225.625,24.11111111
225.6666667,24.36111111
225.7083333,24.61111111
225.75,24.5
225.7916667,24.55555556
225.8333333,24.33333333
225.875,23.88888889
225.9166667,23.5
225.9583333,23.22222222
226,23
226.0416667,22.66666667
226.0833333,22.44444444
226.125,22.27777778
226.1666667,22.11111111
226.2083333,21.94444444
226.25,21.72222222
226.2916667,21.55555556
226.3333333,21.38888889
226.375,21.16666667
226.4166667,21.16666667
226.4583333,21.44444444
226.5,21.88888889
226.5416667,22.44444444
226.5833333,23
226.625,23.61111111
226.6666667,23.88888889
226.7083333,24.05555556
226.75,24
226.7916667,23.83333333
226.8333333,23.61111111
226.875,23.44444444
226.9166667,23.27777778
226.9583333,23.16666667
227,22.88888889
227.0416667,22.66666667
227.0833333,22.5
227.125,22.38888889
227.1666667,22.27777778
227.2083333,22.22222222
227.25,22
227.2916667,21.77777778
227.3333333,21.61111111
227.375,21.44444444
227.4166667,21.38888889
227.4583333,21.77777778
227.5,22.05555556
227.5416667,22.33333333
227.5833333,22.61111111
227.625,22.72222222
227.6666667,22.83333333
227.7083333,22.83333333
227.75,22.77777778
227.7916667,22.72222222
227.8333333,22.72222222
227.875,22.44444444
227.9166667,22.27777778
227.9583333,22.16666667
228,22.11111111
228.0416667,22.05555556
228.0833333,21.94444444
228.125,21.88888889
228.1666667,21.77777778
228.2083333,21.83333333
228.25,21.44444444
228.2916667,21.16666667
228.3333333,21
228.375,20.94444444
228.4166667,21.05555556
228.4583333,21.27777778
228.5,21.94444444
228.5416667,22.27777778
228.5833333,22.83333333
228.625,23.33333333
228.6666667,23.77777778
228.7083333,24
228.75,24
228.7916667,23.88888889
228.8333333,23.72222222
228.875,23.61111111
228.9166667,23.38888889
228.9583333,23.22222222
229,22.94444444
229.0416667,22.72222222
229.0833333,22.55555556
229.125,22.44444444
229.1666667,22.33333333
229.2083333,22.11111111
229.25,21.77777778
229.2916667,21.55555556
229.3333333,21.38888889
229.375,21.16666667
229.4166667,21.16666667
229.4583333,21.44444444
229.5,22
229.5416667,22.61111111
229.5833333,23.16666667
229.625,23.66666667
229.6666667,24.11111111
229.7083333,24.22222222
229.75,24.16666667
229.7916667,24
229.8333333,23.83333333
229.875,23.61111111
229.9166667,23.33333333
229.9583333,23.11111111
230,22.88888889
230.0416667,22.66666667
230.0833333,22.44444444
230.125,22.27777778
230.1666667,22.16666667
230.2083333,22
230.25,21.77777778
230.2916667,21.77777778
230.3333333,21.33333333
230.375,21.22222222
230.4166667,21.22222222
230.4583333,21.5
230.5,22
230.5416667,22.55555556
230.5833333,23.16666667
230.625,23.66666667
230.6666667,24
230.7083333,24.05555556
230.75,23.94444444
230.7916667,23.66666667
230.8333333,23.44444444
230.875,23.22222222
230.9166667,22.94444444
230.9583333,22.66666667
231,22.44444444
231.0416667,22.16666667
231.0833333,21.94444444
231.125,21.72222222
231.1666667,21.55555556
231.2083333,21.33333333
231.25,21.16666667
231.2916667,21.11111111
231.3333333,20.77777778
231.375,20.66666667
231.4166667,20.66666667
231.4583333,20.94444444
231.5,21.38888889
231.5416667,21.88888889
231.5833333,22.5
231.625,23
231.6666667,23.33333333
231.7083333,23.5
231.75,23.38888889
231.7916667,23.27777778
231.8333333,23.11111111
231.875,22.88888889
231.9166667,22.66666667
231.9583333,22.5
232,22.22222222
232.0416667,22
232.0833333,21.77777778
232.125,21.66666667
232.1666667,21.61111111
232.2083333,21.55555556
232.25,21.38888889
232.2916667,21.22222222
232.3333333,21
232.375,20.66666667
232.4166667,20.61111111
232.4583333,20.83333333
232.5,21.38888889
232.5416667,22
232.5833333,22.55555556
232.625,23.05555556
232.6666667,23.44444444
232.7083333,23.55555556
232.75,23.5
232.7916667,23.38888889
232.8333333,23.16666667
232.875,23
232.9166667,22.72222222
232.9583333,22.44444444
233,22.44444444
233.0416667,22.22222222
233.0833333,22.05555556
233.125,21.88888889
233.1666667,21.77777778
233.2083333,21.61111111
233.25,21.38888889
233.2916667,21.22222222
233.3333333,21.05555556
233.375,20.83333333
233.4166667,20.77777778
233.4583333,21
233.5,21.5
233.5416667,22.22222222
233.5833333,22.83333333
233.625,23.22222222
233.6666667,23.66666667
233.7083333,23.83333333
233.75,23.83333333
233.7916667,23.72222222
233.8333333,23.5
233.875,23.27777778
233.9166667,23
233.9583333,22.72222222
234,22.55555556
234.0416667,22.22222222
234.0833333,22.11111111
234.125,21.94444444
234.1666667,21.72222222
234.2083333,21.61111111
234.25,21.44444444
234.2916667,21.22222222
234.3333333,21
234.375,20.77777778
234.4166667,20.77777778
234.4583333,21
234.5,21.5
234.5416667,22.11111111
234.5833333,22.72222222
234.625,23.22222222
234.6666667,23.61111111
234.7083333,23.77777778
234.75,23.72222222
234.7916667,23.61111111
234.8333333,23.44444444
234.875,23.22222222
234.9166667,23
234.9583333,22.83333333
235,22.55555556
235.0416667,22.33333333
235.0833333,22.16666667
235.125,22.11111111
235.1666667,22.22222222
235.2083333,22.22222222
235.25,21.83333333
235.2916667,21.66666667
235.3333333,21.38888889
235.375,21.16666667
235.4166667,21.22222222
235.4583333,21.55555556
235.5,22.05555556
235.5416667,22.72222222
235.5833333,23.33333333
235.625,23.83333333
235.6666667,24.22222222
235.7083333,24.38888889
235.75,24.44444444
235.7916667,24.22222222
235.8333333,24
235.875,23.77777778
235.9166667,23.5
235.9583333,23.22222222
236,23.27777778
236.0416667,23.11111111
236.0833333,22.88888889
236.125,22.72222222
236.1666667,22.61111111
236.2083333,22.5
236.25,22.22222222
236.2916667,22.05555556
236.3333333,21.72222222
236.375,21.44444444
236.4166667,21.38888889
236.4583333,21.5
236.5,22
236.5416667,22.44444444
236.5833333,22.97222222
236.625,23.5
236.6666667,23.83333333
236.7083333,24
236.75,23.94444444
236.7916667,23.83333333
236.8333333,23.66666667
236.875,23.44444444
236.9166667,23.22222222
236.9583333,22.94444444
237,22.66666667
237.0416667,22.66666667
237.0833333,22.33333333
237.125,22.16666667
237.1666667,22
237.2083333,21.77777778
237.25,21.61111111
237.2916667,21.5
237.3333333,21.11111111
237.375,20.83333333
237.4166667,20.83333333
237.4583333,21.05555556
237.5,21.55555556
237.5416667,22.16666667
