$Tulloch Br1 inflow year 2005 YC 04/11/2023,
",,,",
Jday,Inflow
180,9.146255132
180.0416667,116.2112417
180.0833333,112.218604
180.125,111.1992071
180.1666667,111.2841569
180.2083333,111.6522724
180.25,109.9249611
180.2916667,7.92864222
180.3333333,0.792864222
180.375,0.792864222
180.4166667,0.792864222
180.4583333,0.792864222
180.5,0.792864222
180.5416667,7.900325641
180.5833333,87.86634575
180.625,92.14214923
180.6666667,94.01104347
180.7083333,120.9401104
180.75,121.1666431
180.7916667,94.35084242
180.8333333,92.4536316
180.875,89.96177262
180.9166667,5.125300864
180.9583333,1.047713436
181,1.047713436
181.0416667,1.047713436
181.0833333,1.047713436
181.125,1.047713436
181.1666667,1.047713436
181.2083333,1.047713436
181.25,1.047713436
181.2916667,1.047713436
181.3333333,1.047713436
181.375,1.047713436
181.4166667,6.852612204
181.4583333,45.98612488
181.5,87.61149653
181.5416667,89.82018972
181.5833333,90.92453632
181.625,124.7345321
181.6666667,126.5751097
181.7083333,126.5467931
181.75,126.4618434
181.7916667,123.8850347
181.8333333,51.19637548
181.875,45.84454198
181.9166667,5.29520034
181.9583333,0.934447119
182,0.934447119
182.0416667,0.934447119
182.0833333,0.934447119
182.125,0.934447119
182.1666667,0.934447119
182.2083333,0.934447119
182.25,0.934447119
182.2916667,0.934447119
182.3333333,0.934447119
182.375,0.934447119
182.4166667,0.934447119
182.4583333,11.01514937
182.5,91.80235028
182.5416667,95.28528954
182.5833333,95.0587569
182.625,95.0587569
182.6666667,95.14370664
182.7083333,95.39855585
182.75,95.59677191
182.7916667,91.94393317
182.8333333,91.91561659
182.875,96.92765114
182.9166667,98.68327906
182.9583333,96.95596772
183,50.12034546
183.0416667,46.09939119
183.0833333,4.558969277
183.125,1.047713436
183.1666667,1.047713436
183.2083333,1.047713436
183.25,1.047713436
183.2916667,1.047713436
183.3333333,1.047713436
183.375,1.047713436
183.4166667,1.047713436
183.4583333,10.10901883
183.5,85.68596913
183.5416667,89.1689084
183.5833333,94.46410874
183.625,108.6223984
183.6666667,109.1604134
183.7083333,109.6984284
183.75,109.1604134
183.7916667,108.7639813
183.8333333,90.13167209
183.875,88.0645618
183.9166667,48.44966728
183.9583333,44.91009486
184,5.040351126
184.0416667,0.849497381
184.0833333,0.849497381
184.125,0.849497381
184.1666667,0.849497381
184.2083333,0.849497381
184.25,0.849497381
184.2916667,0.849497381
184.3333333,9.146255132
184.375,48.64788334
184.4166667,54.84921421
184.4583333,89.67860682
184.5,89.56534051
184.5416667,89.48039077
184.5833333,89.67860682
184.625,103.8935297
184.6666667,105.2244089
184.7083333,108.9055642
184.75,108.7922979
184.7916667,109.0471471
184.8333333,110.3213932
184.875,109.9815942
184.9166667,99.22129407
184.9583333,89.36712445
185,86.25230072
185.0416667,8.863089339
185.0833333,1.132663174
185.125,1.132663174
185.1666667,1.132663174
185.2083333,1.132663174
185.25,1.132663174
185.2916667,1.132663174
185.3333333,1.132663174
185.375,1.132663174
185.4166667,1.132663174
185.4583333,1.132663174
185.5,1.132663174
185.5416667,8.041908537
185.5833333,88.71584313
185.625,105.0261928
185.6666667,106.2721223
185.7083333,109.9815942
185.75,110.2364434
185.7916667,109.528529
185.8333333,102.0246354
185.875,101.0052386
185.9166667,101.175138
185.9583333,98.06031431
186,7.47557695
186.0416667,1.047713436
186.0833333,1.047713436
186.125,1.047713436
186.1666667,1.047713436
186.2083333,1.047713436
186.25,1.047713436
186.2916667,1.047713436
186.3333333,1.047713436
186.375,6.286280617
186.4166667,46.18434093
186.4583333,49.2425315
186.5,87.15843126
186.5416667,108.8206145
186.5833333,112.2752372
186.625,115.8997593
186.6666667,116.664307
186.7083333,116.4094577
186.75,116.3528246
186.7916667,115.7581764
186.8333333,93.04827977
186.875,86.84694889
186.9166667,7.758742744
186.9583333,0.792864222
187,0.792864222
187.0416667,0.792864222
187.0833333,0.792864222
187.125,0.792864222
187.1666667,0.792864222
187.2083333,0.792864222
187.25,0.792864222
187.2916667,0.792864222
187.3333333,0.792864222
187.375,6.342913776
187.4166667,44.25881354
187.4583333,47.6001699
187.5,47.96828543
187.5416667,48.70451649
187.5833333,97.91873142
187.625,108.8772476
187.6666667,115.4183775
187.7083333,115.9280759
187.75,115.9280759
187.7916667,115.1635282
187.8333333,99.5894096
187.875,98.6266459
187.9166667,98.485063
187.9583333,106.6685544
188,48.2797678
188.0416667,4.672235594
188.0833333,0.962763698
188.125,0.962763698
188.1666667,0.962763698
188.2083333,0.962763698
188.25,0.962763698
188.2916667,0.962763698
188.3333333,0.962763698
188.375,0.962763698
188.4166667,9.344471188
188.4583333,93.47302846
188.5,94.88885743
188.5416667,94.77559111
188.5833333,94.91717401
188.625,97.01260088
188.6666667,97.1258672
188.7083333,97.01260088
188.75,97.8054651
188.7916667,97.947048
188.8333333,98.14526405
188.875,98.34348011
188.9166667,94.94549058
188.9583333,10.08070225
189,1.076030016
189.0416667,1.076030016
189.0833333,1.076030016
189.125,1.076030016
189.1666667,1.076030016
189.2083333,1.076030016
189.25,1.076030016
189.2916667,1.076030016
189.3333333,1.076030016
189.375,7.164094577
189.4166667,46.04275803
189.4583333,46.72235594
189.5,49.75222993
189.5416667,96.33300297
189.5833333,98.79654538
189.625,108.4241824
189.6666667,109.1320968
189.7083333,109.0188305
189.75,108.7356647
189.7916667,98.93812827
189.8333333,98.40011327
189.875,98.6266459
189.9166667,95.22865638
189.9583333,14.61135495
190,1.444145547
190.0416667,1.444145547
190.0833333,1.444145547
190.125,1.444145547
190.1666667,1.444145547
190.2083333,1.444145547
190.25,1.444145547
190.2916667,1.444145547
190.3333333,1.444145547
190.375,1.444145547
190.4166667,8.35339091
190.4583333,93.21817924
190.5,97.04091746
190.5416667,97.63556562
190.5833333,97.52229931
190.625,98.57001274
190.6666667,98.57001274
190.7083333,98.45674643
190.75,98.54169616
190.7916667,98.11694747
190.8333333,98.34348011
190.875,98.88149512
190.9166667,98.65496248
190.9583333,94.18094294
191,5.804898768
191.0416667,0.934447119
191.0833333,0.934447119
191.125,0.934447119
191.1666667,0.934447119
191.2083333,0.934447119
191.25,0.934447119
191.2916667,0.934447119
191.3333333,7.985275379
191.375,90.38652131
191.4166667,94.97380716
191.4583333,95.28528954
191.5,93.5579782
191.5416667,49.18589834
191.5833333,46.38255699
191.625,48.05323517
191.6666667,92.93501345
191.7083333,95.39855585
191.75,97.26745009
191.7916667,97.40903299
191.8333333,95.82330454
191.875,95.28528954
191.9166667,98.06031431
191.9583333,94.97380716
192,6.937561943
192.0416667,0.87781396
192.0833333,0.87781396
192.125,0.87781396
192.1666667,0.87781396
192.2083333,0.87781396
192.25,0.849497381
192.2916667,0.87781396
192.3333333,0.87781396
192.375,0.849497381
192.4166667,0.87781396
192.4583333,8.296757752
192.5,85.14795413
192.5416667,89.28217471
192.5833333,97.09755062
192.625,97.32408325
192.6666667,97.6638822
192.7083333,97.86209826
192.75,97.32408325
192.7916667,97.32408325
192.8333333,97.8054651
192.875,98.45674643
192.9166667,97.49398273
192.9583333,98.03199773
193,97.60724904
193.0416667,98.00368116
193.0833333,98.31516353
193.125,98.14526405
193.1666667,98.82486196
193.2083333,98.57001274
193.25,95.37023928
193.2916667,7.277360895
193.3333333,1.019396857
193.375,1.019396857
193.4166667,1.019396857
193.4583333,1.019396857
193.5,1.019396857
193.5416667,1.019396857
193.5833333,9.316154609
193.625,103.7236302
193.6666667,107.2915192
193.7083333,50.48846099
193.75,47.65680306
193.7916667,47.51522016
193.8333333,47.54353674
193.875,49.29916466
193.9166667,95.03044032
193.9583333,94.43579216
194,19.39685686
194.0416667,92.82174713
194.0833333,91.32096843
194.125,91.37760159
194.1666667,90.55642078
194.2083333,89.45207419
194.25,49.89381283
194.2916667,46.18434093
194.3333333,5.068667705
194.375,1.217612912
194.4166667,1.217612912
194.4583333,1.217612912
194.5,1.217612912
194.5416667,1.217612912
194.5833333,1.217612912
194.625,1.217612912
194.6666667,1.217612912
194.7083333,1.217612912
194.75,1.217612912
194.7916667,1.217612912
194.8333333,8.693189863
194.875,93.30312898
194.9166667,96.8427014
194.9583333,95.73835481
195,49.04431545
195.0416667,10.39218462
195.0833333,7.758742744
195.125,10.05238567
195.1666667,44.93841144
195.2083333,47.71343622
195.25,47.54353674
195.2916667,48.93104913
195.3333333,86.47883336
195.375,88.80079286
195.4166667,89.56534051
195.4583333,96.38963613
195.5,96.47458587
195.5416667,96.67280193
195.5833333,97.1258672
195.625,98.11694747
195.6666667,98.28684695
195.7083333,98.485063
195.75,98.65496248
195.7916667,98.37179669
195.8333333,98.40011327
195.875,98.6266459
195.9166667,98.08863089
195.9583333,95.2003398
196,8.268441172
196.0416667,1.019396857
196.0833333,1.019396857
196.125,1.019396857
196.1666667,1.019396857
196.2083333,1.019396857
196.25,1.019396857
196.2916667,1.019396857
196.3333333,6.371230355
196.375,45.07999434
196.4166667,47.14710463
196.4583333,46.92057199
196.5,46.92057199
196.5416667,46.92057199
196.5833333,47.14710463
196.625,47.17542121
196.6666667,47.20373779
196.7083333,49.07263203
196.75,94.94549058
196.7916667,97.63556562
196.8333333,97.83378168
196.875,98.03199773
196.9166667,97.69219878
196.9583333,97.74883194
197,94.66232479
197.0416667,8.155174855
197.0833333,1.132663174
197.125,1.132663174
197.1666667,1.132663174
197.2083333,1.132663174
197.25,1.132663174
197.2916667,1.132663174
197.3333333,6.795979046
197.375,45.41979329
197.4166667,47.26037095
197.4583333,46.72235594
197.5,47.31700411
197.5416667,47.37363726
197.5833333,47.03383831
197.625,49.58233045
197.6666667,115.8431262
197.7083333,120.4587286
197.75,120.6569446
197.7916667,120.8551607
197.8333333,120.9117939
197.875,120.9967436
197.9166667,120.7135778
197.9583333,120.9401104
198,117.1456888
198.0416667,10.02406909
198.0833333,0.991080278
198.125,0.991080278
198.1666667,0.991080278
198.2083333,0.991080278
198.25,0.991080278
198.2916667,0.991080278
198.3333333,6.257964038
198.375,44.45702959
198.4166667,47.09047147
198.4583333,47.48690358
198.5,47.54353674
198.5416667,47.37363726
198.5833333,47.48690358
198.625,51.87597338
198.6666667,108.1127
198.7083333,110.6328755
198.75,110.0382274
198.7916667,110.1798103
198.8333333,109.9249611
198.875,110.1798103
198.9166667,109.6984284
198.9583333,103.3271981
199,102.930766
199.0416667,96.50290245
199.0833333,16.98994761
199.125,11.41158148
199.1666667,10.19396857
199.2083333,2.916607674
199.25,1.897210817
199.2916667,1.897210817
199.3333333,8.551606966
199.375,88.85742602
199.4166667,92.51026476
199.4583333,92.68016424
199.5,92.3120487
199.5416667,92.4536316
199.5833333,92.11383265
199.625,92.02888291
199.6666667,91.88730001
199.7083333,91.57581764
199.75,91.71740054
199.7916667,91.43423474
199.8333333,90.78295342
199.875,88.0645618
199.9166667,8.863089339
199.9583333,1.104346595
200,1.104346595
200.0416667,1.104346595
200.0833333,1.104346595
200.125,1.104346595
200.1666667,1.104346595
200.2083333,1.104346595
200.25,1.104346595
200.2916667,1.104346595
200.3333333,1.104346595
200.375,6.342913776
200.4166667,44.37207985
200.4583333,48.16650149
200.5,89.9900892
200.5416667,115.5033272
200.5833333,116.1829251
200.625,116.8342064
200.6666667,111.5956392
200.7083333,111.0293077
200.75,111.142574
200.7916667,110.5479258
200.8333333,110.8877248
200.875,111.1992071
200.9166667,105.6774742
200.9583333,7.418943792
201,2.095426872
201.0416667,2.095426872
201.0833333,2.095426872
201.125,2.095426872
201.1666667,2.095426872
201.2083333,2.095426872
201.25,2.095426872
201.2916667,2.095426872
201.3333333,6.739345887
201.375,44.51366275
201.4166667,46.52413988
201.4583333,50.00707914
201.5,117.0607391
201.5416667,121.1100099
201.5833333,121.5913918
201.625,58.8418519
201.6666667,117.7969701
201.7083333,119.0712162
201.75,118.1934022
201.7916667,118.9862665
201.8333333,118.9579499
201.875,118.816367
201.9166667,116.2678748
201.9583333,50.29024494
202,45.90117514
202.0416667,7.645476426
202.0833333,0.396432111
202.125,0.396432111
202.1666667,0.396432111
202.2083333,0.396432111
202.25,0.396432111
202.2916667,0.396432111
202.3333333,4.162537166
202.375,43.97564774
202.4166667,46.72235594
202.4583333,93.24649582
202.5,94.80390769
202.5416667,95.2003398
202.5833333,95.28528954
202.625,95.08707348
202.6666667,95.85162112
202.7083333,95.65340507
202.75,96.41795271
202.7916667,96.41795271
202.8333333,96.55953561
202.875,96.87101798
202.9166667,94.52074189
202.9583333,48.02491859
203,8.579923545
203.0416667,0.396432111
203.0833333,0.396432111
203.125,0.396432111
203.1666667,0.396432111
203.2083333,0.396432111
203.25,0.396432111
203.2916667,0.396432111
203.3333333,0.396432111
203.375,6.711029308
203.4166667,115.0785785
203.4583333,119.5242815
203.5,120.5153617
203.5416667,121.1949596
203.5833333,117.740337
203.625,49.61064703
203.6666667,46.12770777
203.7083333,45.61800934
203.75,45.6746425
203.7916667,45.6746425
203.8333333,48.5629336
203.875,117.3155883
203.9166667,121.0816933
203.9583333,121.2232762
204,120.0622965
204.0416667,87.01684836
204.0833333,12.14781254
204.125,0.396432111
204.1666667,0.396432111
204.2083333,0.396432111
204.25,0.396432111
204.2916667,0.396432111
204.3333333,10.16565199
204.375,46.89225542
204.4166667,111.6239558
204.4583333,115.3334277
204.5,113.4645335
204.5416667,113.5211666
204.5833333,112.6716693
204.625,49.07263203
204.6666667,46.09939119
204.7083333,46.12770777
204.75,45.92949172
204.7916667,46.07107461
204.8333333,48.90273255
204.875,111.1142574
204.9166667,114.5971967
204.9583333,114.9936288
205,110.1514937
205.0416667,13.42205862
205.0833333,0.396432111
205.125,0.396432111
205.1666667,0.396432111
205.2083333,0.396432111
205.25,0.396432111
205.2916667,0.396432111
205.3333333,0.396432111
205.375,0.396432111
205.4166667,0.396432111
205.4583333,0.396432111
205.5,6.739345887
205.5416667,116.0130256
205.5833333,120.4870452
205.625,118.9013167
205.6666667,119.2694323
205.7083333,119.354382
205.75,120.3171457
205.7916667,120.9117939
205.8333333,121.5347586
205.875,118.1934022
205.9166667,10.25060173
205.9583333,0.396432111
206,0.396432111
206.0416667,0.396432111
206.0833333,0.396432111
206.125,0.396432111
206.1666667,0.396432111
206.2083333,0.396432111
206.25,0.396432111
206.2916667,0.396432111
206.3333333,0.396432111
206.375,0.396432111
206.4166667,0.396432111
206.4583333,6.541129832
206.5,115.786493
206.5416667,121.1949596
206.5833333,117.6553872
206.625,120.9401104
206.6666667,120.7135778
206.7083333,120.8834773
206.75,121.5347586
206.7916667,121.1666431
206.8333333,110.7178253
206.875,100.6088065
206.9166667,10.81693331
206.9583333,0.396432111
207,0.396432111
207.0416667,0.396432111
207.0833333,0.396432111
207.125,0.396432111
207.1666667,0.396432111
207.2083333,0.396432111
207.25,0.396432111
207.2916667,5.521732975
207.3333333,82.31629619
207.375,86.1390344
207.4166667,33.64009628
207.4583333,87.80971259
207.5,117.7969701
207.5416667,121.1666431
207.5833333,121.1666431
207.625,117.3722214
207.6666667,120.0056633
207.7083333,122.0161405
207.75,121.8745576
207.7916667,121.6763415
207.8333333,110.0948605
207.875,87.80971259
207.9166667,44.51366275
207.9583333,5.634999292
208,0.396432111
208.0416667,0.396432111
208.0833333,0.396432111
208.125,0.396432111
208.1666667,0.396432111
208.2083333,0.396432111
208.25,0.396432111
208.2916667,0.396432111
208.3333333,5.691632451
208.375,82.74104488
208.4166667,85.77091887
208.4583333,87.61149653
208.5,113.096418
208.5416667,115.5316438
208.5833333,134.1073198
208.625,66.57227807
208.6666667,129.520034
208.7083333,130.6243806
208.75,129.2651848
208.7916667,121.1949596
208.8333333,118.4199349
208.875,87.32833074
208.9166667,5.776582189
208.9583333,1.104346595
209,1.104346595
209.0416667,1.104346595
209.0833333,1.104346595
209.125,1.104346595
209.1666667,1.104346595
209.2083333,1.104346595
209.25,1.104346595
209.2916667,1.104346595
209.3333333,1.104346595
209.375,6.342913776
209.4166667,45.92949172
209.4583333,50.63004389
209.5,116.4377743
209.5416667,124.2531502
209.5833333,126.6600595
209.625,127.4812403
209.6666667,127.7360895
209.7083333,127.5945066
209.75,127.2547076
209.7916667,127.0848082
209.8333333,125.8105621
209.875,88.65920997
209.9166667,7.956958799
209.9583333,1.047713436
210,1.047713436
210.0416667,1.047713436
210.0833333,1.047713436
210.125,1.047713436
210.1666667,1.047713436
210.2083333,1.047713436
210.25,1.047713436
210.2916667,1.047713436
210.3333333,1.047713436
210.375,1.047713436
210.4166667,6.116381141
210.4583333,42.50318562
210.5,116.2961914
210.5416667,120.1472462
210.5833333,120.232196
210.625,119.9773467
210.6666667,119.9773467
210.7083333,119.5242815
210.75,120.1189296
210.7916667,120.2605125
210.8333333,119.9207136
210.875,88.94237576
210.9166667,6.795979046
210.9583333,6.031431403
211,2.888291094
211.0416667,4.304120062
211.0833333,1.217612912
211.125,1.217612912
211.1666667,1.217612912
211.2083333,1.217612912
211.25,1.217612912
211.2916667,1.217612912
211.3333333,1.217612912
211.375,1.217612912
211.4166667,6.711029308
211.4583333,46.15602435
211.5,120.0906131
211.5416667,123.3187031
211.5833333,123.7717684
211.625,124.0266176
211.6666667,123.7717684
211.7083333,123.8284015
211.75,123.6868186
211.7916667,123.3187031
211.8333333,121.6480249
211.875,88.91405918
211.9166667,7.192411157
211.9583333,1.160979754
212,1.160979754
212.0416667,1.160979754
212.0833333,1.160979754
212.125,1.160979754
212.1666667,1.160979754
212.2083333,1.160979754
212.25,1.160979754
212.2916667,1.160979754
212.3333333,5.606682713
212.375,11.15673227
212.4166667,19.84992213
212.4583333,91.03780263
212.5,103.2988815
212.5416667,104.4315447
212.5833333,107.2065694
212.625,107.2915192
212.6666667,107.6313181
212.7083333,107.6030016
212.75,107.2065694
212.7916667,102.1945349
212.8333333,102.1379017
212.875,102.6759167
212.9166667,106.7535042
212.9583333,107.4047855
213,103.7519468
213.0416667,8.35339091
213.0833333,1.160979754
213.125,1.160979754
213.1666667,1.160979754
213.2083333,1.160979754
213.25,1.160979754
213.2916667,1.160979754
213.3333333,1.160979754
213.375,1.160979754
213.4166667,8.041908537
213.4583333,85.3178536
213.5,99.92920855
213.5416667,101.1185049
213.5833333,101.6565199
213.625,125.1875973
213.6666667,127.2547076
213.7083333,127.8210392
213.75,126.6034263
213.7916667,103.5254141
213.8333333,102.0246354
213.875,99.70267592
213.9166667,46.43919015
213.9583333,43.2111001
214,42.36160272
214.0416667,4.360753221
214.0833333,1.33087923
214.125,1.33087923
214.1666667,1.33087923
214.2083333,1.33087923
214.25,1.33087923
214.2916667,1.33087923
214.3333333,11.32663174
214.375,30.61022229
214.4166667,32.7905989
214.4583333,89.76355656
214.5,118.3349851
214.5416667,120.2605125
214.5833333,126.49016
214.625,126.9149087
214.6666667,127.2547076
214.7083333,127.028175
214.75,127.1414413
214.7916667,109.5002124
214.8333333,108.2825995
214.875,106.0172731
214.9166667,50.00707914
214.9583333,46.43919015
215,45.53305961
215.0416667,3.341356364
215.0833333,1.160979754
215.125,1.160979754
215.1666667,1.160979754
215.2083333,1.160979754
215.25,1.160979754
215.2916667,1.160979754
215.3333333,1.160979754
215.375,6.399546935
215.4166667,9.032988815
215.4583333,99.98584171
215.5,111.6522724
215.5416667,119.9207136
215.5833333,123.5169192
215.625,124.0832507
215.6666667,124.2248336
215.7083333,123.9416678
215.75,123.6868186
215.7916667,119.0995328
215.8333333,118.6181509
215.875,116.3528246
215.9166667,49.97876257
215.9583333,46.15602435
216,45.92949172
216.0416667,6.824295625
216.0833333,0.962763698
216.125,0.962763698
216.1666667,0.962763698
216.2083333,0.962763698
216.25,0.962763698
216.2916667,0.962763698
216.3333333,1.642361603
216.375,1.160979754
216.4166667,8.551606966
216.4583333,93.86946057
216.5,97.86209826
216.5416667,103.5537307
216.5833333,110.0382274
216.625,111.3691066
216.6666667,111.2275237
216.7083333,111.142574
216.75,111.34079
216.7916667,110.9726745
216.8333333,111.4257398
216.875,109.4435792
216.9166667,49.41243098
216.9583333,46.80730568
217,45.53305961
217.0416667,4.955401388
217.0833333,1.30256265
217.125,1.30256265
217.1666667,1.30256265
217.2083333,1.30256265
217.25,1.30256265
217.2916667,1.30256265
217.3333333,1.30256265
217.375,1.30256265
217.4166667,8.863089339
217.4583333,94.69064137
217.5,98.08863089
217.5416667,103.468781
217.5833333,110.26476
217.625,109.9815942
217.6666667,109.6984284
217.7083333,110.4912927
217.75,110.1231771
217.7916667,110.1514937
217.8333333,110.0948605
217.875,108.7639813
217.9166667,49.89381283
217.9583333,46.66572278
218,44.93841144
218.0416667,8.098541696
218.0833333,1.30256265
218.125,1.30256265
218.1666667,1.30256265
218.2083333,1.30256265
218.25,1.30256265
218.2916667,1.30256265
218.3333333,1.30256265
218.375,1.30256265
218.4166667,8.891405918
218.4583333,94.26589268
218.5,98.57001274
218.5416667,103.9784794
218.5833333,109.9815942
218.625,111.2275237
218.6666667,111.3691066
218.7083333,111.7089056
218.75,111.3691066
218.7916667,111.3974232
218.8333333,111.3691066
218.875,109.2453632
218.9166667,50.23361178
218.9583333,45.64632592
219,44.23049696
219.0416667,6.399546935
219.0833333,2.095426872
219.125,2.095426872
219.1666667,2.095426872
219.2083333,2.095426872
219.25,2.095426872
219.2916667,2.095426872
219.3333333,2.095426872
219.375,2.095426872
219.4166667,2.095426872
219.4583333,9.514370664
219.5,108.8772476
219.5416667,113.4362169
219.5833333,114.3989806
219.625,114.172448
219.6666667,114.3423474
219.7083333,114.2573977
219.75,114.172448
219.7916667,114.0025485
219.8333333,97.52229931
219.875,93.44471188
219.9166667,93.18986266
219.9583333,101.2034546
220,48.67619992
220.0416667,4.983717967
220.0833333,1.189296333
220.125,1.189296333
220.1666667,1.189296333
220.2083333,1.189296333
220.25,1.189296333
220.2916667,1.189296333
220.3333333,1.189296333
220.375,1.189296333
220.4166667,8.834772759
220.4583333,100.7787059
220.5,105.1394592
220.5416667,105.3376752
220.5833333,113.0681014
220.625,113.4079003
220.6666667,113.7476993
220.7083333,113.7476993
220.75,91.43423474
220.7916667,90.61305394
220.8333333,102.9590825
220.875,104.2333286
220.9166667,93.72787767
220.9583333,90.07503894
221,7.277360895
221.0416667,1.160979754
221.0833333,1.160979754
221.125,1.160979754
221.1666667,1.160979754
221.2083333,1.160979754
221.25,1.160979754
221.2916667,1.160979754
221.3333333,1.160979754
221.375,1.160979754
221.4166667,8.721506442
221.4583333,85.6010194
221.5,100.0424749
221.5416667,101.1468215
221.5833333,100.8919722
221.625,100.7787059
221.6666667,101.3167209
221.7083333,102.6476002
221.75,102.0246354
221.7916667,101.8264194
221.8333333,101.7981028
221.875,90.86790316
221.9166667,90.01840578
221.9583333,88.31941102
222,37.15135212
222.0416667,12.65751097
222.0833333,1.670678182
222.125,1.019396857
222.1666667,1.019396857
222.2083333,1.019396857
222.25,1.019396857
222.2916667,1.019396857
222.3333333,1.019396857
222.375,1.019396857
222.4166667,8.410024069
222.4583333,89.31049129
222.5,119.014583
222.5416667,120.5436783
222.5833333,120.6569446
222.625,120.0056633
222.6666667,121.3648591
222.7083333,121.3931757
222.75,121.308226
222.7916667,120.6003115
222.8333333,94.63400821
222.875,92.82174713
222.9166667,92.17046581
222.9583333,87.3849639
223,6.880928784
223.0416667,1.076030016
223.0833333,1.076030016
223.125,1.076030016
223.1666667,1.076030016
223.2083333,1.076030016
223.25,1.076030016
223.2916667,1.076030016
223.3333333,1.076030016
223.375,1.076030016
223.4166667,0.169899476
223.4583333,11.35494832
223.5,84.04360753
223.5416667,88.37604417
223.5833333,124.2814668
223.625,124.1682005
223.6666667,123.9416678
223.7083333,121.5913918
223.75,125.0460144
223.7916667,106.696871
223.8333333,105.8756902
223.875,102.5060173
223.9166667,99.87257539
223.9583333,100.3822738
224,107.772901
224.0416667,6.852612204
224.0833333,0.396432111
224.125,0.396432111
224.1666667,0.396432111
224.2083333,0.396432111
224.25,0.396432111
224.2916667,0.396432111
224.3333333,0.396432111
224.375,0.396432111
224.4166667,0.396432111
224.4583333,6.342913776
224.5,85.06300439
224.5416667,86.39388362
224.5833333,111.6239558
224.625,123.8850347
224.6666667,125.9238284
224.7083333,126.0370947
224.75,125.4707631
224.7916667,115.3051111
224.8333333,106.1305394
224.875,97.1258672
224.9166667,96.87101798
224.9583333,97.49398273
225,104.9412431
225.0416667,6.795979046
225.0833333,0.396432111
225.125,0.396432111
225.1666667,0.396432111
225.2083333,0.396432111
225.25,0.396432111
225.2916667,0.396432111
225.3333333,0.396432111
225.375,0.396432111
225.4166667,0.396432111
225.4583333,6.342913776
225.5,84.86478833
225.5416667,88.48931049
225.5833333,109.0188305
225.625,116.1546085
225.6666667,116.2678748
225.7083333,116.2112417
225.75,115.6732267
225.7916667,109.8683279
225.8333333,100.1274246
225.875,91.4908679
225.9166667,90.89621974
225.9583333,91.29265185
226,98.65496248
226.0416667,6.342913776
226.0833333,0.396432111
226.125,0.396432111
226.1666667,0.396432111
226.2083333,0.396432111
226.25,0.396432111
226.2916667,0.396432111
226.3333333,0.396432111
226.375,0.396432111
226.4166667,0.396432111
226.4583333,8.296757752
226.5,85.06300439
226.5416667,89.22554155
226.5833333,108.7356647
226.625,109.5568455
226.6666667,109.0471471
226.7083333,109.18873
226.75,108.0277502
226.7916667,108.9621974
226.8333333,108.6223984
226.875,94.15262636
226.9166667,94.2375761
226.9583333,91.60413422
227,95.68172165
227.0416667,6.286280617
227.0833333,0.396432111
227.125,0.396432111
227.1666667,0.396432111
227.2083333,0.396432111
227.25,0.396432111
227.2916667,0.396432111
227.3333333,0.396432111
227.375,0.396432111
227.4166667,0.45306527
227.4583333,4.643919015
227.5,74.13280476
227.5416667,87.01684836
227.5833333,106.6119213
227.625,110.4629761
227.6666667,110.1514937
227.7083333,110.5479258
227.75,109.9532776
227.7916667,107.1499363
227.8333333,98.34348011
227.875,88.71584313
227.9166667,88.14951154
227.9583333,88.94237576
228,98.93812827
228.0416667,29.95894096
228.0833333,0.368115532
228.125,0.368115532
228.1666667,0.368115532
228.2083333,0.368115532
228.25,0.368115532
228.2916667,0.368115532
228.3333333,1.472462127
228.375,0.566331587
228.4166667,0.566331587
228.4583333,6.739345887
228.5,77.21931191
228.5416667,94.77559111
228.5833333,106.6119213
228.625,110.4629761
228.6666667,111.4540563
228.7083333,111.0293077
228.75,113.6910661
228.7916667,111.0293077
228.8333333,96.7011185
228.875,94.83222427
228.9166667,92.51026476
228.9583333,88.94237576
229,86.39388362
229.0416667,7.50389353
229.0833333,1.274246071
229.125,1.274246071
229.1666667,1.274246071
229.2083333,1.274246071
229.25,1.274246071
229.2916667,1.274246071
229.3333333,1.274246071
229.375,1.274246071
229.4166667,1.274246071
229.4583333,10.53376752
229.5,83.98697437
229.5416667,87.63981311
229.5833333,107.9144839
229.625,113.3229506
229.6666667,113.5494832
229.7083333,115.3051111
229.75,115.0785785
229.7916667,113.5211666
229.8333333,95.62508849
229.875,94.52074189
229.9166667,89.8485063
229.9583333,89.7069234
230,86.81863231
230.0416667,6.682712728
230.0833333,1.047713436
230.125,1.047713436
230.1666667,1.047713436
230.2083333,1.047713436
230.25,1.047713436
230.2916667,1.047713436
230.3333333,1.047713436
230.375,1.047713436
230.4166667,7.390627212
230.4583333,45.98612488
230.5,85.34617018
230.5416667,91.12275237
230.5833333,122.9789041
230.625,123.120487
230.6666667,126.8016424
230.7083333,119.2694323
230.75,117.8252867
230.7916667,117.6553872
230.8333333,118.0518193
230.875,116.6076738
230.9166667,91.51918448
230.9583333,47.7417528
231,44.28713011
231.0416667,4.020954269
231.0833333,1.076030016
231.125,1.076030016
231.1666667,1.076030016
231.2083333,1.076030016
231.25,1.076030016
231.2916667,1.076030016
231.3333333,1.076030016
231.375,1.076030016
231.4166667,1.076030016
231.4583333,9.429420926
231.5,89.65029024
231.5416667,93.35976214
231.5833333,101.1185049
231.625,101.5715702
231.6666667,101.5715702
231.7083333,101.3450375
231.75,101.2034546
