$NML Br1 inflow year 2005 sum of NF MF Collierville PH Stanislaus PH YC 02/02/2023 ,
",,,",
Jday,Flow
246.542,21.8476
246.583,21.8476
246.625,21.8476
246.667,21.8476
246.708,21.8476
246.750,21.8476
246.792,21.8476
246.833,21.8476
246.875,21.8476
246.917,21.8476
246.958,21.8476
247.000,21.225
247.042,21.225
247.083,21.225
247.125,21.225
247.167,21.225
247.208,21.225
247.250,21.225
247.292,21.225
247.333,21.225
247.375,21.225
247.417,21.225
247.458,21.225
247.500,21.225
247.542,21.225
247.583,21.225
247.625,21.225
247.667,21.225
247.708,21.225
247.750,21.225
247.792,21.225
247.833,21.225
247.875,21.225
247.917,21.225
247.958,21.225
248.000,27.9604
248.042,27.9604
248.083,27.9604
248.125,27.9604
248.167,27.9604
248.208,27.9604
248.250,27.9604
248.292,27.9604
248.333,27.9604
248.375,27.9604
248.417,27.9604
248.458,27.9604
248.500,27.9604
248.542,27.9604
248.583,27.9604
248.625,27.9604
248.667,27.9604
248.708,27.9604
248.750,27.9604
248.792,27.9604
248.833,27.9604
248.875,27.9604
248.917,27.9604
248.958,27.9604
249.000,25.6681
249.042,25.6681
249.083,25.6681
249.125,25.6681
249.167,25.6681
249.208,25.6681
249.250,25.6681
249.292,25.6681
249.333,25.6681
249.375,25.6681
249.417,25.6681
249.458,25.6681
249.500,25.6681
249.542,25.6681
249.583,25.6681
249.625,25.6681
249.667,25.6681
249.708,25.6681
249.750,25.6681
249.792,25.6681
249.833,25.6681
249.875,25.6681
249.917,25.6681
249.958,25.6681
250.000,26.0077
250.042,26.0077
250.083,26.0077
250.125,26.0077
250.167,26.0077
250.208,26.0077
250.250,26.0077
250.292,26.0077
250.333,26.0077
250.375,26.0077
250.417,26.0077
250.458,26.0077
250.500,26.0077
250.542,26.0077
250.583,26.0077
250.625,26.0077
250.667,26.0077
250.708,26.0077
250.750,26.0077
250.792,26.0077
250.833,26.0077
250.875,26.0077
250.917,26.0077
250.958,26.0077
251.000,22.5834
251.042,22.5834
251.083,22.5834
251.125,22.5834
251.167,22.5834
251.208,22.5834
251.250,22.5834
251.292,22.5834
251.333,22.5834
251.375,22.5834
251.417,22.5834
251.458,22.5834
251.500,22.5834
251.542,22.5834
251.583,22.5834
251.625,22.5834
251.667,22.5834
251.708,22.5834
251.750,22.5834
251.792,22.5834
251.833,22.5834
251.875,22.5834
251.917,22.5834
251.958,22.5834
252.000,28.2151
252.042,28.2151
252.083,28.2151
252.125,28.2151
252.167,28.2151
252.208,28.2151
252.250,28.2151
252.292,28.2151
252.333,28.2151
252.375,28.2151
252.417,28.2151
252.458,28.2151
252.500,28.2151
252.542,28.2151
252.583,28.2151
252.625,28.2151
252.667,28.2151
252.708,28.2151
252.750,28.2151
252.792,28.2151
252.833,28.2151
252.875,28.2151
252.917,28.2151
252.958,28.2151
253.000,23.5739
253.042,23.5739
253.083,23.5739
253.125,23.5739
253.167,23.5739
253.208,23.5739
253.250,23.5739
253.292,23.5739
253.333,23.5739
253.375,23.5739
253.417,23.5739
253.458,23.5739
253.500,23.5739
253.542,23.5739
253.583,23.5739
253.625,23.5739
253.667,23.5739
253.708,23.5739
253.750,23.5739
253.792,23.5739
253.833,23.5739
253.875,23.5739
253.917,23.5739
253.958,23.5739
254.000,23.0645
254.042,23.0645
254.083,23.0645
254.125,23.0645
254.167,23.0645
254.208,23.0645
254.250,23.0645
254.292,23.0645
254.333,23.0645
254.375,23.0645
254.417,23.0645
254.458,23.0645
254.500,23.0645
254.542,23.0645
254.583,23.0645
254.625,23.0645
254.667,23.0645
254.708,23.0645
254.750,23.0645
254.792,23.0645
254.833,23.0645
254.875,23.0645
254.917,23.0645
254.958,23.0645
255.000,23.6022
255.042,23.6022
255.083,23.6022
255.125,23.6022
255.167,23.6022
255.208,23.6022
255.250,23.6022
255.292,23.6022
255.333,23.6022
255.375,23.6022
255.417,23.6022
255.458,23.6022
255.500,23.6022
255.542,23.6022
255.583,23.6022
255.625,23.6022
255.667,23.6022
255.708,23.6022
255.750,23.6022
255.792,23.6022
255.833,23.6022
255.875,23.6022
255.917,23.6022
255.958,23.6022
256.000,19.6968
256.042,19.6968
256.083,19.6968
256.125,19.6968
256.167,19.6968
256.208,19.6968
256.250,19.6968
256.292,19.6968
256.333,19.6968
256.375,19.6968
256.417,19.6968
256.458,19.6968
256.500,19.6968
256.542,19.6968
256.583,19.6968
256.625,19.6968
256.667,19.6968
256.708,19.6968
256.750,19.6968
256.792,19.6968
256.833,19.6968
256.875,19.6968
256.917,19.6968
256.958,19.6968
257.000,23.6022
257.042,23.6022
257.083,23.6022
257.125,23.6022
257.167,23.6022
257.208,23.6022
257.250,23.6022
257.292,23.6022
257.333,23.6022
257.375,23.6022
257.417,23.6022
257.458,23.6022
257.500,23.6022
257.542,23.6022
257.583,23.6022
257.625,23.6022
257.667,23.6022
257.708,23.6022
257.750,23.6022
257.792,23.6022
257.833,23.6022
257.875,23.6022
257.917,23.6022
257.958,23.6022
258.000,25.4417
258.042,25.4417
258.083,25.4417
258.125,25.4417
258.167,25.4417
258.208,25.4417
258.250,25.4417
258.292,25.4417
258.333,25.4417
258.375,25.4417
258.417,25.4417
258.458,25.4417
258.500,25.4417
258.542,25.4417
258.583,25.4417
258.625,25.4417
258.667,25.4417
258.708,25.4417
258.750,25.4417
258.792,25.4417
258.833,25.4417
258.875,25.4417
258.917,25.4417
258.958,25.4417
259.000,25.8096
259.042,25.8096
259.083,25.8096
259.125,25.8096
259.167,25.8096
259.208,25.8096
259.250,25.8096
259.292,25.8096
259.333,25.8096
259.375,25.8096
259.417,25.8096
259.458,25.8096
259.500,25.8096
259.542,25.8096
259.583,25.8096
259.625,25.8096
259.667,25.8096
259.708,25.8096
259.750,25.8096
259.792,25.8096
259.833,25.8096
259.875,25.8096
259.917,25.8096
259.958,25.8096
260.000,23.3758
260.042,23.3758
260.083,23.3758
260.125,23.3758
260.167,23.3758
260.208,23.3758
260.250,23.3758
260.292,23.3758
260.333,23.3758
260.375,23.3758
260.417,23.3758
260.458,23.3758
260.500,23.3758
260.542,23.3758
260.583,23.3758
260.625,23.3758
260.667,23.3758
260.708,23.3758
260.750,23.3758
260.792,23.3758
260.833,23.3758
260.875,23.3758
260.917,23.3758
260.958,23.3758
261.000,21.4231
261.042,21.4231
261.083,21.4231
261.125,21.4231
261.167,21.4231
261.208,21.4231
261.250,21.4231
261.292,21.4231
261.333,21.4231
261.375,21.4231
261.417,21.4231
261.458,21.4231
261.500,21.4231
261.542,21.4231
261.583,21.4231
261.625,21.4231
261.667,21.4231
261.708,21.4231
261.750,21.4231
261.792,21.4231
261.833,21.4231
261.875,21.4231
261.917,21.4231
261.958,21.4231
262.000,28.6396
262.042,28.6396
262.083,28.6396
262.125,28.6396
262.167,28.6396
262.208,28.6396
262.250,28.6396
262.292,28.6396
262.333,28.6396
262.375,28.6396
262.417,28.6396
262.458,28.6396
262.500,28.6396
262.542,28.6396
262.583,28.6396
262.625,28.6396
262.667,28.6396
262.708,28.6396
262.750,28.6396
262.792,28.6396
262.833,28.6396
262.875,28.6396
262.917,28.6396
262.958,28.6396
263.000,24.3097
263.042,24.3097
263.083,24.3097
263.125,24.3097
263.167,24.3097
263.208,24.3097
263.250,24.3097
263.292,24.3097
263.333,24.3097
263.375,24.3097
263.417,24.3097
263.458,24.3097
263.500,24.3097
263.542,24.3097
263.583,24.3097
263.625,24.3097
263.667,24.3097
263.708,24.3097
263.750,24.3097
263.792,24.3097
263.833,24.3097
263.875,24.3097
263.917,24.3097
263.958,24.3097
264.000,29.8282
264.042,29.8282
264.083,29.8282
264.125,29.8282
264.167,29.8282
264.208,29.8282
264.250,29.8282
264.292,29.8282
264.333,29.8282
264.375,29.8282
264.417,29.8282
264.458,29.8282
264.500,29.8282
264.542,29.8282
264.583,29.8282
264.625,29.8282
264.667,29.8282
264.708,29.8282
264.750,29.8282
264.792,29.8282
264.833,29.8282
264.875,29.8282
264.917,29.8282
264.958,29.8282
265.000,28.3566
265.042,28.3566
265.083,28.3566
265.125,28.3566
265.167,28.3566
265.208,28.3566
265.250,28.3566
265.292,28.3566
265.333,28.3566
265.375,28.3566
265.417,28.3566
265.458,28.3566
265.500,28.3566
265.542,28.3566
265.583,28.3566
265.625,28.3566
265.667,28.3566
265.708,28.3566
265.750,28.3566
265.792,28.3566
265.833,28.3566
265.875,28.3566
265.917,28.3566
265.958,28.3566
266.000,23.6588
266.042,23.6588
266.083,23.6588
266.125,23.6588
266.167,23.6588
266.208,23.6588
266.250,23.6588
266.292,23.6588
266.333,23.6588
266.375,23.6588
266.417,23.6588
266.458,23.6588
266.500,23.6588
266.542,23.6588
266.583,23.6588
266.625,23.6588
266.667,23.6588
266.708,23.6588
266.750,23.6588
266.792,23.6588
266.833,23.6588
266.875,23.6588
266.917,23.6588
266.958,23.6588
267.000,20.1779
267.042,20.1779
267.083,20.1779
267.125,20.1779
267.167,20.1779
267.208,20.1779
267.250,20.1779
267.292,20.1779
267.333,20.1779
267.375,20.1779
267.417,20.1779
267.458,20.1779
267.500,20.1779
267.542,20.1779
267.583,20.1779
267.625,20.1779
267.667,20.1779
267.708,20.1779
267.750,20.1779
267.792,20.1779
267.833,20.1779
267.875,20.1779
267.917,20.1779
267.958,20.1779
268.000,23.6305
268.042,23.6305
268.083,23.6305
268.125,23.6305
268.167,23.6305
268.208,23.6305
268.250,23.6305
268.292,23.6305
268.333,23.6305
268.375,23.6305
268.417,23.6305
268.458,23.6305
268.500,23.6305
268.542,23.6305
268.583,23.6305
268.625,23.6305
268.667,23.6305
268.708,23.6305
268.750,23.6305
268.792,23.6305
268.833,23.6305
268.875,23.6305
268.917,23.6305
268.958,23.6305
269.000,29.4037
269.042,29.4037
269.083,29.4037
269.125,29.4037
269.167,29.4037
269.208,29.4037
269.250,29.4037
269.292,29.4037
269.333,29.4037
269.375,29.4037
269.417,29.4037
269.458,29.4037
269.500,29.4037
269.542,29.4037
269.583,29.4037
269.625,29.4037
269.667,29.4037
269.708,29.4037
269.750,29.4037
269.792,29.4037
269.833,29.4037
269.875,29.4037
269.917,29.4037
269.958,29.4037
270.000,21.0835
270.042,21.0835
270.083,21.0835
270.125,21.0835
270.167,21.0835
270.208,21.0835
270.250,21.0835
270.292,21.0835
270.333,21.0835
270.375,21.0835
270.417,21.0835
270.458,21.0835
270.500,21.0835
270.542,21.0835
270.583,21.0835
270.625,21.0835
270.667,21.0835
270.708,21.0835
270.750,21.0835
270.792,21.0835
270.833,21.0835
270.875,21.0835
270.917,21.0835
270.958,21.0835
271.000,27.5925
271.042,27.5925
271.083,27.5925
271.125,27.5925
271.167,27.5925
271.208,27.5925
271.250,27.5925
271.292,27.5925
271.333,27.5925
271.375,27.5925
271.417,27.5925
271.458,27.5925
271.500,27.5925
271.542,27.5925
271.583,27.5925
271.625,27.5925
271.667,27.5925
271.708,27.5925
271.750,27.5925
271.792,27.5925
271.833,27.5925
271.875,27.5925
271.917,27.5925
271.958,27.5925
272.000,26.5737
272.042,26.5737
272.083,26.5737
272.125,26.5737
272.167,26.5737
272.208,26.5737
272.250,26.5737
272.292,26.5737
272.333,26.5737
272.375,26.5737
272.417,26.5737
272.458,26.5737
272.500,26.5737
272.542,26.5737
272.583,26.5737
272.625,26.5737
272.667,26.5737
272.708,26.5737
272.750,26.5737
272.792,26.5737
272.833,26.5737
272.875,26.5737
272.917,26.5737
272.958,26.5737
273.000,28.8943
273.042,28.8943
273.083,28.8943
273.125,28.8943
273.167,28.8943
273.208,28.8943
273.250,28.8943
273.292,28.8943
273.333,28.8943
273.375,28.8943
273.417,28.8943
273.458,28.8943
273.500,28.8943
273.542,28.8943
273.583,28.8943
273.625,28.8943
273.667,28.8943
273.708,28.8943
273.750,28.8943
273.792,28.8943
273.833,28.8943
273.875,28.8943
273.917,28.8943
273.958,28.8943
274.000,24.6776
274.042,24.6776
274.083,24.6776
274.125,24.6776
274.167,24.6776
274.208,24.6776
274.250,24.6776
274.292,24.6776
274.333,24.6776
274.375,24.6776
274.417,24.6776
274.458,24.6776
274.500,24.6776
274.542,24.6776
274.583,24.6776
274.625,24.6776
274.667,24.6776
274.708,24.6776
274.750,24.6776
274.792,24.6776
274.833,24.6776
274.875,24.6776
274.917,24.6776
274.958,24.6776
275.000,20.1496
275.042,20.1496
275.083,20.1496
275.125,20.1496
275.167,20.1496
275.208,20.1496
275.250,20.1496
275.292,20.1496
275.333,20.1496
275.375,20.1496
275.417,20.1496
275.458,20.1496
275.500,20.1496
275.542,20.1496
275.583,20.1496
275.625,20.1496
275.667,20.1496
275.708,20.1496
275.750,20.1496
275.792,20.1496
275.833,20.1496
275.875,20.1496
275.917,20.1496
275.958,20.1496
276.000,23.3475
276.042,23.3475
276.083,23.3475
276.125,23.3475
276.167,23.3475
276.208,23.3475
276.250,23.3475
276.292,23.3475
276.333,23.3475
276.375,23.3475
276.417,23.3475
276.458,23.3475
276.500,23.3475
276.542,23.3475
276.583,23.3475
276.625,23.3475
276.667,23.3475
276.708,23.3475
276.750,23.3475
276.792,23.3475
276.833,23.3475
276.875,23.3475
276.917,23.3475
276.958,23.3475
277.000,22.8947
277.042,22.8947
277.083,22.8947
277.125,22.8947
277.167,22.8947
277.208,22.8947
277.250,22.8947
277.292,22.8947
277.333,22.8947
277.375,22.8947
277.417,22.8947
277.458,22.8947
277.500,22.8947
277.542,22.8947
277.583,22.8947
277.625,22.8947
277.667,22.8947
277.708,22.8947
277.750,22.8947
277.792,22.8947
277.833,22.8947
277.875,22.8947
277.917,22.8947
277.958,22.8947
278.000,25.8662
278.042,25.8662
278.083,25.8662
278.125,25.8662
278.167,25.8662
278.208,25.8662
278.250,25.8662
278.292,25.8662
278.333,25.8662
278.375,25.8662
278.417,25.8662
278.458,25.8662
278.500,25.8662
278.542,25.8662
278.583,25.8662
278.625,25.8662
278.667,25.8662
278.708,25.8662
278.750,25.8662
278.792,25.8662
278.833,25.8662
278.875,25.8662
278.917,25.8662
278.958,25.8662
279.000,26.885
279.042,26.885
279.083,26.885
279.125,26.885
279.167,26.885
279.208,26.885
279.250,26.885
279.292,26.885
279.333,26.885
279.375,26.885
279.417,26.885
279.458,26.885
279.500,26.885
279.542,26.885
279.583,26.885
279.625,26.885
279.667,26.885
279.708,26.885
279.750,26.885
279.792,26.885
279.833,26.885
279.875,26.885
279.917,26.885
279.958,26.885
280.000,24.1965
280.042,24.1965
280.083,24.1965
280.125,24.1965
280.167,24.1965
280.208,24.1965
280.250,24.1965
280.292,24.1965
280.333,24.1965
280.375,24.1965
280.417,24.1965
280.458,24.1965
280.500,24.1965
280.542,24.1965
280.583,24.1965
280.625,24.1965
280.667,24.1965
280.708,24.1965
280.750,24.1965
280.792,24.1965
280.833,24.1965
280.875,24.1965
280.917,24.1965
280.958,24.1965
281.000,21.0835
281.042,21.0835
281.083,21.0835
281.125,21.0835
281.167,21.0835
281.208,21.0835
281.250,21.0835
281.292,21.0835
281.333,21.0835
281.375,21.0835
281.417,21.0835
281.458,21.0835
281.500,21.0835
281.542,21.0835
281.583,21.0835
281.625,21.0835
281.667,21.0835
281.708,21.0835
281.750,21.0835
281.792,21.0835
281.833,21.0835
281.875,21.0835
281.917,21.0835
281.958,21.0835
282.000,21.7344
282.042,21.7344
282.083,21.7344
282.125,21.7344
282.167,21.7344
282.208,21.7344
282.250,21.7344
282.292,21.7344
282.333,21.7344
282.375,21.7344
282.417,21.7344
282.458,21.7344
282.500,21.7344
282.542,21.7344
282.583,21.7344
282.625,21.7344
282.667,21.7344
282.708,21.7344
282.750,21.7344
282.792,21.7344
282.833,21.7344
282.875,21.7344
282.917,21.7344
282.958,21.7344
283.000,20.3477
283.042,20.3477
283.083,20.3477
283.125,20.3477
283.167,20.3477
283.208,20.3477
283.250,20.3477
283.292,20.3477
283.333,20.3477
283.375,20.3477
283.417,20.3477
283.458,20.3477
283.500,20.3477
283.542,20.3477
283.583,20.3477
283.625,20.3477
283.667,20.3477
283.708,20.3477
283.750,20.3477
283.792,20.3477
283.833,20.3477
283.875,20.3477
283.917,20.3477
283.958,20.3477
284.000,24.1965
284.042,24.1965
284.083,24.1965
284.125,24.1965
284.167,24.1965
284.208,24.1965
284.250,24.1965
284.292,24.1965
284.333,24.1965
284.375,24.1965
284.417,24.1965
284.458,24.1965
284.500,24.1965
284.542,24.1965
284.583,24.1965
284.625,24.1965
284.667,24.1965
284.708,24.1965
284.750,24.1965
284.792,24.1965
284.833,24.1965
284.875,24.1965
284.917,24.1965
284.958,24.1965
285.000,26.3756
285.042,26.3756
285.083,26.3756
285.125,26.3756
285.167,26.3756
285.208,26.3756
285.250,26.3756
285.292,26.3756
285.333,26.3756
285.375,26.3756
285.417,26.3756
285.458,26.3756
285.500,26.3756
285.542,26.3756
285.583,26.3756
285.625,26.3756
285.667,26.3756
285.708,26.3756
285.750,26.3756
285.792,26.3756
285.833,26.3756
285.875,26.3756
285.917,26.3756
285.958,26.3756
286.000,30.3942
286.042,30.3942
286.083,30.3942
286.125,30.3942
286.167,30.3942
286.208,30.3942
286.250,30.3942
286.292,30.3942
286.333,30.3942
286.375,30.3942
286.417,30.3942
286.458,30.3942
286.500,30.3942
286.542,30.3942
286.583,30.3942
286.625,30.3942
286.667,30.3942
286.708,30.3942
286.750,30.3942
286.792,30.3942
286.833,30.3942
286.875,30.3942
286.917,30.3942
286.958,30.3942
287.000,25.3002
287.042,25.3002
287.083,25.3002
287.125,25.3002
287.167,25.3002
287.208,25.3002
287.250,25.3002
287.292,25.3002
287.333,25.3002
287.375,25.3002
287.417,25.3002
287.458,25.3002
287.500,25.3002
287.542,25.3002
287.583,25.3002
287.625,25.3002
287.667,25.3002
287.708,25.3002
287.750,25.3002
287.792,25.3002
287.833,25.3002
287.875,25.3002
287.917,25.3002
287.958,25.3002
288.000,21.8759
288.042,21.8759
288.083,21.8759
288.125,21.8759
288.167,21.8759
288.208,21.8759
288.250,21.8759
288.292,21.8759
288.333,21.8759
288.375,21.8759
288.417,21.8759
288.458,21.8759
288.500,21.8759
288.542,21.8759
288.583,21.8759
288.625,21.8759
288.667,21.8759
288.708,21.8759
288.750,21.8759
288.792,21.8759
288.833,21.8759
288.875,21.8759
288.917,21.8759
288.958,21.8759
289.000,18.7912
289.042,18.7912
289.083,18.7912
289.125,18.7912
289.167,18.7912
289.208,18.7912
289.250,18.7912
289.292,18.7912
289.333,18.7912
289.375,18.7912
289.417,18.7912
289.458,18.7912
289.500,18.7912
289.542,18.7912
289.583,18.7912
289.625,18.7912
289.667,18.7912
289.708,18.7912
289.750,18.7912
289.792,18.7912
289.833,18.7912
289.875,18.7912
289.917,18.7912
289.958,18.7912
290.000,25.8096
290.042,25.8096
290.083,25.8096
290.125,25.8096
290.167,25.8096
290.208,25.8096
290.250,25.8096
290.292,25.8096
290.333,25.8096
290.375,25.8096
290.417,25.8096
290.458,25.8096
290.500,25.8096
290.542,25.8096
290.583,25.8096
290.625,25.8096
290.667,25.8096
290.708,25.8096
290.750,25.8096
290.792,25.8096
290.833,25.8096
290.875,25.8096
290.917,25.8096
290.958,25.8096
291.000,22.4985
291.042,22.4985
291.083,22.4985
291.125,22.4985
291.167,22.4985
291.208,22.4985
291.250,22.4985
291.292,22.4985
291.333,22.4985
291.375,22.4985
291.417,22.4985
291.458,22.4985
291.500,22.4985
291.542,22.4985
291.583,22.4985
291.625,22.4985
291.667,22.4985
291.708,22.4985
291.750,22.4985
291.792,22.4985
291.833,22.4985
291.875,22.4985
291.917,22.4985
291.958,22.4985
292.000,23.8569
292.042,23.8569
292.083,23.8569
292.125,23.8569
292.167,23.8569
292.208,23.8569
292.250,23.8569
292.292,23.8569
292.333,23.8569
292.375,23.8569
292.417,23.8569
292.458,23.8569
292.500,23.8569
292.542,23.8569
292.583,23.8569
292.625,23.8569
292.667,23.8569
292.708,23.8569
292.750,23.8569
292.792,23.8569
292.833,23.8569
292.875,23.8569
292.917,23.8569
292.958,23.8569
293.000,21.6212
293.042,21.6212
293.083,21.6212
293.125,21.6212
293.167,21.6212
293.208,21.6212
293.250,21.6212
293.292,21.6212
293.333,21.6212
293.375,21.6212
293.417,21.6212
293.458,21.6212
293.500,21.6212
293.542,21.6212
293.583,21.6212
293.625,21.6212
293.667,21.6212
293.708,21.6212
293.750,21.6212
293.792,21.6212
293.833,21.6212
293.875,21.6212
293.917,21.6212
293.958,21.6212
294.000,24.1965
294.042,24.1965
294.083,24.1965
294.125,24.1965
294.167,24.1965
294.208,24.1965
294.250,24.1965
294.292,24.1965
294.333,24.1965
294.375,24.1965
294.417,24.1965
294.458,24.1965
294.500,24.1965
294.542,24.1965
294.583,24.1965
294.625,24.1965
294.667,24.1965
294.708,24.1965
294.750,24.1965
294.792,24.1965
294.833,24.1965
294.875,24.1965
294.917,24.1965
294.958,24.1965
295.000,18.9893
295.042,18.9893
295.083,18.9893
295.125,18.9893
295.167,18.9893
295.208,18.9893
295.250,18.9893
295.292,18.9893
295.333,18.9893
295.375,18.9893
295.417,18.9893
295.458,18.9893
295.500,18.9893
295.542,18.9893
295.583,18.9893
295.625,18.9893
295.667,18.9893
295.708,18.9893
295.750,18.9893
295.792,18.9893
295.833,18.9893
295.875,18.9893
295.917,18.9893
295.958,18.9893
296.000,21.9891
296.042,21.9891
296.083,21.9891
296.125,21.9891
296.167,21.9891
296.208,21.9891
296.250,21.9891
296.292,21.9891
296.333,21.9891
296.375,21.9891
296.417,21.9891
296.458,21.9891
296.500,21.9891
296.542,21.9891
296.583,21.9891
296.625,21.9891
296.667,21.9891
296.708,21.9891
296.750,21.9891
296.792,21.9891
296.833,21.9891
296.875,21.9891
296.917,21.9891
296.958,21.9891
297.000,24.8757
297.042,24.8757
297.083,24.8757
297.125,24.8757
297.167,24.8757
297.208,24.8757
297.250,24.8757
297.292,24.8757
297.333,24.8757
297.375,24.8757
297.417,24.8757
297.458,24.8757
297.500,24.8757
297.542,24.8757
297.583,24.8757
297.625,24.8757
297.667,24.8757
297.708,24.8757
297.750,24.8757
297.792,24.8757
297.833,24.8757
297.875,24.8757
297.917,24.8757
297.958,24.8757
298.000,21.9325
298.042,21.9325
298.083,21.9325
298.125,21.9325
298.167,21.9325
298.208,21.9325
298.250,21.9325
298.292,21.9325
298.333,21.9325
298.375,21.9325
298.417,21.9325
298.458,21.9325
298.500,21.9325
298.542,21.9325
298.583,21.9325
298.625,21.9325
298.667,21.9325
298.708,21.9325
298.750,21.9325
298.792,21.9325
298.833,21.9325
298.875,21.9325
298.917,21.9325
298.958,21.9325
299.000,21.7061
299.042,21.7061
299.083,21.7061
299.125,21.7061
299.167,21.7061
299.208,21.7061
299.250,21.7061
299.292,21.7061
299.333,21.7061
299.375,21.7061
299.417,21.7061
299.458,21.7061
299.500,21.7061
299.542,21.7061
299.583,21.7061
299.625,21.7061
299.667,21.7061
299.708,21.7061
299.750,21.7061
299.792,21.7061
299.833,21.7061
299.875,21.7061
299.917,21.7061
299.958,21.7061
300.000,21.9325
300.042,21.9325
300.083,21.9325
300.125,21.9325
300.167,21.9325
300.208,21.9325
300.250,21.9325
300.292,21.9325
300.333,21.9325
300.375,21.9325
300.417,21.9325
300.458,21.9325
300.500,21.9325
300.542,21.9325
300.583,21.9325
300.625,21.9325
300.667,21.9325
300.708,21.9325
300.750,21.9325
300.792,21.9325
300.833,21.9325
300.875,21.9325
300.917,21.9325
300.958,21.9325
301.000,22.5551
301.042,22.5551
301.083,22.5551
301.125,22.5551
301.167,22.5551
301.208,22.5551
301.250,22.5551
301.292,22.5551
301.333,22.5551
301.375,22.5551
301.417,22.5551
301.458,22.5551
301.500,22.5551
301.542,22.5551
301.583,22.5551
301.625,22.5551
301.667,22.5551
301.708,22.5551
301.750,22.5551
301.792,22.5551
301.833,22.5551
301.875,22.5551
301.917,22.5551
301.958,22.5551
302.000,20.9986
302.042,20.9986
302.083,20.9986
302.125,20.9986
302.167,20.9986
302.208,20.9986
302.250,20.9986
302.292,20.9986
302.333,20.9986
302.375,20.9986
302.417,20.9986
302.458,20.9986
302.500,20.9986
302.542,20.9986
302.583,20.9986
302.625,20.9986
302.667,20.9986
302.708,20.9986
302.750,20.9986
302.792,20.9986
302.833,20.9986
302.875,20.9986
302.917,20.9986
302.958,20.9986
303.000,23.0928
303.042,23.0928
303.083,23.0928
303.125,23.0928
303.167,23.0928
303.208,23.0928
303.250,23.0928
303.292,23.0928
303.333,23.0928
303.375,23.0928
303.417,23.0928
303.458,23.0928
303.500,23.0928
303.542,23.0928
303.583,23.0928
303.625,23.0928
303.667,23.0928
303.708,23.0928
303.750,23.0928
303.792,23.0928
303.833,23.0928
303.875,23.0928
303.917,23.0928
303.958,23.0928
304.000,12.7067
304.042,12.7067
304.083,12.7067
304.125,12.7067
304.167,12.7067
304.208,12.7067
304.250,12.7067
304.292,12.7067
304.333,12.7067
304.375,12.7067
304.417,12.7067
304.458,12.7067
304.500,12.7067
304.542,12.7067
304.583,12.7067
304.625,12.7067
304.667,12.7067
304.708,12.7067
304.750,12.7067
304.792,12.7067
304.833,12.7067
304.875,12.7067
304.917,12.7067
304.958,12.7067
305.000,6.3958
305.042,6.3958
305.083,6.3958
305.125,6.3958
305.167,6.3958
305.208,6.3958
305.250,6.3958
305.292,6.3958
305.333,6.3958
305.375,6.3958
305.417,6.3958
305.458,6.3958
305.500,6.3958
305.542,6.3958
305.583,6.3958
305.625,6.3958
305.667,6.3958
305.708,6.3958
305.750,6.3958
305.792,6.3958
305.833,6.3958
305.875,6.3958
305.917,6.3958
305.958,6.3958
306.000,6.3675
306.042,6.3675
306.083,6.3675
306.125,6.3675
306.167,6.3675
306.208,6.3675
306.250,6.3675
306.292,6.3675
306.333,6.3675
306.375,6.3675
306.417,6.3675
306.458,6.3675
306.500,6.3675
306.542,6.3675
306.583,6.3675
306.625,6.3675
306.667,6.3675
306.708,6.3675
306.750,6.3675
306.792,6.3675
306.833,6.3675
306.875,6.3675
306.917,6.3675
306.958,6.3675
307.000,5.9996
307.042,5.9996
307.083,5.9996
307.125,5.9996
307.167,5.9996
307.208,5.9996
307.250,5.9996
307.292,5.9996
307.333,5.9996
307.375,5.9996
307.417,5.9996
307.458,5.9996
307.500,5.9996
307.542,5.9996
307.583,5.9996
307.625,5.9996
307.667,5.9996
307.708,5.9996
307.750,5.9996
307.792,5.9996
307.833,5.9996
307.875,5.9996
307.917,5.9996
307.958,5.9996
308.000,7.2731
308.042,7.2731
308.083,7.2731
308.125,7.2731
308.167,7.2731
308.208,7.2731
308.250,7.2731
308.292,7.2731
308.333,7.2731
308.375,7.2731
308.417,7.2731
308.458,7.2731
308.500,7.2731
308.542,7.2731
308.583,7.2731
308.625,7.2731
308.667,7.2731
308.708,7.2731
308.750,7.2731
308.792,7.2731
308.833,7.2731
308.875,7.2731
308.917,7.2731
308.958,7.2731
309.000,5.6317
309.042,5.6317
309.083,5.6317
309.125,5.6317
309.167,5.6317
309.208,5.6317
309.250,5.6317
309.292,5.6317
309.333,5.6317
309.375,5.6317
309.417,5.6317
309.458,5.6317
309.500,5.6317
309.542,5.6317
309.583,5.6317
309.625,5.6317
309.667,5.6317
309.708,5.6317
309.750,5.6317
309.792,5.6317
309.833,5.6317
309.875,5.6317
309.917,5.6317
309.958,5.6317
310.000,6.9618
310.042,6.9618
310.083,6.9618
310.125,6.9618
310.167,6.9618
310.208,6.9618
310.250,6.9618
310.292,6.9618
310.333,6.9618
310.375,6.9618
310.417,6.9618
310.458,6.9618
310.500,6.9618
310.542,6.9618
310.583,6.9618
310.625,6.9618
310.667,6.9618
310.708,6.9618
310.750,6.9618
310.792,6.9618
310.833,6.9618
310.875,6.9618
310.917,6.9618
310.958,6.9618
311.000,9.056
311.042,9.056
311.083,9.056
311.125,9.056
311.167,9.056
311.208,9.056
311.250,9.056
