$Br1 inflow Tw year 2005 YC 03/22/2023,
",,,",
Jday,Tw
273.7916667,13.24783729
273.8333333,13.26991369
273.875,13.29153954
273.9166667,13.31361594
273.9583333,13.22920632
274,13.27962563
274.0416667,13.29245131
274.0833333,13.27962563
274.125,13.25397425
274.1666667,13.20213709
274.2083333,13.10990748
274.25,13.04524464
274.2916667,13.03379994
274.3333333,12.98196278
274.375,13.00354
274.4166667,12.96452853
274.4583333,12.93887716
274.5,12.84462809
274.5416667,12.92551706
274.5833333,12.89111416
274.625,12.84197017
274.6666667,12.88098164
274.7083333,12.9328188
274.75,12.99748164
274.7916667,12.98873011
274.8333333,13.01438149
274.875,13.11398164
274.9166667,13.15299311
274.9583333,13.17864448
275,13.06452251
275.0416667,13.06452251
275.0833333,13.04928656
275.125,13.01881465
275.1666667,12.98770791
275.2083333,12.99453691
275.25,12.89565735
275.2916667,12.8645506
275.3333333,12.83407869
275.375,12.82776409
275.4166667,12.84876971
275.4583333,12.85769105
275.5,12.87292701
275.5416667,12.87292701
275.5833333,12.8887978
275.625,12.84876971
275.6666667,12.84027287
275.7083333,12.9656124
275.75,12.95605622
275.7916667,12.90457869
275.8333333,12.88042139
275.875,12.9108933
275.9166667,12.94200004
275.9583333,12.94200004
276,13.03022125
276.0416667,12.95883378
276.0833333,12.94583014
276.125,12.90627741
276.1666667,12.88027014
276.2083333,12.78273902
276.25,12.78816105
276.2916667,12.74860832
276.3333333,12.76743944
276.375,12.71488307
276.4166667,12.67533034
276.4583333,12.64932307
276.5,12.64932307
276.5416667,12.64932307
276.5833333,12.60394287
276.625,12.57210812
276.6666667,12.61206629
276.7083333,12.56691082
276.75,12.65838974
276.7916667,12.58709061
276.8333333,12.6136397
276.875,12.5682595
276.9166667,12.5228793
276.9583333,12.53642476
277,12.49178943
277.0416667,12.49178943
277.0833333,12.46441243
277.125,12.42362627
277.1666667,12.38284011
277.2083333,12.23525563
277.25,12.26501839
277.2916667,12.22423223
277.3333333,12.22025421
277.375,12.1660589
277.4166667,12.12527275
277.4583333,12.09789574
277.5,12.07449676
277.5416667,11.99144937
277.5833333,12.03223553
277.625,12.07302168
277.6666667,12.15368331
277.7083333,12.08495576
277.75,12.15256021
277.7916667,12.20675551
277.8333333,12.23413252
277.875,12.26095081
277.9166667,12.30173697
277.9583333,12.30173697
278,12.14200832
278.0416667,12.1299558
278.0833333,12.16239636
278.125,12.13829132
278.1666667,12.16837119
278.2083333,11.99035095
278.25,11.90502692
278.2916667,11.93510679
278.3333333,11.89844705
278.375,11.91883509
278.4166667,11.88217535
278.4583333,11.94891495
278.5,11.89422787
278.5416667,11.86178731
278.5833333,11.88639453
278.625,11.84426215
278.6666667,11.83828731
278.7083333,11.91160679
278.75,11.96031904
278.7916667,12.00852911
278.8333333,12.04518884
278.875,12.13653567
278.9166667,12.18519997
278.9583333,12.21532779
279,12.10273653
279.0416667,12.10273653
279.0833333,12.09154495
279.125,12.06869547
279.1666667,12.02346284
279.2083333,11.9898881
279.25,11.88251372
279.2916667,11.86013056
279.3333333,11.89942284
279.375,11.87048651
279.4166667,11.82014916
279.4583333,11.80895758
279.5,11.88022962
279.5416667,11.8914212
279.5833333,11.92546226
279.625,11.95950331
279.6666667,11.96703863
279.7083333,12.07235173
279.75,12.12924226
279.7916667,12.16281699
279.8333333,12.19685805
279.875,12.2192412
279.9166667,12.19784019
279.9583333,12.24209068
280,12.26874871
280.0416667,12.28104345
280.0833333,12.33288127
280.125,12.29548477
280.1666667,12.25808828
280.2083333,12.22120407
280.25,12.17151284
280.2916667,12.14641109
280.3333333,12.10952688
280.375,12.10820495
280.4166667,12.11167347
280.4583333,12.11167347
280.5,12.11167347
280.5416667,12.2003955
280.5833333,12.14855768
280.625,12.18595417
280.6666667,12.2356454
280.7083333,12.3099261
280.75,12.35961733
280.7916667,12.40930856
280.8333333,12.43389803
280.875,12.44619277
280.9166667,12.41813477
280.9583333,12.4584875
281,12.58762745
281.0416667,12.58762745
281.0833333,12.61646414
281.125,12.63128472
281.1666667,12.58740821
281.2083333,12.58692887
281.25,12.44015363
281.2916667,12.41029322
281.3333333,12.38104222
281.375,12.4185107
281.4166667,12.43945504
281.4583333,12.48352663
281.5,12.48352663
281.5416667,12.48352663
281.5833333,12.49815213
281.625,12.45455989
281.6666667,12.46959971
281.7083333,12.51347622
281.75,12.55796213
281.7916667,12.57258763
281.8333333,12.57258763
281.875,12.58721313
281.9166667,12.59523553
281.9583333,12.55796213
282,12.59145081
282.0416667,12.57663831
282.0833333,12.58958189
282.125,12.54514439
282.1666667,12.51406771
282.2083333,12.42541001
282.25,12.33716956
282.2916667,12.29273206
282.3333333,12.26248987
282.375,12.27605064
282.4166667,12.24435677
282.4583333,12.19991927
282.5,12.22767535
282.5416667,12.22767535
282.5833333,12.2862908
282.625,12.1999714
282.6666667,12.28941146
282.7083333,12.32048814
282.75,12.39516782
282.7916667,12.39703675
282.8333333,12.38409317
282.875,12.38534491
282.9166667,12.37240133
282.9583333,12.41683883
283,12.38972621
283.0416667,12.44103976
283.0833333,12.4549338
283.125,12.40266146
283.1666667,12.37742641
283.2083333,12.3390481
283.25,12.31381305
283.2916667,12.27543475
283.3333333,12.24967397
283.375,12.32633229
283.4166667,12.28795399
283.4583333,12.24957569
283.5,12.29421361
283.5416667,12.23695816
283.5833333,12.24957569
283.625,12.17524534
283.6666667,12.18606062
283.7083333,12.23705645
283.75,12.3006698
283.7916667,12.3390481
283.8333333,12.32611285
283.875,12.39004393
283.9166667,12.38972621
283.9583333,12.42810451
284,12.37950815
284.0416667,12.4321023
284.0833333,12.45364226
284.125,12.47892336
284.1666667,12.44043915
284.2083333,12.4142485
284.25,12.27634909
284.2916667,12.28992453
284.3333333,12.25144031
284.375,12.22524967
284.4166667,12.18623096
284.4583333,12.16057482
284.5,12.13491868
284.5416667,12.14774675
284.5833333,12.17340289
284.625,12.20777092
284.6666667,12.28489879
284.7083333,12.33674558
284.75,12.38859236
284.7916667,12.36742745
284.8333333,12.39361809
284.875,12.47892336
284.9166667,12.49175143
284.9583333,12.51794207
285,12.45574815
285.0416667,12.45574815
285.0833333,12.47046411
285.125,12.4914513
285.1666667,12.53911796
285.2083333,12.43354786
285.25,12.3284563
285.2916667,12.30500781
285.3333333,12.28203785
285.375,12.32970452
285.4166667,12.29477104
285.4583333,12.34195916
285.5,12.17771596
285.5416667,12.18920094
285.5833333,12.20068592
285.625,12.23885038
285.6666667,12.18843127
285.7083333,12.2228862
285.75,12.26930466
285.7916667,12.31572311
285.8333333,12.40932969
285.875,12.42081467
285.9166667,12.45574815
285.9583333,12.54935473
286,12.40244354
286.0416667,12.41218656
286.0833333,12.49707173
286.125,12.47758569
286.1666667,12.53324181
286.2083333,12.33383647
286.25,12.31435044
286.2916667,12.36960059
286.3333333,12.30236665
286.375,12.32047955
286.4166667,12.30099351
286.4583333,12.28110152
286.5,12.26161549
286.5416667,12.26161549
286.5833333,12.28110152
286.625,12.20636533
286.6666667,12.23559438
286.7083333,12.19008724
286.75,12.21972225
286.7916667,12.38071674
286.8333333,12.3533225
286.875,12.37321449
286.9166667,12.39270053
286.9583333,12.50681474
287,12.63264275
287.0416667,12.71130345
287.0833333,12.71130345
287.125,12.69938399
287.1666667,12.72987019
287.2083333,12.63929003
287.25,12.53629376
287.2916667,12.50053537
287.3333333,12.50589573
287.375,12.51910211
287.4166667,12.48334372
287.4583333,12.39226691
287.5,12.44708868
287.5416667,12.44708868
287.5833333,12.47092761
287.625,12.48334372
287.6666667,12.44044141
287.7083333,12.4886159
287.75,12.52437429
287.7916667,12.58982862
287.8333333,12.58446825
287.875,12.60830718
287.9166667,12.5534854
287.9583333,12.57782097
288,12.81136696
288.0416667,12.82682879
288.0833333,12.81136696
288.125,12.83514617
288.1666667,12.78811642
288.2083333,12.84637371
288.25,12.7339422
288.2916667,12.64831564
288.3333333,12.6325813
288.375,12.60128589
288.4166667,12.60960327
288.4583333,12.57867959
288.5,12.53164984
288.5416667,12.516188
288.5833333,12.57327238
288.625,12.56257351
288.6666667,12.57867959
288.7083333,12.59414143
288.75,12.56204484
288.7916667,12.61711946
288.8333333,12.58529537
288.875,12.60075721
288.9166667,12.67156618
288.9583333,12.6632488
289,12.75848686
289.0416667,12.71807522
289.0833333,12.7289206
289.125,12.71413747
289.1666667,12.66917211
289.2083333,12.68001749
289.25,12.63505213
289.2916667,12.60548586
289.3333333,12.54673341
289.375,12.54573737
289.4166667,12.57136588
289.4583333,12.59699439
289.5,12.60915236
289.5416667,12.62393549
289.5833333,12.64134379
289.625,12.5759196
289.6666667,12.56507421
289.7083333,12.61003957
289.75,12.61397733
289.7916667,12.64354359
289.8333333,12.64678472
289.875,12.62115621
289.9166667,12.62509396
289.9583333,12.65527619
290,12.29315029
290.0416667,12.37601798
290.0833333,12.35893976
290.125,12.4126766
290.1666667,12.45385862
290.2083333,12.24443757
290.25,12.16442002
290.2916667,12.19622704
290.3333333,12.17161959
290.375,12.14751432
290.4166667,12.12340906
290.4583333,12.0988016
290.5,12.15756403
290.5416667,12.23038055
290.5833333,12.1771459
290.625,12.20125116
290.6666667,12.22535643
290.7083333,12.31575336
290.75,12.35191125
290.7916667,12.38806915
290.8333333,12.4126766
290.875,12.43678187
290.9166667,12.47293976
290.9583333,12.49754722
291,12.63466346
291.0416667,12.70369976
291.0833333,12.64888233
291.125,12.63466346
291.1666667,12.65465339
291.2083333,12.62562321
291.25,12.59718547
291.2916667,12.60103285
291.3333333,12.52549868
291.375,12.52934606
291.4166667,12.46862321
291.4583333,12.44018547
291.5,12.43176391
291.5416667,12.50608694
291.5833333,12.48668945
291.625,12.46862321
291.6666667,12.48668945
291.7083333,12.50090832
291.75,12.54356493
291.7916667,12.54031
291.8333333,12.56874773
291.875,12.59718547
291.9166667,12.62562321
291.9583333,12.68693851
292,12.57346449
292.0416667,12.64934264
292.0833333,12.56017861
292.125,12.59437711
292.1666667,12.56886821
292.2083333,12.49640637
292.25,12.47089747
292.2916667,12.45761159
292.3333333,12.43210269
292.375,12.46630119
292.4166667,12.45354674
292.4583333,12.4872138
292.5,12.41816826
292.5416667,12.5469212
292.5833333,12.45696305
292.625,12.46971749
292.6666667,12.59847043
292.7083333,12.56427193
292.75,12.56427193
292.7916667,12.59031226
292.8333333,12.55611376
292.875,12.59437711
292.9166667,12.64934264
292.9583333,12.65868079
293,12.61546801
293.0416667,12.67153259
293.0833333,12.67153259
293.125,12.64545929
293.1666667,12.67490737
293.2083333,12.69186199
293.25,12.66578869
293.2916667,12.57007098
293.3333333,12.53096103
293.375,12.49904767
293.4166667,12.47827124
293.4583333,12.45219794
293.5,12.50826252
293.5416667,12.57736374
293.5833333,12.60343704
293.625,12.57398896
293.6666667,12.53096103
293.7083333,12.57007098
293.75,12.59668747
293.7916667,12.62276077
293.8333333,12.57973285
293.875,12.60580615
293.9166667,12.68210396
293.9583333,12.60243136
294,12.51775197
294.0416667,12.5559586
294.0833333,12.54282176
294.125,12.51654807
294.1666667,12.48972702
294.2083333,12.52076328
294.25,12.49448959
294.2916667,12.41090597
294.3333333,12.38408491
294.375,12.38606822
294.4166667,12.37571065
294.4583333,12.41933638
294.5,12.40619953
294.5416667,12.41933638
294.5833333,12.44615743
294.625,12.45929427
294.6666667,12.42825801
294.7083333,12.41090597
294.75,12.43717965
294.7916667,12.45031649
294.8333333,12.47659018
294.875,12.46465723
294.9166667,12.5579419
294.9583333,12.50461513
295,12.62255436
295.0416667,12.62255436
295.0833333,12.6073174
295.125,12.57684348
295.1666667,12.57107001
295.2083333,12.56336211
295.25,12.53288819
295.2916667,12.50241427
295.3333333,12.4333025
295.375,12.44320674
295.4166667,12.37235466
295.4583333,12.37924885
295.5,12.36401189
295.5416667,12.43312366
295.5833333,12.50160056
295.625,12.59541278
295.6666667,12.60055138
295.7083333,12.57089117
295.75,12.60136509
295.7916667,12.63183901
295.8333333,12.64707597
295.875,12.62494482
295.9166667,12.65779393
295.9583333,12.64788968
296,12.61690595
296.0416667,12.61690595
296.0833333,12.60211059
296.125,12.57251985
296.1666667,12.54292912
296.2083333,12.51272191
296.25,12.48313118
296.2916667,12.4097824
296.3333333,12.38019167
296.375,12.34998446
296.4166667,12.32039373
296.4583333,12.33456104
296.5,12.36373307
296.5416667,12.37852843
296.5833333,12.45187721
296.625,12.40338071
296.6666667,12.46791711
296.7083333,12.48313118
296.75,12.51272191
296.7916667,12.54292912
296.8333333,12.51396644
296.875,12.54355718
296.9166667,12.57314791
296.9583333,12.60273864
297,12.44640066
297.0416667,12.44640066
297.0833333,12.44235989
297.125,12.41003206
297.1666667,12.38578632
297.2083333,12.36154059
297.25,12.32466687
297.2916667,12.312544
297.3333333,12.28829827
297.375,12.26405254
297.4166667,12.2398068
297.4583333,12.21505595
297.5,12.20293308
297.5416667,12.22717882
297.5833333,12.31658648
297.625,12.2842575
297.6666667,12.36507794
297.7083333,12.33729486
297.75,12.36154059
297.7916667,12.37366346
297.8333333,12.38578632
297.875,12.42215493
297.9166667,12.44640066
297.9583333,12.47115151
298,12.74047665
298.0416667,12.75561987
298.0833333,12.80836629
298.125,12.78198203
298.1666667,12.7668388
298.2083333,12.73655235
298.25,12.74844841
298.2916667,12.66412955
298.3333333,12.6904917
298.375,12.67534848
298.4166667,12.66020525
298.4583333,12.60355665
298.5,12.65758905
298.5416667,12.75574303
298.5833333,12.77088625
298.625,12.68658952
298.6666667,12.70301873
298.7083333,12.6904917
298.75,12.71816195
298.7916667,12.73330518
298.8333333,12.7642226
298.875,12.75169557
298.9166667,12.78198203
298.9583333,12.79712525
299,12.59011783
299.0416667,12.59011783
299.0833333,12.62611342
299.125,12.53942683
299.1666667,12.55281159
299.2083333,12.51479334
299.25,12.48944783
299.2916667,12.43751679
299.3333333,12.42484404
299.375,12.45142958
299.4166667,12.42555605
299.4583333,12.42555605
299.5,12.48444349
299.5416667,12.51031702
299.5833333,12.59454996
299.625,12.52420338
299.6666667,12.64524097
299.7083333,12.64524097
299.75,12.65791372
299.7916667,12.62489981
299.8333333,12.59135787
299.875,12.61670338
299.9166667,12.62937613
299.9583333,12.64204888
300,12.67216602
300.0416667,12.6581686
300.0833333,12.64417118
300.125,12.66628387
300.1666667,12.65228645
300.2083333,12.68839656
300.25,12.67381591
300.2916667,12.55960344
300.3333333,12.56335244
300.375,12.5316086
300.4166667,12.5316086
300.4583333,12.51761118
300.5,12.50361376
300.5416667,12.48961634
300.5833333,12.53972387
300.625,12.47561892
300.6666667,12.47561892
300.7083333,12.47561892
300.75,12.52572645
300.7916667,12.49336534
300.8333333,12.46162151
300.875,12.47561892
300.9166667,12.47561892
300.9583333,12.47561892
301,12.39884003
301.0416667,12.43439
301.0833333,12.42077896
301.125,12.42077896
301.1666667,12.40716792
301.2083333,12.46049289
301.25,12.44631472
301.2916667,12.35743977
301.3333333,12.34966322
301.375,12.35743977
301.4166667,12.34382873
301.4583333,12.35743977
301.5,12.35743977
301.5416667,12.34551506
301.5833333,12.42606211
301.625,12.43967315
301.6666667,12.39995922
301.7083333,12.45497051
301.75,12.50829548
301.7916667,12.51412997
301.8333333,12.4821926
301.875,12.4821926
301.9166667,12.44247867
301.9583333,12.45608971
302,12.51866348
302.0416667,12.51866348
302.0833333,12.4893589
302.125,12.47470661
302.1666667,12.44479152
302.2083333,12.41548693
302.25,12.40083464
302.2916667,12.37153006
302.3333333,12.39081383
302.375,12.34222548
302.4166667,12.32757319
302.4583333,12.3129209
302.5,12.35694605
302.5416667,12.37159835
302.5833333,12.40090293
302.625,12.50358277
302.6666667,12.50358277
302.7083333,12.51823506
302.75,12.50353725
302.7916667,12.46407528
302.8333333,12.47416438
302.875,12.48881667
302.9166667,12.50407948
302.9583333,12.51873177
303,12.43921675
303.0416667,12.38611217
303.0833333,12.34478129
303.125,12.31760482
303.1666667,12.34353292
303.2083333,12.30276822
303.25,12.22248717
303.2916667,12.14163995
303.3333333,12.14660418
303.375,12.07369877
303.4166667,12.0990607
303.4583333,12.1249888
303.5,12.11140057
303.5416667,12.1249888
303.5833333,12.15216527
303.625,12.12680335
303.6666667,12.14039158
303.7083333,12.16756805
303.75,12.19474452
303.7916667,12.1693826
303.8333333,12.18297083
303.875,12.2101473
303.9166667,12.18833249
303.9583333,12.16240438
304,11.81914038
304.0416667,11.87404635
304.0833333,11.81021388
304.125,11.80128738
304.1666667,11.8361441
304.2083333,11.81829109
304.25,11.74772836
304.2916667,11.72950341
304.3333333,11.71165041
304.375,11.6937974
304.4166667,11.72865412
304.4583333,11.79842027
304.5,11.71262541
304.5416667,11.7266363
304.5833333,11.74284343
304.625,11.81298151
304.6666667,11.79475657
304.7083333,11.69783897
304.75,11.46914707
304.7916667,11.47807357
304.8333333,11.39008248
304.875,11.47807357
304.9166667,11.41686199
304.9583333,11.44401344
305,10.77344313
305.0416667,10.86050475
305.0833333,10.6480744
305.125,10.77344313
305.1666667,10.89881186
305.2083333,10.89881186
305.25,10.89881186
305.2916667,10.89881186
305.3333333,10.77344313
305.375,10.89881186
305.4166667,10.89881186
305.4583333,10.89881186
305.5,10.86050475
305.5416667,10.77344313
305.5833333,11.0241806
305.625,11.10775975
305.6666667,10.89881186
305.7083333,10.89881186
305.75,11.0241806
305.7916667,10.89881186
305.8333333,10.77344313
305.875,10.89881186
305.9166667,10.77344313
305.9583333,10.77344313
306,10.71314815
306.0416667,10.78617284
306.0833333,10.71314815
306.125,10.83833333
306.1666667,10.83833333
306.2083333,10.83833333
306.25,10.83833333
306.2916667,10.71314815
306.3333333,10.83833333
306.375,10.83833333
306.4166667,10.83833333
306.4583333,10.71314815
306.5,10.78617284
306.5416667,10.71314815
306.5833333,10.83833333
306.625,10.83833333
306.6666667,10.83833333
306.7083333,10.83833333
306.75,10.83833333
306.7916667,10.83833333
306.8333333,10.71314815
306.875,10.71314815
306.9166667,10.71314815
306.9583333,10.83833333
307,10.92478162
307.0416667,10.92989168
307.0833333,10.92478162
307.125,10.92478162
307.1666667,10.92478162
307.2083333,10.92478162
307.25,10.92478162
307.2916667,10.92478162
307.3333333,10.92478162
307.375,10.92478162
307.4166667,10.92478162
307.4583333,10.92478162
307.5,10.92478162
307.5416667,10.92478162
307.5833333,10.92478162
307.625,10.92478162
307.6666667,10.92478162
307.7083333,10.92478162
307.75,10.92989168
307.7916667,10.92478162
307.8333333,10.92478162
307.875,11.04742313
307.9166667,10.92478162
307.9583333,10.92478162
308,10.61449416
308.0416667,10.74484436
308.0833333,10.61449416
308.125,10.74484436
308.1666667,10.87519455
308.2083333,10.55837116
308.25,10.87519455
308.2916667,10.61449416
308.3333333,10.48414397
308.375,10.48414397
308.4166667,10.48414397
308.4583333,10.48414397
308.5,10.61449416
308.5416667,10.48414397
308.5833333,10.48414397
308.625,10.48414397
308.6666667,10.39724384
308.7083333,10.48414397
308.75,10.55837116
308.7916667,10.48414397
308.8333333,10.39724384
308.875,10.39724384
308.9166667,10.39724384
308.9583333,10.39724384
309,10.22586699
309.0416667,10.22586699
309.0833333,10.34563248
309.125,10.34563248
309.1666667,10.34563248
309.2083333,10.39886159
309.25,10.42547615
309.2916667,10.42547615
309.3333333,10.34563248
309.375,10.34563248
309.4166667,10.42547615
309.4583333,10.54524164
309.5,10.66500713
309.5416667,10.66500713
309.5833333,10.34563248
309.625,10.34563248
309.6666667,10.34563248
309.7083333,10.42547615
309.75,10.39886159
309.7916667,10.42547615
309.8333333,10.34563248
309.875,10.34563248
309.9166667,10.42547615
309.9583333,10.42547615
310,10.38199463
310.0416667,10.38199463
310.0833333,10.38199463
310.125,10.38199463
310.1666667,10.29617711
310.2083333,10.23807149
310.25,10.29617711
310.2916667,10.29617711
310.3333333,10.29617711
310.375,10.38199463
310.4166667,10.29617711
310.4583333,10.29617711
310.5,10.29617711
310.5416667,10.38199463
310.5833333,10.38199463
310.625,10.16745082
310.6666667,10.16745082
310.7083333,10.16745082
310.75,10.23807149
310.7916667,10.03872453
310.8333333,9.909998243
310.875,10.03872453
310.9166667,10.03872453
310.9583333,10.03872453
311,9.904774306
311.0416667,9.904774306
311.0833333,9.904774306
311.125,10.04227431
311.1666667,10.17977431
311.2083333,10.17977431
311.25,10.17977431
311.2916667,9.904774306
311.3333333,9.904774306
311.375,9.904774306
311.4166667,9.904774306
311.4583333,9.996440972
311.5,9.904774306
311.5416667,9.904774306
311.5833333,9.904774306
311.625,10.04227431
311.6666667,10.04227431
311.7083333,10.04227431
311.75,10.04227431
311.7916667,10.04227431
311.8333333,10.04227431
311.875,10.04227431
311.9166667,9.996440972
311.9583333,10.04227431
312,10.23162777
312.0416667,10.23162777
312.0833333,10.23162777
312.125,10.23162777
312.1666667,10.23162777
312.2083333,10.36111972
312.25,10.23162777
312.2916667,10.23162777
312.3333333,10.23162777
312.375,10.23162777
312.4166667,10.23162777
312.4583333,10.293676
312.5,10.36111972
312.5416667,10.23162777
312.5833333,10.36111972
312.625,10.36111972
312.6666667,10.44744768
312.7083333,10.44744768
312.75,10.57693963
312.7916667,10.36111972
312.8333333,10.23162777
312.875,10.23162777
312.9166667,10.293676
312.9583333,10.23162777
313,10.32429413
313.0416667,10.32429413
313.0833333,10.45606309
313.125,10.54390906
313.1666667,10.54390906
313.2083333,10.54390906
313.25,10.54390906
313.2916667,10.45606309
313.3333333,10.45606309
313.375,10.45606309
313.4166667,10.54390906
313.4583333,10.4459974
313.5,10.45606309
313.5416667,10.45606309
313.5833333,10.45606309
313.625,10.45606309
313.6666667,10.45606309
313.7083333,10.45606309
313.75,10.45606309
313.7916667,10.32429413
313.8333333,10.32429413
313.875,10.32429413
313.9166667,10.4459974
313.9583333,10.45606309
314,11.47529181
314.0416667,11.48825863
314.0833333,11.55533288
314.125,11.55533288
314.1666667,11.54236606
314.2083333,11.56547085
314.25,11.53899692
314.2916667,11.47699165
314.3333333,11.43755089
314.375,11.43472204
314.4166667,11.4082481
314.4583333,11.37310509
314.5,11.30680208
314.5416667,11.28086843
314.5833333,11.29046611
314.625,11.39698112
314.6666667,11.42345505
314.7083333,11.46235553
314.75,11.6325451
314.7916667,11.71088633
314.8333333,11.79092741
314.875,11.80389423
314.9166667,11.77626074
314.9583333,11.76105379
315,12.00747181
315.0416667,12.03939181
315.0833333,12.08470863
315.125,12.10034292
315.1666667,12.08488326
315.2083333,12.14486673
315.25,12.14486673
315.2916667,12.14486673
315.3333333,12.08470863
315.375,12.15812196
315.4166667,12.02310609
315.4583333,11.962948
315.5,11.962948
315.5416667,11.962948
315.5833333,12.03939181
315.625,12.06924897
315.6666667,12.12923244
315.7083333,12.14486673
315.75,12.18939054
315.7916667,12.04177085
315.8333333,12.04177085
315.875,12.01288133
315.9166667,12.02851562
315.9583333,12.08867371
316,12.22029465
316.0416667,12.2029977
316.0833333,12.19970396
316.125,12.14781311
316.1666667,12.15249315
316.2083333,12.10920476
316.25,12.07461086
316.2916667,12.04001696
316.3333333,12.00470235
316.375,11.95610524
316.4166667,11.9528115
316.4583333,11.97038453
316.5,12.0149672
316.5416667,12.06713413
316.5833333,11.98768148
316.625,11.96150599
316.6666667,11.9528115
316.7083333,11.97367827
316.75,12.00827217
316.7916667,12.0219993
316.8333333,12.02601375
316.875,12.09190781
316.9166667,12.12650171
316.9583333,12.18196238
317,12.00180685
317.0416667,11.97673293
317.0833333,12.00180685
317.125,11.9849361
317.1666667,11.88190156
317.2083333,11.99381411
317.25,11.93634835
317.2916667,11.87888259
317.3333333,11.82141683
317.375,11.84649075
317.4166667,11.78902499
317.4583333,11.7308844
317.5,11.7308844
317.5416667,11.7308844
317.5833333,11.76395107
317.625,11.83331381
317.6666667,11.81253883
317.7083333,11.81741744
317.75,11.87799733
317.7916667,11.86668002
317.8333333,11.89907186
317.875,11.89019385
317.9166667,11.96385553
317.9583333,11.93878161
318,12.09717707
318.0416667,12.09717707
318.0833333,12.08026278
318.125,12.04643421
318.1666667,12.04715661
318.2083333,11.99569135
318.25,11.94249589
318.2916667,11.9255816
318.3333333,11.87238614
318.375,11.87413398
318.4166667,11.8572197
318.4583333,11.84030541
318.5,11.89595348
318.5416667,11.92014094
318.5833333,11.9733364
318.625,12.07972733
318.6666667,12.02407926
318.7083333,12.00541713
318.75,12.02233141
318.7916667,12.0392457
318.8333333,12.07307427
318.875,12.04715661
318.9166667,12.02706732
318.9583333,12.08026278
319,11.99235079
319.0416667,11.99235079
319.0833333,11.97600019
319.125,11.98380364
319.1666667,11.99445614
319.2083333,11.97810555
319.25,11.91840125
319.2916667,11.86154601
319.3333333,11.85560285
319.375,11.87932069
319.4166667,11.86297009
319.4583333,11.84661949
319.5,11.7869152
319.5416667,11.7059059
319.5833333,11.7386071
319.625,11.81181294
319.6666667,11.77130829
319.7083333,11.77130829
319.75,11.84519541
319.7916667,11.86154601
319.8333333,11.85374255
319.875,11.92100524
319.9166667,11.90279435
319.9583333,12.01650484
320,11.74670418
320.0416667,11.74670418
320.0833333,11.73157566
320.125,11.76642674
320.1666667,11.7861493
320.2083333,11.80434052
320.25,11.75589227
320.2916667,11.67565563
320.3333333,11.64004936
320.375,11.57966012
320.4166667,11.54940308
320.4583333,11.53427456
320.5,11.56912564
320.5416667,11.55399712
320.5833333,11.58425416
320.625,11.59938268
320.6666667,11.5645316
320.7083333,11.5645316
320.75,11.57966012
320.7916667,11.57966012
320.8333333,11.61054751
320.875,11.65517787
320.9166667,11.65593307
320.9583333,11.72104119
321,11.63933376
321.0416667,11.68891322
321.0833333,11.72344885
321.125,11.70840503
321.1666667,11.67831738
321.2083333,11.66327355
321.25,11.6476029
321.2916667,11.56793579
321.3333333,11.57045136
321.375,11.52280432
321.4166667,11.55733996
321.4583333,11.52662548
321.5,11.4620022
321.5416667,11.49653783
321.5833333,11.51158166
321.625,11.54229613
321.6666667,11.5077605
321.7083333,11.52280432
321.75,11.52280432
321.7916667,11.5874276
321.8333333,11.55289197
321.875,11.60053901
321.9166667,11.56411463
321.9583333,11.64378174
322,11.27504248
322.0416667,11.21062757
322.0833333,11.26183318
322.125,11.24862388
322.1666667,11.3642444
322.2083333,11.33727541
322.25,11.24644189
322.2916667,11.16881768
322.3333333,11.07798416
322.375,11.05101517
322.4166667,11.10222078
322.4583333,11.07580217
322.5,10.99817796
322.5416667,10.98496865
322.5833333,11.01875494
322.625,10.98165329
322.6666667,10.99486259
322.7083333,10.99486259
322.75,11.00807189
322.7916667,11.00807189
322.8333333,11.03504088
322.875,11.06145949
322.9166667,11.07466879
322.9583333,11.10108739
323,11.683278
323.0416667,11.80926826
323.0833333,11.73034506
323.125,11.75236867
323.1666667,11.71921336
323.2083333,11.74123698
323.25,11.72465932
323.2916667,11.69150401
323.3333333,11.61905668
323.375,11.60792499
323.4166667,11.55274606
323.4583333,11.51890001
323.5,11.50232235
323.5416667,11.4857447
323.5833333,11.52537589
323.625,11.57476967
323.6666667,11.59134733
323.7083333,11.6299486
323.75,11.69428405
323.7916667,11.68512753
323.8333333,11.72743937
323.875,11.77717234
323.9166667,11.63087912
323.9583333,11.63830025
324,11.67758317
324.0416667,11.62996743
324.0833333,11.70202762
324.125,11.66081746
324.1666667,11.65173048
324.2083333,11.61052032
324.25,11.57629032
324.2916667,11.58396905
324.3333333,11.54275889
324.375,11.47256079
324.4166667,11.40166413
324.4583333,11.34823175
324.5,11.3681327
324.5416667,11.40479937
324.5833333,11.41061601
324.625,11.41912841
324.6666667,11.39922746
324.7083333,11.39922746
324.75,11.41599317
324.7916667,11.45265984
324.8333333,11.46942556
324.875,11.50295698
324.9166667,11.50052032
324.9583333,11.53405175
325,11.64822821
325.0416667,11.65799112
325.0833333,11.69790185
325.125,11.68062989
325.1666667,11.62988512
325.2083333,11.59462152
325.25,11.63313756
325.2916667,11.49313198
325.3333333,11.43627284
325.375,11.44131608
325.4166667,11.43952529
325.4583333,11.48919893
