$NML Br1 inflow Tw year 2005 gap filled with dly averaged filled Tw YC 02/02/2023,
",,,",
Jday,Tw (deg C)
173.167,13.89389584
173.208,13.89389584
173.250,14.01145069
173.292,14.01145069
173.333,14.01145069
173.375,14.01145069
173.417,14.07022811
173.458,14.07022811
173.500,13.90205937
173.542,14.07022811
173.583,13.95267326
173.625,13.85471089
173.667,13.79593346
173.708,13.73715603
173.750,13.73715603
173.792,13.73715603
173.833,13.79593346
173.875,13.79593346
173.917,13.85471089
173.958,13.89389584
174.000,13.89389584
174.042,14.33215629
174.083,14.33215629
174.125,14.38011779
174.167,14.38011779
174.208,14.36812741
174.250,14.38011779
174.292,14.38011779
174.333,14.38011779
174.375,14.38011779
174.417,14.4280793
174.458,14.4280793
174.500,14.46005363
174.542,14.46005363
174.583,14.46005363
174.625,14.4280793
174.667,14.36812741
174.708,14.33215629
174.750,14.28419478
174.792,14.28419478
174.833,14.28419478
174.875,14.28419478
174.917,14.33215629
174.958,14.33215629
175.000,14.33215629
175.042,14.23343557
175.083,14.28609924
175.125,14.32120835
175.167,14.37387203
175.208,14.39032942
175.250,14.37387203
175.292,14.4265357
175.333,14.4265357
175.375,14.4265357
175.417,14.47919937
175.458,14.47919937
175.500,14.51430849
175.542,14.51430849
175.583,14.51430849
175.625,14.47919937
175.667,14.39032942
175.708,14.32120835
175.750,14.32120835
175.792,14.28609924
175.833,14.32120835
175.875,14.32120835
175.917,14.37387203
175.958,14.37387203
176.000,14.4265357
176.042,14.81562961
176.083,14.81562961
176.125,14.84648164
176.167,14.84648164
176.208,14.82623499
176.250,14.89275968
176.292,14.89275968
176.333,14.89275968
176.375,14.89275968
176.417,14.93903772
176.458,14.93903772
176.500,14.98531576
176.542,14.89275968
176.583,14.89275968
176.625,14.84648164
176.667,14.82623499
176.708,14.81562961
176.750,14.72307352
176.792,14.72307352
176.833,14.67679548
176.875,14.67679548
176.917,14.67679548
176.958,14.72307352
177.000,14.72307352
177.042,14.78616327
177.083,14.83637569
177.125,14.86985064
177.167,14.92006306
177.208,14.87891677
177.250,14.97027549
177.292,14.97027549
177.333,14.97027549
177.375,14.97027549
177.417,14.97027549
177.458,15.02048791
177.500,15.02048791
177.542,14.97027549
177.583,14.92006306
177.625,14.86985064
177.667,14.83637569
177.708,14.73595084
177.750,14.73595084
177.792,14.73595084
177.833,14.73595084
177.875,14.78616327
177.917,14.87891677
177.958,14.83637569
178.000,14.86985064
178.042,15.10860177
178.083,15.15868149
178.125,15.15868149
178.167,15.15868149
178.208,15.15868149
178.250,15.15868149
178.292,15.20876121
178.333,15.20876121
178.375,15.14233603
178.417,15.25884093
178.458,15.25884093
178.500,15.25884093
178.542,15.20876121
178.583,15.15868149
178.625,15.10860177
178.667,15.07521529
178.708,15.02513557
178.750,15.02513557
178.792,15.02513557
178.833,15.02513557
178.875,15.07521529
178.917,15.14233603
178.958,15.10860177
179.000,15.15868149
179.042,15.2908386
179.083,15.37808562
179.125,15.37808562
179.167,15.37808562
179.208,15.37808562
179.250,15.37808562
179.292,15.37808562
179.333,15.37808562
179.375,15.34355034
179.417,15.42170914
179.458,15.42170914
179.500,15.45079148
179.542,15.45079148
179.583,15.42170914
179.625,15.37808562
179.667,15.33446211
179.708,15.24721509
179.750,15.21813274
179.792,15.21813274
179.833,15.24721509
179.875,15.24721509
179.917,15.34355034
179.958,15.2908386
180.000,15.2908386
180.042,15.18881812
180.083,15.2413697
180.125,15.2413697
180.167,15.29392128
180.208,15.29392128
180.250,15.34647287
180.292,15.34647287
180.333,15.34647287
180.375,15.33588956
180.417,15.38150726
180.458,15.43405884
180.500,15.43405884
180.542,15.43405884
180.583,15.43405884
180.625,15.43405884
180.667,15.43405884
180.708,15.29392128
180.750,15.2413697
180.792,15.2413697
180.833,15.29392128
180.875,15.29392128
180.917,15.33588956
180.958,15.34647287
181.000,15.38150726
181.042,13.54939013
181.083,13.54939013
181.125,13.64719069
181.167,13.64719069
181.208,13.64719069
181.250,13.64719069
181.292,13.74499124
181.333,13.74499124
181.375,13.74499124
181.417,13.81019161
181.458,13.90799217
181.500,14.00579272
181.542,14.00579272
181.583,14.00579272
181.625,13.84415014
181.667,13.74499124
181.708,13.74499124
181.750,13.81019161
181.792,13.90799217
181.833,13.90799217
181.875,14.00579272
181.917,14.10359328
181.958,14.20139383
182.000,14.29919439
182.042,15.72758625
182.083,15.90421326
182.125,15.90421326
182.167,15.90421326
182.208,15.90421326
182.250,15.90421326
182.292,15.90421326
182.333,15.93334761
182.375,15.93334761
182.417,15.97704914
182.458,15.90421326
182.500,15.86051173
182.542,15.77310867
182.583,15.72758625
182.625,15.64200409
182.667,15.48176515
182.708,15.40892927
182.750,15.40892927
182.792,15.40892927
182.833,15.48176515
182.875,15.52546668
182.917,15.56916821
182.958,15.56916821
183.000,15.56916821
183.042,15.76624105
183.083,15.75423995
183.125,15.77557524
183.167,15.77557524
183.208,15.77557524
183.250,15.77557524
183.292,15.77557524
183.333,15.77557524
183.375,15.80757818
183.417,15.83958111
183.458,15.83958111
183.500,15.80757818
183.542,15.80757818
183.583,15.76624105
183.625,15.77557524
183.667,15.75423995
183.708,15.69023408
183.750,15.69023408
183.792,15.69023408
183.833,15.72223702
183.875,15.72223702
183.917,15.75423995
183.958,15.77557524
184.000,15.77557524
184.042,16.02343492
184.083,15.97661179
184.125,15.97661179
184.167,15.97661179
184.208,16.00035309
184.250,16.0240944
184.292,16.0240944
184.333,16.0478357
184.375,16.0478357
184.417,16.071577
184.458,16.071577
184.500,16.09531831
184.542,16.09531831
184.583,16.02343492
184.625,16.09531831
184.667,16.09531831
184.708,16.09531831
184.750,16.0478357
184.792,16.00035309
184.833,15.97661179
184.875,15.93704295
184.917,15.93704295
184.958,15.93704295
185.000,15.96078425
185.042,15.69443322
185.083,15.69443322
185.125,15.69443322
185.167,15.69443322
185.208,15.72538135
185.250,15.72538135
185.292,15.69271388
185.333,15.72538135
185.375,15.78727763
185.417,15.75632949
185.458,15.78727763
185.500,15.75632949
185.542,15.75632949
185.583,15.72538135
185.625,15.72538135
185.667,15.69443322
185.708,15.69443322
185.750,15.69271388
185.792,15.61190485
185.833,15.61190485
185.875,15.58095672
185.917,15.58095672
185.958,15.61190485
186.000,15.61190485
186.042,15.77476086
186.083,15.80799606
186.125,15.80799606
186.167,15.80799606
186.208,15.80799606
186.250,15.80799606
186.292,15.83961565
186.333,15.80799606
186.375,15.86338805
186.417,15.89662325
186.458,15.89662325
186.500,15.89662325
186.542,15.89662325
186.583,15.89662325
186.625,15.89662325
186.667,15.86338805
186.708,15.84123125
186.750,15.83961565
186.792,15.80799606
186.833,15.80799606
186.875,15.80799606
186.917,15.84123125
186.958,15.84123125
187.000,15.84123125
187.042,15.96311987
187.083,15.9866165
187.125,15.9866165
187.167,15.9866165
187.208,15.9866165
187.250,15.9866165
187.292,16.04658187
187.333,15.96311987
187.375,15.9866165
187.417,16.02186145
187.458,16.02186145
187.500,16.02186145
187.542,16.0571064
187.583,16.09235135
187.625,16.09235135
187.667,16.09235135
187.708,16.1275963
187.750,16.04658187
187.792,16.09235135
187.833,16.09235135
187.875,16.09235135
187.917,16.1275963
187.958,16.1275963
188.000,16.1275963
188.042,16.24025499
188.083,16.20637646
188.125,16.20637646
188.167,16.20637646
188.208,16.24025499
188.250,16.20637646
188.292,16.25837059
188.333,16.24025499
188.375,16.24025499
188.417,16.27413352
188.458,16.24025499
188.500,16.27413352
188.542,16.29671921
188.583,16.27413352
188.625,16.27413352
188.667,16.27413352
188.708,16.27413352
188.750,16.27413352
188.792,16.27413352
188.833,16.27413352
188.875,16.29671921
188.917,16.29671921
188.958,16.29671921
189.000,16.25837059
189.042,15.75644372
189.083,15.75644372
189.125,15.75644372
189.167,15.75644372
189.208,15.75644372
189.250,15.78767848
189.292,15.78767848
189.333,15.75644372
189.375,15.75644372
189.417,15.78767848
189.458,15.76446932
189.500,15.81891324
189.542,15.81891324
189.583,15.78767848
189.625,15.78767848
189.667,15.75644372
189.708,15.73562054
189.750,15.73562054
189.792,15.73562054
189.833,15.73562054
189.875,15.75644372
189.917,15.73562054
189.958,15.73562054
190.000,15.76446932
190.042,15.68057411
190.083,15.68057411
190.125,15.68057411
190.167,15.68057411
190.208,15.68057411
190.250,15.68057411
190.292,15.7112399
190.333,15.7112399
190.375,15.74190569
190.417,15.77257148
190.458,15.67013922
190.500,15.74190569
190.542,15.7112399
190.583,15.68057411
190.625,15.66013025
190.667,15.62946446
190.708,15.62946446
190.750,15.59879867
190.792,15.59879867
190.833,15.59879867
190.875,15.59879867
190.917,15.59879867
190.958,15.62946446
191.000,15.67013922
191.042,15.78627489
191.083,15.78627489
191.125,15.81098562
191.167,15.78627489
191.208,15.78627489
191.250,15.78627489
191.292,15.78627489
191.333,15.78627489
191.375,15.82745944
191.417,15.85217017
191.458,15.79434019
191.500,15.85217017
191.542,15.8768809
191.583,15.92630236
191.625,15.8768809
191.667,15.82745944
191.708,15.81098562
191.750,15.76156416
191.792,15.7121427
191.833,15.7121427
191.875,15.7121427
191.917,15.7121427
191.958,15.7121427
192.000,15.79434019
192.042,16.59320877
192.083,16.59320877
192.125,16.59320877
192.167,16.59320877
192.208,16.59320877
192.250,16.59320877
192.292,16.59320877
192.333,16.59320877
192.375,16.63681339
192.417,16.68041801
192.458,16.68041801
192.500,16.68041801
192.542,16.68041801
192.583,16.63681339
192.625,16.63681339
192.667,16.59320877
192.708,16.6186448
192.750,16.59320877
192.792,16.59320877
192.833,16.59320877
192.875,16.59320877
192.917,16.63681339
192.958,16.63681339
193.000,16.63681339
193.042,16.72986047
193.083,16.76858135
193.125,16.76858135
193.167,16.80004207
193.208,16.72986047
193.250,16.72986047
193.292,16.76858135
193.333,16.76858135
193.375,16.80730223
193.417,16.80730223
193.458,16.87183704
193.500,16.87183704
193.542,16.87183704
193.583,16.83311616
193.625,16.80730223
193.667,16.80730223
193.708,16.80004207
193.750,16.80730223
193.792,16.80730223
193.833,16.80730223
193.875,16.80730223
193.917,16.80730223
193.958,16.83311616
194.000,16.83311616
194.042,16.47382
194.083,16.47382
194.125,16.51806515
194.167,16.49041193
194.208,16.51806515
194.250,16.51806515
194.292,16.47382
194.333,16.47382
194.375,16.51806515
194.417,16.60655547
194.458,16.60655547
194.500,16.56231031
194.542,16.51806515
194.583,16.51806515
194.625,16.47382
194.667,16.44432323
194.708,16.49041193
194.750,16.44432323
194.792,16.44432323
194.833,16.44432323
194.875,16.44432323
194.917,16.44432323
194.958,16.44432323
195.000,16.44432323
195.042,16.28089494
195.083,16.28089494
195.125,16.31286541
195.167,16.3218571
195.208,16.31286541
195.250,16.31286541
195.292,16.28089494
195.333,16.31286541
195.375,16.36082111
195.417,16.40877681
195.458,16.50468821
195.500,16.50468821
195.542,16.50468821
195.583,16.36082111
195.625,16.36082111
195.667,16.28089494
195.708,16.3218571
195.750,16.23293924
195.792,16.23293924
195.833,16.23293924
195.875,16.28089494
195.917,16.23293924
195.958,16.28089494
196.000,16.28089494
196.042,16.07289287
196.083,16.07289287
196.125,16.10335637
196.167,16.10335637
196.208,16.14905162
196.250,16.14905162
196.292,16.10335637
196.333,16.07289287
196.375,16.14905162
196.417,16.0202164
196.458,16.19474687
196.500,16.14905162
196.542,16.14905162
196.583,16.10335637
196.625,15.93580712
196.667,15.84441663
196.708,15.84441663
196.750,15.84441663
196.792,15.84441663
196.833,15.84441663
196.875,16.0202164
196.917,15.89011187
196.958,15.89011187
197.000,15.93580712
197.042,16.14407277
197.083,16.14407277
197.125,16.14407277
197.167,16.14407277
197.208,16.14407277
197.250,16.14407277
197.292,16.14407277
197.333,16.14407277
197.375,16.24012993
197.417,16.1800942
197.458,16.24012993
197.500,16.24012993
197.542,16.24012993
197.583,16.19210135
197.625,16.19210135
197.667,16.14407277
197.708,16.14407277
197.750,16.14407277
197.792,16.19210135
197.833,16.19210135
197.875,16.1800942
197.917,16.19210135
197.958,16.19210135
198.000,16.19210135
198.042,16.68977023
198.083,16.68977023
198.125,16.73379908
198.167,16.73379908
198.208,16.77782793
198.250,16.77782793
198.292,16.73379908
198.333,16.73379908
198.375,16.77782793
198.417,16.75917682
198.458,16.80718049
198.500,16.80718049
198.542,16.77782793
198.583,16.77782793
198.625,16.77782793
198.667,16.80718049
198.708,16.73379908
198.750,16.73379908
198.792,16.73379908
198.833,16.73379908
198.875,16.75917682
198.917,16.77782793
198.958,16.77782793
199.000,16.77782793
199.042,16.65936193
199.083,16.65936193
199.125,16.65936193
199.167,16.65936193
199.208,16.68926054
199.250,16.65936193
199.292,16.65936193
199.333,16.68926054
199.375,16.73410846
199.417,16.68583466
199.458,16.86865221
199.500,16.82380429
199.542,16.77895637
199.583,16.77895637
199.625,16.73410846
199.667,16.68926054
199.708,16.61451401
199.750,16.61451401
199.792,16.61451401
199.833,16.61451401
199.875,16.61451401
199.917,16.61451401
199.958,16.61451401
200.000,16.61451401
200.042,16.46050132
200.083,16.51128702
200.125,16.55995665
200.167,16.51128702
200.208,16.51128702
200.250,16.46050132
200.292,16.51128702
200.333,16.51128702
200.375,16.59592985
200.417,16.69750125
200.458,16.74828695
200.500,16.64671555
200.542,16.64671555
200.583,16.55995665
200.625,16.64671555
200.667,16.54514415
200.708,16.51128702
200.750,16.51128702
200.792,16.51128702
200.833,16.51128702
200.875,16.54514415
200.917,16.54514415
200.958,16.54514415
201.000,16.59592985
201.042,16.32986363
201.083,16.32986363
201.125,16.4282816
201.167,16.32986363
201.208,16.32986363
201.250,16.32986363
201.292,16.32986363
201.333,16.37443026
201.375,16.41899688
201.417,16.50813014
201.458,16.55269676
201.500,16.55269676
201.542,16.62697448
201.583,16.4282816
201.625,16.50813014
201.667,16.50813014
201.708,16.46356351
201.750,16.46356351
201.792,16.41899688
201.833,16.41899688
201.875,16.37443026
201.917,16.37443026
201.958,16.41899688
202.000,16.41899688
202.042,16.68762652
202.083,16.68762652
202.125,16.76813234
202.167,16.68762652
202.208,16.71982885
202.250,16.71982885
202.292,16.68762652
202.333,16.71982885
202.375,16.75203118
202.417,16.7842335
202.458,16.81643583
202.500,16.87010638
202.542,16.96671336
202.583,16.76813234
202.625,16.81643583
202.667,16.83790405
202.708,16.83790405
202.750,16.7842335
202.792,16.75203118
202.833,16.71982885
202.875,16.75203118
202.917,16.75203118
202.958,16.75203118
203.000,16.75203118
203.042,16.95899528
203.083,16.95899528
203.125,17.02997862
203.167,16.995501
203.208,16.995501
203.250,16.995501
203.292,16.995501
203.333,16.995501
203.375,17.03200671
203.417,17.09284957
203.458,17.23887242
203.500,17.31188385
203.542,17.20236671
203.583,17.09284957
203.625,17.12935528
203.667,17.09284957
203.708,17.03200671
203.750,16.995501
203.792,16.95899528
203.833,17.02997862
203.875,16.92248957
203.917,16.92248957
203.958,16.92248957
204.000,16.95899528
204.042,17.01065402
204.083,17.01065402
204.125,17.01065402
204.167,17.05400662
204.208,17.01065402
204.250,17.05400662
204.292,17.08923062
204.333,17.01065402
204.375,17.05400662
204.417,17.09735923
204.458,17.12626097
204.500,17.21296618
204.542,17.4297292
204.583,17.09735923
204.625,17.09735923
204.667,17.09735923
204.708,17.09735923
204.750,17.05400662
204.792,17.09735923
204.833,17.08923062
204.875,17.09735923
204.917,17.09735923
204.958,17.09735923
205.000,17.09735923
205.042,17.09850366
205.083,17.09850366
205.125,17.09850366
205.167,17.09850366
205.208,17.09850366
205.250,17.09850366
205.292,17.12405544
205.333,17.09850366
205.375,17.12002095
205.417,17.15229688
205.458,17.15229688
205.500,17.18457282
205.542,17.28140063
205.583,17.28140063
205.625,17.18457282
205.667,17.18457282
205.708,17.12002095
205.750,17.09850366
205.792,17.09850366
205.833,17.12405544
205.875,17.09850366
205.917,17.06622772
205.958,17.03395178
206.000,17.03395178
206.042,16.53252934
206.083,16.53252934
206.125,16.53252934
206.167,16.58039937
206.208,16.58039937
206.250,16.58039937
206.292,16.52787531
206.333,16.58039937
206.375,16.6282694
206.417,16.6282694
206.458,16.70805279
206.500,16.70805279
206.542,16.70805279
206.583,16.66018276
206.625,16.53252934
206.667,16.48465931
206.708,16.43678928
206.750,16.38891925
206.792,16.38891925
206.833,16.52787531
206.875,16.38891925
206.917,16.38891925
206.958,16.34104922
207.000,16.38891925
207.042,15.70057179
207.083,15.70057179
207.125,15.70057179
207.167,15.70057179
207.208,15.70057179
207.250,15.70057179
207.292,15.70057179
207.333,15.70057179
207.375,15.74597689
207.417,15.83678709
207.458,15.8821922
207.500,15.8821922
207.542,15.69994116
207.583,15.74597689
207.625,15.70057179
207.667,15.70057179
207.708,15.62489662
207.750,15.62489662
207.792,15.62489662
207.833,15.57949151
207.875,15.57949151
207.917,15.62489662
207.958,15.62489662
208.000,15.69994116
208.042,14.8508615
208.083,14.8508615
208.125,14.89750009
208.167,14.89750009
208.208,14.92859248
208.250,14.92859248
208.292,14.89750009
208.333,14.89750009
208.375,14.92859248
208.417,15.02186966
208.458,15.11514685
208.500,15.11514685
208.542,14.9360417
208.583,14.97523107
208.625,14.97523107
208.667,14.92859248
208.708,14.92859248
208.750,14.89750009
208.792,14.89750009
208.833,14.89750009
208.875,14.89750009
208.917,14.89750009
208.958,14.89750009
209.000,14.9360417
209.042,14.12227606
209.083,14.12227606
209.125,14.12227606
209.167,14.12227606
209.208,14.12227606
209.250,14.12227606
209.292,14.12227606
209.333,14.12227606
209.375,14.15653644
209.417,14.36209871
209.458,14.25931757
209.500,14.31070814
209.542,14.19329497
209.583,14.36209871
209.625,14.31070814
209.667,14.25931757
209.708,14.207927
209.750,14.15653644
209.792,14.15653644
209.833,14.15653644
209.875,14.15653644
209.917,14.15653644
209.958,14.15653644
210.000,14.19329497
210.042,14.09322603
210.083,14.09322603
210.125,14.09322603
210.167,14.09322603
210.208,14.09322603
210.250,14.15136556
210.292,14.15136556
210.333,14.15136556
210.375,14.15136556
210.417,14.2095051
210.458,14.26764463
210.500,14.32578417
210.542,14.20102641
210.583,14.26764463
210.625,14.32578417
210.667,14.2095051
210.708,14.2095051
210.750,14.2095051
210.792,14.2095051
210.833,14.2095051
210.875,14.26764463
210.917,14.2095051
210.958,14.26764463
211.000,14.26764463
211.042,14.06677607
211.083,14.06677607
211.125,14.06677607
211.167,14.06677607
211.208,14.06677607
211.250,14.20452855
211.292,14.06677607
211.333,14.12511829
211.375,14.18346052
211.417,14.24180275
211.458,14.24180275
211.500,14.24180275
211.542,14.24180275
211.583,14.24180275
211.625,14.28069757
211.667,14.28069757
211.708,14.20452855
211.750,14.28069757
211.792,14.28069757
211.833,14.28069757
211.875,14.28069757
211.917,14.28069757
211.958,14.33903979
212.000,14.33903979
212.042,14.23239794
212.083,14.23239794
212.125,14.23239794
212.167,14.23239794
212.208,14.23239794
212.250,14.37105583
212.292,14.23239794
212.333,14.29182275
212.375,14.35124756
212.417,14.41067237
212.458,14.52952199
212.500,14.52952199
212.542,14.47009718
212.583,14.47009718
212.625,14.47009718
212.667,14.41067237
212.708,14.37105583
212.750,14.41067237
212.792,14.41067237
212.833,14.41067237
212.875,14.41067237
212.917,14.41067237
212.958,14.41067237
213.000,14.47009718
213.042,14.22078125
213.083,14.16849737
213.125,14.11621349
213.167,14.11621349
213.208,14.16849737
213.250,14.11657657
213.292,14.16849737
213.333,14.22078125
213.375,14.27306513
213.417,14.27306513
213.458,14.4647727
213.500,14.67390822
213.542,14.67390822
213.583,14.36020493
213.625,14.27306513
213.667,14.11621349
213.708,14.11657657
213.750,13.92450593
213.792,13.87222205
213.833,13.76765429
213.875,13.71537041
213.917,13.66308652
213.958,13.66308652
214.000,13.71537041
214.042,14.07819639
214.083,14.07819639
214.125,14.01357407
214.167,14.01357407
214.208,14.01357407
214.250,14.0647334
214.292,14.01357407
214.333,14.01357407
214.375,14.33668564
214.417,14.50901182
214.458,14.27206333
214.500,14.37976719
214.542,14.33668564
214.583,14.27206333
214.625,14.20744101
214.667,14.01357407
214.708,13.90587021
214.750,13.8412479
214.792,13.8412479
214.833,13.8412479
214.875,13.8412479
214.917,13.90587021
214.958,14.0647334
215.000,13.90587021
215.042,13.68892422
215.083,13.68892422
215.125,13.64202364
215.167,13.64202364
215.208,13.64202364
215.250,13.64202364
215.292,13.64202364
215.333,13.68892422
215.375,13.7592751
215.417,13.65326023
215.458,14.04067861
215.500,13.89997685
215.542,13.82962597
215.583,13.01202384
215.625,12.94216687
215.667,12.99071133
215.708,12.92136115
215.750,12.93489659
215.792,13.0178187
215.833,13.15952115
215.875,13.24292536
215.917,13.45416266
215.958,13.34947063
216.000,13.39719905
216.042,13.25855279
216.083,13.27124124
216.125,13.32538697
216.167,13.28782918
216.208,13.22590958
216.250,13.13810556
216.292,12.97128646
216.333,12.93813571
216.375,12.85682946
216.417,12.85423119
216.458,12.9026868
216.500,12.94414408
216.542,13.01097826
216.583,12.82316419
216.625,12.84854107
216.667,12.85423119
216.708,12.86251259
216.750,12.80446737
216.792,12.89227139
216.833,12.97956787
216.875,13.04199501
216.917,13.25727669
216.958,13.22099501
217.000,13.25855279
217.042,13.50789026
217.083,13.51902822
217.125,13.50789026
217.167,13.47536741
217.208,13.49980121
217.250,13.42317204
217.292,13.34609734
217.333,13.24719225
217.375,13.26158854
217.417,13.2052438
217.458,13.21395919
217.500,13.18099082
217.542,13.27136136
217.583,13.20282123
217.625,13.22509715
217.667,13.25806551
217.708,13.32444776
217.750,13.37924653
217.792,13.45632123
217.833,13.5329504
217.875,13.59888713
217.917,13.60196464
217.958,13.76588684
218.000,13.79840969
218.042,13.46622652
218.083,13.42885591
218.125,13.40314409
218.167,13.32278375
218.208,13.31289032
218.250,13.22263656
218.292,13.18234695
218.333,13.07897491
218.375,13.04689813
218.417,13.11290179
218.458,13.12403584
218.500,13.03471685
218.542,12.89543369
218.583,12.97163441
218.625,12.94738208
218.667,13.04981935
218.708,13.05127885
218.750,13.11634552
218.792,13.16829391
218.833,13.24542939
218.875,13.33620789
218.917,13.38325082
218.958,13.47642581
219.000,13.50213763
219.042,13.31021405
219.083,13.26447502
219.125,13.22374457
219.167,13.16980424
219.208,13.10210362
219.250,13.03385259
219.292,12.93918181
219.333,12.87093078
219.375,12.86272948
219.417,12.80823874
219.458,12.81324731
219.500,12.84522605
219.542,12.81324731
219.583,12.8270076
219.625,12.79695759
219.667,12.89470822
219.708,12.96295925
219.750,12.99868113
219.792,13.09335191
219.833,13.1885731
219.875,13.28324388
219.917,13.36415438
219.958,13.40488483
220.000,13.44506487
220.042,14.11484313
220.083,14.13211274
220.125,14.02405136
220.167,13.99145535
220.208,13.937716
220.250,13.93116025
220.292,13.85539656
220.333,13.75760855
220.375,13.7510528
220.417,13.77665257
220.458,13.78652447
220.500,13.71146057
220.542,13.73304441
220.583,13.74405657
220.625,13.61189814
220.667,13.6382367
220.708,13.61219645
220.750,13.67738845
220.792,13.74258046
220.833,13.81834415
220.875,13.88353615
220.917,14.00692393
220.958,14.03951993
221.000,14.15189555
221.042,13.76580038
221.083,13.82234983
221.125,13.7535994
221.167,13.71597969
221.208,13.64124866
221.250,13.6336769
221.292,13.53352715
221.333,13.36621812
221.375,13.34542863
221.417,13.47419097
221.458,13.47831182
221.500,13.36082348
221.542,13.31908292
221.583,13.33128391
221.625,13.23416066
221.667,13.36225884
221.708,13.23602042
221.750,13.24410055
221.792,13.33204932
221.833,13.41948971
221.875,13.54917904
221.917,13.61170909
221.958,13.71597969
222.000,13.7535994
222.042,13.76396467
222.083,13.763625
222.125,13.6989109
222.167,13.66095606
222.208,13.59838187
222.250,13.57521628
222.292,13.40912058
222.333,13.37313241
222.375,13.34945391
222.417,13.35142058
222.458,13.31836717
222.500,13.26758976
222.542,13.24986574
222.583,13.274998
222.625,13.15788629
222.667,13.28636682
222.708,13.28440015
222.750,13.24302488
222.792,13.31893456
222.833,13.34210015
222.875,13.47024101
222.917,13.53332811
222.958,13.57077004
223.000,13.60872488
223.042,13.61000727
223.083,13.55394863
223.125,13.47361466
223.167,13.42405252
223.208,13.36184698
223.250,13.41125297
223.292,13.23128898
223.333,13.19417224
223.375,13.18055921
223.417,13.11784793
223.458,13.11119529
223.500,13.06112741
223.542,13.08590848
223.583,13.11119529
223.625,13.08042346
223.667,13.06229503
223.708,13.05630427
223.750,13.13165896
223.792,13.28115885
223.833,13.30563219
223.875,13.38048114
223.917,13.51088299
223.958,13.54780172
224.000,13.59736387
224.042,13.77884058
224.083,13.79070105
224.125,13.77884058
224.167,13.67040958
224.208,13.60067004
224.250,13.53045609
224.292,13.43747004
224.333,13.44654549
224.375,13.40953206
224.417,13.41311655
224.458,13.42808709
224.500,13.31918167
224.542,13.33056771
224.583,13.2804902
224.625,13.31559717
224.667,13.28876616
224.708,13.35898012
224.750,13.35539562
224.792,13.52861991
224.833,13.58100802
224.875,13.65122198
224.917,13.7828995
224.958,13.81800647
225.000,13.85263903
225.042,12.73415091
225.083,12.73415091
225.125,12.73415091
225.167,12.63548976
225.208,12.56763321
225.250,12.47934264
225.292,12.36024746
225.333,12.34898563
225.375,12.13555137
225.417,12.14602432
225.458,12.13908455
225.500,12.07053559
225.542,12.14945513
225.583,12.32713819
225.625,12.45417268
225.667,12.55283383
225.708,12.50198049
225.750,12.39840133
225.792,12.45146287
225.833,12.47621896
225.875,12.5786962
225.917,12.66317068
225.958,12.70022264
226.000,12.75146126
226.042,13.07636862
226.083,13.07636862
226.125,13.01933469
226.167,12.97258082
226.208,12.89380376
226.250,12.78428443
226.292,12.67412463
226.333,12.63056767
226.375,12.45316458
226.417,12.39939826
226.458,12.37701467
226.500,12.3819793
226.542,12.56208025
226.583,12.55244064
226.625,12.74855319
226.667,12.51282567
226.708,12.61895095
226.750,12.70240298
226.792,12.71514697
226.833,12.79328357
226.875,12.83103829
226.917,12.95083769
226.958,12.99759156
227.000,13.06035702
227.042,13.17670914
227.083,13.08342155
227.125,13.11190218
227.167,13.110223
227.208,12.97366973
227.250,12.88130532
227.292,12.81742155
227.333,12.68023995
227.375,12.63143607
227.417,12.55415157
227.458,12.62549217
227.500,12.46606871
227.542,12.54988684
227.583,12.54988684
227.625,12.53613583
227.667,12.5076552
227.708,12.60064794
227.750,12.61572784
227.792,12.64714431
227.833,12.70641307
227.875,12.67793244
227.917,12.70872058
227.958,12.74013704
228.000,12.75521695
228.042,13.3278826
228.083,13.34583657
228.125,13.31963088
228.167,13.28005493
228.208,13.17859431
228.250,13.20090303
228.292,13.16132708
228.333,13.13512138
228.375,13.14963732
228.417,13.19868655
228.458,13.17194604
228.500,12.99790475
228.542,13.11006138
228.583,13.13680188
228.625,13.16300758
228.667,13.18753278
228.708,13.13007989
228.750,13.22206724
228.792,13.23933446
228.833,13.33132181
228.875,13.4099389
228.917,13.47572054
228.958,13.45287701
229.000,13.55433763
229.042,13.68040452
229.083,13.64329087
229.125,13.6170891
229.167,13.57805382
229.208,13.51228205
229.250,13.42084324
229.292,13.31550145
229.333,13.28471865
229.375,13.26676937
229.417,13.18816407
229.458,13.13522582
229.500,13.03658974
229.542,13.16968006
229.583,13.23721038
229.625,13.33797113
229.667,13.22719935
229.708,13.29350586
229.750,13.2980869
229.792,13.31550145
229.833,13.38127322
229.875,13.45987852
229.917,13.52565029
229.958,13.50349483
230.000,13.60425558
230.042,13.06934363
230.083,13.01613028
230.125,13.00059419
230.167,12.95269123
230.208,12.87371608
230.250,12.76237407
230.292,12.65103205
230.333,12.53969004
230.375,12.46976815
230.417,12.43156578
230.458,12.40889951
230.500,12.31957643
230.542,12.39271608
230.583,12.46823245
230.625,12.50059931
230.667,12.53642495
230.708,12.55909123
230.750,12.62462292
230.792,12.70863561
230.833,12.80379419
230.875,12.89895277
230.917,12.97857525
230.958,13.01029478
231.000,13.0575504
231.042,13.21056908
231.083,13.22538748
231.125,13.21056908
231.167,13.15006061
231.208,13.11680395
231.250,12.95309935
