$Green Spring Met year 2005 YC 04/11/2023,,,,,,
",,,",,,,,,
Jday,Tair(degC),Dew point(degC),WindSpeed(cms),WindDir(rad),CloudCover,Solar
182.875,27.22222222,10.43,1.34112,5.6548692,0,3.99296392
182.9166667,25,11.56,1.34112,5.410523,0,3.99296392
182.9583333,23.88888889,11.24,0.44704,5.8643088,0,3.99296392
183,24.44444444,13.95,0.44704,5.8992154,0,3.99296392
183.0416667,22.22222222,13.57,0.44704,5.3930697,0,3.99296392
183.0833333,20,12.75,0.44704,4.9741905,0,3.99296392
183.125,21.11111111,13.05,0,3.8048194,0,3.99296392
183.1666667,20,13.22,0,2.7576214,0,6.98768686
183.2083333,19.44444444,12.46,0,3.4033935,0,94.8328931
183.25,25,14.16,0,1.7278767,0,268.5268236
183.2916667,30.55555556,13.36,0,1.0821046,0,458.6917303
183.3333333,31.66666667,12.96,0.89408,1.9896762,0,641.3698297
183.375,33.33333333,13.4,1.34112,2.7052615,0,792.6033381
183.4166667,34.44444444,11.56,2.2352,4.2236986,0,899.9142435
183.4583333,35.55555556,9.15,2.68224,4.1538854,0,960.8069433
183.5,36.11111111,8.04,3.12928,4.5727646,0,972.785835
183.5416667,36.66666667,8.49,3.12928,4.537858,0,924.3711475
183.5833333,36.66666667,7.65,3.57632,4.2236986,0,826.5435314
183.625,37.22222222,7.21,3.57632,4.8171108,0,681.7985893
183.6666667,37.22222222,8.09,3.12928,4.5553113,0,500.118731
183.7083333,35.55555556,8.39,3.12928,4.7996575,0,308.9555833
183.75,34.44444444,9.65,3.57632,4.8694707,0,124.281002
183.7916667,30,11.51,3.12928,4.9567372,0,10.98065078
183.8333333,26.11111111,11.08,2.2352,5.061457,0,3.99296392
183.875,23.88888889,11.24,0.89408,5.6723225,0,3.99296392
183.9166667,22.22222222,11,0.44704,5.6199626,0,3.99296392
183.9583333,21.66666667,11.96,0.44704,0.1221731,0,3.99296392
184,22.22222222,10.06,0,0.0174533,0,3.99296392
184.0416667,20.55555556,10.65,0.89408,0.174533,0,3.99296392
184.0833333,17.77777778,10.41,0.44704,0.5759589,0,3.99296392
184.125,16.11111111,10.21,0,1.8151432,0,3.99296392
184.1666667,16.11111111,9.53,0,1.1170112,0,6.48856637
184.2083333,17.22222222,9.64,0,1.221731,0,97.32849555
184.25,22.77777778,11.2,0.44704,1.5358904,0,276.013631
184.2916667,27.22222222,10,0.44704,2.2165691,0,468.6741401
184.3333333,28.88888889,7.47,1.34112,2.4085554,0,651.3522395
184.375,30.55555556,8.31,1.78816,3.7175529,0,805.0813504
184.4166667,32.22222222,4.09,2.2352,3.9095392,0,913.3904967
184.4583333,33.33333333,0.09,2.2352,4.1189788,0,968.7928711
184.5,33.88888889,0.52,2.68224,4.2236986,0,974.782317
184.5416667,35,3.54,3.12928,4.1538854,0,930.8597139
184.5833333,36.11111111,4.41,3.12928,4.7298443,0,827.5417724
184.625,37.22222222,4.21,3.57632,4.6949377,0,678.3047459
184.6666667,37.22222222,6.27,3.12928,4.7822042,0,499.12049
184.7083333,36.11111111,7.21,3.57632,4.6076712,0,306.4599809
184.75,33.88888889,9.85,2.2352,5.4279763,0,121.7853996
184.7916667,30,11.51,3.57632,4.9392839,0,11.47977127
184.8333333,26.11111111,10.29,1.78816,5.1661768,0,3.99296392
184.875,24.44444444,11.74,1.78816,5.410523,0,3.99296392
184.9166667,22.22222222,11.9,0.89408,5.8817621,0,3.99296392
184.9583333,20,11.75,0.44704,5.7072291,0,3.99296392
185,19.44444444,12.22,0.89408,5.6723225,0,3.99296392
185.0416667,19.44444444,8.46,0,5.8992154,0,3.99296392
185.0833333,16.66666667,9.36,0.89408,0.349066,0,3.99296392
185.125,16.66666667,8.63,0,2.8099813,0,3.99296392
185.1666667,16.11111111,8.35,0,3.6128331,0,6.48856637
185.2083333,15.55555556,8.08,0.44704,2.1467559,0,90.83992918
185.25,21.66666667,9.23,0.44704,0.698132,0,266.0312212
185.2916667,27.22222222,9.1,0,5.5501494,0,457.1943688
185.3333333,28.33333333,8.08,0.89408,3.8222727,0,636.8777452
185.375,31.66666667,9.24,0.44704,5.6374159,0,788.6103742
185.4166667,32.22222222,9.7,1.78816,3.8222727,0,896.9195205
185.4583333,33.88888889,10.49,2.2352,3.9793524,0,954.3183769
185.5,35,8.69,2.68224,3.8920859,0,963.8016662
185.5416667,35,7.94,3.12928,3.9095392,0,865.9740501
185.5833333,36.66666667,6.77,3.12928,3.4557534,0,817.5593626
185.625,37.22222222,7.21,2.68224,4.6949377,0,666.8249746
185.6666667,37.22222222,7.21,2.2352,4.0666189,0,489.1380802
185.7083333,36.11111111,11.03,3.12928,4.5204047,0,283.0013178
185.75,33.88888889,12.27,3.57632,4.7996575,0,112.3021103
185.7916667,30,12.43,3.57632,4.9741905,0,10.98065078
185.8333333,27.22222222,13.55,2.2352,5.0963636,0,3.99296392
185.875,25.55555556,13.09,2.2352,5.3756164,0,3.99296392
185.9166667,23.33333333,12.02,0.89408,5.5501494,0,3.99296392
185.9583333,22.22222222,12.47,0.89408,5.3756164,0,3.99296392
186,21.11111111,12.79,1.34112,5.4279763,0,3.99296392
186.0416667,21.66666667,11.96,0.44704,5.5152428,0,3.99296392
186.0833333,20,12.99,0.44704,5.9166687,0,3.99296392
186.125,19.44444444,11.48,0,3.5779265,0,3.99296392
186.1666667,19.44444444,11.48,0.89408,6.0039352,0,5.98944588
186.2083333,20,10.96,0.44704,0.0872665,0,81.35663987
186.25,20.55555556,12.27,0.44704,6.108655,0,254.5514499
186.2916667,24.44444444,13.34,0.89408,4.8171108,0,447.211959
186.3333333,28.33333333,13.05,0.89408,5.6199626,0,626.396215
186.375,30,12.43,0.89408,3.8571793,0,776.132362
186.4166667,31.11111111,11.49,2.2352,4.2586052,0,880.4485444
186.4583333,32.77777778,11.88,2.2352,4.5029514,0,936.8491597
186.5,33.33333333,11.79,3.12928,4.188792,0,942.8386056
186.5416667,34.44444444,11.56,3.57632,4.6949377,0,900.9124845
186.5833333,35.55555556,11.88,3.57632,4.5553113,0,803.0848684
186.625,35.55555556,11.88,4.4704,4.6425778,0,654.8460829
186.6666667,35,11.42,4.4704,4.7822042,0,480.1539114
186.7083333,34.44444444,11.56,4.91744,4.9043773,0,290.9872457
186.75,32.22222222,11.93,4.4704,4.8171108,0,114.2985922
186.7916667,28.88888889,13.55,3.57632,5.1836301,0,10.98065078
186.8333333,26.11111111,12.91,2.2352,5.1487235,0,3.99296392
186.875,23.33333333,12.92,0.89408,5.5326961,0,3.99296392
186.9166667,23.33333333,13.22,0.44704,4.8520174,0,3.99296392
186.9583333,21.66666667,12.79,1.34112,5.3232565,0,3.99296392
187,20.55555556,12.01,0,5.4454296,0,3.99296392
187.0416667,18.88888889,11.94,1.34112,5.3581631,0,3.99296392
187.0833333,18.88888889,11.7,0.89408,5.3581631,0,3.99296392
187.125,18.33333333,11.87,0.89408,5.3756164,0,3.99296392
187.1666667,17.22222222,12.34,1.34112,5.6199626,0,5.98944588
187.2083333,17.22222222,12.95,0,5.8119489,0,78.36191693
187.25,20,12.99,0.89408,5.8468555,0,245.0681606
187.2916667,22.77777778,13.55,0.89408,5.4628829,0,431.7392239
187.3333333,26.66666667,14.43,1.78816,5.2010834,0,607.4296363
187.375,29.44444444,14.04,1.34112,5.585056,0,753.6719399
187.4166667,30.55555556,13.36,1.78816,3.9269925,0,858.4872428
187.4583333,31.11111111,12.94,2.2352,3.8746326,0,916.3852196
187.5,32.22222222,12.95,2.68224,4.4505915,0,921.3764245
187.5416667,33.88888889,13.88,2.68224,4.2760585,0,878.9511829
187.5833333,35,14.31,3.57632,4.3109651,0,784.1182898
187.625,35,14.31,4.02336,4.5727646,0,641.3698297
187.6666667,35,13.21,5.36448,4.3982316,0,468.1750196
187.7083333,34.44444444,13.83,4.02336,4.8171108,0,283.0013178
187.75,32.77777778,13.43,4.91744,4.8520174,0,109.3073873
187.7916667,29.44444444,14.43,4.02336,4.9567372,0,11.47977127
187.8333333,26.11111111,15.49,2.68224,5.2185367,0,3.99296392
187.875,23.88888889,15.13,2.68224,5.3058032,0,3.99296392
187.9166667,22.22222222,14.84,2.2352,4.5029514,0,3.99296392
187.9583333,20.55555556,15.77,0.44704,5.4803362,0,3.99296392
188,19.44444444,14.48,0.44704,5.0963636,0,3.99296392
188.0416667,19.44444444,15.1,0,0.0174533,0,3.99296392
188.0833333,18.88888889,14.57,0,5.7944956,0,3.99296392
188.125,18.33333333,15.01,0,0.349066,0,3.99296392
188.1666667,17.77777778,14.86,0.44704,4.5553113,0,5.98944588
188.2083333,16.11111111,14.47,0.44704,0.7504919,0,83.35312183
188.25,20.55555556,14.68,0,5.3756164,0,251.0576065
188.2916667,25,15.89,0.89408,5.23599,0,440.2242722
188.3333333,26.66666667,16,0.89408,5.5152428,0,619.4085281
188.375,28.88888889,13.55,1.34112,3.5081133,0,766.6490726
188.4166667,30,11.51,2.2352,3.7175529,0,875.95646
188.4583333,31.66666667,11.46,2.68224,4.2236986,0,934.8526778
188.5,32.22222222,9.7,2.68224,3.8571793,0,940.8421237
188.5416667,33.88888889,7.79,2.2352,3.4383001,0,892.4274361
188.5833333,34.44444444,10.95,1.78816,3.9968057,0,794.5998201
188.625,35,11.42,3.57632,4.6425778,0,652.3504804
188.6666667,35,12.63,3.57632,4.712391,0,479.6547909
188.7083333,33.88888889,11.69,4.4704,4.537858,0,290.9872457
188.75,31.66666667,10.39,4.02336,5.1836301,0,115.7959537
188.7916667,28.33333333,9.59,3.57632,5.0440037,0,10.48153029
188.8333333,25,10.47,3.12928,5.23599,0,3.99296392
188.875,22.77777778,9.56,3.12928,5.23599,0,3.99296392
188.9166667,21.11111111,9.99,1.78816,5.4279763,0,3.99296392
188.9583333,19.44444444,9.62,0.89408,5.7421357,0,3.99296392
189,19.44444444,8.46,0.89408,5.2883499,0,3.99296392
189.0416667,18.33333333,7.74,0.89408,5.7944956,0,3.99296392
189.0833333,17.77777778,8.63,0,6.0213885,0,3.99296392
189.125,16.11111111,9.3,0.89408,5.5152428,0,3.99296392
189.1666667,15.55555556,9.9,0,1.6057036,0,5.98944588
189.2083333,15,9.79,0.44704,5.3407098,0,83.85224232
189.25,19.44444444,10.17,0.44704,5.3930697,0,256.5479319
189.2916667,22.77777778,10.89,0.89408,5.5326961,0,445.2154771
189.3333333,25,9.7,1.34112,5.410523,0,625.397974
189.375,26.66666667,9.52,2.2352,5.4628829,0,776.132362
189.4166667,28.33333333,8.08,3.57632,4.363325,0,885.4397493
189.4583333,29.44444444,7.36,2.2352,4.2935118,0,940.8421237
189.5,29.44444444,7.94,4.4704,4.7472976,0,944.3359671
189.5416667,30,6.62,4.02336,4.2760585,0,896.9195205
189.5833333,31.66666667,8.01,4.02336,4.2062453,0,795.5980611
189.625,32.22222222,9.09,4.02336,4.6949377,0,650.853119
189.6666667,32.22222222,8.47,3.57632,4.5902179,0,476.660068
189.7083333,31.11111111,9.91,3.12928,5.3058032,0,288.9907637
189.75,28.88888889,11.46,3.57632,4.9567372,0,115.2968332
189.7916667,25,13.55,4.4704,4.9043773,0,7.48680735
189.8333333,21.66666667,13.31,4.91744,4.5029514,0,3.99296392
189.875,19.44444444,13.16,2.68224,5.3232565,0,3.99296392
189.9166667,18.33333333,13.2,1.34112,5.3930697,0,3.99296392
189.9583333,17.22222222,12.95,2.68224,5.1487235,0,3.99296392
190,16.11111111,13.22,2.2352,5.3232565,0,3.99296392
190.0416667,15.55555556,13.41,0.44704,5.8817621,0,3.99296392
190.0833333,15,13.37,0.44704,5.8992154,0,3.99296392
190.125,14.44444444,12.99,0.89408,5.4803362,0,3.99296392
190.1666667,14.44444444,12.82,0.44704,5.8817621,0,6.98768686
190.2083333,13.88888889,12.94,0,0.1047198,0,83.35312183
190.25,16.11111111,13.04,0,5.6374159,0,255.0505704
190.2916667,20,13.69,0.89408,5.4279763,0,440.2242722
190.3333333,22.77777778,12.71,1.78816,5.4279763,0,618.9094076
190.375,27.22222222,12.06,1.78816,4.7298443,0,755.6684219
190.4166667,27.77777778,12.17,2.2352,5.3407098,0,833.0320978
190.4583333,28.88888889,11.46,2.68224,4.712391,0,934.8526778
190.5,28.33333333,10.06,3.12928,4.4680448,0,932.8561958
190.5416667,30,10.54,4.02336,4.2062453,0,886.4379902
190.5833333,30,10.54,4.4704,4.4331382,0,783.1200488
190.625,31.11111111,9.91,4.91744,4.2760585,0,642.3680706
190.6666667,31.66666667,9.82,3.57632,5.1661768,0,465.1802967
190.7083333,30.55555556,11.02,3.12928,5.3581631,0,285.4969203
190.75,28.33333333,12.25,4.02336,4.6425778,0,114.2985922
190.7916667,25,12.25,3.57632,4.712391,0,9.9824098
190.8333333,21.11111111,12.26,4.02336,4.5029514,0,3.99296392
190.875,19.44444444,11.97,3.12928,5.2010834,0,3.99296392
190.9166667,18.33333333,12.32,2.2352,5.2534433,0,3.99296392
190.9583333,17.22222222,11.49,1.34112,5.410523,0,3.99296392
191,16.66666667,11.81,1.34112,5.3232565,0,3.99296392
191.0416667,15.55555556,11.35,1.78816,5.4977895,0,3.99296392
191.0833333,14.44444444,11.04,0.89408,5.6723225,0,3.99296392
191.125,14.44444444,11.22,0.44704,5.2883499,0,3.99296392
191.1666667,13.88888889,11.05,0.89408,5.8992154,0,5.49032539
191.2083333,13.33333333,10.14,0.89408,5.3581631,0,86.84696526
191.25,17.22222222,11.49,1.34112,5.3930697,0,259.0435343
191.2916667,20,11.75,1.34112,5.3581631,0,445.7145976
191.3333333,22.77777778,11.2,1.78816,5.2883499,0,619.9076486
191.375,25.55555556,9.39,1.78816,5.6548692,0,761.6578677
191.4166667,27.22222222,8.63,3.12928,4.3109651,0,864.9758092
191.4583333,29.44444444,6.15,4.02336,4.2760585,0,919.3799426
191.5,31.11111111,6.89,3.12928,4.8520174,0,923.3729065
191.5416667,31.11111111,5.51,4.02336,4.8171108,0,874.958219
191.5833333,32.22222222,4.09,4.4704,4.8345641,0,781.1235669
191.625,32.77777778,10.76,3.57632,5.2010834,0,642.8671911
191.6666667,31.66666667,12.47,4.4704,4.8694707,0,472.667104
191.7083333,31.11111111,14.28,4.4704,4.9916438,0,288.4916432
191.75,28.88888889,14.69,5.36448,5.0265504,0,115.2968332
191.7916667,26.11111111,14.56,4.4704,5.0789103,0,9.9824098
191.8333333,23.33333333,14.6,4.02336,5.1138169,0,3.99296392
191.875,21.66666667,14.81,2.68224,4.9218306,0,3.99296392
191.9166667,20,14.8,3.12928,5.3581631,0,3.99296392
191.9583333,18.88888889,14.57,2.68224,5.3756164,0,3.99296392
192,18.33333333,14.43,0.89408,5.6548692,0,3.99296392
192.0416667,17.22222222,14.31,0.89408,5.8119489,0,3.99296392
192.0833333,17.22222222,14.68,1.78816,5.4977895,0,3.99296392
192.125,17.22222222,14.68,0.44704,5.8817621,0,3.99296392
192.1666667,17.22222222,13.74,0.44704,4.4854981,0,5.49032539
192.2083333,15.55555556,14.1,0,2.5830884,0,82.85400134
192.25,19.44444444,14.48,0.44704,4.886924,0,251.0576065
192.2916667,23.88888889,14.58,0.89408,5.2883499,0,436.7304288
192.3333333,26.66666667,14.43,1.78816,5.3058032,0,613.9182027
192.375,30,13.3,1.34112,5.2883499,0,762.6561087
192.4166667,31.66666667,13.89,1.34112,5.7944956,0,868.9687731
192.4583333,32.22222222,14.81,2.2352,4.6774844,0,928.8632319
192.5,34.44444444,14.35,1.78816,4.8171108,0,935.8509188
192.5416667,35,12.63,2.68224,4.1364321,0,892.4274361
192.5833333,36.66666667,12.16,3.12928,5.0265504,0,797.594543
192.625,37.22222222,12.62,3.12928,5.1487235,0,654.8460829
192.6666667,37.22222222,13.27,3.12928,5.0090971,0,481.6512729
192.7083333,36.11111111,12.34,4.4704,4.9916438,0,294.4810891
192.75,33.88888889,14.38,3.57632,5.3407098,0,114.7977127
192.7916667,30,15.31,4.91744,4.886924,0,9.48328931
192.8333333,27.77777778,15.77,2.68224,5.0265504,0,3.99296392
192.875,26.11111111,16.65,2.2352,5.3581631,0,3.99296392
192.9166667,24.44444444,15.91,1.78816,5.2534433,0,3.99296392
192.9583333,22.77777778,15.37,1.78816,5.410523,0,3.99296392
193,21.66666667,14.57,0.89408,5.6548692,0,3.99296392
193.0416667,21.11111111,14.75,0.44704,5.6374159,0,3.99296392
193.0833333,22.77777778,15.12,0,0.5410523,0,3.99296392
193.125,21.66666667,14.57,0.44704,5.9864819,0,3.99296392
193.1666667,20,14.8,0,0.5061457,0,5.49032539
193.2083333,19.44444444,14.69,0.44704,0.5759589,0,77.36367595
193.25,23.88888889,15.13,0,0.9599315,0,244.0699196
193.2916667,29.44444444,14.43,0,1.0122914,0,428.2453804
193.3333333,30.55555556,15.81,0.89408,1.4660772,0,604.9340339
193.375,32.22222222,16.1,2.2352,2.792528,0,753.6719399
193.4166667,33.88888889,16.27,2.68224,3.4033935,0,861.4819657
193.4583333,35.55555556,15.31,2.68224,3.5953798,0,921.3764245
193.5,36.66666667,13.43,3.12928,3.0543275,0,929.8614729
193.5416667,38.33333333,14.82,1.78816,2.1991158,0,885.4397493
193.5833333,38.88888889,14.66,2.68224,4.4505915,0,794.5998201
193.625,39.44444444,14.45,2.68224,4.5553113,0,650.3539985
193.6666667,38.88888889,14,3.12928,4.363325,0,477.6583089
193.7083333,37.77777778,13.73,3.57632,4.5902179,0,289.4898842
193.75,37.22222222,13.89,4.02336,4.5029514,0,111.8029898
193.7916667,33.88888889,13.88,3.57632,4.8171108,0,9.48328931
193.8333333,30,13.3,1.34112,5.2185367,0,3.99296392
193.875,28.88888889,13.55,0.44704,5.7944956,0,3.99296392
193.9166667,27.22222222,14.25,0.89408,5.6025093,0,3.99296392
193.9583333,26.66666667,13.76,0.89408,5.6723225,0,3.99296392
194,25,13.55,0.89408,5.6025093,0,3.99296392
194.0416667,25,15.05,1.34112,5.2708966,0,3.99296392
194.0833333,26.66666667,15.39,0.89408,6.0912017,0,3.99296392
194.125,26.11111111,14.24,1.34112,6.108655,0,3.99296392
194.1666667,25,13.55,2.2352,0.3316127,0,5.49032539
194.2083333,23.33333333,14.06,0.89408,0.2443462,0,72.87159154
194.25,26.11111111,13.92,0,2.0245828,0,237.0822328
194.2916667,32.77777778,14.39,0,2.2514757,0,421.2576936
194.3333333,32.22222222,14.36,0.44704,1.6929701,0,596.4489856
194.375,34.44444444,14.86,2.68224,2.6878082,0,750.1780965
194.4166667,36.11111111,15.78,1.78816,2.617995,0,859.4854838
194.4583333,37.77777778,16.13,2.2352,3.2812204,0,916.3852196
194.5,38.88888889,15.29,2.68224,2.7401681,0,915.3869787
194.5416667,39.44444444,13.06,2.68224,4.2760585,0,877.9529419
194.5833333,39.72222222,12.92,2.980266667,4.357507234,0,786.6138922
194.625,40,12.77,3.278293333,4.438955966,0,642.3680706
194.6666667,40,12.77,3.57632,4.5204047,0,470.1715016
194.7083333,38.88888889,11.86,4.02336,4.5902179,0,279.0083539
194.75,37.22222222,12.62,4.02336,4.6774844,0,105.8135439
194.7916667,33.88888889,12.27,4.4704,4.6949377,0,9.48328931
194.8333333,30.55555556,12.46,1.78816,4.8171108,0,3.99296392
194.875,28.88888889,12.74,0.44704,5.9690286,0,3.99296392
194.9166667,27.77777778,13.33,0.44704,5.585056,0,3.99296392
194.9583333,26.66666667,13.41,0.89408,5.410523,0,3.99296392
195,26.11111111,16.07,0.44704,5.8119489,0,3.99296392
195.0416667,27.22222222,15.89,0.44704,4.6076712,0,3.99296392
195.0833333,26.11111111,15.49,2.68224,0.4188792,0,3.99296392
195.125,24.44444444,15.37,0.89408,0.1047198,0,3.99296392
195.1666667,23.33333333,16.14,0.44704,6.2482814,0,4.9912049
195.2083333,22.77777778,14.87,0.44704,4.2935118,0,65.38478419
195.25,26.11111111,15.49,0,5.061457,0,228.5971844
195.2916667,33.33333333,12.88,0,3.0717808,0,414.7691272
195.3333333,33.33333333,12.34,0.44704,1.7104234,0,590.4595397
195.375,36.11111111,12.96,1.34112,2.1991158,0,741.1939277
195.4166667,37.22222222,13.89,1.78816,2.6878082,0,851.4995559
195.4583333,38.33333333,15.43,2.68224,3.9095392,0,912.3922557
195.5,39.44444444,15.11,2.68224,3.3859402,0,919.3799426
195.5416667,40,11.99,2.68224,4.2062453,0,876.9547009
195.5833333,41.11111111,11.2,2.2352,4.4505915,0,779.1270849
195.625,41.11111111,11.2,4.02336,4.0491656,0,640.3715887
195.6666667,41.11111111,11.2,3.57632,4.2236986,0,464.6811762
195.7083333,40.55555556,11.62,2.68224,4.6774844,0,273.018908
195.75,38.33333333,12.15,3.57632,4.6949377,0,100.822339
195.7916667,34.44444444,14.86,2.68224,4.4156849,0,8.48504833
195.8333333,31.11111111,14.7,2.2352,5.0265504,0,3.99296392
195.875,29.44444444,14.43,0.89408,5.6199626,0,3.99296392
195.9166667,28.33333333,14.55,0.89408,5.585056,0,3.99296392
195.9583333,27.22222222,13.19,1.78816,5.4977895,0,3.99296392
196,25.55555556,10.2,0.89408,5.585056,0,3.99296392
196.0416667,26.66666667,16,0.89408,5.7944956,0,3.99296392
196.0833333,25.55555556,14.98,1.34112,5.7246824,0,3.99296392
196.125,25.55555556,14.68,0.89408,5.6548692,0,3.99296392
196.1666667,23.33333333,14.06,0.89408,5.8643088,0,4.9912049
196.2083333,24.44444444,12.07,0.44704,6.0388418,0,69.8768686
196.25,27.22222222,10.43,0.44704,5.8119489,0,237.0822328
196.2916667,31.66666667,10.39,0.44704,6.1435616,0,421.7568141
196.3333333,33.88888889,9.85,0.89408,6.2657347,0,597.4472265
196.375,35.55555556,11.88,1.34112,2.4783686,0,744.1886506
196.4166667,37.22222222,12.62,3.12928,2.8099813,0,851.4995559
196.4583333,36.43518518,12.62,2.056384,3.04560085,0,914.3887377
196.5,35.64814815,9.95,2.816352,3.2812204,0,792.6033381
196.5416667,34.86111111,6.21,3.442208,3.51683995,0,881.4467853
196.5833333,34.07407407,4.7,3.531616,3.7524595,0,753.6719399
196.625,33.28703704,8.01,3.665728,3.98807905,0,638.8742272
196.6666667,32.5,8.7,3.308096,4.2236986,0,463.1838147
196.7083333,31.71296296,9.86,2.68224,4.45931815,0,275.01539
196.75,30.92592593,9.2,2.2352,4.6949377,0,101.3214595
196.7916667,30.13888889,10.66,1.34112,4.93055725,0,8.48504833
196.8333333,29.35185185,12.3,0.938784,5.1661768,0,3.99296392
196.875,28.56481482,15.47,1.34112,5.40179635,0,3.99296392
196.9166667,27.77777778,10.92,0.89408,5.6374159,0,3.99296392
196.9583333,26.66666667,10.37,0.89408,5.759589,0,3.99296392
197,26.11111111,10.29,0.44704,5.8817621,0,3.99296392
197.0416667,25,13.55,0.89408,5.8294022,0,3.99296392
197.0833333,26.66666667,15.07,0.44704,5.7944956,0,3.99296392
197.125,26.11111111,14.56,0.89408,0.4712391,0,3.99296392
197.1666667,26.11111111,14.24,1.78816,0.174533,0,4.9912049
197.2083333,25,14.46,1.34112,0.1919863,0,68.37950713
197.25,27.22222222,13.91,0,0.3141594,0,235.5848713
197.2916667,32.77777778,15.3,0.44704,0.4886924,0,425.749778
197.3333333,34.44444444,13.29,0.89408,5.23599,0,606.4313954
197.375,37.77777778,13.73,0.44704,1.7104234,0,757.6649038
197.4166667,38.88888889,14,2.2352,2.8972478,0,866.9722911
197.4583333,40.55555556,12.44,1.78816,4.2236986,0,923.3729065
197.5,40,10.31,2.2352,3.141594,0,928.8632319
197.5416667,41.66666667,8.74,4.02336,4.188792,0,878.9511829
197.5833333,42.77777778,8.51,4.4704,4.6251245,0,784.1182898
197.625,42.77777778,6.07,4.02336,4.6949377,0,642.8671911
197.6666667,42.77777778,6.07,4.02336,4.8171108,0,466.1785377
197.7083333,41.11111111,8.3,4.02336,5.1312702,0,275.01539
197.75,39.44444444,9.87,5.36448,4.7472976,0,102.3197005
197.7916667,35.55555556,11.88,4.91744,4.9392839,0,8.48504833
197.8333333,32.22222222,7.81,3.12928,5.23599,0,3.99296392
197.875,30,7.83,2.2352,5.5676027,0,3.99296392
197.9166667,27.22222222,7.65,1.78816,5.5501494,0,3.99296392
197.9583333,26.11111111,7.67,0.89408,5.6199626,0,3.99296392
198,26.66666667,9.95,0.44704,5.8817621,0,3.99296392
198.0416667,25.55555556,12.06,0.89408,5.3058032,0,3.99296392
198.0833333,23.88888889,12.22,0.44704,5.5501494,0,3.99296392
198.125,23.33333333,12.92,0.89408,5.1661768,0,3.99296392
198.1666667,24.44444444,12.4,0.89408,5.4454296,0,4.9912049
198.2083333,22.22222222,13.03,0.89408,0.6108655,0,70.37598909
198.25,26.11111111,14.24,0,1.6057036,0,238.0804737
198.2916667,32.77777778,13.92,0,3.7000996,0,422.755055
198.3333333,34.44444444,13.29,0.44704,5.4454296,0,598.944588
198.375,37.22222222,13.89,1.34112,2.4085554,0,736.7018432
198.4166667,37.77777778,13.73,2.68224,3.5255666,0,856.4907608
198.4583333,39.44444444,13.06,2.2352,3.4383001,0,916.3852196
198.5,40,11.99,2.2352,3.5779265,0,922.3746655
198.5416667,40.55555556,12.44,3.57632,4.0666189,0,877.9529419
198.5833333,42.22222222,12.95,3.12928,4.3982316,0,784.1182898
198.625,42.22222222,11.16,2.68224,5.2883499,0,644.3645526
198.6666667,42.22222222,12.08,3.57632,4.8520174,0,469.6723811
198.7083333,41.11111111,12.06,4.91744,4.7647509,0,281.5039564
198.75,38.88888889,12.61,4.91744,4.9218306,0,106.8117849
198.7916667,34.44444444,13.83,3.57632,4.9043773,0,7.98592784
198.8333333,31.66666667,10.93,2.2352,4.9916438,0,3.99296392
198.875,29.44444444,9.03,1.34112,5.5152428,0,3.99296392
198.9166667,28.33333333,9.1,1.78816,5.1836301,0,3.99296392
198.9583333,27.22222222,5.49,0.89408,5.8468555,0,3.99296392
199,26.11111111,6.7,1.34112,5.4803362,0,3.99296392
199.0416667,24.44444444,9.21,0.44704,5.6723225,0,3.99296392
199.0833333,24.44444444,15.64,0,5.8119489,0,3.99296392
199.125,23.33333333,13.5,0.44704,5.759589,0,3.99296392
199.1666667,22.77777778,12.42,0.89408,5.8817621,0,4.9912049
199.2083333,22.22222222,9.73,1.34112,5.4977895,0,63.38830223
199.25,25,14.16,0.89408,5.7770423,0,228.5971844
199.2916667,28.88888889,14.69,0.44704,5.2708966,0,415.7673682
199.3333333,31.66666667,15.19,0.89408,5.2534433,0,595.9498651
199.375,35.55555556,14.78,0.89408,4.6949377,0,746.1851326
199.4166667,37.77777778,12.4,1.34112,3.6826463,0,854.4942789
199.4583333,38.33333333,11.41,2.2352,2.8972478,0,913.3904967
199.5,39.44444444,10.72,2.2352,3.7175529,0,922.3746655
199.5416667,39.44444444,11.53,2.68224,4.014259,0,877.9529419
199.5833333,40,12.77,3.57632,4.4854981,0,786.6138922
199.625,40.55555556,13.22,4.02336,4.6425778,0,643.8654321
199.6666667,40,14.23,4.02336,4.6774844,0,465.6794172
199.7083333,39.44444444,13.06,4.4704,4.6425778,0,278.5092334
199.75,35.55555556,10.57,4.02336,5.061457,0,104.3161824
199.7916667,32.22222222,8.47,3.57632,5.2883499,0,7.98592784
199.8333333,29.44444444,6.15,4.02336,5.3058032,0,3.99296392
199.875,28.33333333,2.52,2.2352,5.4279763,0,3.99296392
199.9166667,27.22222222,-0.76,1.34112,5.9166687,0,3.99296392
199.9583333,25,5.24,0.89408,4.886924,0,3.99296392
200,23.33333333,4.31,0.89408,5.4628829,0,3.99296392
200.0416667,23.33333333,10.05,0.89408,5.8817621,0,3.99296392
200.0833333,22.22222222,10.06,0.44704,4.8520174,0,3.99296392
200.125,20.55555556,9.18,1.34112,5.3232565,0,3.99296392
200.1666667,21.11111111,13.05,0.89408,5.8643088,0,4.49208441
200.2083333,20,11.75,0.44704,5.8817621,0,70.37598909
200.25,23.33333333,13.22,0.44704,5.7421357,0,238.5795942
