$used Ripon Tw  for Tulloch qdt Tw year 2006  YC 04/10/2023,
",,,",
Jday,Inflow Tw
222.7916667,17.272
222.8333333,17.249
222.875,17.201
222.9166667,17.13
222.9583333,17.011
223,16.868
223.0416667,16.701
223.0833333,16.534
223.125,16.368
223.1666667,16.201
223.2083333,16.082
223.25,15.986
223.2916667,15.939
223.3333333,15.891
223.375,15.915
223.4166667,16.034
223.4583333,16.201
223.5,16.439
223.5416667,16.701
223.5833333,16.939
223.625,17.106
223.6666667,17.225
223.7083333,17.272
223.75,17.272
223.7916667,17.225
223.8333333,17.153
223.875,17.082
223.9166667,16.987
223.9583333,16.868
224,16.725
224.0416667,16.534
224.0833333,16.32
224.125,16.106
224.1666667,15.915
224.2083333,15.724
224.25,15.581
224.2916667,15.485
224.3333333,15.461
224.375,15.533
224.4166667,15.7
224.4583333,15.915
224.5,16.177
224.5416667,16.415
224.5833333,16.654
224.625,16.82
224.6666667,16.915
224.7083333,16.939
224.75,16.939
224.7916667,16.892
224.8333333,16.844
224.875,16.773
224.9166667,16.677
224.9583333,16.558
225,16.439
225.0416667,16.296
225.0833333,16.153
225.125,16.034
225.1666667,15.891
225.2083333,15.724
225.25,15.605
225.2916667,15.533
225.3333333,15.485
225.375,15.557
225.4166667,15.724
225.4583333,15.915
225.5,16.153
225.5416667,16.392
225.5833333,16.63
225.625,16.82
225.6666667,16.915
225.7083333,16.939
225.75,16.915
225.7916667,16.892
225.8333333,16.844
225.875,16.796
225.9166667,16.701
225.9583333,16.606
226,16.439
226.0416667,16.249
226.0833333,16.058
226.125,15.867
226.1666667,15.7
226.2083333,15.557
226.25,15.461
226.2916667,15.438
226.3333333,15.461
226.375,15.557
226.4166667,15.724
226.4583333,15.939
226.5,16.153
226.5416667,16.368
226.5833333,16.582
226.625,16.773
226.6666667,16.892
226.7083333,16.939
226.75,16.963
226.7916667,16.915
226.8333333,16.868
226.875,16.796
226.9166667,16.701
226.9583333,16.606
227,16.487
227.0416667,16.344
227.0833333,16.177
227.125,16.01
227.1666667,15.819
227.2083333,15.629
227.25,15.485
227.2916667,15.39
227.3333333,15.366
227.375,15.438
227.4166667,15.581
227.4583333,15.772
227.5,16.01
227.5416667,16.249
227.5833333,16.487
227.625,16.677
227.6666667,16.773
227.7083333,16.82
227.75,16.82
227.7916667,16.796
227.8333333,16.749
227.875,16.677
227.9166667,16.606
227.9583333,16.511
228,16.392
228.0416667,16.249
228.0833333,16.058
228.125,15.891
228.1666667,15.7
228.2083333,15.557
228.25,15.414
228.2916667,15.318
228.3333333,15.294
228.375,15.342
228.4166667,15.509
228.4583333,15.7
228.5,15.915
228.5416667,16.153
228.5833333,16.344
228.625,16.487
228.6666667,16.582
228.7083333,16.654
228.75,16.701
228.7916667,16.677
228.8333333,16.606
228.875,16.511
228.9166667,16.415
228.9583333,16.296
229,16.129
229.0416667,15.939
229.0833333,15.748
229.125,15.557
229.1666667,15.39
229.2083333,15.223
229.25,15.103
229.2916667,14.984
229.3333333,14.984
229.375,15.079
229.4166667,15.27
229.4583333,15.509
229.5,15.772
229.5416667,16.01
229.5833333,16.201
229.625,16.368
229.6666667,16.439
229.7083333,16.487
229.75,16.487
229.7916667,16.439
229.8333333,16.415
229.875,16.344
229.9166667,16.272
229.9583333,16.177
230,16.058
230.0416667,15.891
230.0833333,15.724
230.125,15.533
230.1666667,15.39
230.2083333,15.247
230.25,15.127
230.2916667,15.055
230.3333333,15.055
230.375,15.127
230.4166667,15.294
230.4583333,15.485
230.5,15.724
230.5416667,16.01
230.5833333,16.249
230.625,16.439
230.6666667,16.582
230.7083333,16.654
230.75,16.677
230.7916667,16.654
230.8333333,16.606
230.875,16.558
230.9166667,16.463
230.9583333,16.368
231,16.249
231.0416667,16.106
231.0833333,15.915
231.125,15.748
231.1666667,15.605
231.2083333,15.509
231.25,15.366
231.2916667,15.247
231.3333333,15.223
231.375,15.318
231.4166667,15.485
231.4583333,15.7
231.5,15.939
231.5416667,16.225
231.5833333,16.463
231.625,16.63
231.6666667,16.701
231.7083333,16.725
231.75,16.749
231.7916667,16.701
231.8333333,16.654
231.875,16.582
231.9166667,16.487
231.9583333,16.368
232,16.225
232.0416667,16.106
232.0833333,15.986
232.125,15.724
232.1666667,15.533
232.2083333,15.366
232.25,15.223
232.2916667,15.127
232.3333333,15.127
232.375,15.294
232.4166667,15.485
232.4583333,15.676
232.5,15.796
232.5416667,15.986
232.5833333,16.201
232.625,16.392
232.6666667,16.511
232.7083333,16.534
232.75,16.558
232.7916667,16.511
232.8333333,16.463
232.875,16.392
232.9166667,16.32
232.9583333,16.201
233,16.082
233.0416667,15.939
233.0833333,15.772
233.125,15.605
233.1666667,15.461
233.2083333,15.342
233.25,15.199
233.2916667,15.151
233.3333333,15.151
233.375,15.27
233.4166667,15.414
233.4583333,15.605
233.5,15.748
233.5416667,15.939
233.5833333,16.153
233.625,16.344
233.6666667,16.463
233.7083333,16.534
233.75,16.534
233.7916667,16.511
233.8333333,16.487
233.875,16.463
233.9166667,16.392
233.9583333,16.32
234,16.201
234.0416667,16.034
234.0833333,15.867
234.125,15.724
234.1666667,15.581
234.2083333,15.414
234.25,15.294
234.2916667,15.247
234.3333333,15.247
234.375,15.342
234.4166667,15.509
234.4583333,15.748
234.5,16.034
234.5416667,16.32
234.5833333,16.534
234.625,16.677
234.6666667,16.749
234.7083333,16.796
234.75,16.773
234.7916667,16.749
234.8333333,16.725
234.875,16.677
234.9166667,16.606
234.9583333,16.511
235,16.392
235.0416667,16.272
235.0833333,16.106
235.125,15.939
235.1666667,15.796
235.2083333,15.652
235.25,15.557
235.2916667,15.509
235.3333333,15.485
235.375,15.557
235.4166667,15.724
235.4583333,15.915
235.5,16.129
235.5416667,16.368
235.5833333,16.558
235.625,16.725
235.6666667,16.796
235.7083333,16.82
235.75,16.82
235.7916667,16.773
235.8333333,16.701
235.875,16.654
235.9166667,16.654
235.9583333,16.487
236,16.296
236.0416667,16.106
236.0833333,16.01
236.125,15.891
236.1666667,15.724
236.2083333,15.581
236.25,15.438
236.2916667,15.342
236.3333333,15.318
236.375,15.366
236.4166667,15.485
236.4583333,15.676
236.5,15.915
236.5416667,16.106
236.5833333,16.296
236.625,16.463
236.6666667,16.558
236.7083333,16.582
236.75,16.582
236.7916667,16.558
236.8333333,16.511
236.875,16.439
236.9166667,16.32
236.9583333,16.201
237,16.058
237.0416667,15.867
237.0833333,15.7
237.125,15.533
237.1666667,15.39
237.2083333,15.27
237.25,15.151
237.2916667,15.079
237.3333333,15.079
237.375,15.151
237.4166667,15.318
237.4583333,15.509
237.5,15.748
237.5416667,16.01
237.5833333,16.225
237.625,16.392
237.6666667,16.487
237.7083333,16.558
237.75,16.534
237.7916667,16.511
237.8333333,16.439
237.875,16.368
237.9166667,16.272
237.9583333,16.153
238,16.01
238.0416667,15.843
238.0833333,15.652
238.125,15.485
238.1666667,15.342
238.2083333,15.247
238.25,15.175
238.2916667,15.151
238.3333333,15.151
238.375,15.247
238.4166667,15.39
238.4583333,15.533
238.5,15.748
238.5416667,15.986
238.5833333,16.225
238.625,16.392
238.6666667,16.487
238.7083333,16.558
238.75,16.558
238.7916667,16.534
238.8333333,16.487
238.875,16.415
238.9166667,16.344
238.9583333,16.249
239,16.106
239.0416667,15.963
239.0833333,15.796
239.125,15.652
239.1666667,15.509
239.2083333,15.318
239.25,15.199
239.2916667,15.103
239.3333333,15.079
239.375,15.151
239.4166667,15.318
239.4583333,15.557
239.5,15.796
239.5416667,16.058
239.5833333,16.296
239.625,16.487
239.6666667,16.606
239.7083333,16.654
239.75,16.654
239.7916667,16.63
239.8333333,16.606
239.875,16.558
239.9166667,16.487
239.9583333,16.368
240,16.225
240.0416667,16.058
240.0833333,15.891
240.125,15.7
240.1666667,15.533
240.2083333,15.39
240.25,15.27
240.2916667,15.199
240.3333333,15.199
240.375,15.294
240.4166667,15.485
240.4583333,15.7
240.5,15.939
240.5416667,16.272
240.5833333,16.606
240.625,16.796
240.6666667,16.939
240.7083333,17.034
240.75,17.058
240.7916667,17.011
240.8333333,16.939
240.875,16.844
240.9166667,16.725
240.9583333,16.534
241,16.344
241.0416667,16.153
241.0833333,15.963
241.125,15.796
241.1666667,15.629
241.2083333,15.485
241.25,15.366
241.2916667,15.27
241.3333333,15.294
241.375,15.39
241.4166667,15.581
241.4583333,15.796
241.5,16.034
241.5416667,16.249
241.5833333,16.415
241.625,16.582
241.6666667,16.654
241.7083333,16.677
241.75,16.677
241.7916667,16.654
241.8333333,16.606
241.875,16.534
241.9166667,16.439
241.9583333,16.32
242,16.177
242.0416667,16.01
242.0833333,15.819
242.125,15.629
242.1666667,15.461
242.2083333,15.318
242.25,15.199
242.2916667,15.103
242.3333333,15.055
242.375,15.103
242.4166667,15.247
242.4583333,15.438
242.5,15.652
242.5416667,15.891
242.5833333,16.106
242.625,16.272
242.6666667,16.368
242.7083333,16.463
242.75,16.534
242.7916667,16.511
242.8333333,16.439
242.875,16.368
242.9166667,16.296
242.9583333,16.201
243,16.058
243.0416667,15.891
243.0833333,15.676
243.125,15.485
243.1666667,15.342
243.2083333,15.223
243.25,15.103
243.2916667,15.008
243.3333333,15.031
243.375,15.175
243.4166667,15.294
243.4583333,15.438
243.5,15.605
243.5416667,15.843
243.5833333,16.058
243.625,16.201
243.6666667,16.249
243.7083333,16.296
243.75,16.296
243.7916667,16.272
243.8333333,16.201
243.875,16.153
243.9166667,16.058
243.9583333,15.939
244,16.83333333
244.0416667,16.72222222
244.0833333,16.66666667
244.125,16.72222222
244.1666667,16.66666667
244.2083333,16.55555556
244.25,16.44444444
244.2916667,16.33333333
244.3333333,16.16666667
244.375,16.05555556
244.4166667,16
244.4583333,16.11111111
244.5,16.16666667
244.5416667,16.44444444
244.5833333,16.72222222
244.625,17
244.6666667,17.16666667
244.7083333,17.27777778
244.75,17.22222222
244.7916667,17.16666667
244.8333333,17.22222222
244.875,17.16666667
244.9166667,17.05555556
244.9583333,16.94444444
245,16.83333333
245.0416667,16.77777778
245.0833333,16.66666667
245.125,16.55555556
245.1666667,16.38888889
245.2083333,16.33333333
245.25,16.22222222
245.2916667,16.05555556
245.3333333,15.83333333
245.375,15.77777778
245.4166667,15.83333333
245.4583333,15.94444444
245.5,16.11111111
245.5416667,16.27777778
245.5833333,16.55555556
245.625,16.77777778
245.6666667,16.94444444
245.7083333,17.05555556
245.75,17.05555556
245.7916667,16.94444444
245.8333333,16.83333333
245.875,16.77777778
245.9166667,16.77777778
245.9583333,16.88888889
246,16.94444444
246.0416667,16.83333333
246.0833333,16.61111111
246.125,16.44444444
246.1666667,16.22222222
246.2083333,16.11111111
246.25,15.94444444
246.2916667,15.83333333
246.3333333,15.72222222
246.375,15.55555556
246.4166667,15.55555556
246.4583333,15.66666667
246.5,15.88888889
246.5416667,16.16666667
246.5833333,16.44444444
246.625,16.66666667
246.6666667,16.83333333
246.7083333,16.94444444
246.75,16.94444444
246.7916667,16.88888889
246.8333333,16.83333333
246.875,16.72222222
246.9166667,16.66666667
246.9583333,16.61111111
247,16.61111111
247.0416667,16.61111111
247.0833333,16.5
247.125,16.44444444
247.1666667,16.27777778
247.2083333,16.16666667
247.25,15.94444444
247.2916667,15.66666667
247.3333333,15.5
247.375,15.44444444
247.4166667,15.44444444
247.4583333,15.61111111
247.5,15.77777778
247.5416667,16.05555556
247.5833333,16.27777778
247.625,16.5
247.6666667,16.66666667
247.7083333,16.72222222
247.75,16.72222222
247.7916667,16.61111111
247.8333333,16.5
247.875,16.44444444
247.9166667,16.44444444
247.9583333,16.38888889
248,16.5
248.0416667,16.44444444
248.0833333,16.33333333
248.125,16.27777778
248.1666667,16.16666667
248.2083333,16.05555556
248.25,16
248.2916667,15.83333333
248.3333333,15.72222222
248.375,15.61111111
248.4166667,15.72222222
248.4583333,15.88888889
248.5,16.05555556
248.5416667,16.25
248.5833333,16.44444444
248.625,16.61111111
248.6666667,16.77777778
248.7083333,16.94444444
248.75,16.92592593
248.7916667,16.90740741
248.8333333,16.88888889
248.875,16.83333333
248.9166667,16.77777778
248.9583333,16.72222222
249,16.66666667
249.0416667,16.61111111
249.0833333,16.55555556
249.125,16.5
249.1666667,16.33333333
249.2083333,16.16666667
249.25,16.16666667
249.2916667,16
249.3333333,15.83333333
249.375,16
249.4166667,16.05555556
249.4583333,16.16666667
249.5,16.33333333
249.5416667,16.61111111
249.5833333,16.94444444
249.625,17.27777778
249.6666667,17.66666667
249.7083333,17.72222222
249.75,17.77777778
249.7916667,17.72222222
249.8333333,17.66666667
249.875,17.66666667
249.9166667,17.61111111
249.9583333,17.61111111
250,17.77777778
250.0416667,17.61111111
250.0833333,17.77777778
250.125,17.61111111
250.1666667,17.55555556
250.2083333,17.5
250.25,17.44444444
250.2916667,17.44444444
250.3333333,17.22222222
250.375,17.22222222
250.4166667,17.61111111
250.4583333,17.72222222
250.5,18.11111111
250.5416667,18.38888889
250.5833333,18.77777778
250.625,19.16666667
250.6666667,19.38888889
250.7083333,19.55555556
250.75,19.5
250.7916667,19.55555556
250.8333333,19.38888889
250.875,19.27777778
250.9166667,19.16666667
250.9583333,19.11111111
251,19
251.0416667,18.88888889
251.0833333,19
251.125,18.83333333
251.1666667,19.05555556
251.2083333,19
251.25,18.83333333
251.2916667,18.72222222
251.3333333,18.66666667
251.375,18.55555556
251.4166667,18.5
251.4583333,18.66666667
251.5,18.94444444
251.5416667,19.27777778
251.5833333,19.55555556
251.625,19.83333333
251.6666667,20.05555556
251.7083333,20
251.75,19.88888889
251.7916667,19.77777778
251.8333333,19.55555556
251.875,19.44444444
251.9166667,19.33333333
251.9583333,19.16666667
252,19
252.0416667,18.83333333
252.0833333,18.83333333
252.125,18.66666667
252.1666667,18.61111111
252.2083333,18.66666667
252.25,18.61111111
252.2916667,18.55555556
252.3333333,18.44444444
252.375,18.05555556
252.4166667,18.11111111
252.4583333,18.22222222
252.5,18.5
252.5416667,18.83333333
252.5833333,19.16666667
252.625,19.5
252.6666667,19.66666667
252.7083333,19.66666667
252.75,19.61111111
252.7916667,19.5
252.8333333,19.33333333
252.875,19.27777778
252.9166667,19.05555556
252.9583333,18.94444444
253,18.77777778
253.0416667,18.83333333
253.0833333,18.55555556
253.125,18.5
253.1666667,18.44444444
253.2083333,18.38888889
253.25,18.38888889
253.2916667,18.27777778
253.3333333,18.16666667
253.375,18.05555556
253.4166667,18.33333333
253.4583333,18.33333333
253.5,18.66666667
253.5416667,18.94444444
253.5833333,19.38888889
253.625,19.72222222
253.6666667,19.94444444
253.7083333,20
253.75,19.88888889
253.7916667,19.66666667
253.8333333,19.44444444
253.875,19.33333333
253.9166667,19.16666667
253.9583333,19.05555556
254,18.94444444
254.0416667,18.94444444
254.0833333,19
254.125,19
254.1666667,19.05555556
254.2083333,18.88888889
254.25,18.72222222
254.2916667,18.55555556
254.3333333,18.55555556
254.375,18.27777778
254.4166667,18.22222222
254.4583333,18.33333333
254.5,18.55555556
254.5416667,18.77777778
254.5833333,18.94444444
254.625,19.05555556
254.6666667,19.16666667
254.7083333,19.05555556
254.75,18.83333333
254.7916667,18.5
254.8333333,18.16666667
254.875,17.77777778
254.9166667,17.44444444
254.9583333,17.22222222
255,16.94444444
255.0416667,16.88888889
255.0833333,16.77777778
255.125,16.55555556
255.1666667,16.22222222
255.2083333,16
255.25,15.88888889
255.2916667,15.83333333
255.3333333,15.83333333
255.375,15.72222222
255.4166667,15.72222222
255.4583333,16
255.5,16.33333333
255.5416667,16.55555556
255.5833333,16.72222222
255.625,16.88888889
255.6666667,17
255.7083333,17.05555556
255.75,17.05555556
255.7916667,16.94444444
255.8333333,16.83333333
255.875,16.83333333
255.9166667,16.88888889
255.9583333,16.94444444
256,16.88888889
256.0416667,16.77777778
256.0833333,16.66666667
256.125,16.55555556
256.1666667,16.5
256.2083333,16.38888889
256.25,16.22222222
256.2916667,16
256.3333333,15.83333333
256.375,15.77777778
256.4166667,15.77777778
256.4583333,16
256.5,16.22222222
256.5416667,16.44444444
256.5833333,16.66666667
256.625,17
256.6666667,17.11111111
256.7083333,17.11111111
256.75,17.11111111
256.7916667,17
256.8333333,16.88888889
256.875,16.77777778
256.9166667,16.77777778
256.9583333,16.66666667
257,16.61111111
257.0416667,16.55555556
257.0833333,16.44444444
257.125,16.33333333
257.1666667,16.22222222
257.2083333,16.05555556
257.25,15.88888889
257.2916667,15.72222222
257.3333333,15.66666667
257.375,15.61111111
257.4166667,15.72222222
257.4583333,15.94444444
257.5,16
257.5416667,16.05555556
257.5833333,16.11111111
257.625,16.11111111
257.6666667,16.33333333
257.7083333,16.5
257.75,16.5
257.7916667,16.33333333
257.8333333,16.22222222
257.875,16.11111111
257.9166667,15.88888889
257.9583333,15.72222222
258,15.55555556
258.0416667,15.38888889
258.0833333,15.38888889
258.125,15.33333333
258.1666667,15.11111111
258.2083333,14.88888889
258.25,14.72222222
258.2916667,14.55555556
258.3333333,14.55555556
258.375,14.44444444
258.4166667,14.5
258.4583333,14.55555556
258.5,14.77777778
258.5416667,15.05555556
258.5833333,15.16666667
258.625,15.27777778
258.6666667,15.27777778
258.7083333,15.44444444
258.75,15.5
258.7916667,15.38888889
258.8333333,15.27777778
258.875,15.22222222
258.9166667,15.11111111
258.9583333,15
259,14.88888889
259.0416667,14.77777778
259.0833333,14.66666667
259.125,14.55555556
259.1666667,14.44444444
259.2083333,14.38888889
259.25,14.33333333
259.2916667,14.22222222
259.3333333,14.16666667
259.375,14.11111111
259.4166667,14.16666667
259.4583333,14.33333333
259.5,14.66666667
259.5416667,15
259.5833333,15.27777778
259.625,15.5
259.6666667,15.61111111
259.7083333,15.61111111
259.75,15.55555556
259.7916667,15.38888889
259.8333333,15.22222222
259.875,15.05555556
259.9166667,15
259.9583333,14.94444444
260,15
260.0416667,14.88888889
260.0833333,14.83333333
260.125,14.72222222
260.1666667,14.55555556
260.2083333,14.44444444
260.25,14.27777778
260.2916667,14.16666667
260.3333333,14.11111111
260.375,14.05555556
260.4166667,14.11111111
260.4583333,14.22222222
260.5,14.44444444
260.5416667,14.72222222
260.5833333,15
260.625,15.22222222
260.6666667,15.38888889
260.7083333,15.41666667
260.75,15.44444444
260.7916667,15.38888889
260.8333333,15.44444444
260.875,15.33333333
260.9166667,15.33333333
260.9583333,15.33333333
261,15.33333333
261.0416667,15.27777778
261.0833333,15.22222222
261.125,15.05555556
261.1666667,14.94444444
261.2083333,14.77777778
261.25,14.72222222
261.2916667,14.61111111
261.3333333,14.5
261.375,14.55555556
261.4166667,14.5
261.4583333,14.72222222
261.5,14.83333333
261.5416667,15.05555556
261.5833333,15.27777778
261.625,15.44444444
261.6666667,15.61111111
261.7083333,15.66666667
261.75,15.66666667
261.7916667,15.55555556
261.8333333,15.5
261.875,15.5
261.9166667,15.5
261.9583333,15.44444444
262,15.5
262.0416667,15.55555556
262.0833333,15.55555556
262.125,15.5
262.1666667,15.33333333
262.2083333,15.33333333
262.25,15.33333333
262.2916667,15.27777778
262.3333333,15.16666667
262.375,15
262.4166667,14.94444444
262.4583333,15.05555556
262.5,15.22222222
262.5416667,15.38888889
262.5833333,15.61111111
262.625,15.77777778
262.6666667,16
262.7083333,16.05555556
262.75,15.94444444
262.7916667,15.83333333
262.8333333,15.72222222
262.875,15.66666667
262.9166667,15.61111111
262.9583333,15.55555556
263,15.5
263.0416667,15.44444444
263.0833333,15.38888889
263.125,15.44444444
263.1666667,15.27777778
263.2083333,15.22222222
263.25,15.11111111
263.2916667,15
263.3333333,14.88888889
263.375,14.77777778
263.4166667,14.77777778
263.4583333,14.88888889
263.5,15.05555556
263.5416667,15.22222222
263.5833333,15.33333333
263.625,15.5
263.6666667,15.61111111
263.7083333,15.61111111
263.75,15.61111111
263.7916667,15.5
263.8333333,15.38888889
263.875,15.33333333
263.9166667,15.33333333
263.9583333,15.22222222
264,15.16666667
264.0416667,15.16666667
264.0833333,15.11111111
264.125,15
264.1666667,14.88888889
264.2083333,14.83333333
264.25,14.77777778
264.2916667,14.66666667
264.3333333,14.55555556
264.375,14.5
264.4166667,14.55555556
264.4583333,14.77777778
264.5,14.94444444
264.5416667,15.16666667
264.5833333,15.38888889
264.625,15.55555556
264.6666667,15.72222222
264.7083333,15.77777778
264.75,15.77777778
264.7916667,15.66666667
264.8333333,15.66666667
264.875,15.66666667
264.9166667,15.61111111
264.9583333,15.55555556
265,15.61111111
265.0416667,15.5
265.0833333,15.38888889
265.125,15.33333333
265.1666667,15.16666667
265.2083333,15.05555556
265.25,14.94444444
265.2916667,14.83333333
265.3333333,14.77777778
265.375,14.72222222
265.4166667,14.72222222
265.4583333,14.83333333
265.5,15.11111111
265.5416667,15.27777778
265.5833333,15.5
265.625,15.66666667
265.6666667,15.72222222
265.7083333,15.77777778
265.75,15.72222222
265.7916667,15.66666667
265.8333333,15.61111111
265.875,15.5
265.9166667,15.44444444
265.9583333,15.38888889
266,15.33333333
266.0416667,15.27777778
266.0833333,15.22222222
266.125,15.16666667
266.1666667,15.05555556
266.2083333,15
266.25,14.77777778
266.2916667,14.66666667
266.3333333,14.66666667
266.375,14.55555556
266.4166667,14.55555556
266.4583333,14.61111111
266.5,14.77777778
266.5416667,15
266.5833333,15.16666667
266.625,15.33333333
266.6666667,15.44444444
266.7083333,15.5
266.75,15.66666667
266.7916667,15.55555556
266.8333333,15.44444444
266.875,15.44444444
266.9166667,15.44444444
266.9583333,15.44444444
267,15.33333333
267.0416667,15.27777778
267.0833333,15.16666667
267.125,15.05555556
267.1666667,14.94444444
267.2083333,14.83333333
267.25,14.72222222
267.2916667,14.72222222
267.3333333,14.61111111
267.375,14.55555556
267.4166667,14.66666667
267.4583333,14.77777778
267.5,15.05555556
267.5416667,15.22222222
267.5833333,15.38888889
267.625,15.55555556
267.6666667,15.66666667
267.7083333,15.77777778
267.75,15.72222222
267.7916667,15.61111111
267.8333333,15.55555556
267.875,15.5
267.9166667,15.44444444
267.9583333,15.38888889
268,15.33333333
268.0416667,15.27777778
268.0833333,15.22222222
268.125,15.11111111
268.1666667,15
268.2083333,14.94444444
268.25,14.80555556
268.2916667,14.66666667
268.3333333,14.5
268.375,14.5
268.4166667,14.5
268.4583333,14.61111111
268.5,14.77777778
268.5416667,15
268.5833333,15.22222222
268.625,15.33333333
268.6666667,15.5
268.7083333,15.5
268.75,15.5
268.7916667,15.38888889
268.8333333,15.33333333
268.875,15.27777778
268.9166667,15.27777778
268.9583333,15.33333333
269,15.33333333
269.0416667,15.22222222
269.0833333,15.16666667
269.125,15.11111111
269.1666667,15
269.2083333,14.83333333
269.25,14.72222222
269.2916667,14.61111111
269.3333333,14.55555556
269.375,14.55555556
269.4166667,14.61111111
269.4583333,14.72222222
269.5,14.88888889
269.5416667,15.05555556
269.5833333,15.27777778
269.625,15.44444444
269.6666667,15.55555556
269.7083333,15.61111111
269.75,15.55555556
269.7916667,15.44444444
269.8333333,15.38888889
269.875,15.38888889
269.9166667,15.38888889
269.9583333,15.38888889
270,15.44444444
270.0416667,15.38888889
270.0833333,15.27777778
270.125,15.11111111
270.1666667,15
270.2083333,14.88888889
270.25,14.77777778
270.2916667,14.66666667
270.3333333,14.55555556
270.375,14.55555556
270.4166667,14.61111111
270.4583333,14.77777778
270.5,14.94444444
270.5416667,15.16666667
270.5833333,15.38888889
270.625,15.61111111
270.6666667,15.66666667
270.7083333,15.77777778
270.75,15.77777778
270.7916667,15.66666667
270.8333333,15.55555556
270.875,15.5
270.9166667,15.44444444
270.9583333,15.38888889
271,15.33333333
271.0416667,15.27777778
271.0833333,15.22222222
271.125,15.16666667
271.1666667,15.05555556
271.2083333,14.94444444
271.25,14.77777778
271.2916667,14.77777778
271.3333333,14.61111111
271.375,14.55555556
271.4166667,14.55555556
271.4583333,14.66666667
271.5,14.77777778
271.5416667,15
271.5833333,15.22222222
271.625,15.5
271.6666667,15.61111111
271.7083333,15.66666667
271.75,15.66666667
271.7916667,15.55555556
271.8333333,15.44444444
271.875,15.38888889
271.9166667,15.33333333
271.9583333,15.27777778
272,15.27777778
272.0416667,15.22222222
272.0833333,15.11111111
272.125,15
272.1666667,14.88888889
272.2083333,14.83333333
272.25,14.72222222
272.2916667,14.66666667
272.3333333,14.55555556
272.375,14.5
272.4166667,14.55555556
272.4583333,14.77777778
272.5,14.88888889
272.5416667,15.05555556
272.5833333,15.27777778
272.625,15.38888889
272.6666667,15.5
272.7083333,15.5
272.75,15.44444444
272.7916667,15.38888889
272.8333333,15.33333333
272.875,15.33333333
272.9166667,15.27777778
272.9583333,15.27777778
273,15.16666667
273.0416667,15.11111111
273.0833333,15
273.125,14.94444444
273.1666667,14.88888889
273.2083333,14.77777778
273.25,14.77777778
273.2916667,14.61111111
273.3333333,14.5
273.375,14.5
273.4166667,14.55555556
273.4583333,14.61111111
273.5,14.66666667
273.5416667,14.77777778
273.5833333,14.88888889
273.625,14.94444444
273.6666667,14.94444444
273.7083333,14.94444444
273.75,14.94444444
273.7916667,14.83333333
273.8333333,14.77777778
273.875,14.72222222
273.9166667,14.66666667
273.9583333,14.61111111
274,14.61111111
274.0416667,14.55555556
274.0833333,14.44444444
274.125,14.33333333
274.1666667,14.22222222
274.2083333,14.11111111
274.25,14
274.2916667,13.88888889
274.3333333,13.83333333
274.375,13.77777778
274.4166667,13.88888889
274.4583333,13.88888889
274.5,14.05555556
274.5416667,14.16666667
274.5833333,14.22222222
274.625,14.27777778
274.6666667,14.22222222
274.7083333,14.16666667
274.75,14.16666667
274.7916667,14.27777778
274.8333333,14.11111111
274.875,14.11111111
274.9166667,14.16666667
274.9583333,14.05555556
275,14.11111111
275.0416667,14.05555556
275.0833333,14.11111111
275.125,13.94444444
275.1666667,13.88888889
275.2083333,13.83333333
275.25,13.77777778
275.2916667,13.77777778
275.3333333,13.72222222
275.375,13.72222222
275.4166667,13.77777778
275.4583333,13.88888889
275.5,14.05555556
275.5416667,14.16666667
275.5833333,14.33333333
275.625,14.5
275.6666667,14.72222222
275.7083333,14.72222222
275.75,14.72222222
275.7916667,14.77777778
275.8333333,14.66666667
275.875,14.61111111
275.9166667,14.61111111
275.9583333,14.55555556
276,14.55555556
276.0416667,14.5
276.0833333,14.44444444
276.125,14.38888889
276.1666667,14.33333333
276.2083333,14.22222222
276.25,14.22222222
276.2916667,14.22222222
276.3333333,14.16666667
276.375,14.16666667
276.4166667,14.16666667
276.4583333,14.16666667
276.5,14.22222222
276.5416667,14.33333333
276.5833333,14.44444444
276.625,14.66666667
276.6666667,14.72222222
276.7083333,14.72222222
276.75,14.61111111
276.7916667,14.5
276.8333333,14.38888889
276.875,14.27777778
276.9166667,14.22222222
276.9583333,14.16666667
277,14.16666667
277.0416667,14.11111111
277.0833333,14.11111111
277.125,14.11111111
277.1666667,14.11111111
277.2083333,14.16666667
277.25,14.05555556
277.2916667,14
277.3333333,13.94444444
277.375,13.88888889
277.4166667,13.94444444
277.4583333,14.05555556
277.5,14.22222222
277.5416667,14.38888889
277.5833333,14.55555556
277.625,14.66666667
277.6666667,14.66666667
277.7083333,14.72222222
277.75,14.61111111
277.7916667,14.55555556
277.8333333,14.38888889
277.875,14.33333333
277.9166667,14.33333333
277.9583333,14.33333333
278,14.33333333
278.0416667,14.33333333
278.0833333,14.44444444
278.125,14.5
278.1666667,14.5
278.2083333,14.38888889
278.25,14.22222222
278.2916667,14.11111111
278.3333333,14.16666667
278.375,14.05555556
278.4166667,14.16666667
278.4583333,14.11111111
278.5,14.22222222
278.5416667,14.33333333
278.5833333,14.27777778
278.625,14.44444444
278.6666667,14.44444444
278.7083333,14.27777778
278.75,14.27777778
278.7916667,14.16666667
278.8333333,14.22222222
278.875,14.05555556
278.9166667,14.05555556
278.9583333,14.11111111
279,14
279.0416667,14.05555556
279.0833333,13.88888889
279.125,13.83333333
279.1666667,13.77777778
