$Green Spring met year 2006 YC 04/11/2023,,,,,,
",,,",,,,,,
Jday,Tair(degC),Dew point(degC),WindSpeed(cms),WindDir(rad),CloudCover,Solar
216.8333333,23.33333333,8.22,3.57632,5.3058032,0,0
216.875,21.66666667,9.88,4.02336,5.3232565,0,0
216.9166667,20.55555556,10.08,3.57632,5.3058032,0,0
216.9583333,19.44444444,9.9,0.89408,5.4628829,0,0
217,19.44444444,11.23,1.78816,5.8468555,0,0
217.0416667,20,10.69,1.78816,5.8119489,0,0
217.0833333,19.44444444,10.97,1.78816,5.7944956,0,0
217.125,17.22222222,10.82,0.89408,5.4454296,0,0
217.1666667,16.11111111,11.06,1.34112,5.5326961,0,0
217.2083333,15.55555556,11.35,0.89408,5.5326961,0,28.44986793
217.25,16.66666667,11.81,1.34112,5.3407098,0,174.6921715
217.2916667,19.44444444,12.46,1.34112,5.7246824,0,367.3526806
217.3333333,21.66666667,11.1,1.78816,5.5501494,0,557.5175873
217.375,24.44444444,11.4,1.78816,5.2708966,0,717.7352646
217.4166667,27.22222222,12.06,2.2352,4.7647509,0,834.0303388
217.4583333,28.88888889,11.9,2.2352,4.2411519,0,898.9160025
217.5,29.44444444,12.81,3.12928,3.7699128,0,913.3904967
217.5416667,30,11.97,3.12928,4.0666189,0,877.9529419
217.5833333,30.55555556,11.51,3.12928,3.8920859,0,791.6050971
217.625,33.33333333,12.34,2.2352,4.7472976,0,648.3575165
217.6666667,32.22222222,10.85,3.12928,4.363325,0,466.1785377
217.7083333,30.55555556,11.99,3.57632,4.6425778,0,262.0382573
217.75,28.33333333,11.83,4.02336,4.9567372,0,79.36015791
217.7916667,24.44444444,11.4,2.68224,5.1312702,0,0.99824098
217.8333333,22.22222222,12.19,3.57632,5.2708966,0,0
217.875,21.11111111,12,3.12928,5.2883499,0,0
217.9166667,19.44444444,11.48,1.78816,5.4628829,0,0
217.9583333,18.33333333,11.41,1.34112,5.4803362,0,0
218,20,12.26,1.34112,6.0213885,0,0
218.0416667,17.77777778,11.35,1.78816,5.5152428,0,0
218.0833333,16.66666667,11.18,1.34112,5.6374159,0,0
218.125,16.11111111,11.06,1.34112,5.6548692,0,0
218.1666667,15.55555556,10.74,1.78816,5.4628829,0,0
218.2083333,15,10.61,0.44704,0.2792528,0,29.44810891
218.25,16.11111111,11.27,1.34112,5.5501494,0,185.1737018
218.2916667,18.88888889,10.96,2.2352,5.3930697,0,380.8289339
218.3333333,21.66666667,11.96,1.34112,5.0265504,0,568.9973586
218.375,26.11111111,12.56,1.78816,3.8048194,0,731.7106383
218.4166667,28.33333333,11.83,2.68224,3.0368742,0,852.4977969
218.4583333,30,11.51,1.78816,3.3859402,0,912.5324311
218.5,31.11111111,11.49,2.68224,2.8797945,0,912.3831392
218.5416667,32.22222222,11.93,2.68224,4.0840722,0,878.9511829
218.5833333,32.22222222,10.85,3.12928,4.014259,0,782.1218078
218.625,33.88888889,10.49,2.68224,4.9567372,0,637.8759862
218.6666667,33.88888889,11.1,3.12928,4.7647509,0,458.6917303
218.7083333,31.66666667,10.93,4.02336,4.5553113,0,260.5408958
218.75,28.88888889,10.07,4.91744,4.8345641,0,75.36719399
218.7916667,25,10.47,3.12928,5.1661768,0,0.99824098
218.8333333,22.22222222,9.39,3.57632,5.2185367,0,0
218.875,21.11111111,10.29,3.12928,5.3756164,0,0
218.9166667,20.55555556,6.86,2.68224,5.410523,0,0
218.9583333,19.44444444,7.53,1.34112,5.6374159,0,0
219,18.33333333,9.67,1.34112,5.8119489,0,0
219.0416667,17.77777778,9.42,0.89408,5.8468555,0,0
219.0833333,17.77777778,8.36,1.34112,5.7246824,0,0
219.125,16.11111111,8.35,0.89408,5.4977895,0,0
219.1666667,15.55555556,9.24,1.34112,5.4454296,0,0
219.2083333,15,9.37,0.89408,5.5326961,0,28.44986793
219.25,15.55555556,10.12,1.34112,5.0265504,0,177.6868944
219.2916667,18.88888889,11.46,0.44704,5.6199626,0,370.8465241
219.3333333,20,10.69,1.78816,3.9444458,0,563.5070332
219.375,22.22222222,10.69,2.2352,4.9218306,0,724.7229515
219.4166667,23.88888889,11.57,3.12928,4.7647509,0,844.0127486
219.4583333,25,11.2,3.57632,4.6251245,0,908.8984123
219.5,26.66666667,10.37,3.12928,4.6949377,0,908.7733163
219.5416667,28.33333333,11.83,2.68224,4.9741905,0,873.959978
219.5833333,28.88888889,11.46,3.57632,4.7647509,0,775.134121
219.625,28.88888889,11.9,4.4704,4.712391,0,630.3891789
219.6666667,28.33333333,11.83,4.4704,4.8345641,0,447.7110795
219.7083333,27.77777778,11.76,3.57632,4.9741905,0,253.0540884
219.75,26.11111111,11.46,3.57632,4.7647509,0,74.36895301
219.7916667,21.66666667,11.1,4.02336,5.0265504,0,0.99824098
219.8333333,20,10.96,3.12928,5.2185367,0,0
219.875,18.88888889,10.45,2.2352,5.4977895,0,0
219.9166667,17.22222222,10.59,1.78816,5.4977895,0,0
219.9583333,16.11111111,10.64,1.78816,5.410523,0,0
220,15,11,1.78816,5.3407098,0,0
220.0416667,14.44444444,11.59,2.2352,5.5152428,0,0
220.0833333,13.33333333,11.21,1.34112,5.410523,0,0
220.125,12.77777778,11.18,0.89408,5.3930697,0,0
220.1666667,12.22222222,10.96,1.34112,5.6199626,0,0
220.2083333,11.66666667,10.9,0.89408,5.6374159,0,29.44810891
220.25,13.33333333,12.06,2.2352,5.3407098,0,188.1684247
220.2916667,16.66666667,12.62,1.34112,5.410523,0,387.3175002
220.3333333,18.88888889,12.4,1.78816,5.4803362,0,582.4736118
220.375,23.88888889,13.14,1.34112,5.5152428,0,744.1886506
220.4166667,27.77777778,12.56,2.68224,4.8345641,0,863.4784477
220.4583333,28.88888889,11.46,2.2352,4.9567372,0,905.2662589
220.5,30.55555556,10.51,2.68224,4.6774844,0,905.1127354
220.5416667,30.55555556,9.44,3.57632,4.3284184,0,899.9142435
220.5833333,32.22222222,7.13,3.12928,4.5902179,0,799.591025
220.625,32.77777778,8.28,3.57632,4.6949377,0,653.8478419
220.6666667,33.33333333,7.33,3.57632,4.7996575,0,471.1697426
220.7083333,32.22222222,5.68,4.4704,4.6949377,0,270.5233056
220.75,30.55555556,5.06,4.02336,4.8345641,0,78.86103742
220.7916667,26.66666667,5.03,1.78816,5.23599,0,0.99824098
220.8333333,23.88888889,4.79,0.89408,5.4279763,0,0
220.875,22.22222222,5.2,0.89408,5.6025093,0,0
220.9166667,21.11111111,6.25,0.44704,5.9515753,0,0
220.9583333,20.55555556,6.5,1.34112,5.1138169,0,0
221,18.88888889,7.03,0.44704,5.2185367,0,0
221.0416667,18.88888889,8.83,0.44704,5.8643088,0,0
221.0833333,19.44444444,8.46,1.34112,0.2967061,0,0
221.125,17.22222222,8.63,0,0.3316127,0,0
221.1666667,18.33333333,7.44,0.44704,2.6878082,0,0
221.2083333,16.66666667,7.86,0,2.3561955,0,28.94898842
221.25,20,8.67,0,1.1693711,0,185.1737018
221.2916667,25.55555556,9.8,0.44704,2.094396,0,379.8306929
221.3333333,26.66666667,8.62,1.34112,3.6128331,0,570.9938406
221.375,29.44444444,9.03,1.34112,3.0543275,0,731.7106383
221.4166667,31.66666667,9.24,3.12928,4.6600311,0,857.4890018
221.4583333,33.33333333,9.39,1.78816,4.0840722,0,901.5580528
221.5,34.44444444,8.96,2.2352,3.5604732,0,901.4024814
221.5416667,36.11111111,8.04,1.78816,3.3510336,0,892.4274361
221.5833333,36.66666667,7.65,2.2352,3.6302864,0,793.6015791
221.625,37.22222222,8.94,3.12928,4.6076712,0,645.8619141
221.6666667,36.66666667,9.29,3.12928,4.537858,0,462.1855737
221.7083333,35.55555556,9.88,3.12928,4.5902179,0,260.0417753
221.75,33.33333333,10.63,2.68224,4.2586052,0,74.36895301
221.7916667,29.44444444,10.06,1.34112,4.6774844,0,0.99824098
221.8333333,25.55555556,10.2,0,5.3930697,0,0
221.875,24.44444444,10.34,0,0.4886924,0,0
221.9166667,25,9.7,0,0.2094396,0,0
221.9583333,22.22222222,9.39,0,0.2617995,0,0
222,22.22222222,8.35,0,0.2094396,0,0
222.0416667,22.77777778,8.85,0.89408,0.4537858,0,0
222.0833333,20.55555556,9.18,0.44704,3.9793524,0,0
222.125,20,8.67,0,1.570797,0,0
222.1666667,19.44444444,9.05,0,1.1344645,0,0
222.2083333,18.33333333,7.74,0,1.1344645,0,26.95250646
222.25,20.55555556,8.22,0,2.1642092,0,181.6798584
222.2916667,27.22222222,8.15,0.89408,1.047198,0,374.839488
222.3333333,28.88888889,8.03,0.89408,1.570797,0,565.0043947
222.375,32.77777778,8.28,2.68224,2.8099813,0,728.7159154
222.4166667,35.55555556,8.39,2.2352,2.8274346,0,848.0057125
222.4583333,36.11111111,6.32,1.78816,3.9444458,0,897.8012267
222.5,37.22222222,6.27,2.2352,3.3859402,0,897.6436536
222.5416667,37.77777778,3.51,2.68224,4.1538854,0,884.4415083
222.5833333,38.33333333,1.37,2.2352,3.5604732,0,766.6490726
222.625,39.44444444,-0.88,2.2352,4.2760585,0,609.4261183
222.6666667,40,-0.47,1.78816,4.6949377,0,437.7286697
222.7083333,37.22222222,7.21,4.02336,4.5727646,0,250.558486
222.75,34.44444444,8.96,3.12928,4.5029514,0,71.87335056
222.7916667,30.55555556,9.99,3.12928,4.8694707,0,0.99824098
222.8333333,28.33333333,8.6,3.12928,5.2534433,0,0
222.875,26.66666667,5.59,1.78816,5.5152428,0,0
222.9166667,24.44444444,3.71,1.34112,5.6025093,0,0
222.9583333,23.88888889,3.77,0.89408,6.0912017,0,0
223,23.33333333,8.6,1.34112,0.1570797,0,0
223.0416667,21.11111111,7.36,0,0.8377584,0,0
223.0833333,20,6.71,0,4.3807783,0,0
223.125,20,5.64,0.89408,5.3930697,0,0
223.1666667,21.11111111,5.07,0.44704,6.1261083,0,0
223.2083333,20,4.88,0,0.5759589,0,27.45162695
223.25,20,5.64,0,2.1118493,0,189.1666657
223.2916667,25,6.71,0.44704,4.3807783,0,383.8236568
223.3333333,27.22222222,6.61,0.89408,5.23599,0,574.487684
223.375,30.55555556,7.71,1.78816,5.3756164,0,735.7036023
223.4166667,33.33333333,4.11,3.12928,4.7647509,0,854.4942789
223.4583333,33.33333333,2.23,4.02336,4.4680448,0,893.9968941
223.5,33.88888889,3.64,4.4704,4.6600311,0,893.8373658
223.5416667,35,4.52,4.02336,4.6949377,0,887.4362312
223.5833333,35.55555556,3.98,3.57632,4.5553113,0,783.1200488
223.625,35,4.52,4.02336,4.6949377,0,638.8742272
223.6666667,35,5.44,4.4704,4.9916438,0,457.6934893
223.7083333,33.88888889,5.43,4.4704,4.8345641,0,259.0435343
223.75,31.11111111,5.51,4.02336,5.23599,0,71.37423007
223.7916667,27.22222222,5.49,3.12928,5.3058032,0,0.99824098
223.8333333,24.44444444,4.76,1.78816,5.410523,0,0
223.875,22.77777778,4.79,1.34112,5.4628829,0,0
223.9166667,21.11111111,5.07,0.44704,5.8643088,0,0
223.9583333,21.11111111,4.65,0.44704,6.0039352,0,0
224,19.44444444,6.21,0,0,0,0
224.0416667,20,5.64,0.44704,0.0698132,0,0
224.0833333,17.22222222,6.42,0,3.6302864,0,0
224.125,16.11111111,6.54,0,5.9515753,0,0
224.1666667,16.11111111,5.98,0,5.9515753,0,0
224.2083333,15.55555556,5.47,0.44704,1.0297447,0,27.95074744
224.25,16.66666667,5.92,0.44704,2.094396,0,181.6798584
224.2916667,24.44444444,8.41,0,1.919863,0,378.8324519
224.3333333,23.33333333,7.43,1.78816,4.1713387,0,571.4929611
224.375,26.66666667,8.15,1.78816,3.5430199,0,736.7018432
224.4166667,28.88888889,8.56,1.78816,3.6128331,0,856.4907608
224.4583333,30,9.51,2.2352,3.7873661,0,890.146182
224.5,32.22222222,7.13,2.2352,5.0265504,0,889.984746
224.5416667,32.77777778,5.36,3.12928,4.3284184,0,889.8232315
224.5833333,34.44444444,6.7,2.68224,4.0491656,0,792.6033381
224.625,34.44444444,6.7,2.68224,4.3458717,0,639.3733477
224.6666667,34.44444444,5,2.2352,3.9968057,0,455.1978869
224.7083333,33.33333333,5.8,2.68224,4.9567372,0,251.0576065
224.75,30.55555556,7.08,3.12928,4.3982316,0,62.88918174
224.7916667,26.11111111,7.19,1.78816,4.7996575,0,0.49912049
224.8333333,23.88888889,6.21,0.89408,5.4628829,0,0
224.875,21.66666667,6.75,0.44704,5.4803362,0,0
224.9166667,21.66666667,7.13,1.34112,5.5676027,0,0
224.9583333,20,9.27,0.89408,5.7770423,0,0
225,18.33333333,9.67,0,0.7504919,0,0
225.0416667,21.11111111,7,0.44704,0.1396264,0,0
225.0833333,18.88888889,7.95,0.44704,6.1435616,0,0
225.125,16.66666667,7.06,0,0.8552117,0,0
225.1666667,16.11111111,8.35,0,0.9250249,0,0
225.2083333,15,8.02,0,1.3089975,0,23.45866303
225.25,17.22222222,7.57,0,1.1868244,0,175.6904125
225.2916667,23.88888889,8.72,0,0.2792528,0,367.3526806
225.3333333,26.66666667,7.67,0.89408,2.6354483,0,555.5211054
225.375,28.88888889,8.56,2.2352,3.8048194,0,722.7264695
225.4166667,30,8.97,2.68224,3.5255666,0,845.0109896
225.4583333,31.66666667,10.93,2.2352,4.1538854,0,886.2502317
225.5,32.77777778,8.28,2.2352,3.3684869,0,886.0869358
225.5416667,33.88888889,7.04,2.68224,3.5779265,0,883.4432673
225.5833333,34.44444444,5,2.68224,3.9269925,0,780.1253259
225.625,35,4.52,3.57632,4.7996575,0,630.3891789
225.6666667,35,3.54,2.68224,3.9618991,0,446.2137181
225.7083333,33.88888889,4.56,3.12928,4.5029514,0,246.0664016
225.75,32.22222222,4.91,2.68224,4.6251245,0,60.89269978
225.7916667,27.77777778,7.61,1.78816,4.5553113,0,0.49912049
225.8333333,25,8.48,1.34112,5.3581631,0,0
225.875,23.88888889,9.48,0.89408,5.4454296,0,0
225.9166667,22.22222222,9.73,1.34112,5.6548692,0,0
225.9583333,20.55555556,10.37,0,0.0872665,0,0
226,22.77777778,9.9,1.34112,5.8119489,0,0
226.0416667,19.44444444,10.44,0.44704,4.8694707,0,0
226.0833333,20,7.39,0.44704,6.0388418,0,0
226.125,18.33333333,10.18,1.34112,4.4854981,0,0
226.1666667,17.22222222,10.12,0.89408,5.7944956,0,0
226.2083333,17.22222222,10.12,0.89408,5.6025093,0,22.46042205
226.25,18.33333333,10.68,0,0.6806787,0,169.2018461
226.2916667,22.22222222,10.38,1.34112,5.3930697,0,361.8623553
226.3333333,24.44444444,9.97,0.89408,4.9218306,0,554.0237439
226.375,28.33333333,9.59,2.2352,2.5656351,0,716.2379032
226.4166667,28.88888889,10.07,3.12928,3.2812204,0,836.0268208
226.4583333,30.55555556,10.51,2.2352,3.3335803,0,882.3101976
226.5,31.11111111,9.91,2.68224,4.3807783,0,882.1450901
226.5416667,31.66666667,10.39,3.57632,4.3458717,0,856.4907608
226.5833333,32.77777778,10.17,3.57632,4.7996575,0,755.6684219
226.625,33.33333333,6.58,3.57632,4.6774844,0,608.4278773
226.6666667,33.33333333,8.04,4.02336,4.6949377,0,428.2453804
226.7083333,32.22222222,7.13,3.57632,5.0265504,0,229.0963049
226.75,29.44444444,9.55,4.02336,4.7996575,0,54.40413341
226.7916667,25,9.31,3.12928,5.1487235,0,0.49912049
226.8333333,22.77777778,9.56,3.12928,5.2708966,0,0
226.875,21.11111111,8.72,1.34112,5.6897758,0,0
226.9166667,19.44444444,9.34,0.89408,5.5676027,0,0
226.9583333,18.33333333,9.67,1.34112,5.3581631,0,0
227,17.77777778,8.89,0.89408,5.7246824,0,0
227.0416667,17.22222222,7.84,1.34112,5.6199626,0,0
227.0833333,16.66666667,8.38,0.89408,5.6199626,0,0
227.125,15.55555556,8.08,0.89408,5.7072291,0,0
227.1666667,17.22222222,6.42,0.44704,6.1435616,0,0
227.2083333,16.66666667,6.78,0,5.4454296,0,23.95778352
227.25,16.11111111,7.34,0.89408,5.7770423,0,183.6763403
227.2916667,22.22222222,9.05,0.89408,0.1221731,0,374.3403675
227.3333333,25,8.48,0.89408,1.8675031,0,565.5035152
227.375,27.77777778,9.11,1.78816,3.9444458,0,726.7194334
227.4166667,28.88888889,9.58,2.68224,3.6477397,0,844.0127486
227.4583333,30,10.03,2.68224,3.5081133,0,878.3272472
227.5,31.66666667,8.63,2.2352,4.0666189,0,878.160377
227.5416667,32.22222222,7.81,3.12928,4.3458717,0,877.9529419
227.5833333,33.88888889,7.79,3.57632,4.712391,0,764.6525907
227.625,33.33333333,6.58,4.02336,4.6949377,0,615.9146847
227.6666667,33.33333333,6.58,3.12928,4.6251245,0,430.2418624
227.7083333,32.22222222,6.42,3.12928,4.6076712,0,230.0945459
227.75,30,5.97,3.57632,4.7996575,0,55.90149488
227.7916667,26.11111111,5.66,1.78816,5.3058032,0,0.49912049
227.8333333,23.33333333,7.02,0.89408,5.6723225,0,0
227.875,21.66666667,8.56,0.89408,5.4628829,0,0
227.9166667,20.55555556,8.55,0.44704,5.9864819,0,0
227.9583333,19.44444444,7.53,0,0.2094396,0,0
228,19.44444444,6.55,0.89408,0.2617995,0,0
228.0416667,17.77777778,6.94,0,4.0840722,0,0
228.0833333,17.77777778,4.71,0,5.4977895,0,0
228.125,17.22222222,4.87,0,0.7155853,0,0
228.1666667,15.55555556,6.03,0,1.2391843,0,0
228.2083333,15.55555556,6.3,0.44704,1.221731,0,23.95778352
228.25,16.66666667,6.78,0.44704,1.0646513,0,174.6921715
228.2916667,22.77777778,7.34,0,1.570797,0,367.8518011
228.3333333,25,6.71,0.89408,2.7227148,0,553.5246234
228.375,26.66666667,8.15,1.78816,3.1066874,0,719.7317466
228.4166667,29.44444444,8.49,2.68224,2.7750747,0,840.0197847
228.4583333,30,6.62,3.57632,2.5132752,0,874.3025607
228.5,30.55555556,7.08,4.02336,3.7000996,0,874.1339772
228.5416667,31.66666667,5.97,3.57632,3.7000996,0,856.4907608
228.5833333,32.77777778,5.36,2.68224,3.0543275,0,771.1411571
228.625,33.33333333,4.11,2.68224,3.49066,0,625.397974
228.6666667,32.77777778,4.54,2.68224,3.4732067,0,440.7233927
228.7083333,31.11111111,6.22,3.57632,4.6600311,0,238.5795942
228.75,28.88888889,2.97,3.12928,4.6251245,0,53.40589243
228.7916667,23.88888889,6.65,2.2352,5.1661768,0,0.49912049
228.8333333,21.66666667,5.56,1.78816,5.3407098,0,0
228.875,20,4.88,0.89408,5.9166687,0,0
228.9166667,18.33333333,4.86,0.89408,5.7770423,0,0
228.9583333,17.77777778,5.05,1.34112,5.5676027,0,0
229,16.11111111,5.11,0.44704,5.8643088,0,0
229.0416667,14.44444444,6.04,0.89408,1.5184371,0,0
229.0833333,15,6.04,0,2.7750747,0,0
229.125,15.55555556,6.03,0.44704,1.4137173,0,0
229.1666667,14.44444444,5.78,0.44704,1.5882503,0,0
229.2083333,13.33333333,5.25,0,1.6580635,0,22.46042205
229.25,14.44444444,7.26,0,2.0769427,0,180.1824969
229.2916667,20.55555556,7.21,0.44704,4.188792,0,376.3368495
229.3333333,23.88888889,6.21,0.89408,3.8048194,0,567.0008766
229.375,28.33333333,6.43,0.89408,4.8520174,0,728.7159154
229.4166667,30.55555556,6.44,2.68224,4.6949377,0,847.0074715
229.4583333,30.55555556,6.44,3.12928,3.9444458,0,870.2373307
229.5,31.11111111,4.01,2.68224,3.9793524,0,870.067084
229.5416667,31.66666667,5.97,3.57632,4.1538854,0,869.8967691
229.5833333,32.77777778,6.88,2.68224,4.6949377,0,777.1306029
229.625,33.33333333,4.98,3.12928,4.4854981,0,627.3944559
229.6666667,33.88888889,3.64,2.2352,4.0317123,0,438.7269107
229.7083333,32.77777778,2.77,2.68224,4.5029514,0,238.0804737
229.75,30.55555556,3.56,2.68224,4.3458717,0,57.39885635
229.7916667,26.11111111,3.98,1.78816,4.5902179,0,0.49912049
229.8333333,23.88888889,5.28,0,5.7072291,0,0
229.875,21.66666667,5.56,0,5.759589,0,0
229.9166667,21.66666667,4.28,0.89408,5.6025093,0,0
229.9583333,20.55555556,7.21,0.89408,5.5676027,0,0
230,20,7.72,0.89408,5.8992154,0,0
230.0416667,21.11111111,5.47,0.44704,6.1261083,0,0
230.0833333,18.88888889,6.05,0.44704,5.4977895,0,0
230.125,16.66666667,6.21,0,1.9373163,0,0
230.1666667,16.66666667,6.78,0,1.7802366,0,0
230.2083333,16.66666667,7.06,0,1.2566376,0,17.46921715
230.25,18.33333333,7.44,0,1.2391843,0,150.2352675
230.2916667,23.88888889,8.72,0,4.886924,0,346.3896201
230.3333333,26.11111111,8.14,0.44704,4.4331382,0,539.0501292
230.375,29.44444444,7.36,1.34112,2.8448879,0,701.7634089
230.4166667,31.66666667,6.68,2.2352,3.8222727,0,820.5540856
230.4583333,32.22222222,5.68,2.68224,3.9793524,0,866.1327618
230.5,34.44444444,4.08,2.68224,4.4505915,0,865.9609023
230.5416667,33.88888889,5.43,3.12928,4.3807783,0,854.4942789
230.5833333,34.44444444,4.08,3.57632,4.4680448,0,753.6719399
230.625,34.44444444,4.08,3.57632,4.537858,0,604.4349134
230.6666667,34.44444444,5,4.02336,4.6425778,0,415.7673682
230.7083333,33.33333333,4.98,4.02336,4.8171108,0,215.1209312
230.75,31.11111111,4.78,2.68224,5.0440037,0,44.9208441
230.7916667,27.22222222,6.61,1.78816,5.1487235,0,0
230.8333333,25,4.72,1.34112,5.4279763,0,0
230.875,23.88888889,5.75,1.78816,5.410523,0,0
230.9166667,22.22222222,6.45,0.89408,5.8294022,0,0
230.9583333,23.88888889,4.79,1.34112,6.0737484,0,0
231,21.11111111,5.47,0.44704,5.8468555,0,0
231.0416667,22.22222222,4.75,0.44704,5.9864819,0,0
231.0833333,19.44444444,6.88,0.44704,5.934122,0,0
231.125,20,6.71,0.44704,6.1261083,0,0
231.1666667,20.55555556,5.38,0.89408,6.0388418,0,0
231.2083333,20,4.09,0.89408,6.2133748,0,16.47097617
231.25,18.33333333,5.88,0.44704,5.3581631,0,160.7167978
231.2916667,21.11111111,7.36,1.34112,5.2534433,0,357.3702708
231.3333333,25,6.23,0.44704,4.6949377,0,548.034298
231.375,28.88888889,6.9,2.2352,4.014259,0,711.2466983
231.4166667,31.66666667,7.36,1.78816,3.4208468,0,829.5382544
231.4583333,32.77777778,3.68,2.68224,4.188792,0,861.9900704
231.5,33.88888889,3.64,3.57632,4.5902179,0,861.816649
231.5416667,34.44444444,2.06,3.12928,4.4331382,0,852.4977969
231.5833333,35,3.54,4.02336,4.5902179,0,749.1798555
231.625,35.55555556,5.89,4.02336,4.5029514,0,604.4349134
231.6666667,34.44444444,5,4.91744,4.6251245,0,423.753296
231.7083333,34.44444444,4.08,3.12928,5.2185367,0,221.1103771
231.75,31.66666667,5.97,4.02336,4.9043773,0,46.91732606
231.7916667,27.22222222,7.14,2.2352,5.3930697,0,0
231.8333333,25,6.23,1.78816,5.410523,0,0
231.875,23.33333333,6.6,0.89408,5.7944956,0,0
231.9166667,21.66666667,6.36,1.34112,5.4628829,0,0
231.9583333,20,5.26,0.89408,5.4454296,0,0
232,19.44444444,4.39,1.78816,5.4803362,0,0
232.0416667,18.88888889,4.28,0.89408,5.8817621,0,0
232.0833333,19.44444444,7.21,1.34112,0.5410523,0,0
232.125,20,6.36,0.89408,0.1919863,0,0
232.1666667,20.55555556,5.76,1.34112,0.2443462,0,0
232.2083333,20,5.26,2.2352,0.4014259,0,15.47273519
232.25,16.11111111,6.26,1.34112,5.4628829,0,156.2247134
232.2916667,19.44444444,8.15,1.34112,5.6025093,0,350.8817045
232.3333333,23.88888889,8.72,0.44704,4.1015255,0,543.5422136
232.375,30,5.3,1.78816,3.4208468,0,707.7528548
232.4166667,30.55555556,8.31,2.68224,3.316127,0,827.5417724
232.4583333,30.55555556,8.31,2.68224,3.6826463,0,857.8104839
232.5,31.66666667,9.24,3.12928,3.9095392,0,857.635552
232.5416667,33.33333333,8.73,3.12928,4.3807783,0,850.501315
232.5833333,33.33333333,8.73,4.4704,4.6949377,0,747.1833735
232.625,33.88888889,8.5,5.36448,4.7822042,0,594.9516241
232.6666667,34.44444444,7.48,4.91744,4.712391,0,409.2788018
232.7083333,32.77777778,8.28,4.91744,4.7996575,0,213.1244492
232.75,30,8.41,4.4704,4.9218306,0,39.43051871
232.7916667,25,7.17,2.2352,5.23599,0,0
232.8333333,23.88888889,6.65,1.78816,5.3756164,0,0
232.875,22.22222222,6.04,1.34112,5.7944956,0,0
232.9166667,21.11111111,7.71,2.68224,5.3407098,0,0
232.9583333,19.44444444,9.05,2.2352,5.4454296,0,0
233,18.33333333,9.14,1.34112,5.7770423,0,0
233.0416667,17.22222222,9.39,0.44704,5.9690286,0,0
233.0833333,18.33333333,10.18,0.89408,0.174533,0,0
233.125,16.11111111,9.3,0.44704,5.7944956,0,0
233.1666667,15.55555556,9.68,0.89408,5.5326961,0,0
233.2083333,14.44444444,9.46,0.44704,5.4454296,0,15.47273519
233.25,14.44444444,9.87,0,5.7944956,0,154.7273519
233.2916667,18.88888889,10.19,0.89408,5.23599,0,346.8887406
233.3333333,23.88888889,10.9,1.34112,4.9392839,0,538.0518882
233.375,28.88888889,10.07,1.34112,3.7000996,0,699.766927
233.4166667,30,11.03,2.68224,3.1241407,0,819.5558446
233.4583333,31.11111111,10.45,2.2352,3.4033935,0,853.5952409
233.5,32.22222222,10.85,2.68224,4.2935118,0,853.4188504
233.5416667,33.33333333,11.79,2.68224,3.9618991,0,851.4995559
233.5833333,33.88888889,11.69,2.68224,4.9392839,0,750.1780965
233.625,34.44444444,11.56,3.57632,4.9567372,0,598.944588
233.6666667,34.44444444,10.95,3.57632,4.9916438,0,413.2717657
233.7083333,33.88888889,9.19,3.57632,4.8171108,0,215.6200517
233.75,31.66666667,8.63,3.12928,4.9741905,0,40.42875969
233.7916667,26.11111111,9.88,1.78816,4.9218306,0,0
233.8333333,24.44444444,10.7,1.34112,5.2185367,0,0
233.875,23.33333333,11.39,2.68224,5.2708966,0,0
233.9166667,21.66666667,10.5,1.78816,5.4803362,0,0
233.9583333,20,10.96,0.44704,5.8992154,0,0
234,21.66666667,11.96,0.89408,5.934122,0,0
234.0416667,21.66666667,9.88,1.34112,0.174533,0,0
234.0833333,18.88888889,9.66,0,0.2443462,0,0
234.125,17.22222222,8.89,0,2.1293026,0,0
234.1666667,16.66666667,8.88,0,2.1467559,0,0
234.2083333,16.66666667,9.12,0,2.5307285,0,16.47097617
234.25,17.77777778,8.89,0,2.1642092,0,120.7871586
234.2916667,21.66666667,9.88,0.44704,5.3407098,0,272.5197875
234.3333333,26.66666667,7.67,0.89408,4.1015255,0,519.5844301
234.375,31.11111111,8.77,1.78816,3.2812204,0,693.2783606
234.4166667,32.22222222,9.7,2.2352,3.2463138,0,831.5347363
234.4583333,33.33333333,9.39,2.68224,3.4208468,0,849.3455905
234.5,35,8.69,2.68224,3.316127,0,849.1677936
234.5416667,36.11111111,7.21,2.68224,3.9968057,0,848.9899392
234.5833333,37.22222222,7.21,2.68224,3.7524595,0,746.1851326
234.625,37.22222222,7.21,3.12928,4.2760585,0,600.94107
234.6666667,37.22222222,7.21,2.2352,4.8694707,0,418.7620911
234.7083333,35.55555556,6.77,3.57632,4.8171108,0,212.1262083
234.75,33.33333333,7.33,3.12928,4.537858,0,39.43051871
234.7916667,27.77777778,7.61,1.78816,4.9916438,0,0
234.8333333,26.11111111,7.67,1.34112,5.23599,0,0
234.875,24.44444444,7.57,0.44704,5.8119489,0,0
234.9166667,23.33333333,8.22,0.44704,5.759589,0,0
234.9583333,21.66666667,7.86,0.89408,5.6897758,0,0
235,21.66666667,7.86,0.89408,5.7421357,0,0
235.0416667,20,7.05,0.89408,5.585056,0,0
235.0833333,23.33333333,8.6,0.89408,0.0523599,0,0
235.125,20,7.72,0.89408,5.6025093,0,0
