$Tulloch branch 1 inflow year 2006 YC 04/11/2023,
",,,",
Jday,Inflow
180.5,92.34036528
180.5416667,91.94393317
180.5833333,91.94393317
180.625,100.976922
180.6666667,189.2113833
180.7083333,192.9491717
180.75,192.5810562
180.7916667,192.2978904
180.8333333,192.4111567
180.875,188.3335693
180.9166667,94.06767662
180.9583333,13.53532493
181,9.457737505
181.0416667,9.457737505
181.0833333,9.68427014
181.125,9.514370664
181.1666667,9.514370664
181.2083333,9.514370664
181.25,9.514370664
181.2916667,9.514370664
181.3333333,9.514370664
181.375,13.53532493
181.4166667,89.08395866
181.4583333,92.25541555
181.5,92.08551607
181.5416667,91.97224975
181.5833333,91.97224975
181.625,64.78833357
181.6666667,183.3498513
181.7083333,186.9177403
181.75,186.6628911
181.7916667,186.8611072
181.8333333,186.9177403
181.875,187.3708056
181.9166667,179.6970126
181.9583333,17.78281184
182,9.401104347
182.0416667,9.401104347
182.0833333,9.401104347
182.125,9.401104347
182.1666667,9.401104347
182.2083333,9.401104347
182.25,9.401104347
182.2916667,9.401104347
182.3333333,9.401104347
182.375,9.401104347
182.4166667,13.33710888
182.4583333,88.31941102
182.5,92.36868186
182.5416667,92.14214923
182.5833333,92.00056633
182.625,102.4777007
182.6666667,218.1509274
182.7083333,223.6726603
182.75,222.9930624
182.7916667,223.1912785
182.8333333,217.7544953
182.875,116.2961914
182.9166667,13.28047572
182.9583333,8.721506442
183,10.19396857
183.0416667,10.19396857
183.0833333,10.19396857
183.125,10.19396857
183.1666667,10.19396857
183.2083333,10.19396857
183.25,10.19396857
183.2916667,14.18660626
183.3333333,89.31049129
183.375,92.02888291
183.4166667,92.17046581
183.4583333,91.91561659
183.5,92.48194818
183.5416667,92.39699844
183.5833333,92.39699844
183.625,100.3539572
183.6666667,183.6047006
183.7083333,186.2098259
183.75,184.7939969
183.7916667,184.0294492
183.8333333,184.4258814
183.875,182.8684695
183.9166667,94.01104347
183.9583333,14.49808863
184,11.26999858
184.0416667,11.26999858
184.0833333,11.26999858
184.125,11.26999858
184.1666667,11.26999858
184.2083333,10.59040068
184.25,9.797536458
184.2916667,9.797536458
184.3333333,13.25215914
184.375,81.38184907
184.4166667,84.32677333
184.4583333,84.66657228
184.5,84.58162254
184.5416667,84.21350701
184.5833333,84.55330596
184.625,92.56689792
184.6666667,173.410732
184.7083333,176.440606
184.75,175.4778423
184.7916667,175.1663599
184.8333333,175.902591
184.875,172.9859833
184.9166667,91.68908396
184.9583333,83.30737647
185,12.14781254
185.0416667,8.948039077
185.0833333,6.795979046
185.125,5.578366133
185.1666667,5.578366133
185.2083333,5.578366133
185.25,5.578366133
185.2916667,5.578366133
185.3333333,5.578366133
185.375,5.578366133
185.4166667,5.578366133
185.4583333,10.44881778
185.5,104.5164944
185.5416667,108.1976497
185.5833333,108.0560668
185.625,107.9994337
185.6666667,115.5882769
185.7083333,178.9607815
185.75,181.4526405
185.7916667,181.1977913
185.8333333,181.8490726
185.875,181.084525
185.9166667,177.5449526
185.9583333,88.80079286
186,12.60087781
186.0416667,10.19396857
186.0833333,10.78861674
186.125,10.81693331
186.1666667,10.76030016
186.2083333,10.78861674
186.25,10.81693331
186.2916667,10.78861674
186.3333333,14.61135495
186.375,89.19722498
186.4166667,92.68016424
186.4583333,92.62353108
186.5,92.05719949
186.5416667,92.36868186
186.5833333,92.42531502
186.625,92.85006371
186.6666667,100.7220728
186.7083333,178.5643494
186.75,178.1679173
186.7916667,181.0562084
186.8333333,175.6477418
186.875,178.4510831
186.9166667,173.7788475
186.9583333,18.60399264
187,9.740903299
187.0416667,8.410024069
187.0833333,6.62607957
187.125,6.59776299
187.1666667,6.62607957
187.2083333,6.62607957
187.25,6.62607957
187.2916667,6.59776299
187.3333333,6.62607957
187.375,6.62607957
187.4166667,6.62607957
187.4583333,10.81693331
187.5,91.68908396
187.5416667,94.77559111
187.5833333,95.0587569
187.625,94.88885743
187.6666667,103.2705649
187.7083333,189.0698004
187.75,191.9014583
187.7916667,192.3828402
187.8333333,193.5438199
187.875,192.9208552
187.9166667,188.9282175
187.9583333,97.04091746
188,6.201330879
188.0416667,1.189296333
188.0833333,1.189296333
188.125,1.189296333
188.1666667,1.189296333
188.2083333,1.189296333
188.25,1.189296333
188.2916667,1.189296333
188.3333333,1.189296333
188.375,9.372787767
188.4166667,83.93034121
188.4583333,86.59209967
188.5,87.15843126
188.5416667,86.22398414
188.5833333,86.36556704
188.625,87.1017981
188.6666667,95.39855585
188.7083333,173.3540988
188.75,176.5821889
188.7916667,176.2707065
188.8333333,175.8459578
188.875,175.1380433
188.9166667,174.7982444
188.9583333,169.503044
189,16.7350984
189.0416667,8.948039077
189.0833333,8.948039077
189.125,8.948039077
189.1666667,8.948039077
189.2083333,8.948039077
189.25,8.948039077
189.2916667,8.948039077
189.3333333,7.47557695
189.375,7.47557695
189.4166667,64.84496673
189.4583333,91.94393317
189.5,91.97224975
189.5416667,92.34036528
189.5833333,92.62353108
189.625,92.85006371
189.6666667,92.62353108
189.7083333,99.61772618
189.75,173.4390486
189.7916667,175.8742744
189.8333333,175.9309075
189.875,176.4689226
189.9166667,175.902591
189.9583333,169.9561093
190,18.32082684
190.0416667,9.882486196
190.0833333,9.882486196
190.125,9.882486196
190.1666667,9.882486196
190.2083333,9.882486196
190.25,9.769219878
190.2916667,8.126858276
190.3333333,7.079144839
190.375,11.15673227
190.4166667,88.71584313
190.4583333,91.6324508
190.5,92.05719949
190.5416667,91.71740054
190.5833333,99.24961065
190.625,172.9576667
190.6666667,175.1946765
190.7083333,175.7610081
190.75,175.4212091
190.7916667,175.5911086
190.8333333,173.410732
190.875,96.55953561
190.9166667,92.36868186
190.9583333,88.65920997
191,13.47869177
191.0416667,10.05238567
191.0833333,10.05238567
191.125,10.05238567
191.1666667,10.05238567
191.2083333,10.05238567
191.25,10.05238567
191.2916667,14.10165652
191.3333333,94.06767662
191.375,96.89933456
191.4166667,97.29576667
191.4583333,97.1258672
191.5,97.06923404
191.5416667,97.1258672
191.5833333,105.082826
191.625,178.054651
191.6666667,181.084525
191.7083333,181.4526405
191.75,180.8863089
191.7916667,180.9995753
191.8333333,181.62254
191.875,177.9413847
191.9166667,97.18250035
191.9583333,88.85742602
192,12.37434518
192.0416667,9.825853037
192.0833333,10.05238567
192.125,10.05238567
192.1666667,10.05238567
192.2083333,10.05238567
192.25,10.05238567
192.2916667,10.05238567
192.3333333,13.62027467
192.375,97.38071641
192.4166667,97.46566615
192.4583333,96.9842843
192.5,98.03199773
192.5416667,98.03199773
192.5833333,106.6685544
192.625,195.6958799
192.6666667,198.1594223
192.7083333,198.6408042
192.75,194.9030157
192.7916667,103.0440323
192.8333333,97.43734957
192.875,98.08863089
192.9166667,94.2375761
192.9583333,12.94067677
193,9.202888291
193.0416667,9.202888291
193.0833333,9.202888291
193.125,9.202888291
193.1666667,9.202888291
193.2083333,9.202888291
193.25,9.202888291
193.2916667,9.202888291
193.3333333,9.174571712
193.375,13.9883902
193.4166667,25.13096418
193.4583333,36.27353816
193.5,109.8966445
193.5416667,110.802775
193.5833333,118.1934022
193.625,225.2867054
193.6666667,225.9096701
193.7083333,229.3359762
193.75,223.7576101
193.7916667,116.664307
193.8333333,110.5479258
193.875,111.1142574
193.9166667,110.3213932
193.9583333,106.0739063
194,6.427863514
194.0416667,0.396432111
194.0833333,0.396432111
194.125,9.627636981
194.1666667,10.25060173
194.2083333,10.22228515
194.25,10.25060173
194.2916667,10.25060173
194.3333333,10.27891831
194.375,10.25060173
194.4166667,10.25060173
194.4583333,14.63967153
194.5,107.2632026
194.5416667,185.6434943
194.5833333,187.7955543
194.625,186.9743735
194.6666667,187.9937704
194.7083333,187.4274388
194.75,187.4557553
194.7916667,183.1516353
194.8333333,107.03667
194.875,103.0723489
194.9166667,99.41951012
194.9583333,13.1672094
195,9.146255132
195.0416667,9.146255132
195.0833333,9.146255132
195.125,9.146255132
195.1666667,9.146255132
195.2083333,9.146255132
195.25,9.146255132
195.2916667,9.174571712
195.3333333,9.146255132
195.375,9.146255132
195.4166667,9.174571712
195.4583333,13.45037519
195.5,105.3093586
195.5416667,200.7079145
195.5833333,204.4173864
195.625,204.9270848
195.6666667,204.7855019
195.7083333,204.5306527
195.75,204.7571853
195.7916667,200.0849497
195.8333333,106.498655
195.875,100.4672236
195.9166667,96.72943508
195.9583333,13.19552598
196,9.174571712
196.0416667,9.174571712
196.0833333,9.174571712
196.125,9.174571712
196.1666667,9.174571712
196.2083333,9.174571712
196.25,9.174571712
196.2916667,9.174571712
196.3333333,9.174571712
196.375,9.174571712
196.4166667,9.174571712
196.4583333,13.42205862
196.5,102.6759167
196.5416667,196.2338949
196.5833333,199.461985
196.625,199.122186
196.6666667,199.0089197
196.7083333,198.6408042
196.75,198.6691208
196.7916667,194.3650007
196.8333333,102.6192836
196.875,98.11694747
196.9166667,94.57737505
196.9583333,12.65751097
197,8.013591958
197.0416667,7.249044315
197.0833333,7.362310633
197.125,8.976355656
197.1666667,8.976355656
197.2083333,8.976355656
197.25,8.976355656
197.2916667,8.976355656
197.3333333,8.976355656
197.375,8.976355656
197.4166667,8.976355656
197.4583333,21.37901741
197.5,180.744726
197.5416667,186.7195243
197.5833333,187.0026901
197.625,187.1725896
197.6666667,187.342489
197.7083333,186.7478409
197.75,187.5123885
197.7916667,183.3781679
197.8333333,93.50134504
197.875,84.24182359
197.9166667,13.08225966
197.9583333,8.80645618
198,9.457737505
198.0416667,9.514370664
198.0833333,9.514370664
198.125,9.514370664
198.1666667,9.514370664
198.2083333,9.514370664
198.25,9.514370664
198.2916667,9.514370664
198.3333333,13.50700835
198.375,88.99900892
198.4166667,92.08551607
198.4583333,92.02888291
198.5,92.08551607
198.5416667,92.28373213
198.5833333,101.0618717
198.625,195.554297
198.6666667,199.2637689
198.7083333,199.7168342
198.75,199.1505026
198.7916667,198.8107037
198.8333333,194.5915333
198.875,95.22865638
198.9166667,12.31771202
198.9583333,8.608240125
199,8.608240125
199.0416667,9.882486196
199.0833333,10.10901883
199.125,10.10901883
199.1666667,10.10901883
199.2083333,10.10901883
199.25,10.10901883
199.2916667,10.08070225
199.3333333,8.664873283
199.375,12.57256123
199.4166667,88.97069234
199.4583333,92.73679739
199.5,100.9202888
199.5416667,189.3529662
199.5833333,192.5527396
199.625,193.4305536
199.6666667,193.4871867
199.7083333,193.2323375
199.75,189.0414838
199.7916667,101.2034546
199.8333333,93.75619425
199.875,93.2748124
199.9166667,89.53702393
199.9583333,12.96899335
200,9.514370664
200.0416667,9.514370664
200.0833333,9.486054085
200.125,9.542687243
200.1666667,9.514370664
200.2083333,9.486054085
200.25,9.542687243
200.2916667,14.69630469
200.3333333,111.6239558
200.375,115.5882769
200.4166667,115.7581764
200.4583333,115.4183775
200.5,115.8997593
200.5416667,115.7298598
200.5833333,115.5033272
200.625,115.3334277
200.6666667,123.0638539
200.7083333,190.5422625
200.75,192.8925386
200.7916667,192.6943225
200.8333333,193.2889707
200.875,188.8432677
200.9166667,97.6638822
200.9583333,92.22709897
201,89.25385813
201.0416667,12.88404361
201.0833333,9.344471188
201.125,9.344471188
201.1666667,9.344471188
201.2083333,9.344471188
201.25,9.344471188
201.2916667,8.38170749
201.3333333,7.956958799
201.375,7.872009061
201.4166667,7.956958799
201.4583333,11.94959649
201.5,89.28217471
201.5416667,92.17046581
201.5833333,92.39699844
201.625,92.53858134
201.6666667,102.5626504
201.7083333,219.5667563
201.75,223.6443438
201.7916667,218.3208268
201.8333333,98.51337958
201.875,92.73679739
201.9166667,92.85006371
201.9583333,92.28373213
202,89.39544103
202.0416667,13.79017415
202.0833333,9.599320402
202.125,9.542687243
202.1666667,9.599320402
202.2083333,9.599320402
202.25,9.599320402
202.2916667,9.599320402
202.3333333,9.627636981
202.375,9.542687243
202.4166667,13.90344046
202.4583333,94.46410874
202.5,98.31516353
202.5416667,97.77714852
202.5833333,97.6638822
202.625,106.3853886
202.6666667,201.4441455
202.7083333,205.7482656
202.75,204.7005522
202.7916667,206.5128133
202.8333333,205.2102506
202.875,197.508141
202.9166667,19.87823871
202.9583333,9.995752513
203,9.995752513
203.0416667,10.02406909
203.0833333,9.967435934
203.125,9.995752513
203.1666667,9.995752513
203.2083333,9.995752513
203.25,9.995752513
203.2916667,8.919722498
203.3333333,9.202888291
203.375,14.52640521
203.4166667,110.8310916
203.4583333,114.8237293
203.5,114.9369956
203.5416667,115.1068951
203.5833333,114.908679
203.625,123.9699844
203.6666667,220.5012035
203.7083333,224.2673085
203.75,224.4938411
203.7916667,218.8305253
203.8333333,99.39119354
203.875,92.62353108
203.9166667,89.50870735
203.9583333,13.79017415
204,9.287838029
204.0416667,10.16565199
204.0833333,10.703667
204.125,10.703667
204.1666667,10.703667
204.2083333,10.703667
204.25,10.703667
204.2916667,10.703667
204.3333333,10.703667
204.375,15.54580207
204.4166667,111.1142574
204.4583333,115.3617443
204.5,115.1635282
204.5416667,115.446694
204.5833333,115.3334277
204.625,124.4513663
204.6666667,220.6994195
204.7083333,224.2673085
204.75,223.361178
204.7916667,218.7455755
204.8333333,121.2799094
204.875,115.446694
204.9166667,110.8877248
204.9583333,13.93175704
205,9.457737505
205.0416667,9.457737505
205.0833333,9.457737505
205.125,9.457737505
205.1666667,9.457737505
205.2083333,9.457737505
205.25,9.457737505
205.2916667,9.372787767
205.3333333,10.81693331
205.375,10.19396857
205.4166667,11.41158148
205.4583333,81.43848223
205.5,95.42687243
205.5416667,218.4057766
205.5833333,224.097409
205.625,223.9558261
205.6666667,224.437208
205.7083333,224.0124593
205.75,223.6160272
205.7916667,218.6889424
205.8333333,96.44626929
205.875,12.65751097
205.9166667,9.004672236
205.9583333,9.004672236
206,9.004672236
206.0416667,9.004672236
206.0833333,9.004672236
206.125,9.004672236
206.1666667,9.004672236
206.2083333,9.004672236
206.25,9.004672236
206.2916667,9.004672236
206.3333333,14.01670678
206.375,111.0293077
206.4166667,114.9936288
206.4583333,115.248478
206.5,114.9369956
206.5416667,115.1068951
206.5833333,124.1965171
206.625,219.8216056
206.6666667,223.8708764
206.7083333,223.8708764
206.75,223.8708764
206.7916667,218.8588419
206.8333333,121.2799094
206.875,115.7581764
206.9166667,111.1992071
206.9583333,13.81849073
207,10.08070225
207.0416667,10.16565199
207.0833333,9.401104347
207.125,9.401104347
207.1666667,9.401104347
207.2083333,9.401104347
207.25,9.316154609
207.2916667,9.032988815
207.3333333,8.523290387
207.375,8.466657228
207.4166667,7.107461419
207.4583333,18.85884185
207.5,169.9277927
207.5416667,176.0441739
207.5833333,177.5449526
207.625,198.0744726
207.6666667,200.5946482
207.7083333,199.122186
207.75,198.584171
207.7916667,194.3083675
207.8333333,93.38807872
207.875,87.66812969
207.9166667,84.04360753
207.9583333,12.2044457
208,8.80645618
208.0416667,8.778139601
208.0833333,8.834772759
208.125,8.80645618
208.1666667,8.80645618
208.2083333,8.80645618
208.25,8.80645618
208.2916667,8.778139601
208.3333333,8.80645618
208.375,8.80645618
208.4166667,12.85572703
208.4583333,90.24493841
208.5,114.5688801
208.5416667,124.1115673
208.5833333,221.4356506
208.625,225.1168059
208.6666667,225.9096701
208.7083333,224.7486904
208.75,220.1047713
208.7916667,120.9117939
208.8333333,115.1068951
208.875,114.9369956
208.9166667,115.7015433
208.9583333,110.8594082
209,13.53532493
209.0416667,10.50545094
209.0833333,10.76030016
209.125,10.81693331
209.1666667,10.73198358
209.2083333,10.76030016
209.25,10.81693331
209.2916667,10.73198358
209.3333333,10.81693331
209.375,10.73198358
209.4166667,10.76030016
209.4583333,24.63542404
209.5,217.1032139
209.5416667,225.2017556
209.5833333,225.4566048
209.625,225.3150219
209.6666667,225.0601727
209.7083333,224.097409
209.75,218.2358771
209.7916667,99.56109302
209.8333333,92.42531502
209.875,93.04827977
209.9166667,89.22554155
209.9583333,13.1672094
210,9.769219878
210.0416667,9.769219878
210.0833333,9.769219878
210.125,9.571003823
210.1666667,8.325074331
210.2083333,8.325074331
210.25,8.325074331
210.2916667,8.325074331
210.3333333,8.325074331
210.375,8.325074331
210.4166667,9.68427014
210.4583333,23.50276087
210.5,211.8363302
210.5416667,219.2269574
210.5833333,218.7738921
210.625,218.915475
210.6666667,219.0570579
210.7083333,219.2269574
210.75,212.8840436
210.7916667,91.80235028
210.8333333,85.11963755
210.875,84.86478833
210.9166667,84.66657228
210.9583333,84.7798386
211,81.38184907
211.0416667,12.99730992
211.0833333,9.967435934
211.125,9.967435934
211.1666667,9.967435934
211.2083333,9.967435934
211.25,9.967435934
211.2916667,9.967435934
211.3333333,9.967435934
211.375,9.967435934
211.4166667,9.174571712
211.4583333,12.31771202
211.5,91.74571712
211.5416667,213.8184907
211.5833333,218.4340932
211.625,218.5190429
211.6666667,217.6129124
211.7083333,207.135778
211.75,206.7676625
211.7916667,201.5574119
211.8333333,99.61772618
211.875,87.63981311
211.9166667,84.18519043
211.9583333,13.13889282
212,9.854169616
212.0416667,9.854169616
212.0833333,9.854169616
212.125,9.854169616
212.1666667,9.854169616
212.2083333,9.854169616
212.25,9.854169616
212.2916667,9.401104347
212.3333333,1.642361603
212.375,1.642361603
212.4166667,9.571003823
212.4583333,92.11383265
212.5,213.2238426
212.5416667,218.8305253
212.5833333,218.8871584
212.625,219.1136911
212.6666667,218.8871584
212.7083333,213.4503752
212.75,98.79654538
212.7916667,92.96333003
212.8333333,92.90669687
212.875,92.51026476
212.9166667,91.94393317
212.9583333,92.19878239
213,89.59365709
213.0416667,12.62919439
213.0833333,9.825853037
213.125,10.02406909
213.1666667,10.02406909
213.2083333,10.02406909
213.25,9.910802775
213.2916667,8.523290387
213.3333333,1.30256265
213.375,3.879371372
213.4166667,10.90188305
213.4583333,10.81693331
213.5,10.81693331
213.5416667,24.40889141
213.5833333,216.9333145
213.625,224.8619567
213.6666667,224.6637406
213.7083333,225.4566048
213.75,225.5415546
213.7916667,219.7366558
213.8333333,98.82486196
213.875,92.36868186
213.9166667,92.05719949
213.9583333,89.1689084
214,13.73354099
214.0416667,10.39218462
214.0833333,10.39218462
214.125,10.39218462
214.1666667,10.39218462
214.2083333,10.39218462
214.25,10.39218462
214.2916667,8.80645618
214.3333333,7.390627212
214.375,7.362310633
214.4166667,12.14781254
214.4583333,106.3004389
214.5,110.1231771
214.5416667,118.8730001
214.5833333,221.0109019
214.625,223.7859267
214.6666667,224.5504743
214.7083333,218.717259
214.75,99.67435934
214.7916667,92.42531502
214.8333333,93.30312898
214.875,92.68016424
214.9166667,92.93501345
214.9583333,89.42375761
215,13.73354099
215.0416667,10.25060173
215.0833333,10.30723489
215.125,10.27891831
215.1666667,10.27891831
215.2083333,10.25060173
215.25,10.27891831
215.2916667,10.30723489
215.3333333,10.19396857
215.375,8.863089339
215.4166667,12.94067677
215.4583333,89.14059182
215.5,92.99164661
215.5416667,92.39699844
215.5833333,102.2511681
215.625,219.8499221
215.6666667,224.9469064
215.7083333,224.437208
215.75,224.8053235
215.7916667,219.9348719
215.8333333,106.4137052
215.875,92.79343055
215.9166667,92.87838029
215.9583333,89.39544103
216,12.71414413
216.0416667,10.25060173
216.0833333,10.39218462
216.125,10.4205012
216.1666667,10.4205012
216.2083333,10.4205012
216.25,14.44145547
216.2916667,90.32988815
216.3333333,93.01996319
216.375,93.5579782
216.4166667,92.82174713
216.4583333,101.9680023
216.5,185.1054793
216.5416667,188.2486196
216.5833333,188.9565341
216.625,188.418519
216.6666667,189.0981169
216.7083333,188.8999009
216.75,185.3603285
216.7916667,99.07971117
216.8333333,92.5952145
216.875,93.16154609
216.9166667,89.8485063
216.9583333,12.88404361
217,9.25952145
217.0416667,9.202888291
217.0833333,9.23120487
217.125,9.23120487
217.1666667,9.23120487
217.2083333,9.23120487
217.25,13.33710888
217.2916667,90.01840578
217.3333333,93.07659635
217.375,93.07659635
217.4166667,92.93501345
217.4583333,100.6937562
217.5,171.796687
217.5416667,174.5717117
217.5833333,174.0903299
217.625,174.146963
217.6666667,171.1170891
217.7083333,99.22129407
217.75,94.57737505
217.7916667,94.18094294
217.8333333,94.01104347
217.875,93.84114399
217.9166667,90.6696871
217.9583333,13.70522441
218,9.854169616
218.0416667,9.514370664
218.0833333,9.514370664
218.125,9.514370664
218.1666667,9.514370664
218.2083333,9.514370664
218.25,9.514370664
218.2916667,9.514370664
218.3333333,9.514370664
218.375,13.93175704
218.4166667,96.10647034
218.4583333,99.64604276
218.5,99.41951012
218.5416667,107.9144839
218.5833333,197.4515079
218.625,200.7079145
218.6666667,200.4813818
218.7083333,200.6229647
218.75,196.6303271
218.7916667,104.4598612
218.8333333,98.59832932
218.875,95.31360612
218.9166667,13.47869177
218.9583333,9.769219878
219,9.769219878
219.0416667,9.769219878
219.0833333,9.769219878
219.125,9.769219878
219.1666667,9.769219878
219.2083333,9.769219878
219.25,9.769219878
219.2916667,8.948039077
219.3333333,12.99730992
219.375,95.0587569
219.4166667,98.34348011
219.4583333,106.9234037
219.5,197.3382415
219.5416667,201.5007787
219.5833333,199.3770353
219.625,156.7039502
219.6666667,154.7784228
219.7083333,152.7396291
219.75,103.1006654
219.7916667,98.73991222
219.8333333,98.96644485
219.875,99.24961065
219.9166667,98.71159564
219.9583333,95.08707348
220,12.09117939
220.0416667,7.560526688
220.0833333,7.560526688
220.125,7.560526688
220.1666667,7.560526688
220.2083333,7.560526688
220.25,7.560526688
220.2916667,7.47557695
220.3333333,6.059747982
220.375,6.059747982
220.4166667,6.059747982
220.4583333,6.059747982
220.5,6.059747982
220.5416667,6.059747982
220.5833333,6.059747982
220.625,20.27467082
220.6666667,217.30143
220.7083333,225.1168059
220.75,225.3999717
220.7916667,225.8247204
220.8333333,224.635424
220.875,186.4363585
220.9166667,95.42687243
220.9583333,12.82741045
221,7.249044315
221.0416667,7.249044315
221.0833333,7.249044315
221.125,7.249044315
221.1666667,7.249044315
221.2083333,7.249044315
221.25,7.249044315
221.2916667,7.249044315
221.3333333,7.249044315
221.375,7.249044315
221.4166667,7.249044315
221.4583333,7.249044315
221.5,82.45787909
221.5416667,221.7188164
221.5833333,226.4476851
221.625,226.3061022
221.6666667,227.127283
221.7083333,225.7680872
221.75,217.6129124
221.7916667,220.7277361
221.8333333,93.61461135
221.875,13.93175704
221.9166667,9.967435934
221.9583333,9.089621974
222,9.061305394
222.0416667,9.089621974
222.0833333,9.089621974
222.125,9.089621974
222.1666667,9.089621974
222.2083333,9.117938553
222.25,9.061305394
222.2916667,9.089621974
222.3333333,9.117938553
222.375,13.56364151
222.4166667,95.28528954
222.4583333,98.20189721
222.5,98.65496248
222.5416667,108.3675492
222.5833333,221.5489169
222.625,226.7025343
222.6666667,225.513238
222.7083333,226.8158007
222.75,220.2180377
222.7916667,114.5122469
222.8333333,95.8799377
222.875,13.11057624
222.9166667,9.146255132
222.9583333,9.117938553
223,9.174571712
223.0416667,9.117938553
223.0833333,9.174571712
223.125,9.117938553
223.1666667,9.174571712
223.2083333,9.117938553
223.25,9.174571712
223.2916667,9.117938553
223.3333333,9.146255132
223.375,13.25215914
223.4166667,89.14059182
223.4583333,93.10491293
223.5,92.65184766
223.5416667,102.590967
223.5833333,221.8603993
223.625,225.2017556
223.6666667,226.1928359
223.7083333,225.4566048
223.75,225.4849214
223.7916667,220.7843692
223.8333333,98.79654538
223.875,92.73679739
223.9166667,89.48039077
223.9583333,12.45929492
224,8.891405918
224.0416667,8.919722498
224.0833333,8.891405918
224.125,8.919722498
224.1666667,8.891405918
224.2083333,8.891405918
224.25,8.891405918
224.2916667,8.891405918
224.3333333,8.919722498
224.375,13.36542546
224.4166667,89.1689084
224.4583333,92.65184766
224.5,103.2705649
224.5416667,221.0109019
224.5833333,226.3061022
224.625,226.3061022
224.6666667,221.1808014
224.7083333,100.0424749
224.75,93.64292793
224.7916667,93.52966162
224.8333333,93.75619425
224.875,90.86790316
224.9166667,13.39374204
224.9583333,10.87356647
225,10.87356647
225.0416667,10.84524989
225.0833333,10.87356647
225.125,10.87356647
225.1666667,10.87356647
225.2083333,9.797536458
225.25,9.23120487
225.2916667,9.25952145
225.3333333,9.202888291
225.375,9.23120487
225.4166667,85.00637123
225.4583333,93.84114399
225.5,103.7802633
225.5416667,221.6621832
225.5833333,225.9946198
225.625,225.8813535
225.6666667,226.3344188
225.7083333,220.8410024
225.75,110.4063429
225.7916667,104.3749115
225.8333333,104.1766955
225.875,100.8636557
225.9166667,12.09117939
225.9583333,10.30723489
226,10.36386804
226.0416667,10.36386804
226.0833333,10.36386804
226.125,10.39218462
226.1666667,10.33555147
226.2083333,10.36386804
226.25,10.36386804
226.2916667,10.36386804
226.3333333,10.36386804
226.375,10.36386804
226.4166667,14.35650573
226.4583333,89.82018972
226.5,92.96333003
226.5416667,103.0440323
226.5833333,222.9081127
226.625,227.7219312
226.6666667,233.9515786
226.7083333,234.2347444
226.75,227.6369815
226.7916667,106.7818208
226.8333333,100.6654396
226.875,100.7503894
226.9166667,96.41795271
226.9583333,6.031431403
227,0.396432111
227.0416667,0.396432111
227.0833333,2.435225825
227.125,5.521732975
227.1666667,7.872009061
227.2083333,0.396432111
227.25,0.396432111
227.2916667,0.396432111
227.3333333,0.396432111
227.375,0.396432111
227.4166667,6.456180093
227.4583333,91.37760159
227.5,101.8264194
227.5416667,220.9542687
227.5833333,220.9825853
227.625,222.0302987
227.6666667,199.7451508
227.7083333,98.03199773
227.75,92.70848082
227.7916667,92.65184766
227.8333333,92.90669687
227.875,89.28217471
227.9166667,13.81849073
227.9583333,10.47713436
228,10.47713436
228.0416667,10.47713436
228.0833333,10.47713436
228.125,10.47713436
228.1666667,10.47713436
228.2083333,10.47713436
228.25,10.47713436
228.2916667,10.47713436
228.3333333,10.47713436
228.375,10.47713436
228.4166667,14.271556
228.4583333,89.31049129
228.5,102.1095852
228.5416667,198.2443721
228.5833333,201.8405777
228.625,202.4635424
228.6666667,202.0671103
228.7083333,201.7273113
228.75,197.1400255
228.7916667,99.81594223
228.8333333,93.64292793
228.875,90.10335551
228.9166667,12.99730992
228.9583333,9.202888291
229,9.202888291
229.0416667,9.740903299
229.0833333,9.202888291
229.125,9.202888291
229.1666667,9.202888291
229.2083333,9.202888291
229.25,9.202888291
229.2916667,9.202888291
229.3333333,9.202888291
229.375,13.33710888
229.4166667,89.9900892
229.4583333,92.96333003
229.5,101.8830525
229.5416667,190.910378
229.5833333,194.280051
229.625,194.1101515
229.6666667,193.7137194
229.7083333,195.1578649
229.75,190.6272122
229.7916667,99.22129407
229.8333333,93.2748124
229.875,93.75619425
229.9166667,90.01840578
229.9583333,12.85572703
230,10.5620841
230.0416667,10.73198358
230.0833333,10.73198358
230.125,10.73198358
230.1666667,10.73198358
230.2083333,10.73198358
230.25,10.02406909
230.2916667,8.721506442
230.3333333,8.721506442
230.375,12.79909387
230.4166667,92.39699844
230.4583333,95.3419227
230.5,90.75463684
230.5416667,101.0618717
230.5833333,189.2396998
230.625,192.3545236
230.6666667,191.9014583
230.7083333,192.4677899
230.75,192.5810562
230.7916667,188.9282175
230.8333333,98.42842985
230.875,89.79187314
230.9166667,12.06286281
230.9583333,9.514370664
231,8.721506442
231.0416667,9.429420926
231.0833333,9.429420926
231.125,9.429420926
231.1666667,9.429420926
231.2083333,7.645476426
231.25,6.541129832
231.2916667,6.541129832
231.3333333,6.541129832
231.375,6.541129832
231.4166667,10.53376752
231.4583333,86.1390344
231.5,89.76355656
231.5416667,97.89041484
231.5833333,178.1679173
231.625,179.9518618
231.6666667,180.008495
231.7083333,180.1500779
231.75,180.0934447
231.7916667,173.2125159
231.8333333,18.23587711
231.875,10.30723489
231.9166667,10.30723489
231.9583333,10.30723489
232,10.30723489
232.0416667,10.30723489
232.0833333,10.30723489
232.125,8.268441172
232.1666667,5.946481665
232.2083333,5.181934022
232.25,6.116381141
232.2916667,10.53376752
232.3333333,14.15828968
