$Tulloch Br1 inflow Tw year 2006 YC 04/11/2023,
",,,",
Jday,Inflow Tw
319.5,11.686
319.5416667,11.662
319.5833333,11.734
319.625,12.05
319.6666667,11.734
319.7083333,11.71
319.75,11.613
319.7916667,11.637
319.8333333,11.54
319.875,11.516
319.9166667,11.346
319.9583333,11.248
320,11.127
320.0416667,11.102
320.0833333,11.102
320.125,11.078
320.1666667,11.053
320.2083333,11.029
320.25,10.932
320.2916667,10.956
320.3333333,10.98
320.375,11.053
320.4166667,11.2
320.4583333,11.346
320.5,11.516
320.5416667,11.832
320.5833333,12.654
320.625,12.316
320.6666667,12.122
320.7083333,11.783
320.75,11.637
320.7916667,11.613
320.8333333,11.686
320.875,11.637
320.9166667,11.443
320.9583333,11.175
321,11.053
321.0416667,11.029
321.0833333,10.98
321.125,10.956
321.1666667,10.932
321.2083333,10.907
321.25,10.907
321.2916667,10.883
321.3333333,10.932
321.375,10.932
321.4166667,11.273
321.4583333,11.553
321.5,11.833
321.5416667,12.113
321.5833333,12.393
321.625,12.673
321.6666667,12.953
321.7083333,13.233
321.75,12.364
321.7916667,12.678
321.8333333,10.81
321.875,10.81
321.9166667,10.761
321.9583333,10.736
322,10.712
322.0416667,10.907
322.0833333,10.956
322.125,10.956
322.1666667,10.956
322.2083333,10.907
322.25,10.883
322.2916667,10.834
322.3333333,10.834
322.375,10.834
322.4166667,10.858
322.4583333,11.613
322.5,11.904
322.5416667,11.977
322.5833333,11.977
322.625,11.856
322.6666667,11.54
322.7083333,11.37
322.75,11.102
322.7916667,11.029
322.8333333,10.736
322.875,10.687
322.9166667,10.687
322.9583333,10.687
323,10.687
323.0416667,10.712
323.0833333,10.932
323.125,10.98
323.1666667,10.98
323.2083333,10.956
323.25,10.956
323.2916667,10.956
323.3333333,11.029
323.375,11.151
323.4166667,11.2
323.4583333,11.54
323.5,11.516
323.5416667,11.613
323.5833333,11.516
323.625,11.467
323.6666667,11.321
323.7083333,11.2
323.75,11.175
323.7916667,10.638
323.8333333,10.638
323.875,10.663
323.9166667,10.614
323.9583333,10.858
324,10.956
324.0416667,10.98
324.0833333,10.956
324.125,10.98
324.1666667,10.98
324.2083333,10.98
324.25,10.98
324.2916667,10.98
324.3333333,11.005
324.375,11.078
324.4166667,11.151
324.4583333,11.273
324.5,11.37
324.5416667,11.516
324.5833333,11.613
324.625,11.613
324.6666667,11.443
324.7083333,10.687
324.75,10.687
324.7916667,10.663
324.8333333,10.663
324.875,10.663
324.9166667,10.907
324.9583333,10.956
325,10.956
325.0416667,10.98
325.0833333,10.98
325.125,10.956
325.1666667,10.956
325.2083333,10.98
325.25,10.956
325.2916667,10.932
325.3333333,10.932
325.375,10.98
325.4166667,11.078
325.4583333,11.151
325.5,11.224
325.5416667,11.37
325.5833333,11.419
325.625,11.565
325.6666667,11.346
325.7083333,10.687
325.75,10.638
325.7916667,10.638
325.8333333,10.638
325.875,10.638
325.9166667,10.834
325.9583333,10.883
326,10.907
326.0416667,10.907
326.0833333,10.932
326.125,10.907
326.1666667,10.907
326.2083333,10.932
326.25,10.907
326.2916667,10.907
326.3333333,10.858
326.375,10.907
326.4166667,11.029
326.4583333,11.2
326.5,11.394
326.5416667,11.394
326.5833333,11.516
326.625,11.443
326.6666667,11.321
326.7083333,10.687
326.75,10.663
326.7916667,10.663
326.8333333,10.638
326.875,10.614
326.9166667,10.883
326.9583333,10.883
327,10.932
327.0416667,10.956
327.0833333,10.98
327.125,11.005
327.1666667,11.005
327.2083333,11.005
327.25,10.956
327.2916667,10.932
327.3333333,10.956
327.375,11.005
327.4166667,10.956
327.4583333,11.151
327.5,11.321
327.5416667,11.346
327.5833333,11.346
327.625,11.321
327.6666667,11.127
327.7083333,10.736
327.75,10.687
327.7916667,10.638
327.8333333,10.565
327.875,10.418
327.9166667,10.516
327.9583333,10.369
328,10.296
328.0416667,10.222
328.0833333,10.173
328.125,10.296
328.1666667,10.687
328.2083333,10.736
328.25,10.81
328.2916667,10.736
328.3333333,10.907
328.375,10.98
328.4166667,11.053
328.4583333,11.273
328.5,11.443
328.5416667,11.492
328.5833333,11.565
328.625,11.492
328.6666667,11.224
328.7083333,10.663
328.75,10.687
328.7916667,10.687
328.8333333,10.712
328.875,10.467
328.9166667,10.614
328.9583333,10.492
329,10.541
329.0416667,10.541
329.0833333,10.443
329.125,10.296
329.1666667,10.124
329.2083333,10.198
329.25,10.198
329.2916667,10.026
329.3333333,10.051
329.375,10.051
329.4166667,10.1
329.4583333,10.736
329.5,11.224
329.5416667,11.394
329.5833333,11.394
329.625,11.224
329.6666667,11.102
329.7083333,10.59
329.75,10.59
329.7916667,10.614
329.8333333,10.614
329.875,10.418
329.9166667,10.443
329.9583333,10.638
330,10.222
330.0416667,10.1
330.0833333,10.001
330.125,10.026
330.1666667,9.977
330.2083333,10.198
330.25,10.124
330.2916667,9.977
330.3333333,10.198
330.375,10.271
330.4166667,10.638
330.4583333,10.59
330.5,10.541
330.5416667,10.638
330.5833333,10.638
330.625,10.59
330.6666667,10.59
330.7083333,10.614
330.75,10.638
330.7916667,10.638
330.8333333,10.614
330.875,10.614
330.9166667,10.565
330.9583333,10.98
331,10.98
331.0416667,11.005
331.0833333,11.005
331.125,10.956
331.1666667,10.98
331.2083333,10.761
331.25,10.443
331.2916667,10.1
331.3333333,10.271
331.375,10.369
331.4166667,10.785
331.4583333,11.2
331.5,11.248
331.5416667,11.029
331.5833333,11.029
331.625,11.029
331.6666667,11.029
331.7083333,10.59
331.75,10.614
331.7916667,10.663
331.8333333,10.638
331.875,10.59
331.9166667,10.736
331.9583333,10.907
332,11.005
332.0416667,11.029
332.0833333,11.053
332.125,10.785
332.1666667,10.467
332.2083333,10.883
332.25,10.834
332.2916667,9.854
332.3333333,10.124
332.375,10.222
332.4166667,10.32
332.4583333,10.956
332.5,11.175
332.5416667,11.248
332.5833333,11.346
332.625,11.224
332.6666667,10.883
332.7083333,10.687
332.75,10.541
332.7916667,10.492
332.8333333,10.663
332.875,10.541
332.9166667,10.492
332.9583333,10.443
333,10.394
333.0416667,10.345
333.0833333,10.32
333.125,10.271
333.1666667,10.247
333.2083333,10.173
333.25,10.1
333.2916667,10.026
333.3333333,10.075
333.375,10.124
333.4166667,10.173
333.4583333,10.516
333.5,10.712
333.5416667,10.907
333.5833333,10.98
333.625,10.907
333.6666667,10.785
333.7083333,10.614
333.75,10.492
333.7916667,10.394
333.8333333,10.32
333.875,9.977
333.9166667,10.026
333.9583333,10.149
334,10.198
334.0416667,10.173
334.0833333,10.149
334.125,10.051
334.1666667,10.051
334.2083333,10.051
334.25,10.001
334.2916667,9.928
334.3333333,9.756
334.375,9.435
334.4166667,9.238
334.4583333,13.209
334.5,12.9615
334.5416667,12.714
334.5833333,12.4665
334.625,12.219
334.6666667,10.492
334.7083333,10.467
334.75,10.467
334.7916667,10.492
334.8333333,10.418
334.875,10.418
334.9166667,10.467
334.9583333,10.59
335,10.761
335.0416667,10.687
335.0833333,10.394
335.125,10.516
335.1666667,10.663
335.2083333,10.761
335.25,10.785
335.2916667,10.761
335.3333333,10.712
335.375,10.614
335.4166667,10.614
335.4583333,10.638
335.5,10.883
335.5416667,11.053
335.5833333,11.053
335.625,11.029
335.6666667,10.907
335.7083333,10.858
335.75,10.858
335.7916667,10.834
335.8333333,10.858
335.875,10.834
335.9166667,10.81
335.9583333,10.834
336,10.81
336.0416667,10.834
336.0833333,10.834
336.125,10.834
336.1666667,10.834
336.2083333,10.834
336.25,10.785
336.2916667,10.883
336.3333333,10.687
336.375,10.736
336.4166667,10.81
336.4583333,10.907
336.5,10.956
336.5416667,11.102
336.5833333,11.078
336.625,11.053
336.6666667,10.907
336.7083333,10.858
336.75,10.834
336.7916667,10.785
336.8333333,10.81
336.875,10.736
336.9166667,10.761
336.9583333,10.736
337,10.712
337.0416667,10.663
337.0833333,10.687
337.125,10.663
337.1666667,10.736
337.2083333,10.712
337.25,10.761
337.2916667,10.907
337.3333333,10.858
337.375,10.932
337.4166667,10.932
337.4583333,11.029
337.5,11.102
337.5416667,11.175
337.5833333,11.151
337.625,11.053
337.6666667,10.98
337.7083333,10.932
337.75,10.907
337.7916667,10.858
337.8333333,10.858
337.875,10.81
337.9166667,10.81
337.9583333,10.761
338,10.663
338.0416667,10.761
338.0833333,10.736
338.125,10.761
338.1666667,10.663
338.2083333,10.858
338.25,10.712
338.2916667,10.736
338.3333333,10.736
338.375,10.761
338.4166667,10.858
338.4583333,11.053
338.5,11.078
338.5416667,11.175
338.5833333,11.175
338.625,11.127
338.6666667,11.005
338.7083333,10.956
338.75,10.858
338.7916667,10.858
338.8333333,10.785
338.875,10.687
338.9166667,10.81
338.9583333,10.712
339,10.638
339.0416667,10.736
339.0833333,10.761
339.125,10.81
339.1666667,10.712
339.2083333,10.81
339.25,10.761
339.2916667,10.761
339.3333333,10.663
339.375,10.81
339.4166667,10.907
339.4583333,11.029
339.5,11.102
339.5416667,11.151
339.5833333,11.2
339.625,11.102
339.6666667,10.98
339.7083333,10.932
339.75,10.907
339.7916667,10.858
339.8333333,10.834
339.875,10.81
339.9166667,10.81
339.9583333,10.81
340,10.785
340.0416667,10.81
340.0833333,10.785
340.125,10.761
340.1666667,10.736
340.2083333,10.59
340.25,10.687
340.2916667,10.712
340.3333333,10.687
340.375,10.565
340.4166667,10.638
340.4583333,10.81
340.5,10.956
340.5416667,11.321
340.5833333,11.419
340.625,11.029
340.6666667,11.005
340.7083333,10.956
340.75,10.907
340.7916667,10.883
340.8333333,10.858
340.875,10.785
340.9166667,10.785
340.9583333,10.736
341,10.785
341.0416667,10.712
341.0833333,10.638
341.125,10.712
341.1666667,10.712
341.2083333,10.761
341.25,10.761
341.2916667,10.712
341.3333333,10.614
341.375,10.541
341.4166667,10.614
341.4583333,10.687
341.5,10.932
341.5416667,11.102
341.5833333,11.37
341.625,11.248
341.6666667,10.932
341.7083333,10.932
341.75,10.907
341.7916667,10.883
341.8333333,10.834
341.875,10.834
341.9166667,10.687
341.9583333,10.736
342,10.736
342.0416667,10.712
342.0833333,10.638
342.125,10.638
342.1666667,10.638
342.2083333,10.785
342.25,10.81
342.2916667,10.736
342.3333333,10.761
342.375,10.932
342.4166667,10.98
342.4583333,11.029
342.5,11.005
342.5416667,11.078
342.5833333,11.175
342.625,11.053
342.6666667,11.005
342.7083333,10.98
342.75,10.956
342.7916667,10.907
342.8333333,10.81
342.875,10.785
342.9166667,10.736
342.9583333,10.81
343,10.785
343.0416667,10.81
343.0833333,10.834
343.125,10.761
343.1666667,10.736
343.2083333,10.736
343.25,10.736
343.2916667,10.761
343.3333333,10.785
343.375,10.932
343.4166667,11.053
343.4583333,11.127
343.5,11.321
343.5416667,11.248
343.5833333,11.224
343.625,11.151
343.6666667,11.273
343.7083333,11.005
343.75,10.785
343.7916667,10.834
343.8333333,10.638
343.875,9.903
343.9166667,10.051
343.9583333,9.928
344,9.706
344.0416667,9.558
344.0833333,9.361
344.125,9.238
344.1666667,8.17
344.2083333,7.594
344.25,7.594
344.2916667,7.594
344.3333333,7.845
344.375,8.07
344.4166667,8.444
344.4583333,8.195
344.5,8.494
344.5416667,8.419
344.5833333,9.114
344.625,10.467
344.6666667,10.271
344.7083333,8.195
344.75,7.72
344.7916667,7.066
344.8333333,6.23
344.875,6.255
344.9166667,6.306
344.9583333,5.821
345,5.36
345.0416667,4.999
345.0833333,4.895
345.125,4.844
345.1666667,6.153
345.2083333,6.382
345.25,6.331
345.2916667,5.334
345.3333333,5.308
345.375,6.281
345.4166667,8.891
345.4583333,10.98
345.5,13.618
345.5416667,12.63
345.5833333,12.413
345.625,10.59
345.6666667,10.565
345.7083333,10.516
345.75,10.516
345.7916667,10.492
345.8333333,10.516
345.875,10.541
345.9166667,10.541
345.9583333,10.467
346,10.541
346.0416667,10.565
346.0833333,10.467
346.125,10.516
346.1666667,10.516
346.2083333,10.418
346.25,10.369
346.2916667,10.296
346.3333333,9.977
346.375,10.296
346.4166667,10.124
346.4583333,10.492
346.5,10.736
346.5416667,10.614
346.5833333,11.321
346.625,11.613
346.6666667,10.81
346.7083333,10.614
346.75,10.614
346.7916667,10.59
346.8333333,10.59
346.875,10.541
346.9166667,10.565
346.9583333,10.541
347,10.516
347.0416667,10.565
347.0833333,10.614
347.125,10.663
347.1666667,10.638
347.2083333,10.712
347.25,10.736
347.2916667,10.761
347.3333333,10.81
347.375,10.712
347.4166667,11.005
347.4583333,11.394
347.5,12.243
347.5416667,13.882
347.5833333,14.888
347.625,12.195
347.6666667,10.614
347.7083333,10.614
347.75,10.614
347.7916667,10.614
347.8333333,10.614
347.875,10.59
347.9166667,10.59
347.9583333,10.638
348,10.81
348.0416667,10.883
348.0833333,10.858
348.125,10.834
348.1666667,10.761
348.2083333,10.785
348.25,10.761
348.2916667,10.761
348.3333333,10.81
348.375,10.907
348.4166667,11.005
348.4583333,11.297
348.5,11.273
348.5416667,11.467
348.5833333,11.783
348.625,12.364
348.6666667,13.112
348.7083333,10.956
348.75,10.883
348.7916667,10.883
348.8333333,10.883
348.875,10.883
348.9166667,10.858
348.9583333,10.81
349,10.834
349.0416667,10.834
349.0833333,10.81
349.125,10.81
349.1666667,10.858
349.2083333,10.858
349.25,10.81
349.2916667,10.858
349.3333333,10.883
349.375,10.98
349.4166667,10.932
349.4583333,10.932
349.5,10.932
349.5416667,10.956
349.5833333,10.98
349.625,10.98
349.6666667,10.956
349.7083333,10.883
349.75,10.883
349.7916667,10.834
349.8333333,10.761
349.875,10.761
349.9166667,10.858
349.9583333,10.907
350,10.907
350.0416667,10.907
350.0833333,10.858
350.125,10.883
350.1666667,10.81
350.2083333,10.761
350.25,10.638
350.2916667,10.858
350.3333333,10.712
350.375,10.736
350.4166667,10.81
350.4583333,10.81
350.5,10.81
350.5416667,10.736
350.5833333,10.736
350.625,10.81
350.6666667,10.81
350.7083333,10.858
350.75,10.858
350.7916667,10.712
350.8333333,10.81
350.875,10.785
350.9166667,10.81
350.9583333,10.883
351,10.761
351.0416667,10.761
351.0833333,10.687
351.125,10.663
351.1666667,10.614
351.2083333,10.712
351.25,10.638
351.2916667,10.663
351.3333333,10.614
351.375,10.638
351.4166667,10.81
351.4583333,10.81
351.5,10.907
351.5416667,10.932
351.5833333,10.932
351.625,10.883
351.6666667,10.761
351.7083333,10.785
351.75,10.687
351.7916667,10.687
351.8333333,10.687
351.875,10.516
351.9166667,10.516
351.9583333,10.467
352,10.394
352.0416667,10.222
352.0833333,10.418
352.125,10.296
352.1666667,10.124
352.2083333,10.369
352.25,10.149
352.2916667,10.149
352.3333333,9.657
352.375,9.879
352.4166667,10.271
352.4583333,10.492
352.5,10.907
352.5416667,10.687
352.5833333,10.81
352.625,10.956
352.6666667,10.98
352.7083333,10.932
352.75,10.663
352.7916667,10.614
352.8333333,10.565
352.875,10.541
352.9166667,10.638
352.9583333,10.736
353,10.81
353.0416667,10.834
353.0833333,10.834
353.125,10.761
353.1666667,10.834
353.2083333,10.907
353.25,10.907
353.2916667,10.907
353.3333333,10.81
353.375,10.59
353.4166667,10.736
353.4583333,10.736
353.5,10.932
353.5416667,11.248
353.5833333,11.273
353.625,11.102
353.6666667,10.638
353.7083333,10.614
353.75,10.565
353.7916667,10.492
353.8333333,10.492
353.875,10.369
353.9166667,10.516
353.9583333,10.736
354,10.638
354.0416667,10.712
354.0833333,10.687
354.125,10.761
354.1666667,10.81
354.2083333,10.834
354.25,10.81
354.2916667,10.638
354.3333333,10.687
354.375,10.736
354.4166667,11.053
354.4583333,11.053
354.5,11.053
354.5416667,11.151
354.5833333,11.224
354.625,11.102
354.6666667,10.712
354.7083333,10.712
354.75,10.712
354.7916667,10.712
354.8333333,10.712
354.875,10.712
354.9166667,10.712
354.9583333,10.81
355,11.005
355.0416667,11.005
355.0833333,11.005
355.125,11.005
355.1666667,11.005
355.2083333,11.053
355.25,11.078
355.2916667,11.102
355.3333333,11.102
355.375,11.127
355.4166667,11.151
355.4583333,11.151
355.5,11.2
355.5416667,11.175
355.5833333,11.127
355.625,11.127
355.6666667,10.736
355.7083333,10.736
355.75,10.712
355.7916667,10.712
355.8333333,10.687
355.875,10.687
355.9166667,10.687
355.9583333,10.785
356,11.005
356.0416667,11.078
356.0833333,11.102
356.125,11.151
356.1666667,11.127
356.2083333,11.102
356.25,11.053
356.2916667,10.98
356.3333333,10.98
356.375,11.005
356.4166667,11.078
356.4583333,11.127
356.5,11.102
356.5416667,11.175
356.5833333,11.224
356.625,11.224
356.6666667,10.712
356.7083333,10.736
356.75,10.761
356.7916667,10.785
356.8333333,10.81
356.875,10.761
356.9166667,10.883
356.9583333,11.053
357,11.053
357.0416667,10.98
357.0833333,10.932
357.125,10.907
357.1666667,10.858
357.2083333,10.883
357.25,10.932
357.2916667,10.932
357.3333333,10.932
357.375,10.932
357.4166667,10.932
357.4583333,10.98
357.5,11.005
357.5416667,11.053
357.5833333,11.102
357.625,11.127
357.6666667,11.102
357.7083333,10.858
357.75,10.883
357.7916667,10.883
357.8333333,10.883
357.875,10.858
357.9166667,10.834
357.9583333,10.932
358,11.127
358.0416667,11.127
358.0833333,11.151
358.125,11.127
358.1666667,11.151
358.2083333,11.151
358.25,11.175
358.2916667,11.151
358.3333333,11.127
358.375,11.151
358.4166667,11.2
358.4583333,11.224
358.5,11.273
358.5416667,11.321
358.5833333,11.248
358.625,11.2
358.6666667,10.663
358.7083333,10.687
358.75,10.687
358.7916667,10.663
358.8333333,10.638
358.875,10.638
358.9166667,10.736
358.9583333,10.956
359,11.053
359.0416667,11.102
359.0833333,11.102
359.125,11.127
359.1666667,11.151
359.2083333,11.151
359.25,11.151
359.2916667,11.151
359.3333333,11.151
359.375,11.151
359.4166667,11.175
359.4583333,11.248
359.5,11.297
359.5416667,11.346
359.5833333,11.321
359.625,11.297
359.6666667,11.102
359.7083333,10.712
359.75,10.712
359.7916667,10.712
359.8333333,10.687
359.875,10.687
359.9166667,10.663
359.9583333,10.761
360,10.98
360.0416667,11.005
360.0833333,11.005
360.125,11.005
360.1666667,11.029
360.2083333,11.029
360.25,11.029
360.2916667,11.029
360.3333333,10.98
360.375,10.98
360.4166667,11.005
360.4583333,11.029
360.5,11.078
360.5416667,11.102
360.5833333,11.127
360.625,11.127
360.6666667,11.078
360.7083333,10.663
360.75,10.614
360.7916667,10.614
360.8333333,10.516
360.875,10.565
360.9166667,10.712
360.9583333,10.932
361,11.005
361.0416667,11.029
361.0833333,11.078
361.125,11.078
361.1666667,11.078
361.2083333,11.053
361.25,10.98
361.2916667,11.005
361.3333333,11.078
361.375,11.078
361.4166667,10.956
361.4583333,10.932
361.5,10.883
361.5416667,10.858
361.5833333,10.883
361.625,10.932
361.6666667,10.956
361.7083333,10.858
361.75,10.883
361.7916667,10.81
361.8333333,10.81
361.875,10.761
361.9166667,10.858
361.9583333,10.956
362,10.907
362.0416667,10.907
362.0833333,11.005
362.125,11.078
362.1666667,11.078
362.2083333,11.053
362.25,10.956
362.2916667,10.761
362.3333333,10.638
362.375,10.541
362.4166667,10.443
362.4583333,10.467
362.5,10.492
362.5416667,10.736
362.5833333,10.834
362.625,10.834
362.6666667,10.858
362.7083333,10.565
362.75,10.638
362.7916667,10.614
362.8333333,10.541
362.875,10.516
362.9166667,10.614
362.9583333,10.761
363,10.785
363.0416667,10.834
363.0833333,10.883
363.125,10.956
363.1666667,11.005
363.2083333,11.005
363.25,11.029
363.2916667,11.029
363.3333333,10.98
363.375,10.907
363.4166667,10.932
363.4583333,11.029
363.5,11.053
363.5416667,11.224
363.5833333,11.273
363.625,11.248
363.6666667,11.151
363.7083333,10.736
363.75,10.785
363.7916667,10.761
363.8333333,10.736
363.875,10.712
363.9166667,10.712
363.9583333,10.712
364,10.761
364.0416667,10.956
364.0833333,10.956
364.125,10.932
364.1666667,10.932
364.2083333,10.956
364.25,10.98
364.2916667,11.005
364.3333333,10.956
364.375,10.883
364.4166667,10.883
364.4583333,10.858
364.5,10.907
364.5416667,11.102
364.5833333,11.102
364.625,11.078
364.6666667,10.712
364.7083333,10.712
364.75,10.687
364.7916667,10.663
364.8333333,10.638
364.875,10.663
364.9166667,10.663
364.9583333,10.663
365,10.761
365.0416667,10.907
365.0833333,10.932
365.125,10.907
365.1666667,10.883
365.2083333,10.883
365.25,10.907
365.2916667,10.907
365.3333333,10.932
365.375,10.956
365.4166667,10.98
365.4583333,11.053
365.5,11.078
365.5416667,11.053
365.5833333,11.078
365.625,11.102
365.6666667,10.687
365.7083333,10.687
365.75,10.687
365.7916667,10.663
365.8333333,10.663
365.875,10.712
365.9166667,10.98
365.9583333,10.98
366,10.98
