date, balance_flow [cfs]
59466480,557.439955707,
59466540,556.439955722,
59466600,556.439955722,
59466660,557.439955707,
59466720,557.439955707,
59466780,556.439955722,
59466840,557.439955707,
59466900,556.439955722,
59466960,556.439955722,
59467020,554.439955751,
59467080,555.439955736,
59467140,556.439955722,
59467200,557.439955707,
59467260,557.439955707,
59467320,556.439955722,
59467380,557.439955707,
59467440,556.439955722,
59467500,556.439955722,
59467560,556.439955722,
59467620,556.439955722,
59467680,294.946989942,
59467740,12.4540221197,
59467800,12.4540221203,
59467860,13.4540221053,
59467920,13.8947287638,
59467980,13.4540221053,
59468040,13.4540221058,
59468100,13.4540221053,
59468160,12.4540221202,
59468220,13.8947287632,
59468280,11.4540221346,
59468340,12.4540221197,
59468400,13.4540221058,
59468460,11.894728792,
59468520,12.4540221202,
59468580,10.4540221485,
59468640,-268.545973834,
59468700,-2924.54593559,
59468760,-3026.10522746,
59468820,-3144.54593242,
59468880,-2996.54593455,
59468940,-473.545970883,
59469000,-13.1052708475,
59469060,13.4540221053,
59469120,-1.52829392444,
59469180,8.48937254108,
59469240,8.48937254117,
59469300,9.4893725273,
59469360,9.93007918465,
59469420,8.4893725417,
59469480,9.48937252677,
59469540,8.48937254117,
59469600,8.48937254161,
59469660,9.48937252677,
59469720,8.48937254117,
59469780,9.93007918518,
59469840,7.48937255557,
59469900,9.48937252677,
59469960,9.48937252721,
59470020,8.48937254117,
59470080,8.48937254117,
59470140,7.93007921398,
59470200,8.48937254117,
59470260,9.48937252677,
59470320,8.48937254161,
59470380,8.48937254117,
59470440,9.48937252677,
59470500,8.4893725417,
59470560,139.701369976,
59470620,272.913367383,
59470680,272.472660724,
59470740,272.472660725,
59470800,273.913367368,
59470860,273.47266071,
59470920,272.913367383,
59470980,272.472660724,
59471040,273.913367368,
59471100,273.47266071,
59471160,272.472660725,
59471220,271.913367397,
59471280,273.47266071,
59471340,273.913367368,
59471400,272.472660725,
59471460,272.472660724,
59471520,272.913367383,
59471580,271.472660739,
59471640,273.913367368,
59471700,272.472660724,
59471760,273.913367368,
59471820,273.47266071,
59471880,272.472660724,
59471940,273.913367368,
59472000,426.482820983,
59472060,582.49297794,
59472120,581.492977954,
59472180,582.49297794,
59472240,580.05227131,
59472300,581.492977954,
59472360,581.492977954,
59472420,582.492977939,
59472480,581.492977954,
59472540,580.492977969,
59472600,581.492977954,
59472660,582.492977939,
59472720,582.052271282,
59472780,582.49297794,
59472840,582.492977939,
59472900,582.49297794,
59472960,356.492981194,
59473020,-1325.50699459,
59473080,-1383.50699375,
59473140,-1319.50699467,
59473200,439.052273341,
59473260,582.492977939,
59473320,581.492977954,
59473380,582.49297794,
59473440,412.939476618,
59473500,242.385999945,
59473560,243.385999931,
59473620,242.945293272,
59473680,243.385999931,
59473740,242.385999945,
59473800,243.385999931,
59473860,242.385999945,
59473920,243.385999931,
59473980,241.945293287,
59474040,240.385999974,
59474100,242.385999945,
59474160,243.385999931,
59474220,243.385999931,
59474280,241.38599996,
59474340,240.945293301,
59474400,-43.6139959369,
59474460,-2918.61395454,
59474520,-3022.61395304,
59474580,-3024.61395301,
59474640,-2894.61395489,
59474700,34.9452962677,
59474760,240.385999974,
59474820,241.385999959,
59474880,675.842654264,
59474940,662.858627861,
59475000,662.858627861,
59475060,661.858627875,
